GO.ID	Term	Annotated	Significant	Expected	pval_test	pval_adj	ontology
GO:0007186	G protein-coupled receptor signaling pat...	577	14	2.78	2e-07	0.002468	BP
GO:0040018	positive regulation of multicellular org...	80	4	0.39	0.00056	1	BP
GO:0006940	regulation of smooth muscle contraction	78	5	0.38	0.00264	1	BP
GO:0009755	hormone-mediated signaling pathway	124	4	0.6	0.00285	1	BP
GO:0000122	negative regulation of transcription by ...	300	6	1.45	0.00286	1	BP
GO:0120058	positive regulation of small intestinal ...	17	2	0.08	0.00294	1	BP
GO:0036321	ghrelin secretion	17	2	0.08	0.00294	1	BP
GO:1904349	positive regulation of small intestine s...	17	2	0.08	0.00294	1	BP
GO:2000110	negative regulation of macrophage apopto...	17	2	0.08	0.00294	1	BP
GO:0043134	regulation of hindgut contraction	17	2	0.08	0.00294	1	BP
GO:0008343	adult feeding behavior	18	2	0.09	0.0033	1	BP
GO:0090327	negative regulation of locomotion involv...	18	2	0.09	0.0033	1	BP
GO:1905333	regulation of gastric motility	18	2	0.09	0.0033	1	BP
GO:0032100	positive regulation of appetite	18	2	0.09	0.0033	1	BP
GO:1904000	positive regulation of eating behavior	19	2	0.09	0.00368	1	BP
GO:1905564	positive regulation of vascular endothel...	19	2	0.09	0.00368	1	BP
GO:0010700	negative regulation of norepinephrine se...	20	2	0.1	0.00407	1	BP
GO:1903672	positive regulation of sprouting angioge...	20	2	0.1	0.00407	1	BP
GO:0043568	positive regulation of insulin-like grow...	20	2	0.1	0.00407	1	BP
GO:0032691	negative regulation of interleukin-1 bet...	21	2	0.1	0.00449	1	BP
GO:1990764	myofibroblast contraction	1	1	0	0.00482	1	BP
GO:0062000	positive regulation of cardiac endotheli...	1	1	0	0.00482	1	BP
GO:1904571	positive regulation of selenocysteine in...	1	1	0	0.00482	1	BP
GO:0055024	regulation of cardiac muscle tissue deve...	1	1	0	0.00482	1	BP
GO:0035481	positive regulation of Notch signaling p...	1	1	0	0.00482	1	BP
GO:0070563	negative regulation of vitamin D recepto...	1	1	0	0.00482	1	BP
GO:0032099	negative regulation of appetite	22	2	0.11	0.00492	1	BP
GO:0007611	learning or memory	150	4	0.72	0.00563	1	BP
GO:0003018	vascular process in circulatory system	159	4	0.77	0.00691	1	BP
GO:0032675	regulation of interleukin-6 production	83	3	0.4	0.00729	1	BP
GO:0014827	intestine smooth muscle contraction	47	4	0.23	0.00818	1	BP
GO:0046697	decidualization	29	2	0.14	0.00847	1	BP
GO:0014057	positive regulation of acetylcholine sec...	30	2	0.14	0.00905	1	BP
GO:0071375	cellular response to peptide hormone sti...	172	4	0.83	0.00907	1	BP
GO:0045834	positive regulation of lipid metabolic p...	90	3	0.43	0.0091	1	BP
GO:2000170	positive regulation of peptidyl-cysteine...	2	1	0.01	0.00962	1	BP
GO:0032484	Ral protein signal transduction	2	1	0.01	0.00962	1	BP
GO:0003274	endocardial cushion fusion	2	1	0.01	0.00962	1	BP
GO:0098696	regulation of neurotransmitter receptor ...	31	2	0.15	0.00964	1	BP
GO:0033685	negative regulation of luteinizing hormo...	31	2	0.15	0.00964	1	BP
GO:0007602	phototransduction	31	2	0.15	0.00964	1	BP
GO:0070459	prolactin secretion	31	2	0.15	0.00964	1	BP
GO:0051969	regulation of transmission of nerve impu...	31	2	0.15	0.00964	1	BP
GO:0006954	inflammatory response	281	5	1.35	0.01064	1	BP
GO:0051224	negative regulation of protein transport	100	3	0.48	0.01213	1	BP
GO:0003353	positive regulation of cilium movement	35	2	0.17	0.01219	1	BP
GO:2000155	positive regulation of cilium-dependent ...	35	2	0.17	0.01219	1	BP
GO:1902093	positive regulation of flagellated sperm...	35	2	0.17	0.01219	1	BP
GO:0043117	positive regulation of vascular permeabi...	35	2	0.17	0.01219	1	BP
GO:1904950	negative regulation of establishment of ...	101	3	0.49	0.01246	1	BP
GO:0043114	regulation of vascular permeability	36	2	0.17	0.01286	1	BP
GO:0070471	uterine smooth muscle contraction	38	2	0.18	0.01427	1	BP
GO:0070472	regulation of uterine smooth muscle cont...	38	2	0.18	0.01427	1	BP
GO:0070474	positive regulation of uterine smooth mu...	38	2	0.18	0.01427	1	BP
GO:1905072	cardiac jelly development	3	1	0.01	0.0144	1	BP
GO:0071731	response to nitric oxide	3	1	0.01	0.0144	1	BP
GO:1902218	regulation of intrinsic apoptotic signal...	3	1	0.01	0.0144	1	BP
GO:1902219	negative regulation of intrinsic apoptot...	3	1	0.01	0.0144	1	BP
GO:1902238	regulation of intrinsic apoptotic signal...	3	1	0.01	0.0144	1	BP
GO:1902239	negative regulation of intrinsic apoptot...	3	1	0.01	0.0144	1	BP
GO:0008627	intrinsic apoptotic signaling pathway in...	3	1	0.01	0.0144	1	BP
GO:1990127	intrinsic apoptotic signaling pathway in...	3	1	0.01	0.0144	1	BP
GO:1901317	regulation of flagellated sperm motility	39	2	0.19	0.01499	1	BP
GO:0035106	operant conditioning	39	2	0.19	0.01499	1	BP
GO:0032869	cellular response to insulin stimulus	109	3	0.53	0.01528	1	BP
GO:0042311	vasodilation	40	2	0.19	0.01574	1	BP
GO:0062013	positive regulation of small molecule me...	111	3	0.54	0.01604	1	BP
GO:1903556	negative regulation of tumor necrosis fa...	41	2	0.2	0.01649	1	BP
GO:0032720	negative regulation of tumor necrosis fa...	41	2	0.2	0.01649	1	BP
GO:0045987	positive regulation of smooth muscle con...	61	4	0.29	0.01709	1	BP
GO:0099170	postsynaptic modulation of chemical syna...	42	2	0.2	0.01727	1	BP
