GO.ID	Term	Annotated	Significant	Expected	pval_test	pval_adj	ontology
GO:0003341	cilium movement	159	71	6.56	2.2e-23	2.70974e-19	BP
GO:0035720	intraciliary anterograde transport	18	16	0.74	6.9e-21	4.249365e-17	BP
GO:0007288	sperm axoneme assembly	23	17	0.95	1.5e-19	6.1585e-16	BP
GO:0060271	cilium assembly	251	93	10.36	4.7e-19	1.4472475e-15	BP
GO:0035721	intraciliary retrograde transport	13	11	0.54	3.6e-14	8.86824e-11	BP
GO:0090660	cerebrospinal fluid circulation	15	10	0.62	3.1e-11	6.36378333333333e-08	BP
GO:0061512	protein localization to cilium	40	19	1.65	6.6e-11	1.16131714285714e-07	BP
GO:0003356	regulation of cilium beat frequency	14	10	0.58	1.8e-10	2.60025555555556e-07	BP
GO:0036158	outer dynein arm assembly	17	10	0.7	1.9e-10	2.60025555555556e-07	BP
GO:0036159	inner dynein arm assembly	14	9	0.58	5.2e-10	6.40484e-07	BP
GO:0030317	flagellated sperm motility	107	39	4.41	5.8e-10	6.49441818181818e-07	BP
GO:0003351	epithelial cilium movement involved in e...	35	20	1.44	9.3e-10	9.545675e-07	BP
GO:0120197	mucociliary clearance	10	7	0.41	2.1e-08	1.98966923076923e-05	BP
GO:0044782	cilium organization	271	104	11.18	2.7e-08	2.29917333333333e-05	BP
GO:0007368	determination of left/right symmetry	62	25	2.56	2.8e-08	2.29917333333333e-05	BP
GO:0007224	smoothened signaling pathway	84	20	3.47	9.4e-08	7.2362375e-05	BP
GO:1904158	axonemal central apparatus assembly	5	5	0.21	1.2e-07	8.69435294117647e-05	BP
GO:0044458	motile cilium assembly	53	30	2.19	1.3e-07	8.89561111111111e-05	BP
GO:0010839	negative regulation of keratinocyte prol...	13	7	0.54	2.6e-07	0.000168548421052632	BP
GO:0001947	heart looping	20	8	0.83	6.3e-07	0.0003879855	BP
GO:0061966	establishment of left/right asymmetry	6	5	0.25	6.7e-07	0.000392970952380952	BP
GO:0035082	axoneme assembly	71	47	2.93	1.1e-06	0.00061585	BP
GO:0060285	cilium-dependent cell motility	123	49	5.07	1.2e-06	0.000642626086956522	BP
GO:0060294	cilium movement involved in cell motilit...	116	44	4.79	1.8e-06	0.000923775	BP
GO:0007283	spermatogenesis	215	49	8.87	2.1e-06	0.001034628	BP
GO:0060287	epithelial cilium movement involved in d...	7	5	0.29	2.3e-06	0.00108958076923077	BP
GO:0060830	ciliary receptor clustering involved in ...	4	4	0.17	2.8e-06	0.00127731851851852	BP
GO:1905515	non-motile cilium assembly	53	11	2.19	8e-06	0.00351914285714286	BP
GO:0071907	determination of digestive tract left/ri...	5	4	0.21	1.4e-05	0.00594613793103448	BP
GO:0120316	sperm flagellum assembly	29	21	1.2	3.2e-05	0.0131381333333333	BP
GO:0060972	left/right pattern formation	15	9	0.62	8.5e-05	0.0337724193548387	BP
GO:0035735	intraciliary transport involved in ciliu...	7	4	0.29	9e-05	0.0346415625	BP
GO:0021591	ventricular system development	20	6	0.83	0.00011	0.0410566666666667	BP
GO:0035469	determination of pancreatic left/right a...	4	3	0.17	0.00027	0.0923775	BP
GO:0071910	determination of liver left/right asymme...	4	3	0.17	0.00027	0.0923775	BP
GO:0120229	protein localization to motile cilium	4	3	0.17	0.00027	0.0923775	BP
GO:0042073	intraciliary transport	42	29	1.73	0.00036	0.119841081081081	BP
GO:0070286	axonemal dynein complex assembly	28	19	1.16	0.00057	0.180017692307692	BP
GO:0007286	spermatid development	82	31	3.38	0.00057	0.180017692307692	BP
GO:1903441	protein localization to ciliary membrane	5	3	0.21	0.00065	0.195269512195122	BP
GO:1905198	manchette assembly	5	3	0.21	0.00065	0.195269512195122	BP
GO:0007018	microtubule-based movement	288	105	11.88	0.00092	0.269800952380952	BP
GO:0018095	protein polyglutamylation	12	4	0.5	0.00108	0.309357209302326	BP
GO:0070986	left/right axis specification	6	3	0.25	0.00127	0.355513409090909	BP
GO:0060971	embryonic heart tube left/right pattern ...	2	2	0.08	0.0017	0.44812914893617	BP
GO:1905516	positive regulation of fertilization	2	2	0.08	0.0017	0.44812914893617	BP
GO:0045724	positive regulation of cilium assembly	22	5	0.91	0.00171	0.44812914893617	BP
GO:0060296	regulation of cilium beat frequency invo...	7	3	0.29	0.00215	0.551698958333333	BP
GO:0120222	regulation of blastocyst development	3	2	0.12	0.00495	1	BP
GO:0042461	photoreceptor cell development	19	4	0.78	0.00674	1	BP
GO:0009953	dorsal/ventral pattern formation	42	6	1.73	0.00704	1	BP
GO:0060632	regulation of microtubule-based movement	72	17	2.97	0.00801	1	BP
GO:0035610	protein side chain deglutamylation	4	2	0.17	0.00963	1	BP
GO:0008589	regulation of smoothened signaling pathw...	45	6	1.86	0.00986	1	BP
GO:0007017	microtubule-based process	551	123	22.73	0.01142	1	BP
GO:0003352	regulation of cilium movement	63	16	2.6	0.01285	1	BP
GO:0046051	UTP metabolic process	5	2	0.21	0.01562	1	BP
GO:0006228	UTP biosynthetic process	5	2	0.21	0.01562	1	BP
