annot	freq_in_fg	freq_in_bg	total_annot_in_fg	total_annot_in_bg	pval	pval_adj
7tm_1	11	708	29	14971	3.88069776382848e-08	4.65683731659418e-07
7tm_2	4	69	29	14971	8.99669840178096e-06	5.39801904106857e-05
Lectin_C	3	45	29	14971	8.77960061373263e-05	0.000351184024549305
GPS	2	36	29	14971	0.00219122531896319	0.00657367595688958
RasGEF_N	1	3	29	14971	0.00580037221204821	0.0139208933089157
bZIP_2	1	6	29	14971	0.0115682537537469	0.0231365075074939
ANF_receptor	2	98	29	14971	0.0153508050397437	0.0263156657824178
NCD3G	1	25	29	14971	0.0473549092413363	0.0710323638620045
I-set	1	38	29	14971	0.0711162217698015	0.094821629026402
Ig_3	1	47	29	14971	0.0872300546597679	0.104676065591721
7tm_3	1	85	29	14971	0.152340199631292	0.166189308688682
LRR_8	1	114	29	14971	0.198988797976203	0.198988797976203
