GO.ID	Term	Annotated	Significant	Expected	pval_test	pval_adj	ontology
GO:0007605	sensory perception of sound	48	5	0.34	2e-05	0.2468	BP
GO:0010936	negative regulation of macrophage cytoki...	16	3	0.11	0.00018	1	BP
GO:0051897	positive regulation of protein kinase B ...	27	3	0.19	0.00088	1	BP
GO:0014057	positive regulation of acetylcholine sec...	30	3	0.21	0.0012	1	BP
GO:0070459	prolactin secretion	31	3	0.22	0.00133	1	BP
GO:0033685	negative regulation of luteinizing hormo...	31	3	0.22	0.00133	1	BP
GO:0035725	sodium ion transmembrane transport	68	4	0.48	0.00133	1	BP
GO:1904715	negative regulation of chaperone-mediate...	9	2	0.06	0.00173	1	BP
GO:0050915	sensory perception of sour taste	9	2	0.06	0.00173	1	BP
GO:1902093	positive regulation of flagellated sperm...	35	3	0.25	0.00189	1	BP
GO:0043117	positive regulation of vascular permeabi...	35	3	0.25	0.00189	1	BP
GO:0070474	positive regulation of uterine smooth mu...	38	3	0.27	0.0024	1	BP
GO:0035106	operant conditioning	39	3	0.28	0.00259	1	BP
GO:0032720	negative regulation of tumor necrosis fa...	41	3	0.29	0.00299	1	BP
GO:0010933	positive regulation of macrophage tolera...	12	2	0.09	0.00313	1	BP
GO:0071468	cellular response to acidic pH	12	2	0.09	0.00313	1	BP
GO:1905332	positive regulation of morphogenesis of ...	12	2	0.09	0.00313	1	BP
GO:0060393	regulation of pathway-restricted SMAD pr...	14	2	0.1	0.00427	1	BP
GO:0014827	intestine smooth muscle contraction	47	3	0.33	0.00442	1	BP
GO:0032494	response to peptidoglycan	15	2	0.11	0.00491	1	BP
GO:0001959	regulation of cytokine-mediated signalin...	49	3	0.35	0.00497	1	BP
GO:0032695	negative regulation of interleukin-12 pr...	16	2	0.11	0.00558	1	BP
GO:0002755	MyD88-dependent toll-like receptor signa...	17	2	0.12	0.0063	1	BP
GO:0048741	skeletal muscle fiber development	18	2	0.13	0.00705	1	BP
GO:0010610	regulation of mRNA stability involved in...	1	1	0.01	0.00711	1	BP
GO:0060272	embryonic skeletal joint morphogenesis	1	1	0.01	0.00711	1	BP
GO:0070447	positive regulation of oligodendrocyte p...	1	1	0.01	0.00711	1	BP
GO:0099505	regulation of presynaptic membrane poten...	1	1	0.01	0.00711	1	BP
GO:0055009	atrial cardiac muscle tissue morphogenes...	1	1	0.01	0.00711	1	BP
GO:1905006	negative regulation of epithelial to mes...	1	1	0.01	0.00711	1	BP
GO:0060513	prostatic bud formation	1	1	0.01	0.00711	1	BP
GO:0035860	glial cell-derived neurotrophic factor r...	1	1	0.01	0.00711	1	BP
GO:0060302	negative regulation of cytokine activity	1	1	0.01	0.00711	1	BP
GO:0022013	pallium cell proliferation in forebrain	1	1	0.01	0.00711	1	BP
GO:0042305	specification of segmental identity, man...	1	1	0.01	0.00711	1	BP
GO:0019226	transmission of nerve impulse	57	3	0.41	0.00758	1	BP
GO:0070498	interleukin-1-mediated signaling pathway	19	2	0.14	0.00785	1	BP
GO:0046621	negative regulation of organ growth	19	2	0.14	0.00785	1	BP
GO:0042391	regulation of membrane potential	181	6	1.29	0.00813	1	BP
GO:0050891	multicellular organismal water homeostas...	20	2	0.14	0.00868	1	BP
GO:0055078	sodium ion homeostasis	20	2	0.14	0.00868	1	BP
GO:0042060	wound healing	116	4	0.82	0.00909	1	BP
GO:0030433	ubiquitin-dependent ERAD pathway	62	3	0.44	0.00956	1	BP
GO:0034122	negative regulation of toll-like recepto...	22	2	0.16	0.01046	1	BP
GO:0050866	negative regulation of cell activation	66	3	0.47	0.01134	1	BP
GO:0030168	platelet activation	23	2	0.16	0.0114	1	BP
GO:0006837	serotonin transport	24	2	0.17	0.01238	1	BP
GO:0048570	notochord morphogenesis	2	1	0.01	0.01416	1	BP
GO:0061312	BMP signaling pathway involved in heart ...	2	1	0.01	0.01416	1	BP
GO:0061626	pharyngeal arch artery morphogenesis	2	1	0.01	0.01416	1	BP
GO:0071389	cellular response to mineralocorticoid s...	2	1	0.01	0.01416	1	BP
GO:0060384	innervation	2	1	0.01	0.01416	1	BP
GO:0003149	membranous septum morphogenesis	2	1	0.01	0.01416	1	BP
GO:0060676	ureteric bud formation	2	1	0.01	0.01416	1	BP
GO:0036253	response to amiloride	2	1	0.01	0.01416	1	BP
GO:0036254	cellular response to amiloride	2	1	0.01	0.01416	1	BP
GO:1904044	response to aldosterone	2	1	0.01	0.01416	1	BP
GO:1904045	cellular response to aldosterone	2	1	0.01	0.01416	1	BP
GO:0003223	ventricular compact myocardium morphogen...	2	1	0.01	0.01416	1	BP
GO:0050914	sensory perception of salty taste	2	1	0.01	0.01416	1	BP
GO:0060400	negative regulation of growth hormone re...	2	1	0.01	0.01416	1	BP
GO:0140059	dendrite arborization	2	1	0.01	0.01416	1	BP
GO:0009605	response to external stimulus	900	14	6.4	0.01502	1	BP
GO:0001960	negative regulation of cytokine-mediated...	28	2	0.2	0.01665	1	BP
GO:0043330	response to exogenous dsRNA	28	2	0.2	0.01665	1	BP
GO:0034121	regulation of toll-like receptor signali...	28	2	0.2	0.01665	1	BP
GO:0050974	detection of mechanical stimulus involve...	28	2	0.2	0.01665	1	BP
GO:0060761	negative regulation of response to cytok...	30	2	0.21	0.01899	1	BP
GO:0043331	response to dsRNA	30	2	0.21	0.01899	1	BP
GO:0042310	vasoconstriction	82	3	0.58	0.02027	1	BP
GO:0015695	organic cation transport	63	5	0.45	0.02066	1	BP
GO:0045088	regulation of innate immune response	83	3	0.59	0.02092	1	BP
GO:0008015	blood circulation	271	8	1.93	0.02096	1	BP
GO:0030240	skeletal muscle thin filament assembly	3	1	0.02	0.02117	1	BP
GO:0051385	response to mineralocorticoid	3	1	0.02	0.02117	1	BP
GO:1901509	regulation of endothelial tube morphogen...	3	1	0.02	0.02117	1	BP
GO:0048318	axial mesoderm development	3	1	0.02	0.02117	1	BP
GO:0060037	pharyngeal system development	3	1	0.02	0.02117	1	BP
GO:0097350	neutrophil clearance	3	1	0.02	0.02117	1	BP
GO:1905956	positive regulation of endothelial tube ...	3	1	0.02	0.02117	1	BP
GO:0060897	neural plate regionalization	3	1	0.02	0.02117	1	BP
GO:0060825	fibroblast growth factor receptor signal...	3	1	0.02	0.02117	1	BP
GO:0021999	neural plate anterior/posterior regional...	3	1	0.02	0.02117	1	BP
GO:2001300	lipoxin metabolic process	3	1	0.02	0.02117	1	BP
GO:2001301	lipoxin biosynthetic process	3	1	0.02	0.02117	1	BP
GO:2001302	lipoxin A4 metabolic process	3	1	0.02	0.02117	1	BP
GO:2001303	lipoxin A4 biosynthetic process	3	1	0.02	0.02117	1	BP
GO:2001304	lipoxin B4 metabolic process	3	1	0.02	0.02117	1	BP
GO:2001306	lipoxin B4 biosynthetic process	3	1	0.02	0.02117	1	BP
GO:1904116	response to vasopressin	3	1	0.02	0.02117	1	BP
GO:1904117	cellular response to vasopressin	3	1	0.02	0.02117	1	BP
GO:0090192	regulation of glomerulus development	3	1	0.02	0.02117	1	BP
GO:0090193	positive regulation of glomerulus develo...	3	1	0.02	0.02117	1	BP
GO:0099403	maintenance of mitotic sister chromatid ...	3	1	0.02	0.02117	1	BP
GO:0099404	mitotic sister chromatid cohesion, telom...	3	1	0.02	0.02117	1	BP
GO:0034183	negative regulation of maintenance of mi...	3	1	0.02	0.02117	1	BP
GO:0002023	reduction of food intake in response to ...	3	1	0.02	0.02117	1	BP
GO:0060398	regulation of growth hormone receptor si...	3	1	0.02	0.02117	1	BP
GO:1904907	regulation of maintenance of mitotic sis...	3	1	0.02	0.02117	1	BP
GO:1904908	negative regulation of maintenance of mi...	3	1	0.02	0.02117	1	BP
GO:2000313	regulation of fibroblast growth factor r...	3	1	0.02	0.02117	1	BP
GO:1904743	negative regulation of telomeric DNA bin...	3	1	0.02	0.02117	1	BP
GO:1901741	positive regulation of myoblast fusion	3	1	0.02	0.02117	1	BP
GO:0034092	negative regulation of maintenance of si...	3	1	0.02	0.02117	1	BP
GO:1901739	regulation of myoblast fusion	3	1	0.02	0.02117	1	BP
GO:0003050	regulation of systemic arterial blood pr...	3	1	0.02	0.02117	1	BP
GO:0060142	regulation of syncytium formation by pla...	3	1	0.02	0.02117	1	BP
GO:0060143	positive regulation of syncytium formati...	3	1	0.02	0.02117	1	BP
GO:0044409	entry into host	33	2	0.23	0.02274	1	BP
GO:0050982	detection of mechanical stimulus	33	2	0.23	0.02274	1	BP
GO:0003013	circulatory system process	281	8	2	0.02457	1	BP
GO:0000904	cell morphogenesis involved in different...	320	6	2.27	0.02521	1	BP
GO:0070305	response to cGMP	4	1	0.03	0.02813	1	BP
GO:0110096	cellular response to aldehyde	4	1	0.03	0.02813	1	BP
GO:1990926	short-term synaptic potentiation	4	1	0.03	0.02813	1	BP
GO:0072172	mesonephric tubule formation	4	1	0.03	0.02813	1	BP
GO:0014062	regulation of serotonin secretion	4	1	0.03	0.02813	1	BP
GO:0014064	positive regulation of serotonin secreti...	4	1	0.03	0.02813	1	BP
GO:0060896	neural plate pattern specification	4	1	0.03	0.02813	1	BP
GO:0014866	skeletal myofibril assembly	4	1	0.03	0.02813	1	BP
GO:0021941	negative regulation of cerebellar granul...	4	1	0.03	0.02813	1	BP
GO:0045161	neuronal ion channel clustering	4	1	0.03	0.02813	1	BP
GO:0045162	clustering of voltage-gated sodium chann...	4	1	0.03	0.02813	1	BP
GO:0090184	positive regulation of kidney developmen...	4	1	0.03	0.02813	1	BP
GO:0060394	negative regulation of pathway-restricte...	4	1	0.03	0.02813	1	BP
GO:0071321	cellular response to cGMP	4	1	0.03	0.02813	1	BP
GO:2000668	regulation of dendritic cell apoptotic p...	4	1	0.03	0.02813	1	BP
GO:2000669	negative regulation of dendritic cell ap...	4	1	0.03	0.02813	1	BP
GO:0032474	otolith morphogenesis	4	1	0.03	0.02813	1	BP
GO:1904742	regulation of telomeric DNA binding	4	1	0.03	0.02813	1	BP
GO:0090067	regulation of thalamus size	4	1	0.03	0.02813	1	BP
GO:0097048	dendritic cell apoptotic process	4	1	0.03	0.02813	1	BP
GO:0045824	negative regulation of innate immune res...	37	2	0.26	0.02818	1	BP
GO:0062207	regulation of pattern recognition recept...	38	2	0.27	0.02961	1	BP
GO:0043407	negative regulation of MAP kinase activi...	38	2	0.27	0.02961	1	BP
GO:0032496	response to lipopolysaccharide	95	3	0.68	0.0297	1	BP
