term	pval	ontology	fg	oe	symbol	size
Snf7	5.7582888662828e-24	Pfam	15	25749.1666666667	20	2.10018170126115
GO:0036258 | multivesicular body assembly	3.1e-23	BP	16	47.0588235294118	20	1.29330625360495
GO:0061763 | multivesicular body-lysosome fusion	3.7e-22	BP	15	48.3870967741936	20	1.29797132681019
GO:0051469 | vesicle fusion with vacuole	3.7e-22	BP	15	48.3870967741936	20	1.29797132681019
GO:0061952 | midbody abscission	1.7e-19	BP	14	41.1764705882353	20	1.27068844278839
GO:0046761 | viral budding from plasma membrane	3.6e-19	BP	13	46.4285714285714	20	1.29104040252992
GO:0000815 | ESCRT III complex	4.3e-19	CC	13	46.4285714285714	20	1.29104040252992
GO:1904930 | amphisome membrane	4.3e-19	CC	13	46.4285714285714	20	1.29104040252992
GO:0043162 | ubiquitin-dependent protein catabolic pr...	5.5e-19	BP	17	23.943661971831	20	1.17438944675912
GO:0032585 | multivesicular body membrane	9.4e-19	CC	14	36.8421052631579	20	1.2515368308849
GO:0039702 | viral budding via host ESCRT complex	2e-18	BP	15	34.8837209302326	20	1.24202367267138
GO:0031468 | nuclear membrane reassembly	2.2e-18	BP	14	35	20	1.24260534537329
GO:0090148 | membrane fission	2.5e-17	BP	16	21.9178082191781	20	1.15792794358521
GO:0005828 | kinetochore microtubule	5e-17	CC	13	34.2105263157895	20	1.23861202791271
GO:1902774 | late endosome to lysosome transport	1.3e-15	BP	13	27.0833333333333	20	1.19695535210435
GO:0001778 | plasma membrane repair	8.2e-15	BP	13	24.0740740740741	20	1.17539337776077
GO:0097352 | autophagosome maturation	4.9e-14	BP	16	13.7931034482759	20	1.06754952738925
GO:0045324 | late endosome to vacuole transport	5.3e-14	BP	20	28.9855072463768	20	1.209206725472
GO:1901673 | regulation of mitotic spindle assembly	1.1e-13	BP	12	23.5294117647059	20	1.17115800383624
GO:0032511 | late endosome to vacuole transport via m...	1.1e-11	BP	10	23.8095238095238	20	1.17335020756895
GO:0005765 | lysosomal membrane	3.1e-11	CC	22	5.92991913746631	20	0.879231921171633
GO:0007080 | mitotic metaphase plate congression	6.2e-10	BP	13	10.15625	20	1.00336104302438
GO:0010824 | regulation of centrosome duplication	4.1e-09	BP	11	11.340206185567	20	1.02694739441316
GO:0005643 | nuclear pore	9.9e-09	CC	14	7.29166666666667	20	0.928884711347263
GO:0043130 | ubiquitin binding	1.8e-08	MF	13	7.69230769230769	20	0.941305820492556
GO:0015031 | protein transport	4e-08	BP	80	2.54614894971356	20	0.637090108452477
GO:0005770 | late endosome	4.1e-08	CC	33	6.99152542372881	20	0.919005952779306
GO:0005769 | early endosome	7.4e-08	CC	24	4.66019417475728	20	0.817559791495653
Syntaxin_2	1.19771655844864e-07	Pfam	4	30899	20	2.11894889611803
Synaptobrevin	1.41036228577442e-07	Pfam	6	10021.2972972973	20	2.00023097324795
GO:0005483 | soluble NSF attachment protein activity	3.1e-07	MF	4	57.1428571428571	20	1.3255044139171
GO:0019904 | protein domain specific binding	6.1e-07	MF	31	2.95801526717557	20	0.686294697040976
SNAP	1.19230201827821e-06	Pfam	4	19014.7692307692	20	2.06859639829642
GO:0009838 | abscission	1.2e-06	BP	5	26.3157894736842	20	1.19172832616465
GO:0031201 | SNARE complex	1.2e-06	CC	9	8.57142857142857	20	0.965946794792232
SNARE	1.39908008711479e-06	Pfam	5	10299.6666666667	20	2.00320322724384
GO:0090543 | Flemming body	1.4e-06	CC	6	16.6666666666667	20	1.10537267453848
GO:1903543 | positive regulation of exosomal secretio...	1.5e-06	BP	6	16.6666666666667	20	1.10537267453848
Longin	2.25292002450946e-06	Pfam	4	16479.4666666667	20	2.05351969854104
GO:0090611 | ubiquitin-independent protein catabolic ...	2.3e-06	BP	4	40	20	1.26572508520925
Ras	3.89026810043278e-06	Pfam	11	2336.00687285223	20	1.83534032707727
GO:0019706 | protein-cysteine S-palmitoyltransferase ...	5.5e-06	MF	6	13.3333333333333	20	1.06063129154683
GO:0030496 | midbody	5.8e-06	CC	19	5.90062111801242	20	0.878007818448673
GO:0048471 | perinuclear region of cytoplasm	7.7e-06	CC	26	2.63157894736842	20	0.648241007174947
GO:0000776 | kinetochore	1.2e-05	CC	13	4.33333333333333	20	0.798011339259772
GO:0005764 | lysosome	1.4e-05	CC	41	3.98832684824903	20	0.775106922985777
GO:0043161 | proteasome-mediated ubiquitin-dependent ...	5.1e-05	BP	22	2.58823529411765	20	0.642653682093173
GO:0000813 | ESCRT I complex	6.5e-05	CC	4	18.1818181818182	20	1.12233564966357
GO:0048066 | developmental pigmentation	9.3e-05	BP	6	8.21917808219178	20	0.956466617432719
GO:0007175 | negative regulation of epidermal growth ...	9.7e-05	BP	4	16.6666666666667	20	1.10537267453848
GO:0005794 | Golgi apparatus	0.00012	CC	48	1.72661870503597	20	0.487028173166102
GO:0016226 | iron-sulfur cluster assembly	0.00014	BP	6	7.59493670886076	20	0.938362488110646
GO:1905146 | lysosomal protein catabolic process	0.00015	BP	5	10	20	1
GO:0005829 | cytosol	0.00019	CC	95	1.38726635514019	20	0.377040917699593
BRO1	0.000205821291090777	Pfam	3	10299.6666666667	20	2.00320322724384
VHS	0.000205821291090777	Pfam	3	10299.6666666667	20	2.00320322724384
GO:0070936 | protein K48-linked ubiquitination	0.00021	BP	7	5.83333333333333	20	0.875166723525656
Ependymin	0.000229768462741712	Pfam	4	5373.73913043478	20	1.93139239401789
GO:0005811 | lipid droplet	0.00024	CC	8	4.93827160493827	20	0.832811486741935
bVLRF1	0.000249843407836222	Pfam	2	30899	20	2.11894889611803
CIAPIN1	0.000249843407836222	Pfam	2	30899	20	2.11894889611803
DNA_RNApol_7kD	0.000249843407836222	Pfam	2	30899	20	2.11894889611803
DUF4605	0.000249843407836222	Pfam	2	30899	20	2.11894889611803
Ist1	0.000249843407836222	Pfam	2	30899	20	2.11894889611803
Tropomodulin	0.000249843407836222	Pfam	2	30899	20	2.11894889611803
GO:0031312 | extrinsic component of organelle membran...	0.00027	CC	7	5.6	20	0.864978628063261
GO:0000502 | proteasome complex	0.00028	CC	8	4.84848484848485	20	0.828013310749312
GO:0044878 | mitotic cytokinesis checkpoint signaling	3e-04	BP	3	23.0769230769231	20	1.16755209837199
GO:0006886 | intracellular protein transport	0.00032	BP	43	2.61557177615572	20	0.646193966526735
zf-AN1	0.000330654687544103	Pfam	3	8828.28571428571	20	1.98642301134716
GO:0042147 | retrograde transport, endosome to Golgi	0.00034	BP	12	4.91803278688525	20	0.831739995256267
GO:0070628 | proteasome binding	0.00036	MF	4	11.7647058823529	20	1.03468887801392
GO:0005523 | tropomyosin binding	4e-04	MF	2	66.6666666666667	20	1.35052165511861
GO:0071225 | cellular response to muramyl dipeptide	0.00041	BP	2	66.6666666666667	20	1.35052165511861
GO:0051694 | pointed-end actin filament capping	0.00041	BP	2	66.6666666666667	20	1.35052165511861
GO:0140450 | protein targeting to Golgi apparatus	0.00041	BP	2	66.6666666666667	20	1.35052165511861
GO:0010891 | negative regulation of sequestering of t...	0.00041	BP	2	66.6666666666667	20	1.35052165511861
