term	pval	ontology	fg	oe	symbol	size
GO:0005615 | extracellular space	1e-30	CC	136	3.35553910683444	17	0.72509468666411
EGF	1e-30	Pfam	116	18668.1458333333	17	2.06666426515851
GO:0005925 | focal adhesion	2.9e-29	CC	56	6.47398843930636	20	0.900650831089044
Pkinase_Tyr	2.42366540707227e-25	Pfam	54	15168.6	20	2.04473604629657
hEGF	2.29816583189669e-22	Pfam	45	15982.2413793103	20	2.05027746549498
EGF_CA	1.81450414962642e-19	Pfam	56	11199.6375404531	20	2.01226339419201
GO:0032496 | response to lipopolysaccharide	2.9e-19	BP	54	4.25196850393701	20	0.792836703783958
TSP_1	1.02087218017899e-18	Pfam	22	30899	20	2.11894889611803
GO:0007157 | heterophilic cell-cell adhesion via plas...	1.2e-17	BP	17	16.6666666666667	20	1.10537267453848
GO:0070573 | metallodipeptidase activity	1.8e-17	MF	15	20	20	1.14062701864544
GO:0030027 | lamellipodium	3.9e-17	CC	42	4.78359908883827	20	0.824472421911005
GO:0034446 | substrate adhesion-dependent cell spread...	4.3e-16	BP	33	7.76470588235294	20	0.943464365955374
GO:0005201 | extracellular matrix structural constitu...	1.3e-15	MF	37	7.64462809917355	20	0.939870396609332
Laminin_G_1	1.45092515574253e-15	Pfam	15	40303.0434782609	20	2.14600508924417
GO:0051092 | positive regulation of NF-kappaB transcr...	3.3e-15	BP	39	4.52961672473868	20	0.809976206794276
GO:0033625 | positive regulation of integrin activati...	5.7e-15	BP	12	22.2222222222222	20	1.16051173463462
GO:0005886 | plasma membrane	1.1e-14	CC	406	1.6154060398679	20	0.456378902162494
GO:0071711 | basement membrane organization	3.9e-14	BP	23	17.5572519083969	20	1.1155521235522
GO:0005178 | integrin binding	6.4e-14	MF	25	6.52741514360313	20	0.902630176042999
GO:0007229 | integrin-mediated signaling pathway	2.1e-13	BP	28	6.94789081885856	20	0.917525468420964
TSP1_spondin	2.74429918463042e-13	Pfam	10	56180	20	2.17935351305509
GO:0060073 | micturition	4.2e-13	BP	15	12	20	1.03883648667518
GO:0045177 | apical part of cell	8.4e-13	CC	71	2.81746031746032	20	0.670714401170522
GO:0036270 | response to diuretic	8.8e-13	BP	11	18.9655172413793	20	1.13047100431426
GO:0072218 | metanephric ascending thin limb developm...	8.8e-13	BP	11	18.9655172413793	20	1.13047100431426
GO:0072233 | metanephric thick ascending limb develop...	8.8e-13	BP	11	18.9655172413793	20	1.13047100431426
GO:0009414 | response to water deprivation	8.8e-13	BP	11	18.9655172413793	20	1.13047100431426
GO:0046720 | citric acid secretion	8.8e-13	BP	11	18.9655172413793	20	1.13047100431426
GO:0072051 | juxtaglomerular apparatus development	8.8e-13	BP	11	18.9655172413793	20	1.13047100431426
GO:0097744 | urate salt excretion	8.8e-13	BP	11	18.9655172413793	20	1.13047100431426
GO:1901749 | leukotriene D4 catabolic process	1.1e-12	BP	8	30.7692307692308	20	1.21988386292349
GO:0019864 | IgG binding	1.1e-12	MF	11	18.6440677966102	20	1.12718262651448
GO:0005587 | collagen type IV trimer	1.2e-12	CC	8	30.7692307692308	20	1.21988386292349
GO:0030020 | extracellular matrix structural constitu...	1.3e-12	MF	8	30.7692307692308	20	1.21988386292349
Laminin_N	4.044182804246e-12	Pfam	11	42486.125	20	2.1513361249526
GO:0033209 | tumor necrosis factor-mediated signaling...	4.6e-12	BP	25	5.47045951859956	20	0.859083120892378
