annot	freq_in_fg	freq_in_bg	total_annot_in_fg	total_annot_in_bg	pval	pval_adj
Trypsin	54	104	1024	61798	1.16049099103897e-67	4.61875414433509e-65
Lipase	10	23	1024	61798	1.40627691358279e-12	1.86566070535317e-10
SRCR	26	272	1024	61798	1.12070398011102e-12	1.86566070535317e-10
CD20	12	45	1024	61798	6.9984088796226e-12	6.96341683522448e-10
MAM	15	153	1024	61798	4.68116106250672e-08	3.10517017146279e-06
Pyr_redox_3	8	32	1024	61798	4.08965017294772e-08	3.10517017146279e-06
CUB	13	116	1024	61798	7.52766121669997e-08	3.74501145530824e-06
XendoU	4	4	1024	61798	7.49543279913376e-08	3.74501145530824e-06
Tetraspanin	11	86	1024	61798	1.93486580676591e-07	8.55640656769813e-06
Alpha-amylase	6	20	1024	61798	6.48279042992132e-07	2.58015059110868e-05
CARD	12	119	1024	61798	7.52777749418152e-07	2.72368676607658e-05
Rib_hydrolayse	5	13	1024	61798	1.42566837727637e-06	4.72846678463331e-05
Peptidase_M15_3	3	3	1024	61798	4.53653545369707e-06	0.000138887777736264
Lipase_2	4	8	1024	61798	4.97532249380679e-06	0.000141441310895364
Ependymin	7	46	1024	61798	1.02427648897706e-05	0.000271774695075248
Peptidase_M8	5	19	1024	61798	1.18586850815905e-05	0.000294984791404564
Glyco_hydro_35	3	4	1024	61798	1.79212788308142e-05	0.000419568763215533
SEA	8	72	1024	61798	2.59452491824727e-05	0.000573678287479119
TspO_MBR	5	24	1024	61798	4.04672756989809e-05	0.000847682933062863
Lipoxygenase	4	14	1024	61798	6.5711731165324e-05	0.00118878495471813
MIF	4	14	1024	61798	6.5711731165324e-05	0.00118878495471813
Phospholip_A2_1	4	14	1024	61798	6.5711731165324e-05	0.00118878495471813
ERAP1_C	8	84	1024	61798	7.93799636065015e-05	0.00137361850066903
CRT-like	5	28	1024	61798	8.85722163560543e-05	0.00146882258790457
EGF	18	384	1024	61798	9.23609598413011e-05	0.00147038648067351
Peptidase_M13	4	16	1024	61798	0.000116359356955659	0.00178119323339817
Peptidase_C14	5	30	1024	61798	0.000124956675972067	0.00184195396432898
Peptidase_M1	8	92	1024	61798	0.000150923122415285	0.00207128974900977
Peptidase_M13_N	4	17	1024	61798	0.000150166246046685	0.00207128974900977
PID	5	32	1024	61798	0.000171805850959679	0.00227929095606508
Peptidase_M1_N	8	95	1024	61798	0.000188705474314426	0.00242273479926263
DPPIV_N	4	19	1024	61798	0.000238187990525567	0.00271453754700697
FF	3	8	1024	61798	0.000238715613430261	0.00271453754700697
Pou	3	8	1024	61798	0.000238715613430261	0.00271453754700697
SNase	3	8	1024	61798	0.000238715613430261	0.00271453754700697
EGF_3	8	111	1024	61798	0.000543952701391822	0.00601369930983181
Peptidase_S10	6	63	1024	61798	0.000620532836356042	0.00667492078026229
Peptidase_M20	4	26	1024	61798	0.00083786520980536	0.00877553561848771
GST_N_4	6	67	1024	61798	0.000861905056883621	0.00879585160614567
G_glu_transpept	3	12	1024	61798	0.000892425357753572	0.00887963230964804
CarboxypepD_reg	4	29	1024	61798	0.00127973761247466	0.0121270373753551
PLAT	4	29	1024	61798	0.00127973761247466	0.0121270373753551
Death	14	330	1024	61798	0.00139003254822491	0.0128137117624483
DUF4507	2	4	1024	61798	0.00160976278422718	0.0128137117624483
GalP_UDP_tr_C	2	4	1024	61798	0.00160976278422718	0.0128137117624483
GalP_UDP_transf	2	4	1024	61798	0.00160976278422718	0.0128137117624483
