orthogroup	orthogroup_name	pres_expression	gain_expression	loss_expression	num_expressed	pres_conserved	gain_conserved	loss_conserved	is_tfs	is_neu	is_ion	is_sig	is_siggpcr	is_flag	genes_in_og_Tadh	genes_in_og_TrH2	genes_in_og_Hhon	genes_in_og_HoiH23	genes_in_og_and_community_Tadh	genes_in_og_and_community_TrH2	genes_in_og_and_community_Hhon	genes_in_og_and_community_HoiH23	ogs_tfs	ogs_neu	ogs_ion	ogs_sig	ogs_siggpcr	ogs_flag	pfam_architectures
OG_5402	Homeodomains.HG1.34:HMX1/HMX2/HMX3	Hhon,HoiH23,TrH2	Placozoa	Tadh	3	Hhon,HoiH23,Tadh,TrH2	Placozoa		TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	Tadh_TriadT50928	TrH2_TrispH2_005002-RA	Hhon_g07172.t1	HoiH23_PlH23_010989-RA		TrH2_TrispH2_005002-RA	Hhon_g07172.t1	HoiH23_PlH23_010989-RA	Homeodomains.HG1.34:HMX1/HMX2/HMX3	NA	NA	NA	NA	NA	Homeodomain/
OG_5876	Homeodomains.HG2.31:like:AC025287.4/CPHXL/ESX1/ISX/NOBOX/PROP1/SEBOX/VSX1/VSX2	Hhon,TrH2	Placozoa	HoiH23,Tadh	2	Hhon,HoiH23,Tadh,TrH2	Placozoa		TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	Tadh_TriadT57021	TrH2_TrispH2_002361-RA	Hhon_g07457.t1	HoiH23_PlH23_002938-RA		TrH2_TrispH2_002361-RA	Hhon_g07457.t1		Homeodomains.HG2.31:like:AC025287.4/CPHXL/ESX1/ISX/NOBOX/PROP1/SEBOX/VSX1/VSX2	NA	NA	NA	NA	NA	Homeodomain/
OG_8592	Homeodomains.Unclassified	HoiH23,TrH2	Placozoa	Hhon,Tadh	2	HoiH23,Tadh,TrH2	Placozoa	Hhon	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	Tadh_TriadT20649	TrH2_TrispH2_009336-RA		HoiH23_PlH23_006563-RA		TrH2_TrispH2_009336-RA		HoiH23_PlH23_006563-RA	Homeodomains.Unclassified	NA	NA	NA	NA	NA	LIM/LIM/Homeodomain/
OG_2349	bZIP.HG2.3:ATF1/CREB1/CREM	TrH2	TrH2		1	Hhon,HoiH23,Tadh,TrH2	Placozoa		TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	Tadh_TriadT54968	TrH2_TrispH2_004834-RA	Hhon_g08642.t1	HoiH23_PlH23_001290-RA		TrH2_TrispH2_004834-RA			bZIP.HG2.3:ATF1/CREB1/CREM	NA	NA	NA	NA	NA	pKID/bZIP_1/
OG_3756	transcription_factor_AP_4,HLH.HG2.2:TFAP4,HLH.HG1.8:like:MAX/MGA/MITF/MLX/MLXIP/MLXIPL/MNT/MXD1/MXD3/MXD4/MXI1/MYC/MYCL/MYCN/SREBF1/SREBF2/TFE3/TFEB/TFEC/USF1/USF2/USF3	TrH2	TrH2		1	Hhon,HoiH23,Tadh,TrH2	Placozoa		TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	Tadh_TriadT56276	TrH2_TrispH2_007744-RA	Hhon_g02951.t1	HoiH23_PlH23_010554-RA		TrH2_TrispH2_007744-RA			HLH.HG1.8:like:MAX/MGA/MITF/MLX/MLXIP/MLXIPL/MNT/MXD1/MXD3/MXD4/MXI1/MYC/MYCL/MYCN/SREBF1/SREBF2/TFE3/TFEB/TFEC/USF1/USF2/USF3,HLH.HG2.2:TFAP4	NA	NA	NA	NA	NA	HLH/
OG_7153	bZIP.HG1.12:FOS/FOSB/FOSL1/FOSL2	TrH2	TrH2		1	Hhon,HoiH23,TrH2	Placozoa	Tadh	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE		TrH2_TrispH2_007218-RA	Hhon_g04001.t1,Hhon_g06018.t1	HoiH23_PlH23_006938-RA		TrH2_TrispH2_007218-RA			bZIP.HG1.12:FOS/FOSB/FOSL1/FOSL2	NA	NA	NA	NA	NA	bZIP_1/
OG_10186	glutamyl_aminopeptidase	Hhon,HoiH23,TrH2	Placozoa	Tadh	3	Hhon,HoiH23,Tadh,TrH2	Placozoa		FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Tadh_TriadT442	TrH2_TrispH2_001676-RA	Hhon_g10673.t1	HoiH23_PlH23_004545-RA		TrH2_TrispH2_001676-RA	Hhon_g10673.t1	HoiH23_PlH23_004545-RA	NA	NA	NA	NA	NA	NA	Peptidase_M1_N/Peptidase_M1/ERAP1_C/,Peptidase_M1/ERAP1_C/
OG_3211	F_box_protein_21	Hhon,HoiH23,TrH2	Placozoa	Tadh	3	Hhon,HoiH23,Tadh,TrH2	Placozoa		FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Tadh_TriadT59194	TrH2_TrispH2_001983-RA,TrH2_TrispH2_001984-RA	Hhon_g00786.t1	HoiH23_PlH23_007740-RA,HoiH23_PlH23_007741-RA			Hhon_g00786.t1		NA	NA	NA	NA	NA	NA	Transglut_core2/YccV-like/
OG_3239	EPH_receptor_A4,EPH_receptor_A5	Hhon,HoiH23,TrH2	Placozoa	Tadh	3	Hhon,HoiH23,Tadh,TrH2	Placozoa		FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Tadh_TriadT56932,Tadh_TriadT56933	TrH2_TrispH2_003777-RA	Hhon_g05668.t1	HoiH23_PlH23_006249-RA,HoiH23_PlH23_006250-RA		TrH2_TrispH2_003777-RA	Hhon_g05668.t1		NA	NA	NA	NA	NA	NA	Ephrin_lbd/,Ephrin_lbd/Ephrin_rec_like/fn3/
OG_3975	arrestin_domain_containing_3,arrestin_domain_containing_2	Hhon,HoiH23,TrH2	Placozoa	Tadh	3	Hhon,HoiH23,Tadh,TrH2	Placozoa		FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Tadh_TriadT30250,Tadh_TriadT59949,Tadh_TriadT59950	TrH2_TrispH2_007041-RA	Hhon_g10423.t1,Hhon_g10424.t1	HoiH23_PlH23_006907-RA		TrH2_TrispH2_007041-RA		HoiH23_PlH23_006907-RA	NA	NA	NA	NA	NA	NA	Arrestin_N/,Arrestin_N/Arrestin_C/,Arrestin_N/Arrestin_N/Arrestin_C/
