orthogroup	presence	gain	loss	n_gains	n_losses	n_presences
OG_10	Hhon,Tadh	Placozoa	HoiH23,TrH2	1	2	5
OG_10003	Tadh,TrH2	Trichoplax		1	0	3
OG_10005	HoiH23	HoiH23		1	0	1
OG_10092	Hhon,HoiH23	Hoilungia		1	0	3
OG_10135	Hhon,HoiH23	Hoilungia		1	0	3
OG_10162	Tadh	Tadh		1	0	1
OG_10164	Tadh,TrH2	Trichoplax		1	0	3
OG_10169	Tadh,TrH2	Trichoplax		1	0	3
OG_10202	Hhon	Hhon		1	0	1
OG_10203	Hhon	Hhon		1	0	1
OG_10228	HoiH23	HoiH23		1	0	1
OG_10329	Tadh	Tadh		1	0	1
OG_10337	Tadh,TrH2	Trichoplax		1	0	3
OG_10339	Tadh	Tadh		1	0	1
OG_10368	TrH2	TrH2		1	0	1
OG_10495	Tadh,TrH2	Trichoplax		1	0	3
OG_10496	Tadh	Tadh		1	0	1
OG_10497	Tadh,TrH2	Trichoplax		1	0	3
OG_10562	Tadh,TrH2	Trichoplax		1	0	3
OG_10638	Tadh,TrH2	Trichoplax		1	0	3
OG_10658	Tadh,TrH2	Trichoplax		1	0	3
OG_10734	Hhon,HoiH23,Tadh,TrH2	Placozoa		1	0	8
OG_10743	Tadh	Tadh		1	0	1
OG_1233	HoiH23	HoiH23		1	0	1
OG_1347	Hhon,HoiH23,TrH2	Placozoa	Tadh	1	1	6
OG_1478	Hhon	Hhon		1	0	1
OG_1492	TrH2	TrH2		1	0	1
OG_1686	TrH2	TrH2		1	0	1
OG_1791	Hhon,HoiH23,Tadh,TrH2	Placozoa		1	0	7
OG_2027	HoiH23	HoiH23		1	0	1
OG_216	Hhon	Hhon		1	0	1
OG_2294	Tadh	Tadh		1	0	1
OG_2303	Hhon	Hhon		1	0	1
OG_2351	Tadh,TrH2	Trichoplax		1	0	3
OG_2712	Hhon	Hhon		1	0	1
OG_2713	Hhon	Hhon		1	0	1
OG_2729	HoiH23	HoiH23		1	0	1
OG_2772	Hhon	Hhon		1	0	1
OG_2812	Hhon	Hhon		1	0	1
OG_2876	Tadh	Tadh		1	0	1
OG_2909	HoiH23,TrH2	Placozoa	Hhon,Tadh	1	2	5
OG_2912	Hhon,HoiH23	Hoilungia		1	0	3
OG_2924	Hhon,HoiH23	Hoilungia		1	0	3
OG_2959	Hhon,Tadh,TrH2	Placozoa	HoiH23	1	1	7
OG_2981	Hhon,HoiH23	Hoilungia		1	0	3
OG_2989	Hhon	Hhon		1	0	2
OG_3009	HoiH23,Tadh,TrH2	Placozoa	Hhon	1	1	6
OG_3060	HoiH23	HoiH23		1	0	1
OG_3101	Hhon,HoiH23	Hoilungia		1	0	3
OG_3123	Tadh	Tadh		1	0	1
OG_3175	HoiH23,Tadh,TrH2	Placozoa	Hhon	1	1	6
OG_3222	Hhon	Hhon		1	0	1
OG_3305	Hhon,Tadh	Placozoa	HoiH23,TrH2	1	2	5
OG_3456	HoiH23	HoiH23		1	0	1
OG_3483	HoiH23,TrH2	Placozoa	Hhon,Tadh	1	2	5
OG_3484	HoiH23,TrH2	Placozoa	Hhon,Tadh	1	2	5
OG_3559	HoiH23	HoiH23		1	0	1
OG_3660	Hhon,HoiH23	Hoilungia		1	0	3
OG_3686	TrH2	TrH2		1	0	1
OG_3726	Tadh	Tadh		1	0	1
OG_3763	TrH2	TrH2		1	0	1
OG_3772	Tadh	Tadh		1	0	1
OG_3774	Hhon,HoiH23,TrH2	Placozoa	Tadh	1	1	7
OG_3909	Hhon	Hhon		1	0	1
OG_3934	Hhon,HoiH23,Tadh,TrH2	Placozoa		1	0	8
OG_3935	Tadh,TrH2	Trichoplax		1	0	3
OG_3946	Hhon,HoiH23,Tadh,TrH2	Placozoa		1	0	7
OG_3982	HoiH23,Tadh	Placozoa	Hhon,TrH2	1	2	5
OG_3983	Hhon,HoiH23,Tadh,TrH2	Placozoa		1	0	8
OG_4024	Hhon,HoiH23,Tadh	Placozoa	TrH2	1	1	6
OG_4026	Hhon	Hhon		1	0	1
OG_407	HoiH23	HoiH23		1	0	1
OG_408	Hhon	Hhon		1	0	1
OG_4080	Hhon	Hhon		1	0	1
OG_4084	Hhon	Hhon		1	0	1
OG_4107	Tadh	Tadh		1	0	1
OG_4192	Tadh	Tadh		1	0	1
OG_4211	Hhon,Tadh	Placozoa	HoiH23,TrH2	1	2	6
OG_4214	HoiH23,Tadh	Placozoa	Hhon,TrH2	1	2	5
OG_4216	Tadh,TrH2	Trichoplax		1	0	3
OG_4219	Hhon	Hhon		1	0	1
OG_4220	Hhon,HoiH23	Hoilungia		1	0	5
OG_4233	Tadh	Tadh		1	0	1
OG_4268	Tadh	Tadh		1	0	1
OG_4284	Hhon,HoiH23	Hoilungia		1	0	3
OG_4285	Hhon,HoiH23,Tadh,TrH2	Placozoa		1	0	7
OG_4286	Hhon,HoiH23	Hoilungia		1	0	3
OG_4305	Tadh	Tadh		1	0	1
OG_4343	Tadh	Tadh		1	0	1
OG_4344	Tadh,TrH2	Trichoplax		1	0	3
OG_4346	Hhon,HoiH23,Tadh,TrH2	Placozoa		1	0	7
OG_435	Hhon,HoiH23,TrH2	Placozoa	Tadh	1	1	6
OG_4391	Tadh,TrH2	Trichoplax		1	0	3
OG_4392	Tadh	Tadh		1	0	1
OG_4398	Hhon,HoiH23	Hoilungia		1	0	3
OG_4409	HoiH23,TrH2	Placozoa	Hhon,Tadh	1	2	5
OG_4424	Hhon	Hhon		1	0	1
OG_443	Hhon,HoiH23	Hoilungia		1	0	3
OG_4458	Hhon,HoiH23,Tadh,TrH2	Placozoa		1	0	7
OG_4462	Hhon	Hhon		1	0	1
OG_4469	Tadh,TrH2	Trichoplax		1	0	3
OG_4470	HoiH23	HoiH23		1	0	1
OG_4471	HoiH23	HoiH23		1	0	3
OG_4474	Tadh	Tadh		1	0	1
OG_4527	Tadh	Tadh		1	0	1
OG_4530	Hhon	Hhon		1	0	1
OG_4560	Hhon,HoiH23,Tadh,TrH2	Placozoa		1	0	11
OG_4562	HoiH23	HoiH23		1	0	1
OG_4566	HoiH23,Tadh,TrH2	Placozoa	Hhon	1	1	6
OG_4567	Tadh	Tadh		1	0	1
OG_4604	Hhon	Hhon		1	0	1
OG_4605	Hhon,HoiH23,TrH2	Placozoa	Tadh	1	1	6
OG_4636	HoiH23	HoiH23		1	0	1
OG_4642	HoiH23	HoiH23		1	0	1
OG_4710	Hhon,HoiH23,Tadh,TrH2	Placozoa		1	0	7
OG_4712	HoiH23	HoiH23		1	0	1
OG_4731	HoiH23,Tadh,TrH2	Placozoa	Hhon	1	1	6
OG_4732	Tadh	Tadh		1	0	1
OG_4760	Tadh	Tadh		1	0	1
OG_4761	TrH2	TrH2		1	0	1
OG_4762	Hhon,HoiH23,Tadh,TrH2	Placozoa		1	0	13
OG_4764	Tadh,TrH2	Trichoplax		1	0	3
OG_4765	HoiH23,Tadh	Placozoa	Hhon,TrH2	1	2	5
OG_4771	Tadh,TrH2	Trichoplax		1	0	3
OG_4773	Hhon,HoiH23,Tadh,TrH2	Placozoa		1	0	7
OG_4776	Tadh,TrH2	Trichoplax		1	0	3
OG_4780	Tadh	Tadh		1	0	1
OG_4781	Hhon,HoiH23	Hoilungia		1	0	3
OG_4815	Hhon	Hhon		1	0	1
OG_4823	Hhon,HoiH23,TrH2	Placozoa	Tadh	1	1	6
OG_4825	HoiH23	HoiH23		1	0	1
OG_4826	Tadh	Tadh		1	0	1
OG_4890	Hhon,HoiH23,TrH2	Placozoa	Tadh	1	1	6
OG_4991	Tadh	Tadh		1	0	1
OG_4996	Hhon,HoiH23,Tadh	Placozoa	TrH2	1	1	6
OG_5015	HoiH23,TrH2	Placozoa	Hhon,Tadh	1	2	5
OG_5093	HoiH23	HoiH23		1	0	1
OG_5096	Hhon	Hhon		1	0	1
OG_5118	Hhon,HoiH23	Hoilungia		1	0	3
OG_5123	HoiH23	HoiH23		1	0	1
OG_515	HoiH23	HoiH23		1	0	1
OG_5173	HoiH23	HoiH23		1	0	1
OG_5178	Hhon,HoiH23,Tadh,TrH2	Placozoa		1	0	8
OG_5179	Tadh,TrH2	Trichoplax		1	0	4
OG_5228	Hhon,HoiH23,Tadh,TrH2	Placozoa		1	0	8
OG_5260	Hhon,HoiH23,Tadh,TrH2	Placozoa		1	0	7
OG_5261	Hhon,HoiH23,Tadh,TrH2	Placozoa		1	0	7
OG_5272	Hhon,TrH2	Placozoa	HoiH23,Tadh	1	2	5
OG_5281	Hhon,HoiH23	Hoilungia		1	0	3
OG_5291	Hhon,HoiH23,Tadh	Placozoa	TrH2	1	1	6
OG_5293	Tadh	Tadh		1	0	1
OG_5294	HoiH23	HoiH23		1	0	1
OG_5306	Hhon,HoiH23,Tadh,TrH2	Placozoa		1	0	7
OG_5313	Hhon	Hhon		1	0	1
OG_5364	HoiH23,Tadh,TrH2	Placozoa	Hhon	1	1	6
OG_5373	Hhon,HoiH23,TrH2	Placozoa	Tadh	1	1	6
OG_5399	Hhon,Tadh	Placozoa	HoiH23,TrH2	1	2	5
OG_5401	Tadh	Tadh		1	0	1
OG_5403	HoiH23	HoiH23		1	0	1
OG_5418	Hhon,HoiH23,Tadh,TrH2	Placozoa		1	0	8
OG_5420	Hhon,TrH2	Placozoa	HoiH23,Tadh	1	2	5
OG_5421	Hhon,HoiH23	Hoilungia		1	0	3
