	Tadh	TrH2	Hhon	HoiH23	Hoilungia	Trichoplax	Placozoa
OG_10037	0	0	0	0	0	0	0
OG_10083	0	0	0	0	0	0	0
OG_10093	0	0	0	0	0	0	0
OG_10251	0	1	1	0	0	0	0
OG_10677	0	0	0	0	0	0	0
OG_10752	0	0	0	0	0	0	0
OG_1085	0	0	0	0	0	0	0
OG_1103	0	1	1	0	0	0	0
OG_1120	0	0	0	0	0	0	0
OG_1134	0	0	0	0	0	0	0
OG_1182	0	0	0	0	0	0	0
OG_1282	0	1	1	0	0	0	0
OG_1327	0	0	0	0	0	0	0
OG_1420	0	0	0	0	0	0	0
OG_1475	0	0	0	0	0	0	0
OG_1485	0	0	0	0	0	0	0
OG_1532	0	1	0	0	0	0	0
OG_1569	0	1	1	0	0	0	0
OG_159	0	0	0	0	0	0	0
OG_1595	0	0	0	0	0	0	0
OG_1639	0	0	0	0	0	0	0
OG_1699	0	0	0	0	0	0	0
OG_1736	0	0	0	0	0	0	0
OG_1751	0	0	0	0	0	0	0
OG_1835	0	1	1	0	0	0	0
OG_1840	0	0	0	0	0	0	0
OG_190	0	0	0	0	0	0	0
OG_1929	0	0	0	0	0	0	0
OG_2092	0	0	0	0	0	0	0
OG_2116	0	0	0	0	0	0	0
OG_2135	0	0	0	0	0	0	0
OG_2158	0	0	0	0	0	0	0
OG_2234	0	0	0	0	0	0	0
OG_2264	0	0	0	0	0	0	0
OG_2311	0	0	0	0	0	0	0
OG_2364	0	1	0	0	0	0	0
OG_2405	0	0	0	0	0	0	0
OG_2415	0	0	0	0	0	0	0
OG_2465	0	1	1	0	0	0	0
OG_2507	0	0	0	0	0	0	0
OG_2564	0	0	0	0	0	0	0
OG_2565	0	1	1	0	0	0	0
OG_2568	0	1	0	1	0	0	0
OG_2632	0	0	0	0	0	0	0
OG_2638	0	0	0	0	0	0	0
OG_2648	0	0	0	0	0	0	0
OG_2688	0	0	0	0	0	0	0
OG_2696	0	0	0	0	0	0	0
OG_274	0	0	0	0	0	0	0
OG_2899	0	0	0	0	0	0	0
OG_2906	0	1	1	0	0	0	0
OG_2940	0	0	0	0	0	0	0
OG_2984	0	0	0	0	0	0	0
