	Tadh	TrH2	Hhon	HoiH23	Hoilungia	Trichoplax	Placozoa
OG_10003	0	0	1	0	0	0	0
OG_10021	0	0	1	0	0	0	0
OG_10062	0	0	0	1	0	0	0
OG_10068	0	0	0	1	0	0	0
OG_10081	0	0	1	0	0	0	0
OG_10087	0	0	1	0	0	0	0
OG_10111	1	0	1	0	1	1	1
OG_10168	0	1	1	1	1	1	1
OG_10255	0	1	0	0	0	0	0
OG_10256	0	0	1	0	0	0	0
OG_10269	0	0	0	1	0	0	0
OG_10281	0	0	1	0	0	0	0
OG_10326	1	1	0	0	0	1	0
OG_10453	0	1	0	0	0	0	0
OG_10569	1	1	1	1	1	1	1
OG_10578	1	1	0	0	0	1	0
OG_10598	1	0	1	1	1	1	1
OG_10858	1	1	0	0	0	1	0
OG_1154	1	0	1	0	1	1	1
OG_1247	0	1	0	0	0	0	0
OG_1268	0	0	0	1	0	0	0
OG_1314	1	0	1	1	1	1	1
OG_1394	1	1	0	0	0	1	0
OG_1398	0	0	1	1	1	0	0
OG_1432	0	0	1	0	0	0	0
OG_146	0	0	1	1	1	0	0
OG_1561	1	0	0	1	1	1	1
OG_1624	0	1	1	1	1	1	1
OG_1628	0	0	1	0	0	0	0
OG_1638	1	1	1	1	1	1	1
OG_1646	1	1	1	0	1	1	1
OG_1647	1	0	1	0	1	1	1
OG_1726	0	0	1	0	0	0	0
OG_1741	1	0	0	0	0	0	0
OG_1786	1	1	1	1	1	1	1
OG_1794	0	0	1	0	0	0	0
OG_1795	1	1	1	1	1	1	1
OG_1832	0	0	0	1	0	0	0
OG_1844	0	0	1	0	0	0	0
OG_1941	1	0	1	1	1	1	1
OG_1968	1	1	0	0	0	1	0
OG_2014	0	0	1	0	0	0	0
OG_2032	0	0	1	1	1	0	0
OG_2153	0	0	0	1	0	0	0
OG_2154	0	0	1	0	0	0	0
OG_2212	1	0	0	0	0	0	0
OG_2213	1	1	1	1	1	1	1
OG_2244	0	0	1	0	0	0	0
OG_23	1	1	1	1	1	1	1
OG_2485	0	0	1	0	0	0	0
OG_2579	0	1	1	1	1	1	1
OG_2593	1	1	1	1	1	1	1
OG_2708	0	0	1	0	0	0	0
OG_2709	0	0	1	0	0	0	0
OG_2738	0	0	1	0	0	0	0
OG_2808	0	0	0	1	0	0	0
OG_2934	0	1	0	1	1	1	1
OG_2979	0	0	1	0	0	0	0
OG_2994	0	0	1	0	0	0	0
OG_3032	0	0	0	1	0	0	0
OG_3088	0	0	0	1	0	0	0
OG_3101	1	0	0	0	0	0	0
OG_3160	1	0	0	0	0	0	0
OG_3189	1	0	1	0	1	1	1
OG_320	0	0	0	1	0	0	0
OG_3216	1	1	0	0	0	1	0
OG_322	1	1	1	0	1	1	1
OG_3221	1	0	0	0	0	0	0
OG_3244	1	1	0	0	0	1	0
OG_325	0	0	1	0	0	0	0
OG_3283	1	0	0	0	0	0	0
OG_3518	1	0	0	1	1	1	1
OG_3539	0	0	0	1	0	0	0
OG_3611	0	0	1	0	0	0	0
OG_3613	1	0	1	1	1	1	1
OG_3617	1	1	0	1	1	1	1
OG_3669	0	0	1	0	0	0	0
OG_3702	0	1	0	0	0	0	0
OG_3733	1	1	0	0	0	1	0
OG_3754	1	1	0	0	0	1	0
OG_3755	0	0	1	0	0	0	0
OG_3787	0	1	0	0	0	0	0
OG_3798	0	1	0	0	0	0	0
OG_3838	0	0	1	1	1	0	0
OG_3852	1	0	0	0	0	0	0
OG_3904	0	1	0	0	0	0	0
OG_3950	1	1	0	0	0	1	0
OG_3978	1	0	0	0	0	0	0
OG_4071	1	1	0	0	0	1	0
OG_4082	1	0	1	0	1	1	1
OG_4092	0	1	0	0	0	0	0
OG_4145	1	0	1	0	1	1	1
OG_4173	1	1	0	0	0	1	0
OG_4209	1	1	0	0	0	1	0
OG_4336	1	0	1	0	1	1	1
OG_4384	0	1	1	1	1	1	1
OG_4386	0	0	1	0	0	0	0
OG_4428	0	0	1	1	1	0	0
OG_4433	1	1	1	1	1	1	1
OG_4476	0	1	0	0	0	0	0
OG_4486	0	1	0	3	1	1	1
OG_4509	0	0	1	0	0	0	0
OG_4511	0	0	1	0	0	0	0
OG_4649	0	0	0	1	0	0	0
OG_4664	1	0	0	1	1	1	1
OG_4723	0	0	1	1	1	0	0
OG_4791	1	1	1	1	1	1	1
OG_4840	0	1	0	0	0	0	0
OG_4898	0	0	1	1	1	0	0
OG_4901	0	1	1	1	1	1	1
OG_503	0	0	1	0	0	0	0
OG_5030	0	0	0	1	0	0	0
OG_5074	1	1	1	1	1	1	1
OG_512	0	1	1	1	1	1	1
OG_5130	1	0	0	0	0	0	0
OG_5141	0	0	0	1	0	0	0
OG_5175	0	0	0	1	0	0	0
OG_5271	0	0	1	0	0	0	0
OG_5274	0	1	0	0	0	0	0
OG_5284	1	0	0	0	0	0	0
OG_5300	0	0	0	1	0	0	0
OG_5355	0	1	0	0	0	0	0
OG_5356	0	0	1	0	0	0	0
OG_5417	0	0	2	1	1	0	0
OG_5457	0	0	2	0	0	0	0
OG_5459	1	0	0	1	1	1	1
OG_5483	1	1	0	0	0	1	0
OG_5601	0	1	1	1	1	1	1
OG_5603	0	0	0	1	0	0	0
OG_5604	1	0	1	1	1	1	1
OG_5627	0	0	1	0	0	0	0
OG_5630	0	0	0	1	0	0	0
OG_5641	1	1	1	1	1	1	1
OG_5656	0	0	0	1	0	0	0
OG_5686	1	0	1	0	1	1	1
OG_5697	0	0	1	0	0	0	0
OG_5731	0	0	1	0	0	0	0
OG_5742	0	0	1	0	0	0	0
OG_5768	0	0	1	0	0	0	0
OG_581	0	0	1	0	0	0	0
OG_5858	0	0	1	0	0	0	0
OG_5894	0	0	1	1	1	0	0
OG_5946	1	1	1	0	1	1	1
OG_5951	0	0	0	1	0	0	0
OG_5974	0	0	1	0	0	0	0
OG_5987	1	1	1	1	1	1	1
OG_6020	0	0	1	1	1	0	0
OG_6088	0	1	1	0	1	1	1
OG_6099	0	0	1	0	0	0	0
OG_6109	1	1	1	1	1	1	1
OG_6153	1	1	0	1	1	1	1
