	Tadh	TrH2	Hhon	HoiH23	Hoilungia	Trichoplax	Placozoa
OG_10186	0	0	0	0	0	0	1
OG_10226	0	0	0	0	0	0	1
OG_10227	0	1	0	0	0	0	0
OG_10279	0	0	1	0	0	0	0
OG_10284	0	0	0	0	0	0	1
OG_10409	0	1	0	0	0	0	0
OG_1047	0	1	0	0	0	0	0
OG_10526	0	1	0	0	0	0	0
OG_10642	0	1	0	0	0	0	0
OG_10661	0	1	0	0	0	0	0
OG_10699	0	1	0	0	0	0	0
OG_1074	0	1	0	0	0	0	0
OG_10787	0	1	0	0	0	0	0
OG_1097	0	0	0	0	0	0	1
OG_1098	0	1	0	0	0	0	0
OG_1395	0	0	0	1	0	0	0
OG_142	0	0	1	0	0	0	0
OG_1462	0	0	1	0	0	0	0
OG_1471	0	0	0	0	0	0	1
OG_1541	0	0	0	0	0	0	1
OG_1647	0	0	0	0	0	0	1
OG_1657	0	0	0	1	0	0	0
OG_189	0	1	0	0	0	0	0
OG_1906	0	1	0	0	0	0	0
OG_2071	0	1	0	0	0	0	0
OG_2349	0	1	0	0	0	0	0
OG_2416	0	0	0	1	0	0	0
OG_2887	0	0	1	0	0	0	0
OG_2965	0	0	0	1	0	0	0
OG_3144	0	1	0	0	0	0	0
OG_3204	0	0	0	1	0	0	0
OG_3211	0	0	0	0	0	0	1
OG_3225	0	0	0	0	0	0	1
OG_3231	0	0	0	0	0	0	1
OG_3239	0	0	0	0	0	0	1
OG_3244	0	0	1	0	0	0	0
OG_3349	0	1	0	0	0	0	0
OG_3388	0	1	0	0	0	0	0
OG_345	0	1	0	0	0	0	0
OG_3481	0	1	0	0	0	0	0
OG_3486	0	0	0	1	0	0	0
OG_375	0	0	0	0	0	0	1
OG_3756	0	1	0	0	0	0	0
OG_3829	0	0	0	0	1	0	0
OG_3840	0	1	0	0	0	0	0
OG_3871	0	0	0	1	0	0	0
OG_394	0	0	1	0	0	0	0
OG_3975	0	0	0	0	0	0	1
OG_4020	0	1	0	0	0	0	0
OG_4047	0	1	0	0	0	0	0
OG_4048	0	1	0	0	0	0	0
OG_4112	0	0	0	1	0	0	0
OG_4216	0	0	0	1	0	0	0
OG_4229	0	1	0	0	0	0	0
OG_4257	0	0	0	1	0	0	0
OG_4271	0	0	0	0	1	0	0
OG_4283	0	0	1	0	0	0	0
OG_434	0	0	0	0	0	0	1
OG_4403	0	0	0	1	0	0	0
OG_4406	0	1	0	0	0	0	0
OG_4427	0	0	1	0	0	0	0
OG_4462	0	0	0	1	0	0	0
OG_4511	0	1	0	0	0	0	0
OG_4612	0	0	0	0	0	0	1
OG_4638	0	0	0	0	0	0	1
OG_4663	0	1	0	0	0	0	0
OG_4673	0	1	0	0	0	0	0
OG_4833	0	0	0	0	1	0	0
OG_4864	0	0	1	0	0	0	0
OG_4870	0	1	0	0	0	0	0
OG_4881	0	0	0	1	0	0	0
OG_4925	0	1	0	0	0	0	0
OG_4957	0	1	0	0	0	0	0
OG_4993	0	0	0	1	0	0	0
OG_507	0	1	0	0	0	0	0
OG_5187	0	1	0	0	0	0	0
OG_52	0	1	0	0	0	0	0
OG_5318	0	0	0	0	1	0	0
OG_5336	0	0	0	0	0	0	1
OG_5402	0	0	0	0	0	0	1
OG_5403	0	0	1	0	0	0	0
OG_5454	0	0	0	1	0	0	0
OG_5483	0	0	0	1	0	0	0
OG_5559	0	0	0	1	0	0	0
OG_5596	0	0	0	0	0	0	1
OG_5597	0	0	0	0	0	0	1
OG_5710	0	0	0	0	1	0	0
OG_5725	0	0	0	0	0	0	1
OG_5876	0	0	0	0	0	0	1
OG_5881	0	0	0	0	0	0	1
OG_5890	0	0	0	1	0	0	0
OG_6013	0	1	0	0	0	0	0
OG_6168	0	0	0	1	0	0	0
OG_6198	0	0	0	0	0	0	1
OG_6203	0	0	1	0	0	0	0
OG_6394	0	1	0	0	0	0	0
OG_6433	0	0	1	0	0	0	0
OG_6507	0	0	1	0	0	0	0
OG_6529	0	0	0	0	0	0	1
OG_6540	0	0	0	0	1	0	0
OG_6547	0	0	0	1	0	0	0
OG_6550	0	0	1	0	0	0	0
OG_6561	0	0	0	1	0	0	0
OG_6562	0	0	0	0	0	0	1
OG_6608	0	1	0	0	0	0	0
OG_6855	0	1	0	0	0	0	0
OG_6914	0	0	0	1	0	0	0
OG_6975	0	0	0	1	0	0	0
OG_6976	0	1	0	0	0	0	0
OG_698	0	0	1	0	0	0	0
OG_7	0	0	0	0	0	0	1
OG_7068	0	0	1	0	0	0	0
OG_7153	0	1	0	0	0	0	0
OG_7182	0	0	0	0	0	0	1
OG_7259	0	1	0	0	0	0	0
OG_7291	0	0	0	1	0	0	0
OG_7334	0	0	0	0	0	0	1
OG_7335	0	1	0	0	0	0	0
OG_7369	0	0	1	0	0	0	0
OG_7371	0	0	0	0	0	0	1
OG_747	0	0	0	0	1	0	0
OG_7503	0	0	0	0	1	0	0
OG_7523	0	1	0	0	0	0	0
OG_7534	0	0	0	1	0	0	0
OG_7568	0	0	1	0	0	0	0
OG_7587	0	1	0	0	0	0	0
OG_7678	0	0	0	1	0	0	0
OG_7744	0	0	0	0	1	0	0
OG_7745	0	0	1	0	0	0	0
OG_7805	0	0	0	0	1	0	0
OG_7832	0	1	0	0	0	0	0
OG_7848	0	1	0	0	0	0	0
OG_785	0	0	0	1	0	0	0
OG_7939	0	0	0	0	1	0	0
OG_8	0	0	0	0	0	0	1
OG_8009	0	0	0	1	0	0	0
OG_8087	0	0	0	1	0	0	0
OG_8132	0	0	0	0	0	0	1
OG_8137	0	0	0	0	0	0	1
OG_8157	0	0	0	0	1	0	0
OG_8158	0	0	0	0	0	0	1
OG_8181	0	0	1	0	0	0	0
OG_8196	0	0	0	1	0	0	0
OG_8249	0	0	0	0	0	0	1
OG_8368	0	0	1	0	0	0	0
