orthogroup	orthogroup_name	pres_expression	gain_expression	loss_expression	num_expressed	pres_conserved	gain_conserved	loss_conserved	is_tfs	is_neu	is_ion	is_sig	is_siggpcr	is_flag	genes_in_og_Tadh	genes_in_og_TrH2	genes_in_og_Hhon	genes_in_og_HoiH23	genes_in_og_and_community_Tadh	genes_in_og_and_community_TrH2	genes_in_og_and_community_Hhon	genes_in_og_and_community_HoiH23	ogs_tfs	ogs_neu	ogs_ion	ogs_sig	ogs_siggpcr	ogs_flag	pfam_architectures
OG_7836	Forkhead.HG1.14:FOXA1/FOXA2/FOXA3/FOXB1/FOXB2/FOXD1/FOXD2/FOXD3/FOXD4/FOXD4L1/FOXD4L3/FOXD4L4/FOXD4L5/FOXD4L6/FOXE1/FOXE3	HoiH23,Tadh	Placozoa	Hhon,TrH2	2	Hhon,HoiH23,Tadh,TrH2	Placozoa		TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	Tadh_TriadT28108	TrH2_TrispH2_000631-RA	Hhon_g00062.t1	HoiH23_PlH23_005233-RA	Tadh_TriadT28108			HoiH23_PlH23_005233-RA	Forkhead.HG1.14:FOXA1/FOXA2/FOXA3/FOXB1/FOXB2/FOXD1/FOXD2/FOXD3/FOXD4/FOXD4L1/FOXD4L3/FOXD4L4/FOXD4L5/FOXD4L6/FOXE1/FOXE3	NA	NA	NA	NA	NA	Forkhead/
OG_5876	Homeodomains.HG2.31:like:AC025287.4/CPHXL/ESX1/ISX/NOBOX/PROP1/SEBOX/VSX1/VSX2	Tadh	Tadh		1	Hhon,HoiH23,Tadh,TrH2	Placozoa		TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	Tadh_TriadT57021	TrH2_TrispH2_002361-RA	Hhon_g07457.t1	HoiH23_PlH23_002938-RA	Tadh_TriadT57021				Homeodomains.HG2.31:like:AC025287.4/CPHXL/ESX1/ISX/NOBOX/PROP1/SEBOX/VSX1/VSX2	NA	NA	NA	NA	NA	Homeodomain/
OG_10129	histamine_receptor_H2,adrenoceptor_alpha_2A	Hhon,HoiH23,Tadh,TrH2	Placozoa		4	Hhon,HoiH23,Tadh,TrH2	Placozoa		FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	Tadh_wf_g3397.t1	TrH2_TrispH2_001338-RA	Hhon_g01220.t1	HoiH23_PlH23_000515-RA	Tadh_wf_g3397.t1	TrH2_TrispH2_001338-RA	Hhon_g01220.t1	HoiH23_PlH23_000515-RA	NA	NA	NA	GPCRrhod.HG10.3:NA	GPCRrhod.HG10.3:NA	NA	7tm_1/
OG_3567	luteinizing_hormone_choriogonadotropin_receptor	Hhon,HoiH23,Tadh,TrH2	Placozoa		4	Hhon,HoiH23,Tadh,TrH2	Placozoa		FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	Tadh_TriadT56629,Tadh_TriadT56630	TrH2_TrispH2_007956-RA	Hhon_g09149.t1,Hhon_g10326.t1	HoiH23_PlH23_005169-RA,HoiH23_PlH23_009991-RA		TrH2_TrispH2_007956-RA			NA	NA	NA	GPCRrhod.HG22.14:NA	GPCRrhod.HG22.14:NA	NA	LRR_8/,LRR_8/LRR_8/LRR_8/7tm_1/,LRR_8/LRR_8/LRR_8/LRR_8/7tm_1/,LRR_8/LRR_8/LRR_8/LRR_8/LRR_1/LRR_8/,LRR_8/LRR_8/LRR_8/LRR_8/LRR_8/7tm_1/,LRR_8/LRR_8/LRR_8/LRR_8/LRR_8/LRR_8/LRR_8/LRR_8/7tm_1/,LRR_8/LRR_8/LRR_8/LRR_8/LRR_8/LRR_8/LRR_8/LRR_8/LRR_8/7tm_1/
OG_4305	adhesion_G_protein_coupled_receptor_L2,adhesion_G_protein_coupled_receptor_D1,adhesion_G_protein_coupled_receptor_L3,adhesion_G_protein_coupled_receptor_L4,cadherin_EGF_LAG_seven_pass_G_type_receptor_1,mannose_receptor_C_type_1,adhesion_G_protein_coupled_receptor_L1,syntaxin_1B,cadherin_EGF_LAG_seven_pass_G_type_receptor_2,adhesion_G_protein_coupled_receptor_G5	Hhon,HoiH23,Tadh,TrH2	Placozoa		4	Hhon,HoiH23,Tadh,TrH2	Placozoa		FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	Tadh_TriadT59938,Tadh_TriadT60117,Tadh_TriadT60118,Tadh_TriadT60119,Tadh_TriadT60120,Tadh_TriadT60121	TrH2_TrispH2_000683-RA,TrH2_TrispH2_000684-RA,TrH2_TrispH2_000685-RA,TrH2_TrispH2_011070-RA,TrH2_TrispH2_011071-RA,TrH2_TrispH2_011671-RA,TrH2_TrispH2_011793-RA	Hhon_g07820.t1,Hhon_g09073.t1,Hhon_g09074.t1,Hhon_g09075.t1,Hhon_g10982.t1,Hhon_g10983.t1,Hhon_g10984.t1,Hhon_g11447.t1,Hhon_g11448.t1,Hhon_g11449.t1,Hhon_g11834.t1	HoiH23_PlH23_005510-RA,HoiH23_PlH23_005511-RA,HoiH23_PlH23_009282-RA,HoiH23_PlH23_009283-RA,HoiH23_PlH23_009284-RA,HoiH23_PlH23_009285-RA,HoiH23_PlH23_010759-RA,HoiH23_PlH23_010760-RA,HoiH23_PlH23_010761-RA,HoiH23_PlH23_011178-RA,HoiH23_PlH23_011325-RA					NA	Syntaxin.HG1.4:STX1A/STX1B/STX2/STX3/STX4	NA	GPCRsecr.HG1.36:like:ADGRA1/ADGRA2/ADGRA3/ADGRV1,GPCRsecr.HG1.37:like:ADGRA1/ADGRA2/ADGRA3/ADGRV1	GPCRsecr.HG1.36:like:ADGRA1/ADGRA2/ADGRA3/ADGRV1,GPCRsecr.HG1.37:like:ADGRA1/ADGRA2/ADGRA3/ADGRV1	NA	7tm_2/,7tm_2/7tm_2/,GPS/,GPS/7tm_2/,GPS/7tm_2/Lectin_C/,Lectin_C/,Lectin_C/7tm_2/,Lectin_C/GPS/,Lectin_C/GPS/7tm_2/,Lectin_C/GPS/7tm_2/Lectin_C/,Lectin_C/GPS/7tm_2/Lectin_C/GPS/7tm_2/,Lectin_C/GPS/7tm_2/Lectin_C/GPS/7tm_2/Lectin_C/GPS/7tm_2/7tm_2/,Lectin_C/GPS/7tm_2/Lectin_C/Syntaxin/SNARE/
OG_4342	adhesion_G_protein_coupled_receptor_D1,adhesion_G_protein_coupled_receptor_L4,adhesion_G_protein_coupled_receptor_L3	Hhon,HoiH23,Tadh,TrH2	Placozoa		4	Hhon,HoiH23,Tadh,TrH2	Placozoa		FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	Tadh_TriadT61846,Tadh_TriadT62275,Tadh_TriadT62651	TrH2_TrispH2_009326-RA,TrH2_TrispH2_011145-RA,TrH2_TrispH2_011147-RA,TrH2_TrispH2_011439-RA,TrH2_TrispH2_011440-RA	Hhon_g10961.t1	HoiH23_PlH23_008131-RA,HoiH23_PlH23_010093-RA,HoiH23_PlH23_010317-RA,HoiH23_PlH23_011275-RA			Hhon_g10961.t1		NA	NA	NA	GPCRsecr.HG1.8:ADGRD2	GPCRsecr.HG1.8:ADGRD2	NA	7tm_2/,7tm_2/GPS/Lectin_C/Lectin_C/GPS/7tm_2/,GPS/7tm_2/,GPS/7tm_2/7tm_2/,Lectin_C/GPS/7tm_2/,Lectin_C/Lectin_C/GPS/7tm_2/
OG_5070	adhesion_G_protein_coupled_receptor_L3,cadherin_EGF_LAG_seven_pass_G_type_receptor_1,adhesion_G_protein_coupled_receptor_D1,C_type_lectin_domain_containing_17A	Hhon,HoiH23,Tadh,TrH2	Placozoa		4	Hhon,HoiH23,Tadh,TrH2	Placozoa		FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	Tadh_TriadT59353,Tadh_TriadT59354,Tadh_TriadT63067	TrH2_TrispH2_011055-RA	Hhon_g07541.t1	HoiH23_PlH23_010727-RA		TrH2_TrispH2_011055-RA	Hhon_g07541.t1	HoiH23_PlH23_010727-RA	NA	NA	NA	GPCRsecr.HG1.27:like:ADGRA1/ADGRA2/ADGRA3/ADGRV1	GPCRsecr.HG1.27:like:ADGRA1/ADGRA2/ADGRA3/ADGRV1	NA	7tm_2/,Lectin_C/Lectin_C/GPS/,Lectin_C/Lectin_C/GPS/7tm_2/
OG_8160	calcium_sensing_receptor	Hhon,HoiH23,Tadh,TrH2	Placozoa		4	Hhon,HoiH23,Tadh,TrH2	Placozoa		FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	Tadh_TriadT25328	TrH2_TrispH2_003773-RA	Hhon_g05664.t1	HoiH23_PlH23_006254-RA	Tadh_TriadT25328	TrH2_TrispH2_003773-RA	Hhon_g05664.t1	HoiH23_PlH23_006254-RA	NA	ANF_receptor.HG1.48:like:CASR/GPRC6A/TAS1R1/TAS1R2/TAS1R3	NA	GPCRglut.HG4.12:NA	GPCRglut.HG4.12:NA	NA	ANF_receptor/NCD3G/7tm_3/
OG_1256		Hhon,HoiH23,Tadh,TrH2	Placozoa		4	Hhon,HoiH23,Tadh,TrH2	Placozoa		FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Tadh_TriadT52566	TrH2_TrispH2_000223-RA	Hhon_g04515.t1	HoiH23_PlH23_000730-RA	Tadh_TriadT52566	TrH2_TrispH2_000223-RA	Hhon_g04515.t1	HoiH23_PlH23_000730-RA	NA	NA	NA	NA	NA	NA	
OG_4214	cholinergic_receptor_muscarinic_3,histamine_receptor_H2,gastrin_releasing_peptide_receptor,G_protein_coupled_receptor_132,prolactin_releasing_hormone_receptor,bombesin_receptor_subtype_3,somatostatin_receptor_5,endothelin_receptor_type_B,histamine_receptor_H1,melatonin_receptor_1A,neuropeptide_FF_receptor_2,neuropeptide_Y_receptor_Y2,X_C_motif_chemokine_receptor_1,tachykinin_receptor_3,neuromedin_B_receptor,G_protein_coupled_receptor_87	Hhon,HoiH23,Tadh	Placozoa	TrH2	3	Hhon,HoiH23,Tadh,TrH2	Placozoa		FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	Tadh_TriadT30372,Tadh_TriadT60077,Tadh_TriadT60080,Tadh_wf_g9032.t1,Tadh_wf_g9033.t1,Tadh_wf_g9034.t1,Tadh_wf_g9039.t1,Tadh_wf_g9041.t1,Tadh_wf_g9042.t1	TrH2_TrispH2_010324-RA,TrH2_TrispH2_010325-RA,TrH2_TrispH2_010328-RA,TrH2_TrispH2_010332-RA,TrH2_TrispH2_010333-RA,TrH2_TrispH2_010334-RA,TrH2_TrispH2_010335-RA,TrH2_TrispH2_010336-RA	Hhon_g06800.t1,Hhon_g06801.t1,Hhon_g06802.t1,Hhon_g06803.t1,Hhon_g08699.t1,Hhon_g10727.t1,Hhon_g10728.t1,Hhon_g10729.t1,Hhon_g10730.t1,Hhon_g10731.t1,Hhon_g10732.t1,Hhon_g10733.t1	HoiH23_PlH23_009309-RA,HoiH23_PlH23_009310-RA,HoiH23_PlH23_009311-RA,HoiH23_PlH23_009312-RA,HoiH23_PlH23_009370-RA,HoiH23_PlH23_009371-RA,HoiH23_PlH23_009372-RA,HoiH23_PlH23_009373-RA,HoiH23_PlH23_009374-RA,HoiH23_PlH23_009375-RA,HoiH23_PlH23_009376-RA,HoiH23_PlH23_009377-RA,HoiH23_PlH23_010135-RA,HoiH23_PlH23_011129-RA,HoiH23_PlH23_011130-RA,HoiH23_PlH23_011131-RA,HoiH23_PlH23_011947-RA					NA	NA	NA	GPCRrhod.HG12.46:NA,GPCRrhod.HG12.63:NA,GPCRrhod.HG12.65:NA,GPCRrhod.HG12.68:NA,GPCRrhod.HG12.69:NA,GPCRrhod.HG12.70:NA,GPCRrhod.HG12.71:NA,GPCRrhod.HG12.72:NA,GPCRrhod.HG12.73:NA,GPCRrhod.HG12.74:NA,GPCRrhod.HG12.78:NA,GPCRrhod.HG12.79:NA,GPCRrhod.HG12.80:NA,GPCRrhod.HG12.81:NA	GPCRrhod.HG12.46:NA,GPCRrhod.HG12.63:NA,GPCRrhod.HG12.65:NA,GPCRrhod.HG12.68:NA,GPCRrhod.HG12.69:NA,GPCRrhod.HG12.70:NA,GPCRrhod.HG12.71:NA,GPCRrhod.HG12.72:NA,GPCRrhod.HG12.73:NA,GPCRrhod.HG12.74:NA,GPCRrhod.HG12.78:NA,GPCRrhod.HG12.79:NA,GPCRrhod.HG12.80:NA,GPCRrhod.HG12.81:NA	NA	7tm_1/
