orthogroup	presence	gain	loss	n_gains	n_losses	n_presences
OG_10190	TrH2	TrH2		1	0	1
OG_10253	Tadh	Tadh		1	0	1
OG_10301	Tadh	Tadh		1	0	1
OG_10312	Tadh	Tadh		1	0	1
OG_10383	Tadh	Tadh		1	0	1
OG_10384	Tadh	Tadh		1	0	1
OG_10392	Tadh	Tadh		1	0	1
OG_10430	Tadh,TrH2	Trichoplax		1	0	3
OG_10492	Hhon	Hhon		1	0	1
OG_10644	Tadh	Tadh		1	0	1
OG_1082	Tadh,TrH2	Trichoplax		1	0	3
OG_1243	Tadh	Tadh		1	0	1
OG_1254	Tadh,TrH2	Trichoplax		1	0	3
OG_1669	Tadh	Tadh		1	0	1
OG_1940	Hhon,HoiH23,Tadh,TrH2	Placozoa		1	0	7
OG_2006	HoiH23,Tadh,TrH2	Placozoa	Hhon	1	1	6
OG_2733	HoiH23,Tadh	Placozoa	Hhon,TrH2	1	2	5
OG_2780	HoiH23	HoiH23		1	0	1
OG_2946	Hhon,HoiH23	Hoilungia		1	0	3
OG_2966	Tadh	Tadh		1	0	1
OG_3002	Tadh,TrH2	Trichoplax		1	0	4
OG_3035	HoiH23,TrH2	Placozoa	Hhon,Tadh	1	2	6
OG_3039	Tadh	Tadh		1	0	1
OG_3186	Tadh,TrH2	Trichoplax		1	0	3
OG_3194	TrH2	TrH2		1	0	1
OG_3382	Tadh	Tadh		1	0	1
OG_343	TrH2	TrH2		1	0	1
OG_3616	Tadh	Tadh		1	0	1
OG_37	Tadh,TrH2	Trichoplax		1	0	3
OG_3768	Tadh,TrH2	Trichoplax		1	0	3
OG_3795	Tadh,TrH2	Trichoplax		1	0	3
OG_3883	Tadh,TrH2	Trichoplax		1	0	3
OG_3897	Tadh	Tadh		1	0	1
OG_3933	Tadh,TrH2	Trichoplax		1	0	3
OG_4054	HoiH23,Tadh,TrH2	Placozoa	Hhon	1	1	6
OG_4209	TrH2	TrH2		1	0	1
OG_4217	Hhon	Hhon		1	0	1
OG_4231	Tadh	Tadh		1	0	1
OG_4267	Tadh	Tadh		1	0	1
OG_4388	Tadh	Tadh		1	0	1
OG_4398	Tadh,TrH2	Trichoplax		1	0	3
OG_4413	Hhon	Hhon		1	0	1
OG_4469	Tadh	Tadh		1	0	1
OG_4476	Tadh	Tadh		1	0	1
OG_4487	Tadh	Tadh		1	0	1
OG_4560	TrH2	TrH2		1	0	1
OG_4565	TrH2	TrH2		1	0	1
OG_4870	Tadh	Tadh		1	0	1
OG_5010	Tadh	Tadh		1	0	1
OG_5125	Hhon	Hhon		1	0	1
OG_5190	TrH2	TrH2		1	0	1
OG_5272	Tadh	Tadh		1	0	1
OG_5273	TrH2	TrH2		1	0	1
OG_5313	Tadh	Tadh		1	0	1
OG_5334	Hhon,HoiH23,TrH2	Placozoa	Tadh	1	1	6
OG_5413	HoiH23	HoiH23		1	0	1
OG_5497	Tadh	Tadh		1	0	1
OG_5529	Hhon	Hhon		1	0	1
OG_5578	Tadh	Tadh		1	0	1
OG_5579	Tadh	Tadh		1	0	1
OG_5722	Tadh	Tadh		1	0	1
OG_5724	Tadh	Tadh		1	0	1
OG_5761	HoiH23,Tadh,TrH2	Placozoa	Hhon	1	1	6
OG_5786	Tadh	Tadh		1	0	1
OG_5920	Hhon,HoiH23,Tadh	Placozoa	TrH2	1	1	6
OG_6011	HoiH23	HoiH23		1	0	1
OG_6139	Tadh,TrH2	Trichoplax		1	0	3
OG_6262	Tadh	Tadh		1	0	1
OG_6296	Tadh	Tadh		1	0	1
OG_6302	TrH2	TrH2		1	0	1
OG_6356	Hhon,Tadh	Placozoa	HoiH23,TrH2	1	2	5
OG_6394	Tadh	Tadh		1	0	1
OG_6425	Tadh,TrH2	Trichoplax		1	0	3
OG_661	Tadh	Tadh		1	0	1
OG_6625	Tadh	Tadh		1	0	1
OG_6759	HoiH23	HoiH23		1	0	1
OG_6831	Hhon,HoiH23,Tadh	Placozoa	TrH2	1	1	6
OG_6975	Tadh	Tadh		1	0	1
OG_7081	Hhon,HoiH23,Tadh,TrH2	Placozoa		1	0	7
OG_7082	Hhon,HoiH23	Hoilungia		1	0	3
OG_7250	Tadh	Tadh		1	0	1
OG_7364	Tadh	Tadh		1	0	1
OG_7382	HoiH23,TrH2	Placozoa	Hhon,Tadh	1	2	5
OG_7409	Tadh	Tadh		1	0	1
OG_7433	Tadh	Tadh		1	0	1
OG_7451	Tadh,TrH2	Trichoplax		1	0	4
OG_7512	Tadh	Tadh		1	0	1
OG_7674	Tadh	Tadh		1	0	1
OG_7819	Tadh	Tadh		1	0	1
OG_7837	HoiH23	HoiH23		1	0	1
OG_7858	Hhon	Hhon		1	0	1
OG_8148	Tadh	Tadh		1	0	1
OG_8192	Tadh	Tadh		1	0	1
OG_8205	Tadh	Tadh		1	0	1
OG_8357	Hhon	Hhon		1	0	1
OG_8451	Tadh,TrH2	Trichoplax		1	0	3
OG_8527	Tadh	Tadh		1	0	1
OG_8528	Tadh,TrH2	Trichoplax		1	0	3
OG_8596	TrH2	TrH2		1	0	1
OG_862	Hhon	Hhon		1	0	1
OG_8718	HoiH23	HoiH23		1	0	1
OG_8756	Tadh	Tadh		1	0	1
OG_8807	Tadh,TrH2	Trichoplax		1	0	3
OG_8871	HoiH23	HoiH23		1	0	1
OG_9094	HoiH23	HoiH23		1	0	1
OG_9135	Tadh	Tadh		1	0	1
OG_9224	Tadh	Tadh		1	0	1
OG_935	Hhon	Hhon		1	0	1
OG_936	Hhon,HoiH23,Tadh,TrH2	Placozoa		1	0	7
