orthogroup	presence	gain	loss	n_gains	n_losses	n_presences
OG_10003	Hhon	Hhon		1	0	1
OG_10021	Hhon	Hhon		1	0	1
OG_10062	HoiH23	HoiH23		1	0	1
OG_10068	HoiH23	HoiH23		1	0	1
OG_10081	Hhon	Hhon		1	0	1
OG_10087	Hhon	Hhon		1	0	1
OG_10111	Hhon,Tadh	Placozoa	HoiH23,TrH2	1	2	5
OG_10168	Hhon,HoiH23,TrH2	Placozoa	Tadh	1	1	6
OG_10255	TrH2	TrH2		1	0	1
OG_10256	Hhon	Hhon		1	0	1
OG_10269	HoiH23	HoiH23		1	0	1
OG_10281	Hhon	Hhon		1	0	1
OG_10326	Tadh,TrH2	Trichoplax		1	0	3
OG_10453	TrH2	TrH2		1	0	1
OG_10569	Hhon,HoiH23,Tadh,TrH2	Placozoa		1	0	7
OG_10578	Tadh,TrH2	Trichoplax		1	0	3
OG_10598	Hhon,HoiH23,Tadh	Placozoa	TrH2	1	1	6
OG_10858	Tadh,TrH2	Trichoplax		1	0	3
OG_1154	Hhon,Tadh	Placozoa	HoiH23,TrH2	1	2	5
OG_1247	TrH2	TrH2		1	0	1
OG_1268	HoiH23	HoiH23		1	0	1
OG_1314	Hhon,HoiH23,Tadh	Placozoa	TrH2	1	1	6
OG_1394	Tadh,TrH2	Trichoplax		1	0	3
OG_1398	Hhon,HoiH23	Hoilungia		1	0	3
OG_1432	Hhon	Hhon		1	0	1
OG_146	Hhon,HoiH23	Hoilungia		1	0	3
OG_1561	HoiH23,Tadh	Placozoa	Hhon,TrH2	1	2	5
OG_1624	Hhon,HoiH23,TrH2	Placozoa	Tadh	1	1	6
OG_1628	Hhon	Hhon		1	0	1
OG_1638	Hhon,HoiH23,Tadh,TrH2	Placozoa		1	0	7
OG_1646	Hhon,Tadh,TrH2	Placozoa	HoiH23	1	1	6
OG_1647	Hhon,Tadh	Placozoa	HoiH23,TrH2	1	2	5
OG_1726	Hhon	Hhon		1	0	1
OG_1741	Tadh	Tadh		1	0	1
OG_1786	Hhon,HoiH23,Tadh,TrH2	Placozoa		1	0	7
OG_1794	Hhon	Hhon		1	0	1
OG_1795	Hhon,HoiH23,Tadh,TrH2	Placozoa		1	0	7
OG_1832	HoiH23	HoiH23		1	0	1
OG_1844	Hhon	Hhon		1	0	1
OG_1941	Hhon,HoiH23,Tadh	Placozoa	TrH2	1	1	6
OG_1968	Tadh,TrH2	Trichoplax		1	0	3
OG_2014	Hhon	Hhon		1	0	1
OG_2032	Hhon,HoiH23	Hoilungia		1	0	3
OG_2153	HoiH23	HoiH23		1	0	1
OG_2154	Hhon	Hhon		1	0	1
OG_2212	Tadh	Tadh		1	0	1
OG_2213	Hhon,HoiH23,Tadh,TrH2	Placozoa		1	0	7
OG_2244	Hhon	Hhon		1	0	1
OG_23	Hhon,HoiH23,Tadh,TrH2	Placozoa		1	0	7
OG_2485	Hhon	Hhon		1	0	1
OG_2579	Hhon,HoiH23,TrH2	Placozoa	Tadh	1	1	6
OG_2593	Hhon,HoiH23,Tadh,TrH2	Placozoa		1	0	7
