orthogroup	presence	gain	loss	n_gains	n_losses	n_presences
OG_10004	Hhon,HoiH23,Tadh,TrH2	Placozoa		1	0	7
OG_1001	Hhon,Tadh,TrH2	Placozoa	HoiH23	1	1	6
OG_10023	Tadh,TrH2	Trichoplax		1	0	3
OG_10033	Hhon,HoiH23,Tadh,TrH2	Placozoa		1	0	7
OG_10038	HoiH23,TrH2	Placozoa	Hhon,Tadh	1	2	5
OG_10068	Tadh	Tadh		1	0	1
OG_10072	HoiH23,TrH2	Placozoa	Hhon,Tadh	1	2	5
OG_10074	Tadh	Tadh		1	0	1
OG_10075	TrH2	TrH2		1	0	1
OG_10089	Hhon,HoiH23	Hoilungia		1	0	3
OG_10090	TrH2	TrH2		1	0	1
OG_1010	TrH2	TrH2		1	0	1
OG_10101	TrH2	TrH2		1	0	1
OG_10107	Hhon	Hhon		1	0	2
OG_10108	TrH2	TrH2		1	0	1
OG_1011	Hhon,HoiH23	Hoilungia		1	0	3
OG_10111	HoiH23	HoiH23		1	0	1
OG_10134	Hhon,HoiH23,Tadh	Placozoa	TrH2	1	1	6
OG_10151	Hhon,HoiH23,TrH2	Placozoa	Tadh	1	1	6
OG_10160	Hhon	Hhon		1	0	1
OG_10181	Hhon	Hhon		1	0	1
OG_10189	Hhon,TrH2	Placozoa	HoiH23,Tadh	1	2	5
OG_10199	Hhon,HoiH23,Tadh,TrH2	Placozoa		1	0	7
OG_10200	TrH2	TrH2		1	0	1
OG_10207	Tadh,TrH2	Trichoplax		1	0	3
OG_10213	TrH2	TrH2		1	0	1
OG_10218	Hhon,HoiH23,Tadh,TrH2	Placozoa		1	0	7
OG_10221	HoiH23	HoiH23		1	0	1
OG_10222	TrH2	TrH2		1	0	1
OG_10224	Hhon,HoiH23	Hoilungia		1	0	3
OG_10240	HoiH23,Tadh	Placozoa	Hhon,TrH2	1	2	5
OG_1026	TrH2	TrH2		1	0	1
OG_10267	Hhon,HoiH23,TrH2	Placozoa	Tadh	1	1	6
OG_10268	Hhon,HoiH23	Hoilungia		1	0	3
OG_1027	Hhon,Tadh,TrH2	Placozoa	HoiH23	1	1	6
OG_10306	HoiH23	HoiH23		1	0	1
OG_10307	HoiH23	HoiH23		1	0	1
OG_10316	Tadh,TrH2	Trichoplax		1	0	3
OG_10335	Hhon	Hhon		1	0	1
OG_10349	Tadh	Tadh		1	0	1
OG_10352	Tadh	Tadh		1	0	1
OG_10355	Tadh,TrH2	Trichoplax		1	0	3
OG_10376	Hhon,HoiH23,Tadh,TrH2	Placozoa		1	0	7
OG_10407	HoiH23,TrH2	Placozoa	Hhon,Tadh	1	2	5
OG_10414	TrH2	TrH2		1	0	1
OG_10428	HoiH23,TrH2	Placozoa	Hhon,Tadh	1	2	5
OG_10434	Tadh,TrH2	Trichoplax		1	0	3
OG_10455	Tadh	Tadh		1	0	1
OG_10456	Tadh,TrH2	Trichoplax		1	0	3
OG_10463	Hhon	Hhon		1	0	1
OG_10475	Tadh,TrH2	Trichoplax		1	0	3
OG_10479	Tadh,TrH2	Trichoplax		1	0	3
OG_10494	Hhon,HoiH23,Tadh,TrH2	Placozoa		1	0	7
OG_10497	Hhon	Hhon		1	0	1
OG_10498	Hhon,Tadh,TrH2	Placozoa	HoiH23	1	1	6
OG_10499	HoiH23	HoiH23		1	0	1
OG_105	Tadh,TrH2	Trichoplax		1	0	3
OG_10528	Tadh,TrH2	Trichoplax		1	0	3
OG_10530	Hhon,HoiH23,Tadh,TrH2	Placozoa		1	0	7
OG_10534	Tadh	Tadh		1	0	1
OG_10545	Tadh,TrH2	Trichoplax		1	0	3
OG_10567	Tadh,TrH2	Trichoplax		1	0	3
OG_10594	Hhon,HoiH23,Tadh,TrH2	Placozoa		1	0	7
OG_10601	Tadh	Tadh		1	0	1
OG_10609	Tadh,TrH2	Trichoplax		1	0	3
OG_10617	Tadh	Tadh		1	0	1
OG_10619	Hhon,HoiH23,Tadh,TrH2	Placozoa		1	0	7
OG_10629	TrH2	TrH2		1	0	1
OG_10655	Hhon	Hhon		1	0	1
OG_10660	Tadh,TrH2	Trichoplax		1	0	3
OG_10669	Tadh,TrH2	Trichoplax		1	0	3
OG_10679	Tadh,TrH2	Trichoplax		1	0	3
OG_1069	Hhon,HoiH23,Tadh	Placozoa	TrH2	1	1	6
OG_10700	Tadh,TrH2	Trichoplax		1	0	3
OG_10710	Hhon,Tadh,TrH2	Placozoa	HoiH23	1	1	6
OG_10719	Hhon	Hhon		1	0	1
OG_10720	Hhon	Hhon		1	0	1
OG_10756	Hhon,Tadh,TrH2	Placozoa	HoiH23	1	1	6
OG_10775	Hhon,HoiH23,Tadh,TrH2	Placozoa		1	0	7
OG_10791	TrH2	TrH2		1	0	1
OG_10802	TrH2	TrH2		1	0	1
OG_10816	TrH2	TrH2		1	0	1
OG_10837	Tadh	Tadh		1	0	1
OG_10844	Tadh,TrH2	Trichoplax		1	0	3
OG_10846	Tadh,TrH2	Trichoplax		1	0	3
OG_10847	Tadh	Tadh		1	0	1
OG_10849	Tadh	Tadh		1	0	1
OG_1102	Hhon,HoiH23,TrH2	Placozoa	Tadh	1	1	6
OG_1108	HoiH23	HoiH23		1	0	1
OG_112	Tadh,TrH2	Trichoplax		1	0	3
OG_1141	Hhon,HoiH23,Tadh	Placozoa	TrH2	1	1	6
OG_115	Tadh	Tadh		1	0	1
OG_1163	Hhon,TrH2	Placozoa	HoiH23,Tadh	1	2	5
OG_1184	Hhon	Hhon		1	0	1
OG_1186	HoiH23	HoiH23		1	0	1
OG_1191	Hhon	Hhon		1	0	1
OG_1242	Hhon,Tadh,TrH2	Placozoa	HoiH23	1	1	6
OG_1272	Hhon,HoiH23	Hoilungia		1	0	3
OG_1311	Hhon,Tadh,TrH2	Placozoa	HoiH23	1	1	6
OG_1324	Hhon	Hhon		1	0	1
OG_1345	TrH2	TrH2		1	0	1
OG_1354	HoiH23	HoiH23		1	0	1
OG_1361	Tadh	Tadh		1	0	1
OG_1362	HoiH23	HoiH23		1	0	1
OG_1363	Hhon,HoiH23,Tadh,TrH2	Placozoa		1	0	31
OG_1365	Hhon,HoiH23,Tadh	Placozoa	TrH2	1	1	12
OG_1367	HoiH23,Tadh,TrH2	Placozoa	Hhon	1	1	11
OG_1369	HoiH23,Tadh,TrH2	Placozoa	Hhon	1	1	7
OG_1371	Hhon,HoiH23,Tadh	Placozoa	TrH2	1	1	8
OG_1372	HoiH23	HoiH23		1	0	1
OG_1373	Hhon,HoiH23,TrH2	Placozoa	Tadh	1	1	8
OG_1374	Hhon,HoiH23	Hoilungia		1	0	9
OG_1375	HoiH23,Tadh,TrH2	Placozoa	Hhon	1	1	6
OG_1382	Hhon,HoiH23	Hoilungia		1	0	3
OG_1384	HoiH23,TrH2	Placozoa	Hhon,Tadh	1	2	5
OG_1385	Hhon,HoiH23	Hoilungia		1	0	3
OG_1386	Hhon,HoiH23,TrH2	Placozoa	Tadh	1	1	6
OG_1410	TrH2	TrH2		1	0	1
OG_1418	Hhon	Hhon		1	0	1
OG_1477	Hhon	Hhon		1	0	1
OG_1481	Hhon,HoiH23,Tadh,TrH2	Placozoa		1	0	7
OG_1491	TrH2	TrH2		1	0	1
OG_1506	HoiH23,TrH2	Placozoa	Hhon,Tadh	1	2	5
OG_1583	Hhon,HoiH23,Tadh,TrH2	Placozoa		1	0	7
OG_16	Hhon,Tadh,TrH2	Placozoa	HoiH23	1	1	6
OG_1632	Hhon,HoiH23	Hoilungia		1	0	3
OG_1646	HoiH23	HoiH23		1	0	1
OG_1708	Hhon	Hhon		1	0	1
OG_171	Hhon	Hhon		1	0	1
OG_1716	Hhon	Hhon		1	0	1
OG_1745	Hhon	Hhon		1	0	1
OG_175	HoiH23	HoiH23		1	0	1
OG_1760	Hhon	Hhon		1	0	1
OG_1777	Hhon	Hhon		1	0	1
OG_1816	Hhon	Hhon		1	0	1
OG_1826	Tadh	Tadh		1	0	1
OG_1827	Hhon	Hhon		1	0	1
OG_1839	TrH2	TrH2		1	0	1
OG_1850	Hhon,Tadh,TrH2	Placozoa	HoiH23	1	1	6
OG_1873	TrH2	TrH2		1	0	1
OG_1894	Tadh,TrH2	Trichoplax		1	0	3
OG_2	Hhon,Tadh,TrH2	Placozoa	HoiH23	1	1	6
OG_2018	Hhon,TrH2	Placozoa	HoiH23,Tadh	1	2	5
OG_2044	Hhon,TrH2	Placozoa	HoiH23,Tadh	1	2	5
OG_2072	Hhon,HoiH23,Tadh,TrH2	Placozoa		1	0	7
OG_2099	Hhon	Hhon		1	0	1
OG_2114	Hhon,TrH2	Placozoa	HoiH23,Tadh	1	2	5
OG_2120	Hhon,TrH2	Placozoa	HoiH23,Tadh	1	2	5
OG_2156	Hhon	Hhon		1	0	1
OG_2157	Hhon	Hhon		1	0	1
OG_2171	TrH2	TrH2		1	0	1
OG_2182	Hhon,HoiH23,Tadh,TrH2	Placozoa		1	0	7
OG_22	Tadh,TrH2	Trichoplax		1	0	3
OG_2240	TrH2	TrH2		1	0	1
OG_2247	Hhon	Hhon		1	0	1
OG_2262	HoiH23	HoiH23		1	0	1
OG_2283	Hhon,HoiH23,Tadh	Placozoa	TrH2	1	1	6
OG_2289	Hhon,Tadh	Placozoa	HoiH23,TrH2	1	2	5
OG_2290	HoiH23,TrH2	Placozoa	Hhon,Tadh	1	2	5
OG_2304	Hhon,HoiH23,Tadh,TrH2	Placozoa		1	0	7
OG_2318	HoiH23	HoiH23		1	0	1
OG_233	HoiH23	HoiH23		1	0	1
OG_2336	HoiH23	HoiH23		1	0	1
OG_2391	Tadh,TrH2	Trichoplax		1	0	3
OG_2416	TrH2	TrH2		1	0	1
OG_2428	Hhon,Tadh,TrH2	Placozoa	HoiH23	1	1	6
OG_2440	Hhon	Hhon		1	0	1
OG_2457	Tadh,TrH2	Trichoplax		1	0	3
OG_2504	Hhon	Hhon		1	0	1
OG_2510	Hhon,HoiH23,TrH2	Placozoa	Tadh	1	1	6
OG_2511	Hhon	Hhon		1	0	1
OG_2517	HoiH23,TrH2	Placozoa	Hhon,Tadh	1	2	5
OG_252	Hhon,HoiH23,Tadh,TrH2	Placozoa		1	0	7
OG_2525	Hhon,HoiH23	Hoilungia		1	0	3
OG_2526	Hhon,HoiH23,Tadh,TrH2	Placozoa		1	0	7
OG_2541	Hhon,Tadh	Placozoa	HoiH23,TrH2	1	2	5
OG_2571	Hhon,HoiH23,Tadh,TrH2	Placozoa		1	0	7
OG_2581	TrH2	TrH2		1	0	1
OG_2598	TrH2	TrH2		1	0	1
OG_2600	Hhon,Tadh	Placozoa	HoiH23,TrH2	1	2	5
OG_2629	Tadh	Tadh		1	0	1
OG_2659	TrH2	TrH2		1	0	1
OG_2670	Hhon,HoiH23,Tadh	Placozoa	TrH2	1	1	6
OG_2674	HoiH23	HoiH23		1	0	1
OG_2711	Hhon	Hhon		1	0	1
OG_2729	Tadh,TrH2	Trichoplax		1	0	3
OG_2737	Hhon,HoiH23,Tadh	Placozoa	TrH2	1	1	6
OG_2740	Hhon	Hhon		1	0	1
OG_2757	Tadh,TrH2	Trichoplax		1	0	3
OG_276	Hhon,HoiH23,Tadh,TrH2	Placozoa		1	0	7
OG_280	TrH2	TrH2		1	0	1
OG_2859	Hhon	Hhon		1	0	1
OG_286	Hhon,HoiH23,Tadh,TrH2	Placozoa		1	0	7
OG_2865	Hhon	Hhon		1	0	1
OG_288	HoiH23	HoiH23		1	0	1
OG_2880	Hhon,HoiH23,Tadh	Placozoa	TrH2	1	1	6
OG_2889	Hhon,HoiH23	Hoilungia		1	0	3
OG_2896	TrH2	TrH2		1	0	1
OG_2941	Hhon,HoiH23	Hoilungia		1	0	3
OG_2944	Hhon,HoiH23	Hoilungia		1	0	3
OG_2962	Hhon	Hhon		1	0	1
OG_2964	Hhon	Hhon		1	0	1
OG_2965	TrH2	TrH2		1	0	3
OG_2966	Tadh	Tadh		1	0	1
OG_2969	TrH2	TrH2		1	0	1
OG_2973	HoiH23	HoiH23		1	0	1
OG_2975	Hhon,HoiH23	Hoilungia		1	0	3
OG_2977	Hhon	Hhon		1	0	1
OG_2978	Tadh,TrH2	Trichoplax		1	0	5
OG_2980	TrH2	TrH2		1	0	1
OG_2981	Hhon,Tadh	Placozoa	HoiH23,TrH2	1	2	7
OG_2985	Hhon,Tadh,TrH2	Placozoa	HoiH23	1	1	14
OG_2987	Tadh	Tadh		1	0	2
OG_2992	TrH2	TrH2		1	0	1
OG_2994	TrH2	TrH2		1	0	1
OG_2998	Hhon,HoiH23	Hoilungia		1	0	3
OG_3006	Hhon	Hhon		1	0	1
OG_3007	Tadh,TrH2	Trichoplax		1	0	4
OG_3011	TrH2	TrH2		1	0	1
OG_3016	Hhon	Hhon		1	0	1
OG_3022	Tadh	Tadh		1	0	1
OG_3024	TrH2	TrH2		1	0	1
OG_3056	Hhon	Hhon		1	0	1
OG_3075	HoiH23	HoiH23		1	0	1
OG_308	Hhon	Hhon		1	0	1
OG_3085	Hhon,HoiH23	Hoilungia		1	0	3
OG_3088	TrH2	TrH2		1	0	1
OG_3112	Hhon,HoiH23,Tadh,TrH2	Placozoa		1	0	7
OG_3113	HoiH23,Tadh,TrH2	Placozoa	Hhon	1	1	6
OG_3130	HoiH23	HoiH23		1	0	1
OG_3131	Hhon,Tadh,TrH2	Placozoa	HoiH23	1	1	6
OG_3159	TrH2	TrH2		1	0	1
OG_317	HoiH23,TrH2	Placozoa	Hhon,Tadh	1	2	5
OG_3206	Hhon,HoiH23,Tadh,TrH2	Placozoa		1	0	7
OG_3222	HoiH23,TrH2	Placozoa	Hhon,Tadh	1	2	5
OG_3223	HoiH23,TrH2	Placozoa	Hhon,Tadh	1	2	5
OG_3255	Tadh,TrH2	Trichoplax		1	0	3
OG_3264	Hhon,HoiH23,TrH2	Placozoa	Tadh	1	1	6
OG_3265	Hhon	Hhon		1	0	1
OG_3291	Hhon,HoiH23,Tadh,TrH2	Placozoa		1	0	8
OG_3298	TrH2	TrH2		1	0	1
OG_3308	Tadh,TrH2	Trichoplax		1	0	3
OG_3327	Hhon,HoiH23,Tadh,TrH2	Placozoa		1	0	7
OG_3339	HoiH23,TrH2	Placozoa	Hhon,Tadh	1	2	5
OG_3350	Hhon,HoiH23,Tadh,TrH2	Placozoa		1	0	7
OG_3354	HoiH23	HoiH23		1	0	1
OG_3383	HoiH23,Tadh,TrH2	Placozoa	Hhon	1	1	6
OG_3403	Tadh,TrH2	Trichoplax		1	0	3
OG_346	Hhon,Tadh,TrH2	Placozoa	HoiH23	1	1	6
OG_3471	HoiH23,TrH2	Placozoa	Hhon,Tadh	1	2	5
OG_3513	TrH2	TrH2		1	0	1
OG_356	Hhon,HoiH23,TrH2	Placozoa	Tadh	1	1	6
OG_3576	Tadh,TrH2	Trichoplax		1	0	3
OG_3584	Hhon,HoiH23,TrH2	Placozoa	Tadh	1	1	6
OG_3600	HoiH23,Tadh,TrH2	Placozoa	Hhon	1	1	6
OG_3609	Hhon,HoiH23	Hoilungia		1	0	3
OG_3610	Hhon,HoiH23	Hoilungia		1	0	3
OG_3612	TrH2	TrH2		1	0	1
OG_3627	TrH2	TrH2		1	0	1
OG_3706	TrH2	TrH2		1	0	1
OG_371	Hhon	Hhon		1	0	1
OG_3720	TrH2	TrH2		1	0	1
OG_3725	Hhon,HoiH23,TrH2	Placozoa	Tadh	1	1	6
OG_3726	Hhon,HoiH23,TrH2	Placozoa	Tadh	1	1	6
OG_3729	TrH2	TrH2		1	0	1
OG_3751	Tadh,TrH2	Trichoplax		1	0	3
OG_3768	Hhon,HoiH23,TrH2	Placozoa	Tadh	1	1	6
OG_3769	HoiH23	HoiH23		1	0	1
OG_3825	Hhon,HoiH23,Tadh,TrH2	Placozoa		1	0	7
OG_3827	HoiH23	HoiH23		1	0	1
OG_3869	Hhon,Tadh,TrH2	Placozoa	HoiH23	1	1	6
OG_3881	Hhon,HoiH23,Tadh,TrH2	Placozoa		1	0	7
OG_3899	HoiH23	HoiH23		1	0	1
OG_3975	Hhon,Tadh	Placozoa	HoiH23,TrH2	1	2	5
OG_3977	HoiH23	HoiH23		1	0	1
OG_3985	TrH2	TrH2		1	0	1
OG_4	Hhon	Hhon		1	0	1
OG_4018	TrH2	TrH2		1	0	1
OG_4028	Hhon,HoiH23	Hoilungia		1	0	3
OG_4032	Tadh	Tadh		1	0	1
OG_4045	Hhon,HoiH23,Tadh,TrH2	Placozoa		1	0	8
OG_4061	HoiH23,Tadh,TrH2	Placozoa	Hhon	1	1	6
OG_4062	Hhon	Hhon		1	0	1
OG_4069	Hhon,HoiH23,Tadh,TrH2	Placozoa		1	0	8
OG_4070	HoiH23,Tadh,TrH2	Placozoa	Hhon	1	1	6
OG_4109	HoiH23	HoiH23		1	0	1
OG_4147	TrH2	TrH2		1	0	1
OG_4158	Hhon,HoiH23	Hoilungia		1	0	5
OG_4184	Hhon,Tadh	Placozoa	HoiH23,TrH2	1	2	5
OG_4188	Tadh,TrH2	Trichoplax		1	0	3
OG_4220	Tadh	Tadh		1	0	1
OG_4235	Tadh,TrH2	Trichoplax		1	0	3
OG_4243	Tadh	Tadh		1	0	1
OG_4251	Hhon,HoiH23,Tadh,TrH2	Placozoa		1	0	7
OG_4252	Hhon,Tadh,TrH2	Placozoa	HoiH23	1	1	6
OG_4283	Hhon	Hhon		1	0	1
OG_4303	Hhon,HoiH23,Tadh,TrH2	Placozoa		1	0	10
OG_431	Hhon	Hhon		1	0	1
OG_4311	Tadh,TrH2	Trichoplax		1	0	3
OG_432	Hhon	Hhon		1	0	1
OG_4327	Hhon,HoiH23,TrH2	Placozoa	Tadh	1	1	6
OG_4354	Hhon,TrH2	Placozoa	HoiH23,Tadh	1	2	5
OG_4358	HoiH23	HoiH23		1	0	1
OG_4361	Hhon	Hhon		1	0	1
OG_4366	Hhon,HoiH23	Hoilungia		1	0	3
OG_4379	Hhon,HoiH23,TrH2	Placozoa	Tadh	1	1	6
OG_4381	Tadh,TrH2	Trichoplax		1	0	3
OG_4402	HoiH23	HoiH23		1	0	1
OG_4404	Hhon	Hhon		1	0	1
OG_4405	Tadh,TrH2	Trichoplax		1	0	3
OG_4410	Hhon,HoiH23,TrH2	Placozoa	Tadh	1	1	6
OG_4411	TrH2	TrH2		1	0	1
OG_4412	Hhon,HoiH23,TrH2	Placozoa	Tadh	1	1	6
OG_4419	Hhon,HoiH23,Tadh,TrH2	Placozoa		1	0	7
OG_4425	Hhon,HoiH23,Tadh	Placozoa	TrH2	1	1	7
OG_4426	Tadh,TrH2	Trichoplax		1	0	3
OG_4436	Hhon,Tadh,TrH2	Placozoa	HoiH23	1	1	6
OG_4451	Tadh,TrH2	Trichoplax		1	0	3
OG_4474	Hhon	Hhon		1	0	1
OG_4475	Hhon	Hhon		1	0	1
OG_4478	TrH2	TrH2		1	0	1
OG_4495	Hhon,HoiH23,Tadh,TrH2	Placozoa		1	0	7
OG_4517	Hhon,HoiH23,Tadh,TrH2	Placozoa		1	0	7
OG_4519	TrH2	TrH2		1	0	1
OG_4524	Hhon	Hhon		1	0	1
OG_4532	Hhon,Tadh	Placozoa	HoiH23,TrH2	1	2	5
OG_4534	TrH2	TrH2		1	0	1
OG_4539	Hhon,HoiH23	Hoilungia		1	0	3
OG_4541	Tadh,TrH2	Trichoplax		1	0	3
OG_4553	HoiH23	HoiH23		1	0	1
OG_4555	HoiH23	HoiH23		1	0	1
OG_458	Hhon	Hhon		1	0	1
OG_4597	Hhon,HoiH23	Hoilungia		1	0	4
OG_4598	Hhon,HoiH23	Hoilungia		1	0	3
OG_4600	Hhon,Tadh	Placozoa	HoiH23,TrH2	1	2	5
OG_4620	Hhon	Hhon		1	0	1
OG_4628	TrH2	TrH2		1	0	1
OG_4634	HoiH23,Tadh,TrH2	Placozoa	Hhon	1	1	6
OG_4637	Hhon,HoiH23,TrH2	Placozoa	Tadh	1	1	6
OG_4644	Hhon	Hhon		1	0	1
OG_4646	TrH2	TrH2		1	0	1
OG_4652	Hhon	Hhon		1	0	1
OG_4658	HoiH23,TrH2	Placozoa	Hhon,Tadh	1	2	5
OG_4659	Hhon,HoiH23,Tadh,TrH2	Placozoa		1	0	9
OG_4665	Hhon,HoiH23,Tadh,TrH2	Placozoa		1	0	7
OG_4678	TrH2	TrH2		1	0	1
OG_4686	HoiH23,Tadh	Placozoa	Hhon,TrH2	1	2	5
OG_469	Hhon	Hhon		1	0	1
OG_4703	Hhon,HoiH23,Tadh,TrH2	Placozoa		1	0	7
OG_4716	Hhon,HoiH23,Tadh,TrH2	Placozoa		1	0	7
OG_4741	Hhon,HoiH23	Hoilungia		1	0	3
OG_4742	Tadh,TrH2	Trichoplax		1	0	3
OG_4751	Hhon,HoiH23,Tadh,TrH2	Placozoa		1	0	11
OG_4756	HoiH23,TrH2	Placozoa	Hhon,Tadh	1	2	7
OG_4765	TrH2	TrH2		1	0	1
OG_4779	Hhon,TrH2	Placozoa	HoiH23,Tadh	1	2	5
OG_4794	Hhon,HoiH23,Tadh,TrH2	Placozoa		1	0	7
OG_480	Hhon,HoiH23,Tadh,TrH2	Placozoa		1	0	7
OG_4816	Hhon,HoiH23	Hoilungia		1	0	3
OG_4817	Tadh,TrH2	Trichoplax		1	0	3
OG_4827	Hhon	Hhon		1	0	1
OG_4837	Tadh,TrH2	Trichoplax		1	0	3
OG_4841	Hhon,HoiH23	Hoilungia		1	0	3
OG_4848	Hhon	Hhon		1	0	1
OG_4849	Hhon,HoiH23	Hoilungia		1	0	6
OG_4851	Hhon,Tadh,TrH2	Placozoa	HoiH23	1	1	11
OG_4859	HoiH23	HoiH23		1	0	1
OG_4860	Hhon,HoiH23,Tadh,TrH2	Placozoa		1	0	7
OG_4862	HoiH23,Tadh,TrH2	Placozoa	Hhon	1	1	6
OG_4864	Hhon	Hhon		1	0	1
OG_4878	Tadh	Tadh		1	0	1
OG_4902	Hhon,TrH2	Placozoa	HoiH23,Tadh	1	2	5
OG_4905	Hhon	Hhon		1	0	1
OG_4934	HoiH23	HoiH23		1	0	1
OG_4948	Hhon	Hhon		1	0	1
OG_4966	Hhon	Hhon		1	0	1
