	Tadh	TrH2	Hhon	HoiH23	Hoilungia	Trichoplax	Placozoa
OG_10014	1	0	1	1	1	1	1
OG_10096	0	0	1	1	1	0	0
OG_10103	1	0	0	2	1	1	1
OG_1019	1	0	1	1	1	1	1
OG_10197	1	0	1	1	1	1	1
OG_10322	1	0	0	0	0	0	0
OG_10378	0	0	0	1	0	0	0
OG_10451	2	0	0	0	0	0	0
OG_10477	1	0	0	0	0	0	0
OG_1051	0	0	0	1	0	0	0
OG_10614	1	0	0	0	0	0	0
OG_10855	1	0	1	0	1	1	1
OG_1146	1	0	0	1	1	1	1
OG_1183	1	0	1	0	1	1	1
OG_1204	1	0	1	1	1	1	1
OG_1233	0	0	1	0	0	0	0
OG_1261	0	0	1	1	1	0	0
OG_1284	0	0	0	1	0	0	0
OG_1291	0	0	1	1	1	0	0
OG_144	0	0	1	1	1	0	0
OG_1462	0	0	1	1	1	0	0
OG_1463	1	0	1	1	1	1	1
OG_1522	0	0	0	1	0	0	0
OG_1533	0	0	1	0	0	0	0
OG_1546	1	0	1	1	1	1	1
OG_1603	1	0	1	1	1	1	1
OG_1623	1	0	1	1	1	1	1
OG_1645	1	0	1	1	1	1	1
OG_1711	1	0	0	1	1	1	1
OG_1759	0	0	0	1	0	0	0
OG_1768	0	0	1	1	1	0	0
OG_177	1	0	1	1	1	1	1
OG_1819	1	0	1	0	1	1	1
OG_1860	0	0	0	1	0	0	0
OG_1899	1	0	1	1	1	1	1
OG_1908	0	0	0	1	0	0	0
OG_1914	0	0	1	0	0	0	0
OG_1915	1	0	1	1	1	1	1
OG_1965	1	0	1	1	1	1	1
OG_1991	1	0	1	1	1	1	1
OG_207	0	0	0	1	0	0	0
OG_2075	1	0	0	1	1	1	1
OG_2121	1	0	1	1	1	1	1
OG_2140	0	0	1	1	1	0	0
OG_2172	0	0	0	1	0	0	0
OG_2185	0	0	0	1	0	0	0
OG_2211	1	0	1	1	1	1	1
OG_222	0	0	0	1	0	0	0
OG_2249	0	0	0	1	0	0	0
OG_2261	1	0	1	1	1	1	1
OG_2300	0	0	1	0	0	0	0
OG_232	1	0	1	1	1	1	1
OG_2337	0	0	0	1	0	0	0
OG_2397	1	0	1	1	1	1	1
OG_2399	1	0	1	1	1	1	1
OG_2439	0	0	0	1	0	0	0
OG_2452	1	0	1	1	1	1	1
OG_2462	1	0	1	1	1	1	1
OG_2472	1	0	1	1	1	1	1
OG_2473	1	0	1	1	1	1	1
OG_2479	0	0	1	1	1	0	0
OG_2491	1	0	1	1	1	1	1
OG_2492	1	0	0	1	1	1	1
OG_25	1	0	1	1	1	1	1
OG_258	1	0	1	1	1	1	1
OG_2580	0	0	1	0	0	0	0
OG_2589	1	0	1	0	1	1	1
OG_2590	1	0	1	1	1	1	1
OG_2649	0	0	1	1	1	0	0
OG_2655	1	0	1	1	1	1	1
OG_2664	0	0	1	0	0	0	0
OG_267	1	0	0	1	1	1	1
OG_2735	1	0	0	1	1	1	1
OG_2752	0	0	1	1	1	0	0
OG_2785	1	0	1	0	1	1	1
OG_2790	1	0	1	0	1	1	1
OG_2799	1	0	1	1	1	1	1
OG_2803	1	0	1	1	1	1	1
OG_2836	0	0	1	0	0	0	0
OG_2839	1	0	2	1	1	1	1
OG_2848	0	0	0	1	0	0	0
OG_2967	2	0	1	2	1	1	1
OG_2982	0	0	0	1	0	0	0
OG_3000	0	0	0	1	0	0	0
OG_3013	0	0	0	1	0	0	0
OG_3087	0	0	0	1	0	0	0
OG_3103	1	0	1	1	1	1	1
OG_3136	0	0	0	1	0	0	0
OG_3139	0	0	1	1	1	0	0
OG_3154	1	0	1	1	1	1	1
OG_3203	0	0	0	1	0	0	0
OG_3335	0	0	1	0	0	0	0
OG_343	0	0	0	1	0	0	0
OG_3514	1	0	0	1	1	1	1
OG_3543	0	0	0	1	0	0	0
OG_362	1	0	1	1	1	1	1
OG_3621	0	0	1	0	0	0	0
OG_3672	0	0	0	1	0	0	0
OG_3687	0	0	0	1	0	0	0
OG_3706	0	0	1	1	1	0	0
OG_374	1	0	1	1	1	1	1
OG_3827	0	0	1	0	0	0	0
OG_3840	1	0	0	0	0	0	0
OG_3842	2	0	1	1	1	1	1
OG_3848	0	0	1	0	0	0	0
OG_3867	0	0	1	1	1	0	0
OG_3964	1	0	0	0	0	0	0
OG_3988	1	0	1	1	1	1	1
OG_4047	2	0	1	1	1	1	1
OG_4065	0	0	1	1	1	0	0
OG_4079	1	0	0	0	0	0	0
OG_4164	0	0	0	1	0	0	0
OG_422	0	0	1	1	1	0	0
OG_438	0	0	0	1	0	0	0
OG_4479	1	0	1	1	1	1	1
OG_4556	0	0	0	1	0	0	0
OG_4578	0	0	0	1	0	0	0
OG_478	1	0	1	1	1	1	1
OG_4843	1	0	1	1	1	1	1
OG_4845	1	0	1	1	1	1	1
OG_4883	1	0	1	1	1	1	1
OG_4884	1	0	0	1	1	1	1
OG_4942	0	0	1	1	1	0	0
OG_4968	0	0	0	1	0	0	0
OG_5055	1	0	1	1	1	1	1
OG_5159	1	0	1	1	1	1	1
OG_5258	1	0	1	1	1	1	1
OG_5285	0	0	1	1	1	0	0
OG_5327	0	0	0	1	0	0	0
OG_533	0	0	0	1	0	0	0
OG_5457	1	0	0	0	0	0	0
OG_5484	1	0	0	1	1	1	1
OG_55	1	0	1	1	1	1	1
OG_558	0	0	1	1	1	0	0
OG_5589	0	0	1	1	1	0	0
OG_5626	1	0	1	1	1	1	1
OG_570	1	0	0	0	0	0	0
OG_5738	1	0	1	1	1	1	1
OG_58	0	0	1	0	0	0	0
OG_5834	0	0	1	0	0	0	0
OG_5924	1	0	2	1	1	1	1
OG_596	0	0	0	1	0	0	0
OG_6043	1	0	1	1	1	1	1
OG_605	1	0	1	1	1	1	1
OG_6108	0	0	1	1	1	0	0
OG_6169	0	0	1	0	0	0	0
OG_6178	1	0	1	1	1	1	1
OG_6287	1	0	1	1	1	1	1
OG_6332	1	0	1	1	1	1	1
OG_6369	1	0	0	0	0	0	0
OG_6439	0	0	1	1	1	0	0
OG_6461	1	0	1	1	1	1	1
OG_6501	0	0	1	0	0	0	0
OG_6531	0	0	1	0	0	0	0
OG_6600	0	0	1	1	1	0	0
OG_6626	1	0	0	0	0	0	0
OG_6632	0	0	1	1	1	0	0
OG_669	1	0	0	1	1	1	1
OG_6705	1	0	1	1	1	1	1
OG_6807	0	0	1	1	1	0	0
OG_6882	1	0	1	1	1	1	1
OG_6898	1	0	0	0	0	0	0
OG_6929	1	0	1	1	1	1	1
OG_6934	1	0	0	0	0	0	0
OG_7046	0	0	0	1	0	0	0
OG_7131	1	0	1	1	1	1	1
OG_7173	0	0	1	0	0	0	0
OG_7175	1	0	1	1	1	1	1
OG_7178	0	0	1	0	0	0	0
OG_7279	1	0	1	1	1	1	1
OG_735	0	0	1	0	0	0	0
OG_7415	1	0	0	0	0	0	0
OG_7420	0	0	0	1	0	0	0
OG_7501	1	0	1	1	1	1	1
OG_7563	0	0	1	1	1	0	0
OG_760	0	0	1	0	0	0	0
OG_768	0	0	1	0	0	0	0
OG_7688	1	0	1	1	1	1	1
OG_7715	1	0	0	1	1	1	1
OG_7774	1	0	1	1	1	1	1
OG_788	1	0	1	1	1	1	1
OG_789	1	0	1	1	1	1	1
OG_7919	0	0	0	1	0	0	0
OG_7977	0	0	1	1	1	0	0
OG_8214	0	0	1	0	0	0	0
OG_8227	0	0	1	0	0	0	0
OG_8352	0	0	1	0	0	0	0
OG_8427	0	0	0	1	0	0	0
OG_8430	1	0	1	1	1	1	1
OG_8556	0	0	1	1	1	0	0
OG_859	0	0	1	1	1	0	0
OG_860	1	0	1	1	1	1	1
OG_8690	1	0	0	1	1	1	1
OG_8722	0	0	1	1	1	0	0
OG_8740	1	0	1	1	1	1	1
OG_8886	0	0	0	1	0	0	0
OG_9011	0	0	1	0	0	0	0
OG_9061	0	0	1	0	0	0	0
OG_9177	0	0	1	1	1	0	0
OG_9260	0	0	0	1	0	0	0
OG_931	1	0	1	1	1	1	1
OG_932	1	0	1	0	1	1	1
OG_9376	1	0	1	1	1	1	1
OG_943	1	0	0	1	1	1	1
OG_9502	1	0	1	1	1	1	1
OG_9594	0	0	0	1	0	0	0
OG_964	0	0	1	0	0	0	0
OG_9664	0	0	1	0	0	0	0
OG_9665	1	0	1	1	1	1	1
OG_9669	0	0	1	1	1	0	0
OG_970	1	0	1	1	1	1	1
OG_971	1	0	1	1	1	1	1
OG_9795	1	0	1	1	1	1	1
OG_9817	0	0	0	1	0	0	0
OG_9847	1	0	1	1	1	1	1
OG_987	1	0	1	1	1	1	1
OG_9929	1	0	0	0	0	0	0
OG_9983	1	0	0	0	0	0	0
