	Tadh	TrH2	Hhon	HoiH23	Hoilungia	Trichoplax	Placozoa
OG_10036	0	0	0	1	0	0	0
OG_10056	0	0	0	1	0	0	0
OG_10153	0	0	0	0	0	0	1
OG_10226	0	0	1	0	0	0	0
OG_10256	0	1	0	0	0	0	0
OG_10259	0	1	0	0	0	0	0
OG_1030	0	0	0	1	0	0	0
OG_10346	0	1	0	0	0	0	0
OG_10615	0	1	0	0	0	0	0
OG_10674	0	0	0	0	0	0	1
OG_10861	0	0	0	0	1	0	0
OG_1097	0	0	0	1	0	0	0
OG_112	0	0	0	1	0	0	0
OG_114	0	0	0	0	1	0	0
OG_1298	0	0	0	0	0	0	1
OG_1400	0	0	0	0	0	0	1
OG_1455	0	0	1	0	0	0	0
OG_1527	0	0	0	1	0	0	0
OG_1541	0	0	1	0	0	0	0
OG_1650	0	0	0	1	0	0	0
OG_1735	0	0	1	0	0	0	0
OG_174	0	0	0	1	0	0	0
OG_1776	0	0	0	1	0	0	0
OG_1857	0	0	1	0	0	0	0
OG_2028	0	1	0	0	0	0	0
OG_225	0	0	0	0	1	0	0
OG_2314	0	0	1	0	0	0	0
OG_2453	0	0	0	1	0	0	0
OG_2651	0	0	0	0	1	0	0
OG_2728	0	0	0	0	0	0	1
OG_2822	0	0	0	1	0	0	0
OG_2964	0	0	1	0	0	0	0
OG_2975	0	0	1	0	0	0	0
OG_3012	0	0	0	0	0	0	1
OG_3185	0	0	0	0	0	0	1
OG_3225	0	0	1	0	0	0	0
OG_3302	0	0	0	0	0	0	1
OG_3333	0	0	0	1	0	0	0
OG_3398	0	0	0	1	0	0	0
OG_3565	0	0	1	0	0	0	0
OG_3568	0	1	0	0	0	0	0
OG_3569	0	0	0	0	1	0	0
OG_3665	0	0	0	1	0	0	0
OG_3695	0	0	0	0	0	0	1
OG_3794	0	0	0	1	0	0	0
OG_3812	0	0	0	1	0	0	0
OG_3824	0	0	0	0	1	0	0
OG_3937	0	0	0	0	1	0	0
OG_4082	0	0	0	1	0	0	0
OG_4176	0	0	0	0	0	0	1
OG_4220	0	0	0	0	1	0	0
OG_4242	0	0	0	0	0	0	1
OG_4321	0	0	0	0	0	0	1
OG_4405	0	0	0	1	0	0	0
OG_4434	0	0	0	1	0	0	0
OG_4462	0	1	0	0	0	0	0
OG_4505	0	1	0	0	0	0	0
OG_4634	0	0	1	0	0	0	0
OG_4663	0	0	0	0	1	0	0
OG_4694	0	0	0	1	0	0	0
OG_4698	0	1	0	0	0	0	0
OG_4701	0	0	1	0	0	0	0
OG_4812	0	0	0	0	0	0	1
OG_4818	0	0	0	0	0	0	1
OG_4892	0	1	0	0	0	0	0
OG_4925	0	0	1	0	0	0	0
OG_4928	0	0	1	0	0	0	0
OG_4956	0	0	1	0	0	0	0
OG_4994	0	0	0	1	0	0	0
OG_5047	0	0	1	0	0	0	0
OG_5067	0	0	0	1	0	0	0
OG_5112	0	0	1	0	0	0	0
OG_5127	0	0	1	0	0	0	0
OG_5175	0	0	1	0	0	0	0
OG_5223	0	0	0	1	0	0	0
OG_5250	0	0	0	0	1	0	0
OG_529	0	0	0	1	0	0	0
OG_5322	0	0	0	1	0	0	0
OG_5323	0	0	1	0	0	0	0
OG_5443	0	0	1	0	0	0	0
OG_5453	0	0	0	1	0	0	0
OG_5478	0	0	0	0	1	0	0
OG_5509	0	0	1	0	0	0	0
OG_5545	0	1	0	0	0	0	0
OG_5559	0	1	0	0	0	0	0
OG_5597	0	0	0	0	1	0	0
OG_560	0	1	0	0	0	0	0
OG_563	0	0	0	1	0	0	0
OG_5648	0	0	0	1	0	0	0
OG_565	0	0	0	1	0	0	0
OG_5719	0	0	0	0	0	0	1
OG_5753	0	0	1	0	0	0	0
OG_5754	0	1	0	0	0	0	0
OG_5820	0	0	1	0	0	0	0
OG_5839	0	0	0	1	0	0	0
OG_5865	0	0	1	0	0	0	0
OG_5909	0	0	0	0	1	0	0
OG_5976	0	0	1	0	0	0	0
OG_5978	0	0	0	1	0	0	0
OG_5994	0	0	0	1	0	0	0
OG_6016	0	0	0	0	1	0	0
OG_6042	0	0	0	1	0	0	0
OG_6185	0	0	0	1	0	0	0
OG_6278	0	0	0	1	0	0	0
OG_6339	0	0	0	0	0	0	1
OG_6364	0	0	1	0	0	0	0
OG_6419	0	0	0	1	0	0	0
OG_6431	0	0	0	1	0	0	0
OG_6433	0	0	0	1	0	0	0
OG_6611	0	0	0	1	0	0	0
OG_6836	0	0	0	0	0	0	1
OG_6877	0	0	0	1	0	0	0
OG_6900	0	0	0	1	0	0	0
OG_6921	0	0	1	0	0	0	0
OG_696	0	0	0	0	0	0	1
OG_6966	0	0	0	1	0	0	0
OG_698	0	0	0	1	0	0	0
OG_6988	0	0	1	0	0	0	0
OG_7001	0	0	0	0	0	0	1
OG_7036	0	0	1	0	0	0	0
OG_7220	0	0	0	1	0	0	0
OG_7224	0	1	0	0	0	0	0
OG_7390	0	0	0	0	0	0	1
OG_742	0	0	1	0	0	0	0
OG_7458	0	0	1	0	0	0	0
OG_7500	0	0	1	0	0	0	0
OG_7518	0	0	0	1	0	0	0
OG_7564	0	0	0	0	0	0	1
OG_7565	0	0	1	0	0	0	0
OG_7583	0	0	0	0	0	0	1
OG_7598	0	0	0	0	0	0	1
OG_7670	0	0	0	1	0	0	0
OG_7691	0	1	0	0	0	0	0
OG_7693	0	0	0	0	1	0	0
OG_7773	0	0	0	1	0	0	0
OG_7779	0	0	0	1	0	0	0
OG_7825	0	0	1	0	0	0	0
OG_7847	0	0	1	0	0	0	0
OG_7848	0	0	1	0	0	0	0
OG_7938	0	0	0	0	0	0	1
OG_7967	0	0	1	0	0	0	0
OG_7989	0	0	0	0	0	0	1
OG_8014	0	0	0	1	0	0	0
OG_8036	0	0	1	0	0	0	0
OG_8044	0	0	1	0	0	0	0
OG_8127	0	0	0	0	0	0	1
OG_813	0	0	0	0	0	0	1
OG_814	0	0	0	0	1	0	0
OG_8151	0	0	1	0	0	0	0
OG_8178	0	0	0	0	1	0	0
OG_8258	0	0	0	1	0	0	0
OG_8447	0	0	0	0	0	0	1
OG_8461	0	0	0	0	0	0	1
OG_8485	0	1	0	0	0	0	0
OG_8495	0	0	0	1	0	0	0
OG_8516	0	0	1	0	0	0	0
OG_86	0	0	0	0	0	0	1
OG_8718	0	0	1	0	0	0	0
OG_8734	0	0	0	0	0	0	1
OG_8767	0	1	0	0	0	0	0
OG_8783	0	0	1	0	0	0	0
OG_8811	0	1	0	0	0	0	0
OG_8857	0	0	0	1	0	0	0
OG_8872	0	0	1	0	0	0	0
OG_8884	0	0	1	0	0	0	0
OG_8920	0	1	0	0	0	0	0
OG_8974	0	0	0	1	0	0	0
OG_9035	0	0	0	0	1	0	0
OG_9040	0	0	1	0	0	0	0
OG_9135	0	1	0	0	0	0	0
OG_9149	0	0	1	0	0	0	0
OG_9264	0	0	0	0	1	0	0
OG_9306	0	0	0	1	0	0	0
OG_9403	0	0	0	0	0	0	1
OG_9419	0	0	1	0	0	0	0
OG_9500	0	0	0	1	0	0	0
OG_9504	0	1	0	0	0	0	0
OG_9526	0	0	0	1	0	0	0
OG_953	0	0	1	0	0	0	0
OG_9544	0	0	0	0	1	0	0
OG_9675	0	0	0	1	0	0	0
OG_9740	0	0	0	1	0	0	0
OG_9742	0	0	0	0	1	0	0
OG_9854	0	1	0	0	0	0	0
OG_9867	0	0	0	0	0	0	1
OG_9882	0	0	0	1	0	0	0
OG_9987	0	0	0	1	0	0	0
