	Tadh	TrH2	Hhon	HoiH23	Hoilungia	Trichoplax	Placozoa
OG_10046	0	0	1	0	0	0	0
OG_10181	0	0	0	1	0	0	0
OG_10291	1	1	0	1	1	1	1
OG_10307	0	1	0	0	0	0	0
OG_10350	1	0	0	0	0	0	0
OG_10356	1	1	0	0	0	1	0
OG_10375	1	0	0	0	0	0	0
OG_1043	0	1	0	0	0	0	0
OG_10436	0	1	0	0	0	0	0
OG_10464	1	1	0	0	0	1	0
OG_10493	0	0	1	0	0	0	0
OG_10515	0	0	1	0	0	0	0
OG_10533	0	1	0	0	0	0	0
OG_10543	1	1	0	0	0	1	0
OG_10575	1	0	0	0	0	0	0
OG_10613	1	0	0	0	0	0	0
OG_10629	0	0	0	1	0	0	0
OG_10632	0	1	0	0	0	0	0
OG_1075	0	0	1	1	1	0	0
OG_10788	1	1	0	0	0	1	0
OG_10798	1	1	0	0	0	1	0
OG_10799	0	1	0	0	0	0	0
OG_10843	0	1	0	0	0	0	0
OG_110	1	1	2	1	1	1	1
OG_118	0	0	0	1	0	0	0
OG_1362	0	0	1	1	1	0	0
OG_1365	0	2	1	0	1	1	1
OG_1367	1	0	1	0	1	1	1
OG_1388	0	0	0	1	0	0	0
OG_1389	1	0	0	0	0	0	0
OG_1450	1	0	0	0	0	0	0
OG_1550	0	1	1	1	1	1	1
OG_1551	1	1	1	1	1	1	1
OG_1561	0	1	0	0	0	0	0
OG_1584	0	0	1	0	0	0	0
OG_1633	0	0	0	1	0	0	0
OG_2089	0	1	0	0	0	0	0
OG_2207	1	0	0	0	0	0	0
OG_2434	1	1	1	1	1	1	1
OG_2487	0	0	0	1	0	0	0
OG_2612	0	1	0	0	0	0	0
OG_2765	2	2	2	1	1	1	1
OG_2766	0	2	2	2	1	1	1
OG_2767	0	0	0	1	0	0	0
OG_2819	0	0	0	1	0	0	0
OG_2937	0	0	1	1	1	0	0
OG_2961	0	0	2	0	0	0	0
OG_2963	0	1	0	2	1	1	1
OG_2965	0	0	0	1	0	0	0
OG_2966	0	0	1	1	1	0	0
OG_2974	0	0	1	1	1	0	0
OG_2975	1	0	0	1	1	1	1
OG_2980	0	1	1	0	1	1	1
OG_2981	0	0	1	1	1	0	0
OG_2982	0	1	0	0	0	0	0
OG_2989	0	0	0	1	0	0	0
OG_2990	1	0	0	0	0	0	0
OG_2998	0	0	0	1	0	0	0
OG_3006	0	1	0	1	1	1	1
OG_3009	0	0	0	1	0	0	0
OG_3016	0	0	0	1	0	0	0
OG_3018	0	1	0	0	0	0	0
OG_3028	1	1	4	0	1	1	1
OG_3130	0	0	3	0	0	0	0
OG_3143	0	0	1	0	0	0	0
OG_3180	0	0	0	1	0	0	0
OG_3187	0	0	1	1	1	0	0
OG_3253	1	0	0	0	0	0	0
OG_3266	0	0	1	1	1	0	0
OG_3335	0	1	0	0	0	0	0
OG_3473	1	1	0	1	1	1	1
OG_3569	6	1	0	0	0	1	0
OG_3571	1	0	0	0	0	0	0
OG_3573	0	1	0	0	0	0	0
OG_3576	1	1	0	1	1	1	1
OG_3671	1	0	0	0	0	0	0
OG_3673	0	1	2	2	1	1	1
OG_3711	0	0	0	1	0	0	0
OG_3737	0	1	0	0	0	0	0
OG_3738	1	1	0	0	0	1	0
OG_3779	0	1	0	0	0	0	0
OG_3876	0	1	0	0	0	0	0
OG_4147	1	0	0	0	0	0	0
OG_4186	0	0	0	1	0	0	0
OG_4204	1	0	0	0	0	0	0
OG_4209	1	0	0	1	1	1	1
OG_4256	0	0	1	0	0	0	0
OG_4259	1	0	0	2	1	1	1
OG_4304	0	0	1	1	1	0	0
OG_4314	0	0	1	0	0	0	0
OG_4338	1	0	0	0	0	0	0
