orthogroup	presence	gain	loss	n_gains	n_losses	n_presences
OG_10009	Hhon,Tadh	Placozoa	HoiH23,TrH2	1	2	5
OG_10010	Hhon,HoiH23,Tadh	Placozoa	TrH2	1	1	6
OG_10013	Hhon,HoiH23	Hoilungia		1	0	3
OG_10021	HoiH23	HoiH23		1	0	1
OG_10032	Hhon,HoiH23	Hoilungia		1	0	5
OG_10091	Tadh	Tadh		1	0	1
OG_10138	HoiH23	HoiH23		1	0	1
OG_10139	HoiH23	HoiH23		1	0	1
OG_10173	HoiH23,Tadh	Placozoa	Hhon,TrH2	1	2	6
OG_10182	Hhon	Hhon		1	0	1
OG_10186	Tadh	Tadh		1	0	1
OG_10206	HoiH23,Tadh	Placozoa	Hhon,TrH2	1	2	5
OG_1021	HoiH23	HoiH23		1	0	1
OG_10220	HoiH23	HoiH23		1	0	1
OG_10227	Hhon	Hhon		1	0	1
OG_10266	Hhon,HoiH23,Tadh	Placozoa	TrH2	1	1	6
OG_10275	HoiH23	HoiH23		1	0	1
OG_10299	HoiH23	HoiH23		1	0	1
OG_10321	Tadh	Tadh		1	0	1
OG_10343	Tadh	Tadh		1	0	1
OG_10439	Tadh	Tadh		1	0	1
OG_10465	Tadh	Tadh		1	0	1
OG_10467	Hhon,HoiH23,Tadh	Placozoa	TrH2	1	1	6
OG_10505	Tadh	Tadh		1	0	1
OG_10517	Tadh	Tadh		1	0	1
OG_10518	Tadh	Tadh		1	0	1
OG_10555	Tadh	Tadh		1	0	1
OG_10563	Tadh	Tadh		1	0	1
OG_10587	Tadh	Tadh		1	0	1
OG_10591	Tadh	Tadh		1	0	1
OG_10654	Tadh	Tadh		1	0	1
OG_10666	Hhon	Hhon		1	0	1
OG_10683	Tadh	Tadh		1	0	1
OG_10690	Hhon	Hhon		1	0	1
OG_10736	Tadh	Tadh		1	0	1
OG_10792	Tadh	Tadh		1	0	1
OG_10802	Tadh	Tadh		1	0	1
OG_10845	Tadh	Tadh		1	0	1
OG_10857	HoiH23	HoiH23		1	0	1
