orthogroup	orthogroup_name	pres_expression	gain_expression	loss_expression	num_expressed	pres_conserved	gain_conserved	loss_conserved	is_tfs	is_neu	is_ion	is_sig	is_siggpcr	is_flag	genes_in_og_Tadh	genes_in_og_TrH2	genes_in_og_Hhon	genes_in_og_HoiH23	genes_in_og_and_community_Tadh	genes_in_og_and_community_TrH2	genes_in_og_and_community_Hhon	genes_in_og_and_community_HoiH23	ogs_tfs	ogs_neu	ogs_ion	ogs_sig	ogs_siggpcr	ogs_flag	pfam_architectures
OG_2560	bZIP.HG1.6:ATF4/ATF5	Hhon,HoiH23,Tadh,TrH2	Placozoa		4	Hhon,HoiH23,Tadh,TrH2	Placozoa		TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	Tadh_TriadT63596	TrH2_TrispH2_010821-RA	Hhon_g09605.t1	HoiH23_PlH23_009547-RA	Tadh_TriadT63596	TrH2_TrispH2_010821-RA	Hhon_g09605.t1	HoiH23_PlH23_009547-RA	bZIP.HG1.6:ATF4/ATF5	NA	NA	NA	NA	NA	bZIP_1/
OG_29	bZIP.HG1.9:JUN/JUNB/JUND	Hhon,HoiH23,Tadh,TrH2	Placozoa		4	Hhon,HoiH23,Tadh,TrH2	Placozoa		TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	Tadh_TriadT64084	TrH2_TrispH2_000596-RA	Hhon_g00092.t1	HoiH23_PlH23_002814-RA	Tadh_TriadT64084	TrH2_TrispH2_000596-RA	Hhon_g00092.t1	HoiH23_PlH23_002814-RA	bZIP.HG1.9:JUN/JUNB/JUND	NA	NA	NA	NA	NA	Jun/bZIP_1/
OG_3623	HLH.HG2.20:TCF3/TCF4/TCF12	Hhon,HoiH23,Tadh,TrH2	Placozoa		4	Hhon,HoiH23,Tadh,TrH2	Placozoa		TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	Tadh_TriadT52284,Tadh_TriadT8076	TrH2_TrispH2_001049-RA	Hhon_g02873.t1	HoiH23_PlH23_009657-RA		TrH2_TrispH2_001049-RA	Hhon_g02873.t1	HoiH23_PlH23_009657-RA	HLH.HG2.20:TCF3/TCF4/TCF12	NA	NA	NA	NA	NA	HLH/
OG_5481	HLH.HG2.37:like:FERD3L/PTF1A	Hhon,HoiH23,Tadh,TrH2	Placozoa		4	Hhon,HoiH23,Tadh,TrH2	Placozoa		TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	Tadh_TriadT55034	TrH2_TrispH2_005726-RA	Hhon_g09440.t1	HoiH23_PlH23_002459-RA	Tadh_TriadT55034	TrH2_TrispH2_005726-RA	Hhon_g09440.t1	HoiH23_PlH23_002459-RA	HLH.HG2.37:like:FERD3L/PTF1A	NA	NA	NA	NA	NA	HLH/
OG_5628	Homeodomains.HG4.1:IRX1/IRX2/IRX3/IRX4/IRX5/IRX6/MKX	Hhon,HoiH23,Tadh,TrH2	Placozoa		4	Hhon,HoiH23,Tadh,TrH2	Placozoa		TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	Tadh_TriadT24265	TrH2_TrispH2_005337-RA	Hhon_g00976.t1	HoiH23_PlH23_001639-RA	Tadh_TriadT24265	TrH2_TrispH2_005337-RA	Hhon_g00976.t1	HoiH23_PlH23_001639-RA	Homeodomains.HG4.1:IRX1/IRX2/IRX3/IRX4/IRX5/IRX6/MKX	NA	NA	NA	NA	NA	Homeobox_KN/
OG_5829	STAT.HG1.0:like:STAT1/STAT2/STAT3/STAT4/STAT5A/STAT5B/STAT6	Hhon,HoiH23,Tadh,TrH2	Placozoa		4	Hhon,HoiH23,Tadh,TrH2	Placozoa		TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	Tadh_TriadT53918	TrH2_TrispH2_005672-RA	Hhon_g00370.t1	HoiH23_PlH23_003715-RA	Tadh_TriadT53918	TrH2_TrispH2_005672-RA	Hhon_g00370.t1	HoiH23_PlH23_003715-RA	STAT.HG1.0:like:STAT1/STAT2/STAT3/STAT4/STAT5A/STAT5B/STAT6	NA	NA	NA	NA	NA	STAT_int/STAT_alpha/STAT_bind/SH2/
OG_7152	bZIP.HG1.12:FOS/FOSB/FOSL1/FOSL2	Hhon,HoiH23,Tadh,TrH2	Placozoa		4	Hhon,HoiH23,Tadh,TrH2	Placozoa		TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	Tadh_wf_g1382.t1	TrH2_TrispH2_007219-RA	Hhon_g04000.t1,Hhon_g06017.t1	HoiH23_PlH23_006937-RA	Tadh_wf_g1382.t1	TrH2_TrispH2_007219-RA		HoiH23_PlH23_006937-RA	bZIP.HG1.12:FOS/FOSB/FOSL1/FOSL2	NA	NA	NA	NA	NA	bZIP_1/
OG_8739	Homeodomains.HG2.9:PAX2/PAX4/PAX5/PAX6/PAX8	Hhon,HoiH23,Tadh,TrH2	Placozoa		4	Hhon,HoiH23,Tadh,TrH2	Placozoa		TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	Tadh_TriadT29410	TrH2_TrispH2_002076-RA	Hhon_g09266.t1	HoiH23_PlH23_005936-RA	Tadh_TriadT29410	TrH2_TrispH2_002076-RA	Hhon_g09266.t1	HoiH23_PlH23_005936-RA	Homeodomains.HG2.9:PAX2/PAX4/PAX5/PAX6/PAX8	NA	NA	NA	NA	NA	PAX/Homeodomain/
OG_10022	zf-C2H2.HG13.4:EGR1/EGR2/EGR3/EGR4	Hhon,HoiH23,TrH2	Placozoa	Tadh	3	Hhon,HoiH23,Tadh,TrH2	Placozoa		TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	Tadh_TriadT17956	TrH2_TrispH2_005118-RA	Hhon_g02289.t1	HoiH23_PlH23_003745-RA		TrH2_TrispH2_005118-RA	Hhon_g02289.t1	HoiH23_PlH23_003745-RA	zf-C2H2.HG13.4:EGR1/EGR2/EGR3/EGR4	NA	NA	NA	NA	NA	zf-C2H2/zf-C2H2/zf-C2H2/
OG_2192	INSM_transcriptional_repressor_1,zf-C2H2.HG19.0:INSM1/INSM2	Hhon,HoiH23,TrH2	Placozoa	Tadh	3	Hhon,HoiH23,Tadh,TrH2	Placozoa		TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	Tadh_TriadT61203	TrH2_TrispH2_007654-RA	Hhon_g08007.t1	HoiH23_PlH23_005435-RA		TrH2_TrispH2_007654-RA	Hhon_g08007.t1	HoiH23_PlH23_005435-RA	zf-C2H2.HG19.0:INSM1/INSM2	NA	NA	NA	NA	NA	zf-C2H2/
