orthogroup	orthogroup_name	pres_expression	gain_expression	loss_expression	num_expressed	pres_conserved	gain_conserved	loss_conserved	is_tfs	is_neu	is_ion	is_sig	is_siggpcr	is_flag	genes_in_og_Tadh	genes_in_og_TrH2	genes_in_og_Hhon	genes_in_og_HoiH23	genes_in_og_and_community_Tadh	genes_in_og_and_community_TrH2	genes_in_og_and_community_Hhon	genes_in_og_and_community_HoiH23	ogs_tfs	ogs_neu	ogs_ion	ogs_sig	ogs_siggpcr	ogs_flag	pfam_architectures
OG_9735	Forkhead.HG1.8:FOXG1	Hhon,HoiH23,Tadh,TrH2	Placozoa		4	Hhon,HoiH23,Tadh,TrH2	Placozoa		TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	Tadh_TriadT29433	TrH2_TrispH2_002025-RA	Hhon_g00743.t1	HoiH23_PlH23_010243-RA	Tadh_TriadT29433	TrH2_TrispH2_002025-RA	Hhon_g00743.t1	HoiH23_PlH23_010243-RA	Forkhead.HG1.8:FOXG1	NA	NA	NA	NA	NA	Forkhead/
OG_8659	Homeodomains.HG2.34:OTP/PITX1/PITX2/PITX3/RAX/RAX2	Hhon,Tadh,TrH2	Placozoa	HoiH23	3	Hhon,HoiH23,Tadh,TrH2	Placozoa		TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	Tadh_TriadT9570	TrH2_TrispH2_003009-RA	Hhon_g03911.t1	HoiH23_PlH23_004900-RA	Tadh_TriadT9570	TrH2_TrispH2_003009-RA	Hhon_g03911.t1		Homeodomains.HG2.34:OTP/PITX1/PITX2/PITX3/RAX/RAX2	NA	NA	NA	NA	NA	Homeodomain/,Homeodomain/OAR/
OG_1639	Myb.HG4.5:MSANTD1	TrH2	TrH2		1	Hhon,HoiH23,Tadh,TrH2	Placozoa		TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	Tadh_TriadT54580	TrH2_TrispH2_001312-RA	Hhon_g05900.t1	HoiH23_PlH23_000543-RA		TrH2_TrispH2_001312-RA			Myb.HG4.5:MSANTD1	NA	NA	NA	NA	NA	Myb_DNA-bind_4/
OG_7931	Homeodomains.HG2.34:OTP/PITX1/PITX2/PITX3/RAX/RAX2	TrH2	TrH2		1	Hhon,HoiH23,Tadh,TrH2	Placozoa		TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	Tadh_TriadT17913	TrH2_TrispH2_007346-RA	Hhon_g09022.t1	HoiH23_PlH23_007654-RA		TrH2_TrispH2_007346-RA			Homeodomains.HG2.34:OTP/PITX1/PITX2/PITX3/RAX/RAX2	NA	NA	NA	NA	NA	Homeodomain/,Homeodomain/OAR/
OG_2101	ankyrin_repeat_and_ubiquitin_domain_containing_1	Hhon,HoiH23,Tadh,TrH2	Placozoa		4	Hhon,HoiH23,Tadh,TrH2	Placozoa		FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Tadh_TriadT17137	TrH2_TrispH2_002838-RA	Hhon_g07589.t1	HoiH23_PlH23_003785-RA	Tadh_TriadT17137	TrH2_TrispH2_002838-RA	Hhon_g07589.t1	HoiH23_PlH23_003785-RA	NA	NA	NA	NA	NA	NA	Ank_4/,ubiquitin/
OG_4214	cholinergic_receptor_muscarinic_3,histamine_receptor_H2,gastrin_releasing_peptide_receptor,G_protein_coupled_receptor_132,prolactin_releasing_hormone_receptor,bombesin_receptor_subtype_3,somatostatin_receptor_5,endothelin_receptor_type_B,histamine_receptor_H1,melatonin_receptor_1A,neuropeptide_FF_receptor_2,neuropeptide_Y_receptor_Y2,X_C_motif_chemokine_receptor_1,tachykinin_receptor_3,neuromedin_B_receptor,G_protein_coupled_receptor_87	Hhon,HoiH23,Tadh,TrH2	Placozoa		4	Hhon,HoiH23,Tadh,TrH2	Placozoa		FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	Tadh_TriadT30372,Tadh_TriadT60077,Tadh_TriadT60080,Tadh_wf_g9032.t1,Tadh_wf_g9033.t1,Tadh_wf_g9034.t1,Tadh_wf_g9039.t1,Tadh_wf_g9041.t1,Tadh_wf_g9042.t1	TrH2_TrispH2_010324-RA,TrH2_TrispH2_010325-RA,TrH2_TrispH2_010328-RA,TrH2_TrispH2_010332-RA,TrH2_TrispH2_010333-RA,TrH2_TrispH2_010334-RA,TrH2_TrispH2_010335-RA,TrH2_TrispH2_010336-RA	Hhon_g06800.t1,Hhon_g06801.t1,Hhon_g06802.t1,Hhon_g06803.t1,Hhon_g08699.t1,Hhon_g10727.t1,Hhon_g10728.t1,Hhon_g10729.t1,Hhon_g10730.t1,Hhon_g10731.t1,Hhon_g10732.t1,Hhon_g10733.t1	HoiH23_PlH23_009309-RA,HoiH23_PlH23_009310-RA,HoiH23_PlH23_009311-RA,HoiH23_PlH23_009312-RA,HoiH23_PlH23_009370-RA,HoiH23_PlH23_009371-RA,HoiH23_PlH23_009372-RA,HoiH23_PlH23_009373-RA,HoiH23_PlH23_009374-RA,HoiH23_PlH23_009375-RA,HoiH23_PlH23_009376-RA,HoiH23_PlH23_009377-RA,HoiH23_PlH23_010135-RA,HoiH23_PlH23_011129-RA,HoiH23_PlH23_011130-RA,HoiH23_PlH23_011131-RA,HoiH23_PlH23_011947-RA					NA	NA	NA	GPCRrhod.HG12.46:NA,GPCRrhod.HG12.63:NA,GPCRrhod.HG12.65:NA,GPCRrhod.HG12.68:NA,GPCRrhod.HG12.69:NA,GPCRrhod.HG12.70:NA,GPCRrhod.HG12.71:NA,GPCRrhod.HG12.72:NA,GPCRrhod.HG12.73:NA,GPCRrhod.HG12.74:NA,GPCRrhod.HG12.78:NA,GPCRrhod.HG12.79:NA,GPCRrhod.HG12.80:NA,GPCRrhod.HG12.81:NA	GPCRrhod.HG12.46:NA,GPCRrhod.HG12.63:NA,GPCRrhod.HG12.65:NA,GPCRrhod.HG12.68:NA,GPCRrhod.HG12.69:NA,GPCRrhod.HG12.70:NA,GPCRrhod.HG12.71:NA,GPCRrhod.HG12.72:NA,GPCRrhod.HG12.73:NA,GPCRrhod.HG12.74:NA,GPCRrhod.HG12.78:NA,GPCRrhod.HG12.79:NA,GPCRrhod.HG12.80:NA,GPCRrhod.HG12.81:NA	NA	7tm_1/
OG_4305	adhesion_G_protein_coupled_receptor_L2,adhesion_G_protein_coupled_receptor_D1,adhesion_G_protein_coupled_receptor_L3,adhesion_G_protein_coupled_receptor_L4,cadherin_EGF_LAG_seven_pass_G_type_receptor_1,mannose_receptor_C_type_1,adhesion_G_protein_coupled_receptor_L1,syntaxin_1B,cadherin_EGF_LAG_seven_pass_G_type_receptor_2,adhesion_G_protein_coupled_receptor_G5	Hhon,HoiH23,Tadh,TrH2	Placozoa		4	Hhon,HoiH23,Tadh,TrH2	Placozoa		FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	Tadh_TriadT59938,Tadh_TriadT60117,Tadh_TriadT60118,Tadh_TriadT60119,Tadh_TriadT60120,Tadh_TriadT60121	TrH2_TrispH2_000683-RA,TrH2_TrispH2_000684-RA,TrH2_TrispH2_000685-RA,TrH2_TrispH2_011070-RA,TrH2_TrispH2_011071-RA,TrH2_TrispH2_011671-RA,TrH2_TrispH2_011793-RA	Hhon_g07820.t1,Hhon_g09073.t1,Hhon_g09074.t1,Hhon_g09075.t1,Hhon_g10982.t1,Hhon_g10983.t1,Hhon_g10984.t1,Hhon_g11447.t1,Hhon_g11448.t1,Hhon_g11449.t1,Hhon_g11834.t1	HoiH23_PlH23_005510-RA,HoiH23_PlH23_005511-RA,HoiH23_PlH23_009282-RA,HoiH23_PlH23_009283-RA,HoiH23_PlH23_009284-RA,HoiH23_PlH23_009285-RA,HoiH23_PlH23_010759-RA,HoiH23_PlH23_010760-RA,HoiH23_PlH23_010761-RA,HoiH23_PlH23_011178-RA,HoiH23_PlH23_011325-RA					NA	Syntaxin.HG1.4:STX1A/STX1B/STX2/STX3/STX4	NA	GPCRsecr.HG1.36:like:ADGRA1/ADGRA2/ADGRA3/ADGRV1,GPCRsecr.HG1.37:like:ADGRA1/ADGRA2/ADGRA3/ADGRV1	GPCRsecr.HG1.36:like:ADGRA1/ADGRA2/ADGRA3/ADGRV1,GPCRsecr.HG1.37:like:ADGRA1/ADGRA2/ADGRA3/ADGRV1	NA	7tm_2/,7tm_2/7tm_2/,GPS/,GPS/7tm_2/,GPS/7tm_2/Lectin_C/,Lectin_C/,Lectin_C/7tm_2/,Lectin_C/GPS/,Lectin_C/GPS/7tm_2/,Lectin_C/GPS/7tm_2/Lectin_C/,Lectin_C/GPS/7tm_2/Lectin_C/GPS/7tm_2/,Lectin_C/GPS/7tm_2/Lectin_C/GPS/7tm_2/Lectin_C/GPS/7tm_2/7tm_2/,Lectin_C/GPS/7tm_2/Lectin_C/Syntaxin/SNARE/
OG_6146	relaxin_family_peptide_receptor_1,relaxin_family_peptide_receptor_2,toll_like_receptor_1,leucine_rich_repeats_and_immunoglobulin_like_domains_2	Hhon,HoiH23,Tadh,TrH2	Placozoa		4	Hhon,HoiH23,Tadh,TrH2	Placozoa		FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	Tadh_TriadT1135,Tadh_TriadT62167	TrH2_TrispH2_008626-RA,TrH2_TrispH2_010749-RA	Hhon_g11074.t1,Hhon_g11504.t1,Hhon_g11505.t1	HoiH23_PlH23_006607-RA,HoiH23_PlH23_006608-RA,HoiH23_PlH23_006609-RA					NA	NA	NA	GPCRrhod.HG22.29:NA	GPCRrhod.HG22.29:NA	NA	7tm_1/,LRR_8/7tm_1/,LRR_8/LRR_8/,LRR_8/LRR_8/LRR_5/LRR_8/LRR_8/LRR_8/,LRR_8/LRR_8/LRR_8/7tm_1/,LRR_8/LRR_8/LRR_8/LRR_8/LRR_8/LRR_8/,LRR_8/LRR_8/LRR_8/LRR_8/LRR_8/LRR_8/LRR_8/7tm_1/,LRR_8/LRR_8/LRR_8/LRR_8/LRR_8/LRR_8/LRR_8/LRR_8/,LRR_8/LRR_8/LRR_8/LRR_8/LRR_8/LRR_8/LRR_8/LRR_8/7tm_1/
OG_6502	ADAM_metallopeptidase_domain_10	Hhon,HoiH23,Tadh,TrH2	Placozoa		4	Hhon,HoiH23,Tadh,TrH2	Placozoa		FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Tadh_TriadT51548	TrH2_TrispH2_009082-RA	Hhon_g02070.t1	HoiH23_PlH23_004747-RA	Tadh_TriadT51548	TrH2_TrispH2_009082-RA	Hhon_g02070.t1	HoiH23_PlH23_004747-RA	NA	NA	NA	NA	NA	NA	Reprolysin_5/
OG_6506	neuropeptide_FF_receptor_2,cholecystokinin_B_receptor,prolactin_releasing_hormone_receptor,cholecystokinin_A_receptor,cholinergic_receptor_muscarinic_2,5_hydroxytryptamine_receptor_1B,neuropeptide_Y_receptor_Y1,lysophosphatidic_acid_receptor_4,bombesin_receptor_subtype_3,succinate_receptor_1,bradykinin_receptor_B1,C_C_motif_chemokine_receptor_2,neuropeptide_Y_receptor_Y2,opioid_receptor_kappa_1,neuromedin_B_receptor,neuropeptides_B_and_W_receptor_2,neuropeptides_B_and_W_receptor_1,C_X_C_motif_chemokine_receptor_4,tachykinin_receptor_3,C_C_motif_chemokine_receptor_4	Hhon,HoiH23,Tadh,TrH2	Placozoa		4	Hhon,HoiH23,Tadh,TrH2	Placozoa		FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	Tadh_TriadT56035,Tadh_wf_g10455.t1,Tadh_wf_g10456.t1,Tadh_wf_g10457.t1,Tadh_wf_g10458.t1,Tadh_wf_g10459.t1,Tadh_wf_g10460.t1,Tadh_wf_g10461.t1,Tadh_wf_g10462.t1,Tadh_wf_g10677.t1,Tadh_wf_g10678.t1,Tadh_wf_g10679.t1,Tadh_wf_g10680.t1,Tadh_wf_g10681.t1,Tadh_wf_g11651.t1,Tadh_wf_g11700.t1,Tadh_wf_g11748.t1,Tadh_wf_g11749.t1,Tadh_wf_g11851.t1,Tadh_wf_g12092.t1,Tadh_wf_g4844.t1,Tadh_wf_g4866.t1	TrH2_TrispH2_008040-RA,TrH2_TrispH2_008041-RA,TrH2_TrispH2_008042-RA,TrH2_TrispH2_008043-RA,TrH2_TrispH2_008044-RA,TrH2_TrispH2_009114-RA,TrH2_TrispH2_009968-RA,TrH2_TrispH2_009969-RA,TrH2_TrispH2_011629-RA,TrH2_TrispH2_011630-RA,TrH2_TrispH2_011801-RA,TrH2_TrispH2_011803-RA,TrH2_TrispH2_011804-RA,TrH2_TrispH2_011893-RA,TrH2_TrispH2_012083-RA,TrH2_TrispH2_012084-RA,TrH2_TrispH2_012091-RA,TrH2_TrispH2_012092-RA,TrH2_TrispH2_012155-RA,TrH2_TrispH2_012174-RA,TrH2_TrispH2_012179-RA,TrH2_TrispH2_012181-RA	Hhon_g01827.t1,Hhon_g01851.t1,Hhon_g01852.t1,Hhon_g01854.t1,Hhon_g01855.t1,Hhon_g01856.t1,Hhon_g05692.t1,Hhon_g05693.t1,Hhon_g05694.t1,Hhon_g05695.t1,Hhon_g05696.t1,Hhon_g05697.t1,Hhon_g05698.t1,Hhon_g05699.t1,Hhon_g10042.t1	HoiH23_PlH23_008211-RA,HoiH23_PlH23_011611-RA,HoiH23_PlH23_011612-RA,HoiH23_PlH23_011662-RA,HoiH23_PlH23_011663-RA,HoiH23_PlH23_011664-RA,HoiH23_PlH23_011784-RA,HoiH23_PlH23_011826-RA,HoiH23_PlH23_011827-RA,HoiH23_PlH23_011954-RA,HoiH23_PlH23_012037-RA					NA	NA	NA	GPCRrhod.HG45.10:NA,GPCRrhod.HG45.11:NA,GPCRrhod.HG45.8:NA,GPCRrhod.HG45.9:NA	GPCRrhod.HG45.10:NA,GPCRrhod.HG45.11:NA,GPCRrhod.HG45.8:NA,GPCRrhod.HG45.9:NA	NA	7tm_1/
