	Tadh	TrH2	Hhon	HoiH23	Hoilungia	Trichoplax	Placozoa
OG_100	1	0	0	0	0	0	0
OG_10021	0	1	0	0	0	0	0
OG_10037	0	1	0	0	0	0	0
OG_10045	0	1	0	0	0	0	0
OG_1006	0	1	0	0	0	0	0
OG_10065	1	0	0	0	0	0	0
OG_10068	0	1	0	0	0	0	0
OG_1007	0	1	0	0	0	0	0
OG_10077	0	1	0	0	0	0	0
OG_1012	1	0	0	0	0	0	0
OG_10133	0	1	0	0	0	0	0
OG_10140	0	1	0	0	0	0	0
OG_1015	0	1	0	0	0	0	0
OG_10156	1	0	0	0	0	0	0
OG_10166	0	1	0	0	0	0	0
OG_10176	0	1	0	0	0	0	0
OG_10179	0	1	0	0	0	0	0
OG_10251	0	1	0	0	0	0	0
OG_10254	0	1	0	0	0	0	0
OG_10261	0	1	0	0	0	0	0
OG_10275	0	1	0	0	0	0	0
OG_10277	0	1	0	0	0	0	0
OG_1028	0	1	0	0	0	0	0
OG_10290	0	1	0	0	0	0	0
OG_10305	0	1	0	0	0	0	0
OG_1034	0	1	0	0	0	0	0
OG_1037	1	0	0	0	0	0	0
OG_104	1	0	0	0	0	0	0
OG_10421	0	0	0	0	0	1	0
OG_10484	0	1	0	0	0	0	0
OG_1049	0	1	0	0	0	0	0
OG_10520	0	1	0	0	0	0	0
OG_1054	0	0	0	0	0	1	0
OG_10541	0	1	0	0	0	0	0
OG_10598	0	1	0	0	0	0	0
OG_10599	0	1	0	0	0	0	0
OG_1060	1	0	0	0	0	0	0
OG_10663	0	1	0	0	0	0	0
OG_10664	0	1	0	0	0	0	0
OG_10677	0	1	0	0	0	0	0
OG_1068	0	1	0	0	0	0	0
OG_10685	0	1	0	0	0	0	0
OG_1069	0	1	0	0	0	0	0
OG_10693	0	1	0	0	0	0	0
OG_10714	0	1	0	0	0	0	0
OG_10726	0	1	0	0	0	0	0
OG_10727	1	0	0	0	0	0	0
OG_10753	0	1	0	0	0	0	0
OG_10754	0	1	0	0	0	0	0
OG_1088	0	1	0	0	0	0	0
OG_1096	0	1	0	0	0	0	0
OG_1097	1	0	0	0	0	0	0
OG_1099	0	1	0	0	0	0	0
OG_111	0	1	0	0	0	0	0
OG_1110	0	1	0	0	0	0	0
OG_1112	1	0	0	0	0	0	0
OG_1120	1	0	0	0	0	0	0
OG_1123	0	1	0	0	0	0	0
OG_1129	0	1	0	0	0	0	0
OG_1132	0	1	0	0	0	0	0
OG_1140	1	0	0	0	0	0	0
OG_1141	0	1	0	0	0	0	0
OG_1149	0	1	0	0	0	0	0
OG_1151	1	0	0	0	0	0	0
OG_1157	0	1	0	0	0	0	0
OG_1167	0	1	0	0	0	0	0
OG_1169	0	1	0	0	0	0	0
OG_1194	0	1	0	0	0	0	0
OG_1212	0	1	0	0	0	0	0
OG_1217	0	1	0	0	0	0	0
OG_1220	0	1	0	0	0	0	0
OG_1221	1	0	0	0	0	0	0
OG_1222	0	1	0	0	0	0	0
OG_1225	0	1	0	0	0	0	0
OG_1234	0	1	0	0	0	0	0
OG_1235	0	1	0	0	0	0	0
OG_1253	0	1	0	0	0	0	0
OG_1258	0	1	0	0	0	0	0
OG_1277	0	1	0	0	0	0	0
OG_130	0	1	0	0	0	0	0
OG_1300	0	0	0	0	0	1	0
OG_1330	0	1	0	0	0	0	0
OG_1333	0	1	0	0	0	0	0
OG_1334	0	1	0	0	0	0	0
OG_1338	0	1	0	0	0	0	0
OG_135	0	1	0	0	0	0	0
OG_1361	0	1	0	0	0	0	0
OG_1368	1	0	0	0	0	0	0
OG_1373	1	0	0	0	0	0	0
OG_1390	0	1	0	0	0	0	0
OG_1401	0	1	0	0	0	0	0
OG_1402	0	1	0	0	0	0	0
OG_1415	0	0	0	0	0	1	0
OG_1418	0	1	0	0	0	0	0
OG_1420	0	1	0	0	0	0	0
OG_1422	0	1	0	0	0	0	0
OG_1423	0	1	0	0	0	0	0
OG_1424	0	1	0	0	0	0	0
OG_1425	1	0	0	0	0	0	0
OG_145	0	1	0	0	0	0	0
OG_1459	0	1	0	0	0	0	0
OG_1462	0	1	0	0	0	0	0
OG_1479	0	1	0	0	0	0	0
OG_1488	0	1	0	0	0	0	0
OG_1504	0	1	0	0	0	0	0
OG_1507	0	1	0	0	0	0	0
OG_1526	0	1	0	0	0	0	0
OG_1531	1	0	0	0	0	0	0
OG_1534	0	1	0	0	0	0	0
OG_1540	0	1	0	0	0	0	0
OG_1542	0	1	0	0	0	0	0
OG_1552	0	1	0	0	0	0	0
OG_1562	0	1	0	0	0	0	0
OG_157	0	1	0	0	0	0	0
OG_1573	1	0	0	0	0	0	0
OG_1609	0	1	0	0	0	0	0
OG_1613	0	1	0	0	0	0	0
OG_1630	0	1	0	0	0	0	0
OG_1631	1	0	0	0	0	0	0
OG_1636	1	0	0	0	0	0	0
OG_1649	0	1	0	0	0	0	0
OG_1650	1	0	0	0	0	0	0
OG_1656	0	1	0	0	0	0	0
OG_1668	1	0	0	0	0	0	0
OG_1673	0	1	0	0	0	0	0
OG_1675	0	1	0	0	0	0	0
OG_1678	0	1	0	0	0	0	0
OG_169	0	1	0	0	0	0	0
OG_1694	0	1	0	0	0	0	0
OG_1696	1	0	0	0	0	0	0
OG_1707	1	0	0	0	0	0	0
OG_1708	0	1	0	0	0	0	0
OG_171	1	0	0	0	0	0	0
OG_1714	0	0	0	0	0	1	0
OG_1716	0	1	0	0	0	0	0
OG_1726	0	1	0	0	0	0	0
OG_1742	0	1	0	0	0	0	0
OG_1745	0	1	0	0	0	0	0
OG_1749	0	1	0	0	0	0	0
OG_1751	0	1	0	0	0	0	0
OG_1764	1	0	0	0	0	0	0
OG_1815	0	1	0	0	0	0	0
OG_1825	0	1	0	0	0	0	0
OG_1838	0	1	0	0	0	0	0
OG_1841	0	1	0	0	0	0	0
OG_1843	1	0	0	0	0	0	0
OG_1845	0	1	0	0	0	0	0
OG_1875	0	1	0	0	0	0	0
OG_1886	0	1	0	0	0	0	0
OG_1888	1	0	0	0	0	0	0
OG_1889	0	1	0	0	0	0	0
OG_1898	0	1	0	0	0	0	0
OG_1900	0	1	0	0	0	0	0
OG_191	0	1	0	0	0	0	0
OG_193	0	1	0	0	0	0	0
OG_1931	0	1	0	0	0	0	0
OG_1939	0	1	0	0	0	0	0
OG_1942	0	1	0	0	0	0	0
OG_1948	1	0	0	0	0	0	0
OG_1952	0	1	0	0	0	0	0
OG_1957	0	1	0	0	0	0	0
OG_1958	0	1	0	0	0	0	0
OG_1962	0	1	0	0	0	0	0
OG_1971	1	0	0	0	0	0	0
OG_1977	0	1	0	0	0	0	0
OG_1978	0	1	0	0	0	0	0
OG_1979	0	1	0	0	0	0	0
OG_1988	0	1	0	0	0	0	0
OG_1994	0	1	0	0	0	0	0
OG_200	0	1	0	0	0	0	0
OG_2004	1	0	0	0	0	0	0
OG_2007	1	0	0	0	0	0	0
OG_202	0	1	0	0	0	0	0
OG_2022	0	1	0	0	0	0	0
OG_2031	1	0	0	0	0	0	0
OG_2034	0	1	0	0	0	0	0
OG_2048	0	1	0	0	0	0	0
OG_205	0	1	0	0	0	0	0
OG_2061	1	0	0	0	0	0	0
OG_2067	0	1	0	0	0	0	0
OG_21	0	1	0	0	0	0	0
OG_2106	0	1	0	0	0	0	0
OG_2109	0	1	0	0	0	0	0
OG_2111	1	0	0	0	0	0	0
OG_2113	0	1	0	0	0	0	0
OG_2115	0	1	0	0	0	0	0
OG_2127	1	0	0	0	0	0	0
OG_213	0	1	0	0	0	0	0
OG_2130	0	0	0	0	0	1	0
OG_215	0	1	0	0	0	0	0
OG_2150	1	0	0	0	0	0	0
OG_2153	0	1	0	0	0	0	0
OG_2157	1	0	0	0	0	0	0
OG_2164	0	1	0	0	0	0	0
OG_2168	0	1	0	0	0	0	0
OG_2170	0	1	0	0	0	0	0
OG_2173	0	1	0	0	0	0	0
OG_2178	0	1	0	0	0	0	0
OG_218	0	1	0	0	0	0	0
OG_2183	0	1	0	0	0	0	0
OG_2187	0	1	0	0	0	0	0
OG_2191	0	1	0	0	0	0	0
OG_2204	0	1	0	0	0	0	0
OG_2208	0	1	0	0	0	0	0
OG_2215	0	1	0	0	0	0	0
OG_2219	0	1	0	0	0	0	0
OG_2220	0	1	0	0	0	0	0
OG_2221	0	1	0	0	0	0	0
OG_2229	1	0	0	0	0	0	0
OG_224	0	1	0	0	0	0	0
OG_2241	0	1	0	0	0	0	0
OG_2252	0	1	0	0	0	0	0
OG_2261	0	1	0	0	0	0	0
OG_2265	1	0	0	0	0	0	0
OG_227	0	1	0	0	0	0	0
OG_2273	1	0	0	0	0	0	0
OG_2296	1	0	0	0	0	0	0
OG_2297	0	1	0	0	0	0	0
OG_2322	0	1	0	0	0	0	0
OG_2324	0	1	0	0	0	0	0
OG_2333	1	0	0	0	0	0	0
OG_2335	0	1	0	0	0	0	0
OG_2339	0	1	0	0	0	0	0
OG_2340	0	1	0	0	0	0	0
OG_2347	0	1	0	0	0	0	0
OG_235	0	1	0	0	0	0	0
OG_2375	0	1	0	0	0	0	0
OG_2379	0	1	0	0	0	0	0
OG_2388	0	1	0	0	0	0	0
OG_2418	0	1	0	0	0	0	0
OG_2419	0	1	0	0	0	0	0
OG_2420	0	1	0	0	0	0	0
OG_2422	0	1	0	0	0	0	0
OG_2429	0	1	0	0	0	0	0
OG_2483	1	0	0	0	0	0	0
OG_2500	0	1	0	0	0	0	0
OG_2502	0	1	0	0	0	0	0
OG_2507	0	1	0	0	0	0	0
OG_2514	0	1	0	0	0	0	0
OG_2519	0	1	0	0	0	0	0
OG_2529	0	1	0	0	0	0	0
OG_253	0	1	0	0	0	0	0
OG_2532	0	1	0	0	0	0	0
OG_2536	0	1	0	0	0	0	0
OG_2545	1	0	0	0	0	0	0
OG_255	0	0	0	0	0	1	0
OG_2551	0	1	0	0	0	0	0
OG_2555	0	1	0	0	0	0	0
OG_2558	0	1	0	0	0	0	0
OG_2563	0	1	0	0	0	0	0
OG_2583	0	1	0	0	0	0	0
OG_2584	0	1	0	0	0	0	0
OG_2586	1	0	0	0	0	0	0
OG_2591	0	1	0	0	0	0	0
OG_2599	0	1	0	0	0	0	0
OG_260	0	1	0	0	0	0	0
OG_263	0	1	0	0	0	0	0
OG_2643	0	1	0	0	0	0	0
OG_2646	0	1	0	0	0	0	0
OG_265	0	1	0	0	0	0	0
OG_2677	0	1	0	0	0	0	0
OG_2680	0	1	0	0	0	0	0
OG_2688	0	1	0	0	0	0	0
OG_2692	0	1	0	0	0	0	0
OG_2696	0	1	0	0	0	0	0
OG_271	0	1	0	0	0	0	0
OG_2719	0	1	0	0	0	0	0
OG_2721	0	1	0	0	0	0	0
OG_2727	0	1	0	0	0	0	0
OG_2744	0	1	0	0	0	0	0
OG_2749	0	1	0	0	0	0	0
OG_2754	0	1	0	0	0	0	0
OG_2768	0	1	0	0	0	0	0
OG_277	1	0	0	0	0	0	0
OG_2778	0	1	0	0	0	0	0
OG_2782	0	0	0	0	0	1	0
OG_2784	0	1	0	0	0	0	0
OG_2810	1	0	0	0	0	0	0
OG_2811	1	0	0	0	0	0	0
OG_2831	1	0	0	0	0	0	0
OG_2840	0	1	0	0	0	0	0
OG_285	1	0	0	0	0	0	0
OG_2851	0	1	0	0	0	0	0
OG_289	0	1	0	0	0	0	0
OG_2908	1	0	0	0	0	0	0
OG_294	0	1	0	0	0	0	0
OG_2958	0	0	0	0	0	1	0
OG_299	0	1	0	0	0	0	0
OG_3070	0	1	0	0	0	0	0
OG_3078	0	1	0	0	0	0	0
OG_3079	0	1	0	0	0	0	0
OG_31	0	1	0	0	0	0	0
OG_3101	0	1	0	0	0	0	0
OG_312	0	1	0	0	0	0	0
OG_3129	1	0	0	0	0	0	0
OG_313	1	0	0	0	0	0	0
OG_3149	0	1	0	0	0	0	0
OG_3182	0	1	0	0	0	0	0
OG_3209	1	0	0	0	0	0	0
OG_3218	0	1	0	0	0	0	0
OG_3238	0	1	0	0	0	0	0
OG_325	0	1	0	0	0	0	0
OG_3250	0	1	0	0	0	0	0
OG_3256	0	1	0	0	0	0	0
OG_326	1	0	0	0	0	0	0
OG_3274	0	1	0	0	0	0	0
OG_3282	0	1	0	0	0	0	0
OG_3310	0	1	0	0	0	0	0
OG_3326	1	0	0	0	0	0	0
OG_3330	0	1	0	0	0	0	0
OG_3336	0	1	0	0	0	0	0
OG_3340	1	0	0	0	0	0	0
OG_3354	0	1	0	0	0	0	0
OG_3356	0	1	0	0	0	0	0
OG_336	0	1	0	0	0	0	0
OG_3362	1	0	0	0	0	0	0
OG_3367	0	1	0	0	0	0	0
OG_3368	1	0	0	0	0	0	0
OG_3370	0	1	0	0	0	0	0
OG_3379	0	0	0	0	0	1	0
OG_3390	0	1	0	0	0	0	0
OG_3392	0	0	0	0	0	1	0
OG_3400	1	0	0	0	0	0	0
OG_3401	0	1	0	0	0	0	0
OG_3404	1	0	0	0	0	0	0
OG_3409	0	1	0	0	0	0	0
OG_3414	0	1	0	0	0	0	0
OG_3418	0	1	0	0	0	0	0
OG_3419	1	0	0	0	0	0	0
OG_3422	0	1	0	0	0	0	0
OG_3424	0	1	0	0	0	0	0
OG_3426	0	1	0	0	0	0	0
OG_3440	0	1	0	0	0	0	0
OG_3465	0	1	0	0	0	0	0
OG_3475	1	0	0	0	0	0	0
OG_35	1	0	0	0	0	0	0
OG_3503	0	1	0	0	0	0	0
OG_3507	1	0	0	0	0	0	0
OG_3519	0	1	0	0	0	0	0
OG_3520	0	1	0	0	0	0	0
OG_3529	0	1	0	0	0	0	0
OG_3543	0	0	0	0	0	1	0
OG_3552	0	1	0	0	0	0	0
OG_3555	0	1	0	0	0	0	0
OG_3558	0	1	0	0	0	0	0
OG_3582	0	1	0	0	0	0	0
OG_3629	0	1	0	0	0	0	0
OG_3649	0	1	0	0	0	0	0
OG_3661	0	1	0	0	0	0	0
OG_372	0	1	0	0	0	0	0
OG_3722	0	1	0	0	0	0	0
OG_3739	0	1	0	0	0	0	0
OG_3741	0	1	0	0	0	0	0
OG_3742	0	1	0	0	0	0	0
OG_3764	1	0	0	0	0	0	0
OG_3778	0	1	0	0	0	0	0
OG_3789	0	1	0	0	0	0	0
OG_3803	0	1	0	0	0	0	0
OG_3827	0	1	0	0	0	0	0
OG_383	0	1	0	0	0	0	0
OG_3833	1	0	0	0	0	0	0
OG_384	0	1	0	0	0	0	0
OG_3886	0	1	0	0	0	0	0
OG_3890	0	1	0	0	0	0	0
OG_3894	0	1	0	0	0	0	0
OG_3914	0	1	0	0	0	0	0
OG_3918	0	1	0	0	0	0	0
OG_3931	0	1	0	0	0	0	0
OG_3942	0	1	0	0	0	0	0
OG_3945	0	1	0	0	0	0	0
OG_397	0	1	0	0	0	0	0
OG_3978	0	1	0	0	0	0	0
OG_404	0	1	0	0	0	0	0
OG_4060	0	1	0	0	0	0	0
OG_4065	0	1	0	0	0	0	0
OG_4106	0	1	0	0	0	0	0
OG_4108	0	1	0	0	0	0	0
OG_411	0	1	0	0	0	0	0
OG_4111	0	1	0	0	0	0	0
OG_412	0	1	0	0	0	0	0
OG_4148	1	0	0	0	0	0	0
OG_4153	0	1	0	0	0	0	0
OG_4164	0	1	0	0	0	0	0
OG_4169	0	1	0	0	0	0	0
OG_4170	0	1	0	0	0	0	0
OG_4181	0	1	0	0	0	0	0
OG_4182	0	1	0	0	0	0	0
OG_4198	0	1	0	0	0	0	0
OG_4255	1	0	0	0	0	0	0
OG_4271	0	1	0	0	0	0	0
OG_4273	0	1	0	0	0	0	0
OG_4299	0	1	0	0	0	0	0
OG_4300	0	1	0	0	0	0	0
OG_4313	0	1	0	0	0	0	0
OG_4329	0	1	0	0	0	0	0
OG_4439	0	1	0	0	0	0	0
OG_4447	0	1	0	0	0	0	0
OG_4449	0	1	0	0	0	0	0
OG_445	0	1	0	0	0	0	0
OG_4482	0	1	0	0	0	0	0
OG_4483	0	1	0	0	0	0	0
OG_450	0	1	0	0	0	0	0
OG_4502	1	0	0	0	0	0	0
