orthogroup	presence	gain	loss	n_gains	n_losses	n_presences
OG_10102	HoiH23	HoiH23		1	0	1
OG_10141	TrH2	TrH2		1	0	1
OG_10163	HoiH23,Tadh,TrH2	Placozoa	Hhon	1	1	6
OG_10215	Hhon,HoiH23,TrH2	Placozoa	Tadh	1	1	6
OG_10219	HoiH23	HoiH23		1	0	1
OG_10233	Hhon,HoiH23	Hoilungia		1	0	3
OG_10258	HoiH23	HoiH23		1	0	1
OG_10312	TrH2	TrH2		1	0	1
OG_10364	Tadh,TrH2	Trichoplax		1	0	3
OG_10387	TrH2	TrH2		1	0	1
OG_1039	Hhon,HoiH23,Tadh,TrH2	Placozoa		1	0	7
OG_10391	Tadh	Tadh		1	0	1
OG_10400	Tadh,TrH2	Trichoplax		1	0	3
OG_10419	Tadh,TrH2	Trichoplax		1	0	3
OG_10549	Tadh,TrH2	Trichoplax		1	0	3
OG_10611	Tadh	Tadh		1	0	1
OG_10691	Tadh	Tadh		1	0	1
OG_10696	Tadh,TrH2	Trichoplax		1	0	4
OG_10782	Tadh	Tadh		1	0	1
OG_10851	Hhon	Hhon		1	0	1
OG_1178	Hhon,HoiH23,Tadh,TrH2	Placozoa		1	0	7
OG_1351	Hhon,HoiH23,TrH2	Placozoa	Tadh	1	1	6
OG_139	HoiH23,TrH2	Placozoa	Hhon,Tadh	1	2	5
OG_1478	Tadh,TrH2	Trichoplax		1	0	3
OG_1570	HoiH23	HoiH23		1	0	1
OG_1763	HoiH23,TrH2	Placozoa	Hhon,Tadh	1	2	5
OG_1881	Hhon,HoiH23	Hoilungia		1	0	3
OG_192	HoiH23	HoiH23		1	0	1
OG_1984	HoiH23	HoiH23		1	0	1
OG_216	Tadh,TrH2	Trichoplax		1	0	3
OG_2232	TrH2	TrH2		1	0	1
OG_2489	HoiH23	HoiH23		1	0	1
OG_2493	Hhon,HoiH23,Tadh,TrH2	Placozoa		1	0	7
OG_2535	Hhon,HoiH23,Tadh	Placozoa	TrH2	1	1	6
OG_2536	Hhon	Hhon		1	0	1
OG_2537	Hhon,Tadh,TrH2	Placozoa	HoiH23	1	1	6
OG_2673	HoiH23	HoiH23		1	0	1
OG_2829	HoiH23	HoiH23		1	0	1
OG_2830	Hhon,HoiH23,Tadh,TrH2	Placozoa		1	0	7
OG_2869	HoiH23,Tadh,TrH2	Placozoa	Hhon	1	1	6
OG_2894	Tadh	Tadh		1	0	1
OG_2919	Hhon,Tadh	Placozoa	HoiH23,TrH2	1	2	5
OG_292	HoiH23	HoiH23		1	0	1
OG_299	HoiH23	HoiH23		1	0	1
OG_3097	Hhon,HoiH23,TrH2	Placozoa	Tadh	1	1	6
OG_3098	HoiH23,Tadh	Placozoa	Hhon,TrH2	1	2	5
OG_3178	TrH2	TrH2		1	0	1
OG_3205	TrH2	TrH2		1	0	1
OG_3223	HoiH23	HoiH23		1	0	1
OG_3294	HoiH23,Tadh,TrH2	Placozoa	Hhon	1	1	6
OG_3307	Hhon,HoiH23,Tadh,TrH2	Placozoa		1	0	7
OG_338	Tadh	Tadh		1	0	1
OG_3405	HoiH23	HoiH23		1	0	1
OG_3536	Tadh,TrH2	Trichoplax		1	0	3
OG_3771	TrH2	TrH2		1	0	1
OG_3795	HoiH23	HoiH23		1	0	1
OG_3877	Hhon	Hhon		1	0	1
OG_3888	TrH2	TrH2		1	0	1
OG_3897	HoiH23,Tadh	Placozoa	Hhon,TrH2	1	2	5
OG_39	Tadh	Tadh		1	0	1
OG_3902	HoiH23,TrH2	Placozoa	Hhon,Tadh	1	2	5
OG_3922	HoiH23	HoiH23		1	0	1
OG_3924	Tadh	Tadh		1	0	1
OG_393	HoiH23,TrH2	Placozoa	Hhon,Tadh	1	2	5
OG_3947	HoiH23,Tadh,TrH2	Placozoa	Hhon	1	1	6
