	Tadh	TrH2	Hhon	HoiH23	Hoilungia	Trichoplax	Placozoa
OG_10	0	0	0	0	0	0	1
OG_10003	0	0	0	0	0	1	0
OG_10005	0	0	0	1	0	0	0
OG_10092	0	0	0	0	1	0	0
OG_10135	0	0	0	0	1	0	0
OG_10162	1	0	0	0	0	0	0
OG_10164	0	0	0	0	0	1	0
OG_10169	0	0	0	0	0	1	0
OG_10202	0	0	1	0	0	0	0
OG_10203	0	0	1	0	0	0	0
OG_10228	0	0	0	1	0	0	0
OG_10329	1	0	0	0	0	0	0
OG_10337	0	0	0	0	0	1	0
OG_10339	1	0	0	0	0	0	0
OG_10368	0	1	0	0	0	0	0
OG_10495	0	0	0	0	0	1	0
OG_10496	1	0	0	0	0	0	0
OG_10497	0	0	0	0	0	1	0
OG_10562	0	0	0	0	0	1	0
OG_10638	0	0	0	0	0	1	0
OG_10658	0	0	0	0	0	1	0
OG_10734	0	0	0	0	0	0	1
OG_10743	1	0	0	0	0	0	0
OG_1233	0	0	0	1	0	0	0
OG_1347	0	0	0	0	0	0	1
OG_1478	0	0	1	0	0	0	0
OG_1492	0	1	0	0	0	0	0
OG_1686	0	1	0	0	0	0	0
OG_1791	0	0	0	0	0	0	1
OG_2027	0	0	0	1	0	0	0
OG_216	0	0	1	0	0	0	0
OG_2294	1	0	0	0	0	0	0
OG_2303	0	0	1	0	0	0	0
OG_2351	0	0	0	0	0	1	0
OG_2712	0	0	1	0	0	0	0
OG_2713	0	0	1	0	0	0	0
OG_2729	0	0	0	1	0	0	0
OG_2772	0	0	1	0	0	0	0
OG_2812	0	0	1	0	0	0	0
OG_2876	1	0	0	0	0	0	0
OG_2909	0	0	0	0	0	0	1
OG_2912	0	0	0	0	1	0	0
OG_2924	0	0	0	0	1	0	0
OG_2959	0	0	0	0	0	0	1
OG_2981	0	0	0	0	1	0	0
OG_2989	0	0	1	0	0	0	0
OG_3009	0	0	0	0	0	0	1
OG_3060	0	0	0	1	0	0	0
OG_3101	0	0	0	0	1	0	0
OG_3123	1	0	0	0	0	0	0
OG_3175	0	0	0	0	0	0	1
OG_3222	0	0	1	0	0	0	0
OG_3305	0	0	0	0	0	0	1
OG_3456	0	0	0	1	0	0	0
OG_3483	0	0	0	0	0	0	1
OG_3484	0	0	0	0	0	0	1
OG_3559	0	0	0	1	0	0	0
OG_3660	0	0	0	0	1	0	0
OG_3686	0	1	0	0	0	0	0
OG_3726	1	0	0	0	0	0	0
OG_3763	0	1	0	0	0	0	0
OG_3772	1	0	0	0	0	0	0
OG_3774	0	0	0	0	0	0	1
OG_3909	0	0	1	0	0	0	0
OG_3934	0	0	0	0	0	0	1
OG_3935	0	0	0	0	0	1	0
OG_3946	0	0	0	0	0	0	1
OG_3982	0	0	0	0	0	0	1
OG_3983	0	0	0	0	0	0	1
OG_4024	0	0	0	0	0	0	1
OG_4026	0	0	1	0	0	0	0
OG_407	0	0	0	1	0	0	0
OG_408	0	0	1	0	0	0	0
OG_4080	0	0	1	0	0	0	0
OG_4084	0	0	1	0	0	0	0
OG_4107	1	0	0	0	0	0	0
OG_4192	1	0	0	0	0	0	0
OG_4211	0	0	0	0	0	0	1
OG_4214	0	0	0	0	0	0	1
OG_4216	0	0	0	0	0	1	0
OG_4219	0	0	1	0	0	0	0
OG_4220	0	0	0	0	1	0	0
OG_4233	1	0	0	0	0	0	0
OG_4268	1	0	0	0	0	0	0
OG_4284	0	0	0	0	1	0	0
OG_4285	0	0	0	0	0	0	1
OG_4286	0	0	0	0	1	0	0
OG_4305	1	0	0	0	0	0	0
OG_4343	1	0	0	0	0	0	0
OG_4344	0	0	0	0	0	1	0
OG_4346	0	0	0	0	0	0	1
OG_435	0	0	0	0	0	0	1
OG_4391	0	0	0	0	0	1	0
OG_4392	1	0	0	0	0	0	0
