	Tadh	TrH2	Hhon	HoiH23	Hoilungia	Trichoplax	Placozoa
OG_10011	0	0	0	0	0	0	0
OG_10024	0	0	0	0	0	0	0
OG_10026	0	0	0	0	0	0	0
OG_10039	0	0	0	0	0	0	0
OG_10040	0	0	0	0	0	0	0
OG_10048	0	0	0	0	0	0	0
OG_10082	0	0	0	0	0	0	0
OG_10084	0	0	0	1	0	0	0
OG_10098	0	1	0	1	0	0	0
OG_10109	0	0	0	0	0	0	0
OG_10113	1	0	1	0	0	0	0
OG_10116	0	0	0	0	0	0	0
OG_10144	0	0	0	0	0	0	0
OG_10165	1	0	1	0	0	0	0
OG_10172	0	0	1	0	0	0	0
OG_10183	1	0	0	0	0	0	0
OG_10206	0	0	0	0	0	0	0
OG_10229	0	0	0	0	0	0	0
OG_1023	1	0	1	0	0	0	0
OG_10252	1	0	0	1	0	0	0
OG_10264	0	0	0	0	0	0	0
OG_10295	0	0	0	0	0	0	0
OG_10317	0	0	0	0	0	0	0
OG_10323	0	0	0	0	0	0	0
OG_10328	0	0	0	0	0	0	0
OG_10369	0	0	0	0	0	0	0
OG_10377	0	0	0	0	0	0	0
OG_10396	0	0	0	0	0	0	0
OG_10397	0	0	0	0	0	0	0
OG_10401	0	0	0	0	0	0	0
OG_10411	0	0	0	0	0	0	0
OG_10418	0	0	0	0	0	0	0
OG_10431	0	0	0	1	0	0	0
OG_10474	0	0	0	0	0	0	0
OG_10502	0	0	0	0	0	0	0
OG_10524	0	0	0	0	0	0	0
OG_10532	0	0	0	0	0	0	0
OG_1056	0	0	0	0	0	0	0
OG_10570	0	1	0	1	0	0	0
OG_10588	0	0	0	0	0	0	0
OG_10590	0	0	0	0	0	0	0
OG_10593	0	0	0	0	0	0	0
OG_10612	0	0	0	1	0	0	0
OG_10616	0	0	0	0	0	0	0
OG_10656	0	0	0	0	0	0	0
OG_10671	0	0	0	0	0	0	0
OG_10702	0	0	0	0	0	0	0
OG_10706	0	0	0	0	0	0	0
OG_10713	0	0	0	0	0	0	0
OG_10737	0	0	0	0	0	0	0
OG_10742	0	0	0	0	0	0	0
OG_1075	0	0	0	0	0	0	0
OG_10773	0	0	0	0	0	0	0
OG_10785	0	0	0	0	0	0	0
OG_10795	0	0	0	0	0	0	0
OG_10806	0	0	0	0	0	0	0
OG_10820	0	0	0	0	0	0	0
OG_10833	0	0	0	0	0	0	0
OG_10834	0	0	0	0	0	0	0
OG_1084	0	0	0	0	0	0	0
OG_1164	1	0	0	1	0	0	0
OG_1193	0	0	0	0	0	0	0
OG_1263	1	0	0	0	0	0	0
OG_1269	0	0	0	0	0	0	0
OG_1306	0	0	0	0	0	0	0
OG_1366	1	0	0	1	0	0	0
OG_1368	0	0	0	0	0	0	0
OG_1370	0	0	0	0	0	0	0
OG_1372	0	0	0	0	0	0	0
OG_1381	0	0	0	0	0	0	0
OG_1389	0	0	0	0	0	0	0
OG_1428	0	0	1	0	0	0	0
OG_1430	0	0	0	1	0	0	0
OG_1450	0	0	0	0	0	0	0
OG_1454	0	0	0	0	0	0	0
OG_1490	0	0	0	0	0	0	0
OG_1493	0	0	0	0	0	0	0
OG_1586	0	0	0	0	0	0	0
OG_1608	0	0	0	0	0	0	0
OG_168	0	0	0	0	0	0	0
OG_1700	0	0	0	0	0	0	0
OG_1732	0	0	0	0	0	0	0
OG_1883	0	0	0	0	0	0	0
OG_1945	0	0	0	0	0	0	0
OG_2078	0	0	0	0	0	0	0
OG_2126	0	0	0	1	0	0	0
OG_2132	0	0	0	1	0	0	0
OG_2133	0	0	0	1	0	0	0
OG_2145	1	0	0	0	0	0	0
OG_2226	0	0	0	0	0	0	0
OG_2274	1	0	0	1	0	0	0
OG_2390	0	0	0	0	0	0	0
OG_2427	0	1	1	0	0	0	0
OG_2448	0	0	0	0	0	0	0
OG_2454	0	0	0	0	0	0	0
OG_2455	0	0	0	0	0	0	0
OG_2461	0	0	0	0	0	0	0
OG_2481	0	0	0	0	0	0	0
OG_2596	0	0	0	0	0	0	0
OG_2604	0	0	0	0	0	0	0
OG_2661	0	0	0	1	0	0	0
OG_2707	1	0	0	0	0	0	0
OG_2741	0	0	0	0	0	0	0
OG_2819	0	0	0	0	0	0	0
OG_2843	0	0	0	0	0	0	0
OG_2922	0	0	0	0	0	0	0
OG_2933	0	0	1	0	0	0	0
OG_2952	0	0	0	0	0	0	0
OG_2962	0	0	0	0	0	0	0
OG_2964	0	0	0	0	0	0	0
OG_2965	1	0	0	0	0	0	0
OG_2971	0	0	0	0	0	0	0
OG_2974	0	0	0	0	0	0	0
OG_2975	0	0	0	0	0	0	0
OG_2981	0	0	0	0	0	0	0
OG_2996	0	0	0	0	0	0	0
OG_2998	0	0	0	0	0	0	0
OG_3	0	0	0	0	0	0	0
OG_3004	0	0	0	0	0	0	0
OG_3025	0	0	0	0	0	0	0
OG_3027	0	0	0	0	0	0	0
OG_3069	0	0	0	0	0	0	0
OG_3073	0	0	0	0	0	0	0
OG_3086	0	0	0	0	0	0	0
OG_3146	0	0	0	0	0	0	0
OG_3168	0	0	0	0	0	0	0
OG_3174	0	0	0	0	0	0	0
OG_3197	0	0	0	0	0	0	0
OG_3214	1	0	1	0	0	0	0
OG_3224	0	0	0	0	0	0	0
OG_3227	0	0	0	0	0	0	0
OG_3267	0	0	0	1	0	0	0
OG_3314	0	0	0	0	0	0	0
OG_3331	0	0	0	0	0	0	0
OG_3583	1	0	0	1	0	0	0
OG_3640	0	0	0	0	0	0	0
OG_3693	1	0	0	1	0	0	0
OG_3698	0	0	0	0	0	0	0
OG_3699	0	0	0	0	0	0	0
OG_3702	0	0	0	0	0	0	0
OG_3813	0	0	0	0	0	0	0
OG_3822	0	0	0	0	0	0	0
OG_3872	0	0	0	0	0	0	0
OG_3899	0	0	0	0	0	0	0
OG_3901	1	0	0	0	0	0	0
OG_3903	0	0	0	0	0	0	0
OG_3916	0	0	0	0	0	0	0
OG_3966	0	0	0	0	0	0	0
OG_3967	1	0	0	0	0	0	0
OG_3972	0	0	0	0	0	0	0
OG_3993	0	0	0	0	0	0	0
OG_4027	0	0	0	0	0	0	0
OG_4038	1	0	0	0	0	0	0
OG_4064	1	0	0	1	0	0	0
OG_4072	0	0	0	0	0	0	0
OG_4089	0	0	0	0	0	0	0
OG_4134	0	0	0	0	0	0	0
OG_4156	0	0	0	1	0	0	0
OG_4187	0	1	0	1	0	0	0
OG_4209	0	0	1	0	0	0	0
OG_4240	0	0	0	0	0	0	0
OG_4244	0	0	0	0	0	0	0
OG_4264	0	0	0	0	0	0	0
OG_4283	0	0	0	0	0	0	0
OG_4315	0	0	0	0	0	0	0
OG_4338	1	0	0	1	0	0	0
OG_4351	0	0	0	0	0	0	0
OG_4358	0	0	0	0	0	0	0
OG_4360	0	0	0	0	0	0	0
OG_4361	1	0	1	0	0	0	0
OG_4363	0	0	0	0	0	0	0
OG_4383	0	0	0	0	0	0	0
OG_4385	1	0	1	0	0	0	0
OG_4388	0	0	0	0	0	0	0
OG_4403	0	0	0	0	0	0	0
OG_4405	0	0	0	0	0	0	0
OG_4406	0	0	0	0	0	0	0
OG_4442	0	0	0	0	0	0	0
OG_4466	0	0	0	0	0	0	0
OG_4484	0	0	0	0	0	0	0
OG_4485	0	0	0	0	0	0	0
OG_4495	0	0	0	0	0	0	0
OG_4510	0	1	0	1	0	0	0
OG_4515	1	0	1	0	0	0	0
OG_4541	1	0	1	0	0	0	0
OG_4579	0	0	0	0	0	0	0
OG_4580	0	0	0	1	0	0	0
OG_4589	1	0	0	0	0	0	0
OG_4590	0	0	0	0	0	0	0
OG_4591	0	0	0	0	0	0	0
OG_4613	0	0	0	0	0	0	0
OG_4627	0	0	0	1	0	0	0
OG_4633	0	0	0	0	0	0	0
OG_4634	0	0	0	0	0	0	0
OG_4639	0	0	0	0	0	0	0
OG_4646	0	0	0	0	0	0	0
OG_4717	0	0	0	0	0	0	0
OG_4729	0	0	0	0	0	0	0
OG_4754	0	0	0	0	0	0	0
OG_4755	0	0	0	0	0	0	0
OG_4763	0	0	1	0	0	0	0
OG_4768	0	0	0	0	0	0	0
OG_4828	0	0	0	0	0	0	0
OG_4849	0	0	0	0	0	0	0
OG_4852	0	0	0	0	0	0	0
OG_4854	0	0	0	0	0	0	0
OG_4856	0	0	0	0	0	0	0
OG_4875	1	0	0	1	0	0	0
OG_4885	0	0	0	0	0	0	0
OG_4887	0	0	1	0	0	0	0
OG_4888	0	0	0	0	0	0	0
OG_4950	0	0	0	0	0	0	0
OG_4961	0	0	0	0	0	0	0
OG_4967	0	0	0	0	0	0	0
OG_4988	0	0	0	0	0	0	0
OG_5008	0	0	0	0	0	0	0
OG_5013	1	0	0	0	0	0	0
OG_5014	0	0	0	1	0	0	0
OG_5042	0	0	0	0	0	0	0
OG_5077	0	0	0	0	0	0	0
OG_5100	0	0	0	0	0	0	0
OG_5105	0	0	0	0	0	0	0
OG_5106	0	0	0	0	0	0	0
OG_5107	0	0	0	0	0	0	0
OG_5171	0	0	0	0	0	0	0
OG_5177	0	0	0	0	0	0	0
OG_5181	1	0	0	1	0	0	0
OG_5189	0	0	0	0	0	0	0
OG_5209	0	0	1	0	0	0	0
OG_5239	0	1	0	0	0	0	0
OG_5242	0	0	0	1	0	0	0
OG_5332	1	0	0	1	0	0	0
OG_5341	1	0	0	0	0	0	0
OG_5407	0	0	0	0	0	0	0
OG_5439	0	0	1	0	0	0	0
OG_5450	0	0	0	0	0	0	0
OG_5456	0	0	0	0	0	0	0
OG_5457	0	0	0	0	0	0	0
OG_5461	0	0	0	0	0	0	0
OG_5467	0	0	0	1	0	0	0
OG_5475	0	0	0	0	0	0	0
OG_5486	0	0	0	0	0	0	0
OG_5512	0	0	0	0	0	0	0
OG_5542	0	0	0	0	0	0	0
OG_5557	0	0	0	0	0	0	0
OG_5579	0	0	0	0	0	0	0
OG_5585	0	0	0	0	0	0	0
OG_5622	0	0	0	0	0	0	0
OG_5639	0	0	0	0	0	0	0
OG_5723	1	0	1	0	0	0	0
OG_5725	0	0	0	0	0	0	0
OG_5726	0	0	1	0	0	0	0
OG_5731	0	0	0	0	0	0	0
OG_5744	0	0	1	0	0	0	0
OG_5770	0	0	0	0	0	0	0
OG_5777	0	0	0	0	0	0	0
OG_5796	1	0	0	0	0	0	0
OG_5849	1	0	0	0	0	0	0
OG_5897	0	0	0	0	0	0	0
OG_5906	0	0	0	0	0	0	0
OG_5943	0	0	0	0	0	0	0
OG_5977	0	0	0	0	0	0	0
OG_5999	0	0	0	0	0	0	0
OG_6012	0	0	0	0	0	0	0
OG_6053	1	0	0	0	0	0	0
OG_6073	0	0	0	0	0	0	0
OG_6074	0	0	0	0	0	0	0
OG_6075	0	0	0	0	0	0	0
OG_6096	0	0	0	0	0	0	0
OG_6103	0	0	0	0	0	0	0
OG_6174	0	0	0	0	0	0	0
OG_6189	0	0	0	0	0	0	0
OG_6216	0	0	0	0	0	0	0
OG_6217	0	0	0	0	0	0	0
OG_6223	0	0	0	0	0	0	0
OG_6242	0	0	0	0	0	0	0
OG_6266	1	0	0	1	0	0	0
OG_6296	1	0	0	1	0	0	0
OG_6354	0	0	0	0	0	0	0
OG_6409	0	0	0	0	0	0	0
OG_6450	0	0	0	0	0	0	0
OG_6486	0	0	0	0	0	0	0
OG_651	0	0	0	0	0	0	0
OG_6510	0	0	0	0	0	0	0
OG_652	0	0	0	0	0	0	0
OG_6521	0	0	0	0	0	0	0
OG_6526	1	0	0	1	0	0	0
OG_6562	0	0	0	0	0	0	0
OG_66	0	0	0	0	0	0	0
OG_6613	0	0	0	0	0	0	0
OG_6616	0	0	0	0	0	0	0
OG_6643	0	0	0	0	0	0	0
OG_6673	0	0	0	0	0	0	0
OG_6674	0	0	0	0	0	0	0
OG_6675	0	0	0	0	0	0	0
OG_6686	0	0	0	0	0	0	0
OG_6689	1	0	0	0	0	0	0
OG_6706	0	1	0	1	0	0	0
OG_6787	0	0	0	0	0	0	0
OG_6800	0	0	0	0	0	0	0
OG_6824	1	0	0	1	0	0	0
OG_6848	0	0	0	0	0	0	0
OG_6900	0	0	0	0	0	0	0
OG_691	0	0	0	1	0	0	0
OG_6933	0	0	0	0	0	0	0
OG_6956	1	0	0	0	0	0	0
OG_7007	0	0	0	0	0	0	0
OG_7008	0	0	0	0	0	0	0
OG_7013	1	0	0	1	0	0	0
OG_7018	0	0	0	0	0	0	0
OG_7031	0	0	0	0	0	0	0
OG_7043	0	0	0	0	0	0	0
OG_7071	1	0	1	0	0	0	0
OG_7073	0	0	0	0	0	0	0
OG_7084	0	0	0	0	0	0	0
OG_7095	0	0	0	0	0	0	0
OG_7113	0	0	0	0	0	0	0
OG_7114	0	0	0	0	0	0	0
OG_7121	0	0	0	0	0	0	0
OG_7122	0	0	0	0	0	0	0
OG_7125	0	0	0	0	0	0	0
OG_7129	0	0	0	0	0	0	0
OG_7206	0	0	0	0	0	0	0
OG_7209	1	0	0	1	0	0	0
OG_7217	1	0	0	1	0	0	0
OG_7266	0	0	0	0	0	0	0
OG_7281	0	0	0	0	0	0	0
OG_7289	0	0	0	0	0	0	0
OG_7295	0	0	0	0	0	0	0
OG_7308	0	0	0	0	0	0	0
OG_7309	1	0	1	0	0	0	0
OG_731	0	1	0	0	0	0	0
OG_7310	1	0	1	0	0	0	0
OG_7311	0	1	0	0	0	0	0
OG_7312	1	0	0	0	0	0	0
OG_7313	0	0	0	0	0	0	0
OG_7314	0	0	0	0	0	0	0
OG_7317	0	0	0	0	0	0	0
OG_7318	0	0	1	0	0	0	0
OG_7319	0	0	0	0	0	0	0
OG_7320	0	0	0	0	0	0	0
OG_7321	1	0	1	0	0	0	0
OG_7322	0	0	0	0	0	0	0
OG_7323	0	0	0	0	0	0	0
OG_7344	0	0	0	0	0	0	0
OG_7350	0	0	0	0	0	0	0
OG_736	0	0	0	0	0	0	0
OG_7366	0	0	0	0	0	0	0
OG_7370	0	0	0	0	0	0	0
OG_7422	0	0	0	0	0	0	0
OG_7444	0	0	0	0	0	0	0
OG_7456	0	1	0	1	0	0	0
OG_7480	0	0	0	0	0	0	0
OG_7482	0	0	0	0	0	0	0
OG_7536	0	0	0	0	0	0	0
OG_7552	0	1	0	1	0	0	0
OG_7555	0	0	0	0	0	0	0
OG_7587	0	0	0	0	0	0	0
OG_7610	1	0	1	0	0	0	0
OG_7663	0	0	0	1	0	0	0
OG_7676	0	0	1	0	0	0	0
OG_7677	0	0	0	0	0	0	0
OG_7703	0	0	0	0	0	0	0
OG_7764	1	0	0	0	0	0	0
OG_7778	0	0	0	0	0	0	0
OG_7786	0	0	0	0	0	0	0
OG_7795	0	0	0	1	0	0	0
OG_7810	0	0	0	0	0	0	0
