orthogroup	presence	gain	loss	n_gains	n_losses	n_presences
OG_10012	Hhon,Tadh	Placozoa	HoiH23,TrH2	1	2	5
OG_10022	Hhon,HoiH23,TrH2	Placozoa	Tadh	1	1	6
OG_10062	Hhon	Hhon		1	0	1
OG_10069	Hhon	Hhon		1	0	1
OG_10076	Hhon	Hhon		1	0	1
OG_10082	Hhon,HoiH23	Hoilungia		1	0	3
OG_10094	HoiH23,Tadh,TrH2	Placozoa	Hhon	1	1	6
OG_10095	Hhon,HoiH23,Tadh,TrH2	Placozoa		1	0	7
OG_10099	HoiH23,TrH2	Placozoa	Hhon,Tadh	1	2	5
OG_10124	Hhon,Tadh,TrH2	Placozoa	HoiH23	1	1	6
OG_10128	Tadh	Tadh		1	0	1
OG_10132	Hhon	Hhon		1	0	1
OG_10141	Hhon,Tadh	Placozoa	HoiH23,TrH2	1	2	5
OG_10145	Hhon,HoiH23	Hoilungia		1	0	3
OG_10188	Hhon	Hhon		1	0	1
OG_10192	Hhon	Hhon		1	0	1
OG_10198	Hhon,HoiH23,Tadh,TrH2	Placozoa		1	0	7
OG_10202	TrH2	TrH2		1	0	1
OG_10203	HoiH23,TrH2	Placozoa	Hhon,Tadh	1	2	5
OG_10215	Tadh	Tadh		1	0	1
OG_10219	Hhon	Hhon		1	0	1
OG_10253	HoiH23	HoiH23		1	0	1
OG_10258	Hhon,TrH2	Placozoa	HoiH23,Tadh	1	2	5
OG_10294	HoiH23,TrH2	Placozoa	Hhon,Tadh	1	2	5
OG_1032	Hhon	Hhon		1	0	1
OG_1038	Hhon	Hhon		1	0	1
OG_10406	TrH2	TrH2		1	0	1
OG_10457	Tadh,TrH2	Trichoplax		1	0	3
OG_1046	HoiH23,TrH2	Placozoa	Hhon,Tadh	1	2	5
OG_1052	HoiH23,Tadh,TrH2	Placozoa	Hhon	1	1	6
OG_10521	Hhon	Hhon		1	0	1
OG_1059	Hhon,HoiH23,Tadh,TrH2	Placozoa		1	0	7
OG_10637	HoiH23,Tadh,TrH2	Placozoa	Hhon	1	1	6
OG_10657	Hhon,Tadh,TrH2	Placozoa	HoiH23	1	1	6
OG_10691	TrH2	TrH2		1	0	1
OG_1070	TrH2	TrH2		1	0	1
OG_10746	HoiH23,Tadh,TrH2	Placozoa	Hhon	1	1	6
OG_10776	Hhon	Hhon		1	0	1
OG_10782	TrH2	TrH2		1	0	1
OG_10851	Tadh	Tadh		1	0	1
OG_1098	Hhon,HoiH23,Tadh	Placozoa	TrH2	1	1	6
OG_1123	Hhon,HoiH23	Hoilungia		1	0	3
OG_1143	Hhon	Hhon		1	0	1
OG_116	Tadh	Tadh		1	0	1
OG_1188	Tadh	Tadh		1	0	1
OG_1193	Tadh	Tadh		1	0	1
OG_121	TrH2	TrH2		1	0	1
OG_1237	Tadh,TrH2	Trichoplax		1	0	3
OG_1328	Hhon	Hhon		1	0	1
OG_134	Hhon	Hhon		1	0	1
OG_1352	Hhon	Hhon		1	0	1
OG_1358	Hhon,HoiH23,Tadh,TrH2	Placozoa		1	0	7
OG_1359	Hhon,HoiH23,Tadh,TrH2	Placozoa		1	0	7
OG_1360	Hhon,HoiH23,Tadh,TrH2	Placozoa		1	0	7
OG_139	Hhon	Hhon		1	0	1
OG_1396	Hhon	Hhon		1	0	1
OG_1397	HoiH23	HoiH23		1	0	1
OG_1413	HoiH23,Tadh	Placozoa	Hhon,TrH2	1	2	5
OG_1448	TrH2	TrH2		1	0	1
OG_1457	TrH2	TrH2		1	0	1
OG_1473	HoiH23	HoiH23		1	0	1
OG_1484	Hhon	Hhon		1	0	1
OG_1516	Hhon	Hhon		1	0	1
OG_1530	Hhon,Tadh	Placozoa	HoiH23,TrH2	1	2	5
OG_1535	Hhon,HoiH23,Tadh	Placozoa	TrH2	1	1	6
OG_1556	TrH2	TrH2		1	0	1
OG_1570	Hhon,Tadh,TrH2	Placozoa	HoiH23	1	1	6
OG_1617	Tadh	Tadh		1	0	1
OG_1661	Hhon,HoiH23,Tadh,TrH2	Placozoa		1	0	7
OG_1685	HoiH23,TrH2	Placozoa	Hhon,Tadh	1	2	5
OG_1686	Hhon	Hhon		1	0	1
OG_1700	Tadh	Tadh		1	0	1
OG_1709	Hhon,HoiH23,Tadh,TrH2	Placozoa		1	0	7
OG_1715	Hhon,HoiH23,Tadh	Placozoa	TrH2	1	1	6
OG_1722	Hhon	Hhon		1	0	1
OG_1732	Tadh	Tadh		1	0	1
OG_1736	Hhon	Hhon		1	0	1
OG_1740	Hhon,HoiH23,Tadh,TrH2	Placozoa		1	0	7
OG_1763	Tadh	Tadh		1	0	1
OG_1775	Hhon	Hhon		1	0	1
OG_1783	Tadh	Tadh		1	0	1
OG_179	Hhon	Hhon		1	0	1
OG_1809	Hhon	Hhon		1	0	1
OG_1814	HoiH23	HoiH23		1	0	1
OG_1856	Tadh	Tadh		1	0	1
OG_186	Hhon,HoiH23,Tadh	Placozoa	TrH2	1	1	6
OG_1882	Hhon,HoiH23	Hoilungia		1	0	3
OG_1889	Hhon	Hhon		1	0	1
OG_1916	HoiH23,Tadh	Placozoa	Hhon,TrH2	1	2	5
OG_192	TrH2	TrH2		1	0	1
OG_1984	Hhon,Tadh,TrH2	Placozoa	HoiH23	1	1	6
OG_2039	HoiH23	HoiH23		1	0	1
OG_2058	Hhon,HoiH23	Hoilungia		1	0	3
OG_2070	Hhon,Tadh	Placozoa	HoiH23,TrH2	1	2	5
OG_2168	HoiH23,Tadh	Placozoa	Hhon,TrH2	1	2	5
OG_2190	Hhon	Hhon		1	0	1
OG_2192	Hhon,HoiH23,TrH2	Placozoa	Tadh	1	1	6
OG_2207	Hhon,HoiH23	Hoilungia		1	0	3
OG_2209	Tadh	Tadh		1	0	1
OG_2251	Tadh	Tadh		1	0	1
OG_2254	HoiH23,Tadh	Placozoa	Hhon,TrH2	1	2	5
OG_2276	Hhon,TrH2	Placozoa	HoiH23,Tadh	1	2	5
OG_2282	Tadh	Tadh		1	0	1
OG_2288	HoiH23	HoiH23		1	0	1
OG_2294	Hhon,HoiH23	Hoilungia		1	0	3
OG_2334	Hhon	Hhon		1	0	1
