orthogroup	orthogroup_name	pres_expression	gain_expression	loss_expression	num_expressed	pres_conserved	gain_conserved	loss_conserved	is_tfs	is_neu	is_ion	is_sig	is_siggpcr	is_flag	genes_in_og_Tadh	genes_in_og_TrH2	genes_in_og_Hhon	genes_in_og_HoiH23	genes_in_og_and_community_Tadh	genes_in_og_and_community_TrH2	genes_in_og_and_community_Hhon	genes_in_og_and_community_HoiH23	ogs_tfs	ogs_neu	ogs_ion	ogs_sig	ogs_siggpcr	ogs_flag	pfam_architectures
OG_230	HLH.HG3.0:EBF1/EBF2/EBF3/EBF4	Hhon,HoiH23,Tadh,TrH2	Placozoa		4	Hhon,HoiH23,Tadh,TrH2	Placozoa		TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	Tadh_TriadT28406	TrH2_TrispH2_006597-RA	Hhon_g00852.t1	HoiH23_PlH23_007623-RA	Tadh_TriadT28406	TrH2_TrispH2_006597-RA	Hhon_g00852.t1	HoiH23_PlH23_007623-RA	HLH.HG3.0:EBF1/EBF2/EBF3/EBF4	NA	NA	NA	NA	NA	COE1_DBD/TIG/,COE1_DBD/TIG/COE1_HLH/
OG_3280	zf-C2H2.HG12.1:SCRT1/SCRT2/SNAI1/SNAI2/SNAI3/ZNF526;zf-met.HG1.40:PRDM5/SNAI1/SNAI2/SNAI3	HoiH23,Tadh	Placozoa	Hhon,TrH2	2	Hhon,HoiH23,Tadh,TrH2	Placozoa		TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	Tadh_TriadT7674	TrH2_TrispH2_000208-RA	Hhon_g04500.t1	HoiH23_PlH23_000745-RA	Tadh_TriadT7674			HoiH23_PlH23_000745-RA	zf-C2H2.HG12.1:SCRT1/SCRT2/SNAI1/SNAI2/SNAI3/ZNF526;zf-met.HG1.40:PRDM5/SNAI1/SNAI2/SNAI3	NA	NA	NA	NA	NA	zf-C2H2/zf-C2H2/zf-C2H2/zf-C2H2/,zf-met/zf-C2H2/zf-C2H2/zf-C2H2/
OG_10544	zf-C2H2.HG14.2:like:ZNF784,zf-C2H2.HG6.2:like:ZBTB32	HoiH23	HoiH23		1	Hhon,HoiH23,Tadh,TrH2	Placozoa		TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	Tadh_TriadT8204	TrH2_TrispH2_010499-RA	Hhon_g08283.t1	HoiH23_PlH23_011079-RA				HoiH23_PlH23_011079-RA	zf-C2H2.HG14.2:like:ZNF784,zf-C2H2.HG6.2:like:ZBTB32	NA	NA	NA	NA	NA	zf-C2H2/zf-C2H2/zf-C2H2/zf-C2H2/,zf-C2H2/zf-C2H2/zf-C2H2/zf-C2H2/zf-C2H2/,zf-H2C2_2/zf-C2H2_4/zf-C2H2/
OG_1537	CSD.HG1.4:CARHSP1/CSDC2	HoiH23	HoiH23		1	Hhon,HoiH23,Tadh,TrH2	Placozoa		TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	Tadh_TriadT20474	TrH2_TrispH2_003412-RA	Hhon_g05503.t1	HoiH23_PlH23_000175-RA				HoiH23_PlH23_000175-RA	CSD.HG1.4:CARHSP1/CSDC2	NA	NA	NA	NA	NA	CSD/
OG_4641	Homeodomains.HG1.29:MSX1/MSX2	TrH2	TrH2		1	HoiH23,Tadh,TrH2	Placozoa	Hhon	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	Tadh_TriadT51739	TrH2_TrispH2_003385-RA		HoiH23_PlH23_010045-RA		TrH2_TrispH2_003385-RA			Homeodomains.HG1.29:MSX1/MSX2	NA	NA	NA	NA	NA	Homeodomain/
OG_4915	zf-C2H2.HG8.3:ZIC1/ZIC2/ZIC3/ZIC4/ZIC5	HoiH23	HoiH23		1	Hhon,HoiH23,Tadh,TrH2	Placozoa		TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	Tadh_TriadT16340	TrH2_TrispH2_008926-RA	Hhon_g08564.t1	HoiH23_PlH23_002369-RA				HoiH23_PlH23_002369-RA	zf-C2H2.HG8.3:ZIC1/ZIC2/ZIC3/ZIC4/ZIC5	NA	NA	NA	NA	NA	zf_ZIC/zf-C2H2/zf-C2H2/,zf_ZIC/zf-C2H2/zf-C2H2/zf-C2H2/
OG_5964	MADS-box_SRF.HG1.2:SRF	Hhon	Hhon		1	Hhon,HoiH23,Tadh,TrH2	Placozoa		TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	Tadh_TriadT59812	TrH2_TrispH2_000398-RA	Hhon_g05788.t1	HoiH23_PlH23_000452-RA			Hhon_g05788.t1		MADS-box_SRF.HG1.2:SRF	NA	NA	NA	NA	NA	SRF-TF/
OG_6209	zf-C2H2.HG10.4:ZNF148/ZNF740	Hhon	Hhon		1	Hhon,HoiH23,Tadh,TrH2	Placozoa		TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	Tadh_TriadT9064	TrH2_TrispH2_007413-RA	Hhon_g05956.t1,Hhon_g09796.t1	HoiH23_PlH23_006716-RA					zf-C2H2.HG10.4:ZNF148/ZNF740	NA	NA	NA	NA	NA	zf-C2H2/zf-C2H2/
OG_7153	bZIP.HG1.12:FOS/FOSB/FOSL1/FOSL2	HoiH23	HoiH23		1	Hhon,HoiH23,TrH2	Placozoa	Tadh	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE		TrH2_TrispH2_007218-RA	Hhon_g04001.t1,Hhon_g06018.t1	HoiH23_PlH23_006938-RA				HoiH23_PlH23_006938-RA	bZIP.HG1.12:FOS/FOSB/FOSL1/FOSL2	NA	NA	NA	NA	NA	bZIP_1/
OG_8547	zf-C2H2.HG60.1:NA;zf-met.HG1.55:like:GFI1/MAZ/PATZ1/SALL1/SALL2/SALL3/SALL4/ZBTB14/ZBTB49/ZNF236/ZNF384/ZNF426/ZNF524/ZNF559-ZNF177/ZNF628/ZNF883,zf-C2H2.HG133.1:ZNF304,zf-C2H2.HG14.2:like:ZNF784;zf-met.HG1.65:ZNF426/ZNF559-ZNF177/ZNF883,zf-C2H2.HG6.2:like:ZBTB32	TrH2	TrH2		1	Hhon,HoiH23,Tadh,TrH2	Placozoa		TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	Tadh_TriadT21225	TrH2_TrispH2_002329-RA,TrH2_TrispH2_002330-RA	Hhon_g01509.t1	HoiH23_PlH23_001937-RA					zf-C2H2.HG133.1:ZNF304,zf-C2H2.HG14.2:like:ZNF784;zf-met.HG1.65:ZNF426/ZNF559-ZNF177/ZNF883,zf-C2H2.HG6.2:like:ZBTB32,zf-C2H2.HG60.1:NA;zf-met.HG1.55:like:GFI1/MAZ/PATZ1/SALL1/SALL2/SALL3/SALL4/ZBTB14/ZBTB49/ZNF236/ZNF384/ZNF426/ZNF524/ZNF559-ZNF177/ZNF628/ZNF883	NA	NA	NA	NA	NA	zf-C2H2/zf-C2H2/zf-C2H2/zf-C2H2/,zf-C2H2/zf-C2H2/zf-C2H2/zf-C2H2/zf-C2H2/,zf-C2H2/zf-C2H2/zf-C2H2/zf-C2H2/zf-C2H2/zf-C2H2/zf-C2H2/zf-C2H2/zf-C2H2/zf-C2H2/zf-C2H2/zf-C2H2/
OG_8548	zf-C2H2.HG14.2:like:ZNF784;zf-met.HG1.55:like:GFI1/MAZ/PATZ1/SALL1/SALL2/SALL3/SALL4/ZBTB14/ZBTB49/ZNF236/ZNF384/ZNF426/ZNF524/ZNF559-ZNF177/ZNF628/ZNF883,zf-C2H2.HG15.4:ZNF770;zf-met.HG1.55:like:GFI1/MAZ/PATZ1/SALL1/SALL2/SALL3/SALL4/ZBTB14/ZBTB49/ZNF236/ZNF384/ZNF426/ZNF524/ZNF559-ZNF177/ZNF628/ZNF883	HoiH23	HoiH23		1	Hhon,HoiH23	Hoilungia		TRUE	FALSE	FALSE	FALSE	FALSE	FALSE			Hhon_g01510.t1	HoiH23_PlH23_001936-RA				HoiH23_PlH23_001936-RA	zf-C2H2.HG14.2:like:ZNF784;zf-met.HG1.55:like:GFI1/MAZ/PATZ1/SALL1/SALL2/SALL3/SALL4/ZBTB14/ZBTB49/ZNF236/ZNF384/ZNF426/ZNF524/ZNF559-ZNF177/ZNF628/ZNF883,zf-C2H2.HG15.4:ZNF770;zf-met.HG1.55:like:GFI1/MAZ/PATZ1/SALL1/SALL2/SALL3/SALL4/ZBTB14/ZBTB49/ZNF236/ZNF384/ZNF426/ZNF524/ZNF559-ZNF177/ZNF628/ZNF883	NA	NA	NA	NA	NA	zf-C2H2/zf-C2H2/zf-C2H2/zf-C2H2/zf-C2H2/
OG_9240	Homeodomains.HG1.27:DLX1/DLX2/DLX3/DLX4/DLX5/DLX6	HoiH23	HoiH23		1	Hhon,HoiH23,Tadh,TrH2	Placozoa		TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	Tadh_TriadT49530	TrH2_TrispH2_008414-RA	Hhon_g08887.t1	HoiH23_PlH23_008099-RA				HoiH23_PlH23_008099-RA	Homeodomains.HG1.27:DLX1/DLX2/DLX3/DLX4/DLX5/DLX6	NA	NA	NA	NA	NA	Homeodomain/
OG_10248	solute_carrier_organic_anion_transporter_family_member_4A1	Hhon,HoiH23,Tadh,TrH2	Placozoa		4	Hhon,HoiH23,Tadh,TrH2	Placozoa		FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	Tadh_TriadT18955	TrH2_TrispH2_006429-RA	Hhon_g05175.t1	HoiH23_PlH23_001252-RA	Tadh_TriadT18955	TrH2_TrispH2_006429-RA	Hhon_g05175.t1	HoiH23_PlH23_001252-RA	NA	MFS_1.HG6.1:like:SLCO1A2/SLCO1B1/SLCO1B3/SLCO1B3-SLCO1B7/SLCO1C1/SLCO2A1/SLCO2B1/SLCO3A1/SLCO4A1/SLCO4C1/SLCO5A1/SLCO6A1	NA	NA	NA	NA	OATP/Kazal_2/
OG_10621	adducin_2,adducin_1	Hhon,HoiH23,Tadh,TrH2	Placozoa		4	Hhon,HoiH23,Tadh,TrH2	Placozoa		FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Tadh_hyp_clust4437.t1	TrH2_TrispH2_005034-RA	Hhon_g08308.t1	HoiH23_PlH23_011365-RA	Tadh_hyp_clust4437.t1	TrH2_TrispH2_005034-RA	Hhon_g08308.t1	HoiH23_PlH23_011365-RA	NA	NA	NA	NA	NA	NA	Aldolase_II/
