	Tadh	TrH2	Hhon	HoiH23	Hoilungia	Trichoplax	Placozoa
OG_10030	0	0	0	0	1	0	0
OG_10094	0	0	1	0	0	0	0
OG_10099	0	0	1	0	0	0	0
OG_10112	0	0	1	0	0	0	0
OG_10113	0	0	1	0	0	0	0
OG_10114	0	0	0	1	0	0	0
OG_10115	1	0	0	0	0	0	0
OG_10164	0	0	0	1	0	0	0
OG_10294	1	0	0	0	0	0	0
OG_10367	0	0	0	0	0	0	1
OG_10409	1	0	0	0	0	0	0
OG_1041	0	0	0	1	0	0	0
OG_10548	1	0	0	0	0	0	0
OG_10596	1	0	0	0	0	0	0
OG_10602	0	0	0	0	0	1	0
OG_10651	0	0	0	1	0	0	0
OG_10733	0	0	0	0	1	0	0
OG_10746	0	0	1	0	0	0	0
OG_10771	0	0	0	0	0	1	0
OG_10818	0	0	0	0	0	1	0
OG_1187	0	0	0	0	0	0	1
OG_1465	1	0	0	0	0	0	0
OG_1565	1	0	0	0	0	0	0
OG_1571	0	0	1	0	0	0	0
OG_1627	0	0	1	0	0	0	0
OG_1629	1	0	0	0	0	0	0
OG_1890	1	0	0	0	0	0	0
OG_2058	1	0	0	0	0	0	0
OG_2062	1	0	0	0	0	0	0
OG_215	1	0	0	0	0	0	0
OG_2326	0	0	0	0	0	0	1
OG_2327	0	0	0	0	0	0	1
OG_2435	1	0	0	0	0	0	0
OG_2585	0	0	0	0	1	0	0
OG_2603	0	0	0	0	1	0	0
OG_2710	0	0	1	0	0	0	0
OG_2864	1	0	0	0	0	0	0
OG_2868	0	0	1	0	0	0	0
OG_2915	0	0	0	0	0	0	1
OG_2980	0	0	0	0	0	1	0
OG_2981	0	0	1	0	0	0	0
OG_2998	0	1	0	0	0	0	0
OG_3030	0	0	0	0	0	0	1
OG_3032	0	0	0	0	0	0	1
OG_3033	0	0	0	0	0	0	1
OG_3037	0	0	0	0	0	0	1
OG_3038	0	0	0	0	0	0	1
OG_3039	0	0	0	0	0	0	1
OG_3040	0	0	0	0	0	1	0
OG_3042	0	0	0	0	0	1	0
OG_3130	0	0	1	0	0	0	0
OG_3143	1	0	0	0	0	0	0
OG_3216	0	0	0	1	0	0	0
OG_3240	1	0	0	0	0	0	0
OG_3349	0	0	0	0	0	0	1
OG_3380	0	0	0	0	0	0	1
OG_3382	0	0	0	1	0	0	0
OG_3450	0	0	0	0	0	0	1
OG_3565	0	0	0	0	1	0	0
OG_3566	0	0	0	0	1	0	0
OG_3574	0	0	1	0	0	0	0
OG_3590	1	0	0	0	0	0	0
OG_3624	1	0	0	0	0	0	0
OG_3625	0	0	0	0	1	0	0
OG_3684	0	0	1	0	0	0	0
OG_37	0	0	1	0	0	0	0
OG_3711	0	0	1	0	0	0	0
OG_3723	1	0	0	0	0	0	0
OG_3755	1	0	0	0	0	0	0
OG_3772	0	0	1	0	0	0	0
OG_3830	0	0	0	1	0	0	0
OG_3831	0	0	0	0	0	1	0
OG_3871	0	0	1	0	0	0	0
OG_3888	0	0	0	1	0	0	0
OG_3902	1	0	0	0	0	0	0
OG_3950	1	0	0	0	0	0	0
OG_3959	0	0	0	0	0	0	1
OG_4067	0	0	1	0	0	0	0
OG_4084	0	0	0	1	0	0	0
OG_4112	0	0	1	0	0	0	0
OG_4126	0	0	0	0	0	1	0
OG_4161	0	1	0	0	0	0	0
OG_42	1	0	0	0	0	0	0
OG_4219	0	0	0	0	0	0	1
OG_4268	0	0	0	1	0	0	0
OG_4284	0	0	0	0	0	1	0
OG_432	0	0	0	1	0	0	0
OG_433	0	0	0	1	0	0	0
OG_4339	0	0	1	0	0	0	0
OG_4420	0	0	0	1	0	0	0
OG_4496	0	0	1	0	0	0	0
OG_4519	0	0	0	1	0	0	0
OG_4523	1	0	0	0	0	0	0
OG_4524	1	0	0	0	0	0	0
OG_4547	0	0	0	1	0	0	0
OG_4548	0	0	0	1	0	0	0
OG_4568	0	0	0	0	0	0	1
OG_4640	0	0	0	1	0	0	0
OG_4697	0	0	0	1	0	0	0
OG_4700	0	0	0	0	1	0	0
OG_4725	1	0	0	0	0	0	0
OG_4745	0	0	0	1	0	0	0
OG_4798	0	0	0	0	1	0	0
OG_4857	0	0	0	0	0	1	0
OG_4859	1	0	0	0	0	0	0
OG_4861	1	0	0	0	0	0	0
OG_4909	0	0	0	0	0	0	1
OG_4957	0	0	0	0	0	0	1
OG_5096	0	0	0	0	0	1	0
OG_5114	1	0	0	0	0	0	0
OG_5130	0	0	1	0	0	0	0
OG_5155	1	0	0	0	0	0	0
OG_5175	0	0	1	0	0	0	0
OG_5203	0	1	0	0	0	0	0
OG_5259	0	0	0	0	0	0	1
OG_5293	0	0	1	0	0	0	0
OG_5329	0	0	0	1	0	0	0
OG_5371	0	0	0	0	0	0	1
OG_5402	1	0	0	0	0	0	0
