orthogroup	presence	gain	loss	n_gains	n_losses	n_presences
OG_10005	Tadh	Tadh		1	0	1
OG_10041	Hhon	Hhon		1	0	1
OG_10047	Hhon,HoiH23	Hoilungia		1	0	3
OG_10052	Hhon	Hhon		1	0	1
OG_10128	TrH2	TrH2		1	0	1
OG_10129	Hhon,HoiH23,Tadh,TrH2	Placozoa		1	0	7
OG_10135	Hhon	Hhon		1	0	1
OG_10219	Hhon	Hhon		1	0	1
OG_10244	Hhon,HoiH23	Hoilungia		1	0	3
OG_10249	Hhon	Hhon		1	0	1
OG_10312	HoiH23	HoiH23		1	0	1
OG_10331	Tadh,TrH2	Trichoplax		1	0	3
OG_10336	Hhon	Hhon		1	0	1
OG_10370	Tadh	Tadh		1	0	1
OG_10382	Tadh,TrH2	Trichoplax		1	0	3
OG_10471	Tadh,TrH2	Trichoplax		1	0	3
OG_10502	Hhon	Hhon		1	0	1
OG_10560	Tadh	Tadh		1	0	1
OG_10662	Tadh,TrH2	Trichoplax		1	0	3
OG_10668	TrH2	TrH2		1	0	1
OG_10744	TrH2	TrH2		1	0	1
OG_1215	Tadh	Tadh		1	0	1
OG_1256	Hhon,HoiH23,Tadh,TrH2	Placozoa		1	0	7
OG_1405	HoiH23,Tadh,TrH2	Placozoa	Hhon	1	1	6
OG_1492	Hhon	Hhon		1	0	1
OG_1781	Tadh	Tadh		1	0	1
OG_189	Tadh	Tadh		1	0	1
OG_20	Tadh	Tadh		1	0	1
OG_2149	Tadh	Tadh		1	0	1
OG_216	HoiH23	HoiH23		1	0	1
OG_234	Hhon	Hhon		1	0	1
OG_262	Hhon	Hhon		1	0	1
OG_2710	Tadh	Tadh		1	0	1
OG_2843	Tadh,TrH2	Trichoplax		1	0	3
OG_2854	Hhon	Hhon		1	0	1
OG_2975	Tadh	Tadh		1	0	1
OG_3031	Tadh,TrH2	Trichoplax		1	0	5
OG_3538	Tadh	Tadh		1	0	1
OG_3565	Tadh	Tadh		1	0	2
OG_3567	Hhon,HoiH23,Tadh,TrH2	Placozoa		1	0	8
OG_3590	Tadh	Tadh		1	0	1
OG_3715	TrH2	TrH2		1	0	1
OG_3746	Hhon	Hhon		1	0	1
OG_3774	Tadh	Tadh		1	0	1
OG_3871	TrH2	TrH2		1	0	1
OG_3980	Hhon	Hhon		1	0	1
OG_4024	HoiH23	HoiH23		1	0	1
OG_4086	Tadh,TrH2	Trichoplax		1	0	3
OG_4120	Hhon,Tadh,TrH2	Placozoa	HoiH23	1	1	6
OG_4163	HoiH23	HoiH23		1	0	1
OG_4207	Tadh	Tadh		1	0	1
OG_4208	HoiH23	HoiH23		1	0	1
OG_4209	Hhon	Hhon		1	0	2
OG_4214	Hhon,HoiH23,Tadh	Placozoa	TrH2	1	1	7
OG_4216	HoiH23	HoiH23		1	0	1
OG_4221	HoiH23,Tadh,TrH2	Placozoa	Hhon	1	1	10
OG_4270	Tadh	Tadh		1	0	1
OG_4289	Hhon	Hhon		1	0	1
OG_4305	Hhon,HoiH23,Tadh,TrH2	Placozoa		1	0	14
OG_4335	Hhon	Hhon		1	0	1
OG_4341	HoiH23	HoiH23		1	0	1
OG_4342	Hhon,HoiH23,Tadh,TrH2	Placozoa		1	0	7
OG_4347	HoiH23,Tadh,TrH2	Placozoa	Hhon	1	1	6
OG_4348	HoiH23,Tadh,TrH2	Placozoa	Hhon	1	1	6
OG_4361	TrH2	TrH2		1	0	1
OG_4375	Tadh	Tadh		1	0	1
OG_4390	Hhon	Hhon		1	0	1
OG_4397	Hhon	Hhon		1	0	1
OG_446	TrH2	TrH2		1	0	1
OG_4461	Hhon	Hhon		1	0	1
OG_4541	HoiH23	HoiH23		1	0	1
OG_4547	TrH2	TrH2		1	0	1
OG_4562	Hhon,TrH2	Placozoa	HoiH23,Tadh	1	2	5
OG_4566	Hhon	Hhon		1	0	1
OG_4608	Hhon	Hhon		1	0	1
OG_4632	TrH2	TrH2		1	0	1
OG_467	Hhon	Hhon		1	0	1
OG_4731	Hhon	Hhon		1	0	1
OG_4760	HoiH23	HoiH23		1	0	1
OG_4788	Hhon	Hhon		1	0	1
OG_4824	Tadh,TrH2	Trichoplax		1	0	3
OG_4869	Hhon	Hhon		1	0	1
OG_4939	Tadh	Tadh		1	0	1
OG_5027	Hhon,Tadh	Placozoa	HoiH23,TrH2	1	2	5
