orthogroup	orthogroup_name	pres_expression	gain_expression	loss_expression	num_expressed	pres_conserved	gain_conserved	loss_conserved	is_tfs	is_neu	is_ion	is_sig	is_siggpcr	is_flag	genes_in_og_Tadh	genes_in_og_TrH2	genes_in_og_Hhon	genes_in_og_HoiH23	genes_in_og_and_community_Tadh	genes_in_og_and_community_TrH2	genes_in_og_and_community_Hhon	genes_in_og_and_community_HoiH23	ogs_tfs	ogs_neu	ogs_ion	ogs_sig	ogs_siggpcr	ogs_flag	pfam_architectures
OG_5920	GATA.HG1.14:GATA4/GATA5/GATA6	Hhon,HoiH23,Tadh	Placozoa	TrH2	3	Hhon,HoiH23,Tadh,TrH2	Placozoa		TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	Tadh_TriadT59720	TrH2_TrispH2_000301-RA	Hhon_g06008.t1	HoiH23_PlH23_000356-RA	Tadh_TriadT59720		Hhon_g06008.t1	HoiH23_PlH23_000356-RA	GATA.HG1.14:GATA4/GATA5/GATA6	NA	NA	NA	NA	NA	GATA/GATA/
OG_3186	Doublesex_DM.HG1.15:like:DMRTA1/DMRTA2	Tadh,TrH2	Trichoplax		2	Hhon,HoiH23,Tadh,TrH2	Placozoa		TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	Tadh_TriadT58834,Tadh_TriadT9565	TrH2_TrispH2_010792-RA	Hhon_g10838.t1	HoiH23_PlH23_009668-RA,HoiH23_PlH23_009669-RA		TrH2_TrispH2_010792-RA			Doublesex_DM.HG1.15:like:DMRTA1/DMRTA2	NA	NA	NA	NA	NA	DM/
OG_4487	bZIP.HG3.8:like:NFIL3/NFILZ	Tadh	Tadh		1	HoiH23,Tadh,TrH2	Placozoa	Hhon	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	Tadh_TriadT61920	TrH2_TrispH2_004978-RA		HoiH23_PlH23_001813-RA	Tadh_TriadT61920				bZIP.HG3.8:like:NFIL3/NFILZ	NA	NA	NA	NA	NA	bZIP_2/
OG_1940	sorting_nexin_7	Hhon,HoiH23,Tadh,TrH2	Placozoa		4	Hhon,HoiH23,Tadh,TrH2	Placozoa		FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Tadh_TriadT60603	TrH2_TrispH2_009431-RA	Hhon_g07008.t1	HoiH23_PlH23_004490-RA	Tadh_TriadT60603	TrH2_TrispH2_009431-RA	Hhon_g07008.t1	HoiH23_PlH23_004490-RA	NA	NA	NA	NA	NA	NA	
OG_936	histidine_triad_nucleotide_binding_protein_2	Hhon,HoiH23,Tadh,TrH2	Placozoa		4	Hhon,HoiH23,Tadh,TrH2	Placozoa		FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Tadh_wf_g10912.t1	TrH2_TrispH2_005563-RA	Hhon_g03416.t1	HoiH23_PlH23_007417-RA	Tadh_wf_g10912.t1	TrH2_TrispH2_005563-RA	Hhon_g03416.t1	HoiH23_PlH23_007417-RA	NA	NA	NA	NA	NA	NA	HIT/
OG_9977	ependymin_related_1	Hhon,HoiH23,Tadh,TrH2	Placozoa		4	Hhon,HoiH23,Tadh,TrH2	Placozoa		FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Tadh_TriadT52118	TrH2_TrispH2_008274-RA	Hhon_g03124.t1,Hhon_g09278.t1	HoiH23_PlH23_005408-RA	Tadh_TriadT52118	TrH2_TrispH2_008274-RA		HoiH23_PlH23_005408-RA	NA	NA	NA	NA	NA	NA	Ependymin/
OG_7081		Hhon,HoiH23,Tadh,TrH2	Placozoa		4	Hhon,HoiH23,Tadh,TrH2	Placozoa		FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Tadh_TriadT57764	TrH2_TrispH2_009408-RA	Hhon_g06074.t1	HoiH23_PlH23_006690-RA	Tadh_TriadT57764	TrH2_TrispH2_009408-RA	Hhon_g06074.t1	HoiH23_PlH23_006690-RA	NA	NA	NA	NA	NA	NA	
OG_2006	SECIS_binding_protein_2	HoiH23,Tadh,TrH2	Placozoa	Hhon	3	Hhon,HoiH23,Tadh,TrH2	Placozoa		FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Tadh_TriadT24181	TrH2_TrispH2_009990-RA	Hhon_g07219.t1	HoiH23_PlH23_004422-RA	Tadh_TriadT24181	TrH2_TrispH2_009990-RA		HoiH23_PlH23_004422-RA	NA	NA	NA	NA	NA	NA	Ribosomal_L7Ae/
OG_5761	thyroid_stimulating_hormone_receptor	HoiH23,Tadh,TrH2	Placozoa	Hhon	3	Hhon,HoiH23,Tadh,TrH2	Placozoa		FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	Tadh_wf_g8.t1	TrH2_TrispH2_008132-RA	Hhon_g00522.t1	HoiH23_PlH23_008783-RA	Tadh_wf_g8.t1	TrH2_TrispH2_008132-RA		HoiH23_PlH23_008783-RA	NA	NA	NA	GPCRrhod.HG34.4:NA	GPCRrhod.HG34.4:NA	NA	7tm_1/
OG_6831	coagulation_factor_II_thrombin_receptor_like_2,adrenoceptor_beta_2,5_hydroxytryptamine_receptor_1E	Hhon,HoiH23,Tadh	Placozoa	TrH2	3	Hhon,HoiH23,Tadh,TrH2	Placozoa		FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	Tadh_TriadT55851	TrH2_TrispH2_010479-RA	Hhon_g00908.t1	HoiH23_PlH23_009407-RA	Tadh_TriadT55851		Hhon_g00908.t1	HoiH23_PlH23_009407-RA	NA	NA	NA	GPCRrhod.HG10.110:NA	GPCRrhod.HG10.110:NA	NA	7tm_1/
