orthogroup	presence	gain	loss	n_gains	n_losses	n_presences
OG_10037	Hhon,HoiH23	Hoilungia		1	0	3
OG_10083	Tadh	Tadh		1	0	1
OG_10093	Hhon	Hhon		1	0	1
OG_10251	HoiH23,Tadh	Placozoa	Hhon,TrH2	1	2	5
OG_10677	Tadh	Tadh		1	0	1
OG_10752	Tadh	Tadh		1	0	1
OG_1085	Tadh	Tadh		1	0	1
OG_1103	HoiH23,Tadh	Placozoa	Hhon,TrH2	1	2	5
OG_1120	HoiH23	HoiH23		1	0	1
OG_1134	Hhon,HoiH23	Hoilungia		1	0	3
OG_1182	HoiH23	HoiH23		1	0	1
OG_1282	HoiH23,Tadh	Placozoa	Hhon,TrH2	1	2	5
OG_1327	Hhon	Hhon		1	0	1
OG_1420	HoiH23	HoiH23		1	0	1
OG_1475	HoiH23	HoiH23		1	0	1
OG_1485	Hhon	Hhon		1	0	1
OG_1532	Hhon,HoiH23,Tadh	Placozoa	TrH2	1	1	6
OG_1569	HoiH23,Tadh	Placozoa	Hhon,TrH2	1	2	5
OG_159	Tadh	Tadh		1	0	1
OG_1595	Hhon,HoiH23	Hoilungia		1	0	3
OG_1639	Tadh	Tadh		1	0	1
OG_1699	HoiH23	HoiH23		1	0	1
OG_1736	Tadh	Tadh		1	0	1
OG_1751	HoiH23	HoiH23		1	0	1
OG_1835	HoiH23,Tadh	Placozoa	Hhon,TrH2	1	2	5
OG_1840	Tadh	Tadh		1	0	1
OG_190	Hhon	Hhon		1	0	1
OG_1929	HoiH23	HoiH23		1	0	1
OG_2092	HoiH23	HoiH23		1	0	1
OG_2116	HoiH23	HoiH23		1	0	1
OG_2135	Hhon	Hhon		1	0	1
OG_2158	Tadh	Tadh		1	0	1
OG_2234	Hhon	Hhon		1	0	1
OG_2264	Hhon,HoiH23	Hoilungia		1	0	3
OG_2311	HoiH23	HoiH23		1	0	1
OG_2364	Hhon,HoiH23,Tadh	Placozoa	TrH2	1	1	6
OG_2405	Hhon,HoiH23	Hoilungia		1	0	3
OG_2415	Hhon	Hhon		1	0	1
OG_2465	HoiH23,Tadh	Placozoa	Hhon,TrH2	1	2	5
OG_2507	Tadh	Tadh		1	0	1
OG_2564	Tadh	Tadh		1	0	1
OG_2565	HoiH23,Tadh	Placozoa	Hhon,TrH2	1	2	5
OG_2568	Hhon,Tadh	Placozoa	HoiH23,TrH2	1	2	5
OG_2632	Tadh	Tadh		1	0	1
OG_2638	HoiH23	HoiH23		1	0	1
OG_2648	HoiH23	HoiH23		1	0	1
OG_2688	HoiH23	HoiH23		1	0	1
OG_2696	Tadh	Tadh		1	0	1
OG_274	HoiH23	HoiH23		1	0	1
OG_2899	Tadh	Tadh		1	0	1
OG_2906	HoiH23,Tadh	Placozoa	Hhon,TrH2	1	2	5
