orthogroup	presence	gain	loss	n_gains	n_losses	n_presences
OG_10005	Hhon	Hhon		1	0	1
OG_10124	HoiH23	HoiH23		1	0	1
OG_10336	HoiH23	HoiH23		1	0	1
OG_10390	Tadh	Tadh		1	0	1
OG_10476	Hhon	Hhon		1	0	1
OG_1082	Hhon,HoiH23	Hoilungia		1	0	3
OG_1189	Hhon,HoiH23,Tadh,TrH2	Placozoa		1	0	7
OG_1190	Hhon	Hhon		1	0	1
OG_1648	Hhon,HoiH23,Tadh,TrH2	Placozoa		1	0	7
OG_1821	Tadh	Tadh		1	0	1
OG_234	TrH2	TrH2		1	0	1
OG_2340	Hhon	Hhon		1	0	1
OG_262	Tadh,TrH2	Trichoplax		1	0	3
OG_2780	Hhon,TrH2	Placozoa	HoiH23,Tadh	1	2	5
OG_3037	HoiH23	HoiH23		1	0	1
OG_3063	HoiH23	HoiH23		1	0	1
OG_3101	HoiH23	HoiH23		1	0	1
OG_3194	Tadh	Tadh		1	0	1
OG_3244	HoiH23	HoiH23		1	0	2
OG_3277	HoiH23	HoiH23		1	0	1
OG_3565	HoiH23	HoiH23		1	0	1
OG_3566	HoiH23	HoiH23		1	0	1
OG_361	Hhon,Tadh,TrH2	Placozoa	HoiH23	1	1	6
OG_3670	HoiH23	HoiH23		1	0	1
OG_3829	Tadh	Tadh		1	0	1
OG_3895	Hhon	Hhon		1	0	1
OG_3896	Tadh,TrH2	Trichoplax		1	0	3
OG_4028	Tadh	Tadh		1	0	1
OG_4208	Tadh	Tadh		1	0	1
OG_4209	Tadh	Tadh		1	0	2
OG_4217	TrH2	TrH2		1	0	1
OG_4221	HoiH23,Tadh	Placozoa	Hhon,TrH2	1	2	6
OG_4263	Tadh,TrH2	Trichoplax		1	0	4
OG_4305	Tadh	Tadh		1	0	1
OG_4376	Tadh	Tadh		1	0	1
OG_4377	Hhon,HoiH23,Tadh,TrH2	Placozoa		1	0	7
OG_4459	Hhon,HoiH23,Tadh,TrH2	Placozoa		1	0	7
OG_4487	HoiH23,TrH2	Placozoa	Hhon,Tadh	1	2	5
OG_4541	HoiH23	HoiH23		1	0	2
OG_4606	HoiH23	HoiH23		1	0	1
OG_4629	Tadh,TrH2	Trichoplax		1	0	3
OG_4630	Hhon	Hhon		1	0	1
OG_468	Hhon,HoiH23,TrH2	Placozoa	Tadh	1	1	6
OG_4708	TrH2	TrH2		1	0	1
OG_4709	TrH2	TrH2		1	0	1
OG_4767	TrH2	TrH2		1	0	1
OG_4788	Hhon	Hhon		1	0	1
OG_5130	HoiH23	HoiH23		1	0	1
OG_5200	HoiH23	HoiH23		1	0	1
OG_541	Hhon,TrH2	Placozoa	HoiH23,Tadh	1	2	5
OG_5442	Hhon,Tadh,TrH2	Placozoa	HoiH23	1	1	6
OG_5568	Hhon,HoiH23,Tadh,TrH2	Placozoa		1	0	7
OG_5623	Hhon	Hhon		1	0	1
OG_5627	HoiH23	HoiH23		1	0	1
OG_5637	Hhon,HoiH23	Hoilungia		1	0	3
OG_5656	Hhon,HoiH23,TrH2	Placozoa	Tadh	1	1	8
OG_5661	HoiH23	HoiH23		1	0	1
OG_5694	HoiH23	HoiH23		1	0	1
OG_5790	Hhon	Hhon		1	0	1
OG_6118	HoiH23	HoiH23		1	0	1
OG_6120	HoiH23,Tadh	Placozoa	Hhon,TrH2	1	2	5
OG_6131	Tadh	Tadh		1	0	1
OG_6325	HoiH23	HoiH23		1	0	1
OG_6394	HoiH23	HoiH23		1	0	1
OG_6506	TrH2	TrH2		1	0	1
OG_661	Hhon	Hhon		1	0	1
OG_6907	Tadh	Tadh		1	0	1
OG_6908	Hhon,HoiH23,Tadh,TrH2	Placozoa		1	0	7
OG_7052	Tadh	Tadh		1	0	1
OG_7517	HoiH23	HoiH23		1	0	1
OG_7537	Hhon,Tadh,TrH2	Placozoa	HoiH23	1	1	6
OG_7585	Hhon,TrH2	Placozoa	HoiH23,Tadh	1	2	5
OG_7966	HoiH23	HoiH23		1	0	1
OG_7968	Hhon,Tadh,TrH2	Placozoa	HoiH23	1	1	6
OG_8259	Tadh	Tadh		1	0	1
OG_8716	HoiH23	HoiH23		1	0	1
OG_8731	HoiH23	HoiH23		1	0	1
OG_874	Hhon	Hhon		1	0	1
OG_8851	Hhon	Hhon		1	0	1
OG_8913	TrH2	TrH2		1	0	1
OG_8959	HoiH23,TrH2	Placozoa	Hhon,Tadh	1	2	5
OG_8960	Tadh,TrH2	Trichoplax		1	0	4
OG_9033	Tadh	Tadh		1	0	1
OG_9184	Hhon,HoiH23,Tadh,TrH2	Placozoa		1	0	7
OG_9567	HoiH23	HoiH23		1	0	1
OG_9725	HoiH23,TrH2	Placozoa	Hhon,Tadh	1	2	5
OG_9830	Tadh,TrH2	Trichoplax		1	0	3
OG_9853	Hhon,HoiH23	Hoilungia		1	0	3
OG_9929	Hhon,HoiH23	Hoilungia		1	0	3
OG_9942	HoiH23	HoiH23		1	0	1
OG_9943	HoiH23	HoiH23		1	0	1
