	Tadh	TrH2	Hhon	HoiH23	Hoilungia	Trichoplax	Placozoa
OG_10005	0	0	0	0	0	0	0
OG_10124	0	0	0	0	0	0	0
OG_10336	0	0	0	0	0	0	0
OG_10390	0	0	0	0	0	0	0
OG_10476	0	0	0	0	0	0	0
OG_1082	0	0	0	0	0	0	0
OG_1189	0	0	0	0	0	0	0
OG_1190	0	0	0	0	0	0	0
OG_1648	0	0	0	0	0	0	0
OG_1821	0	0	0	0	0	0	0
OG_234	0	0	0	0	0	0	0
OG_2340	0	0	0	0	0	0	0
OG_262	0	0	0	0	0	0	0
OG_2780	1	0	0	1	0	0	0
OG_3037	0	0	0	0	0	0	0
OG_3063	0	0	0	0	0	0	0
OG_3101	0	0	0	0	0	0	0
OG_3194	0	0	0	0	0	0	0
OG_3244	0	0	0	0	0	0	0
OG_3277	0	0	0	0	0	0	0
OG_3565	0	0	0	0	0	0	0
OG_3566	0	0	0	0	0	0	0
OG_361	0	0	0	1	0	0	0
OG_3670	0	0	0	0	0	0	0
OG_3829	0	0	0	0	0	0	0
OG_3895	0	0	0	0	0	0	0
OG_3896	0	0	0	0	0	0	0
OG_4028	0	0	0	0	0	0	0
OG_4208	0	0	0	0	0	0	0
OG_4209	0	0	0	0	0	0	0
OG_4217	0	0	0	0	0	0	0
OG_4221	0	1	1	0	0	0	0
OG_4263	0	0	0	0	0	0	0
OG_4305	0	0	0	0	0	0	0
OG_4376	0	0	0	0	0	0	0
OG_4377	0	0	0	0	0	0	0
OG_4459	0	0	0	0	0	0	0
OG_4487	1	0	1	0	0	0	0
OG_4541	0	0	0	0	0	0	0
OG_4606	0	0	0	0	0	0	0
OG_4629	0	0	0	0	0	0	0
OG_4630	0	0	0	0	0	0	0
OG_468	1	0	0	0	0	0	0
OG_4708	0	0	0	0	0	0	0
OG_4709	0	0	0	0	0	0	0
OG_4767	0	0	0	0	0	0	0
OG_4788	0	0	0	0	0	0	0
OG_5130	0	0	0	0	0	0	0
OG_5200	0	0	0	0	0	0	0
OG_541	1	0	0	1	0	0	0
OG_5442	0	0	0	1	0	0	0
OG_5568	0	0	0	0	0	0	0
OG_5623	0	0	0	0	0	0	0
OG_5627	0	0	0	0	0	0	0
OG_5637	0	0	0	0	0	0	0
OG_5656	1	0	0	0	0	0	0
OG_5661	0	0	0	0	0	0	0
OG_5694	0	0	0	0	0	0	0
OG_5790	0	0	0	0	0	0	0
OG_6118	0	0	0	0	0	0	0
OG_6120	0	1	1	0	0	0	0
OG_6131	0	0	0	0	0	0	0
OG_6325	0	0	0	0	0	0	0
OG_6394	0	0	0	0	0	0	0
OG_6506	0	0	0	0	0	0	0
OG_661	0	0	0	0	0	0	0
OG_6907	0	0	0	0	0	0	0
OG_6908	0	0	0	0	0	0	0
OG_7052	0	0	0	0	0	0	0
OG_7517	0	0	0	0	0	0	0
OG_7537	0	0	0	1	0	0	0
OG_7585	1	0	0	1	0	0	0
OG_7966	0	0	0	0	0	0	0
OG_7968	0	0	0	1	0	0	0
OG_8259	0	0	0	0	0	0	0
OG_8716	0	0	0	0	0	0	0
OG_8731	0	0	0	0	0	0	0
OG_874	0	0	0	0	0	0	0
OG_8851	0	0	0	0	0	0	0
OG_8913	0	0	0	0	0	0	0
OG_8959	1	0	1	0	0	0	0
OG_8960	0	0	0	0	0	0	0
OG_9033	0	0	0	0	0	0	0
OG_9184	0	0	0	0	0	0	0
OG_9567	0	0	0	0	0	0	0
OG_9725	1	0	1	0	0	0	0
OG_9830	0	0	0	0	0	0	0
OG_9853	0	0	0	0	0	0	0
OG_9929	0	0	0	0	0	0	0
OG_9942	0	0	0	0	0	0	0
OG_9943	0	0	0	0	0	0	0
