	Tadh	TrH2	Hhon	HoiH23	Hoilungia	Trichoplax	Placozoa
OG_10012	0	0	0	0	0	0	0
OG_10024	0	0	0	0	0	0	0
OG_10025	0	0	0	0	0	0	0
OG_10040	0	0	0	0	0	0	0
OG_10043	0	1	0	0	0	0	0
OG_10048	0	0	0	0	0	0	0
OG_10055	0	0	0	0	0	0	0
OG_10074	0	0	0	0	0	0	0
OG_10083	0	0	0	0	0	0	0
OG_10088	0	0	0	0	0	0	0
OG_10091	0	0	0	0	0	0	0
OG_10100	0	0	1	0	0	0	0
OG_10107	0	1	1	0	0	0	0
OG_10116	0	0	0	0	0	0	0
OG_1013	0	0	0	0	0	0	0
OG_10171	0	0	0	0	0	0	0
OG_10183	0	1	1	0	0	0	0
OG_10187	0	0	0	1	0	0	0
OG_10192	0	0	0	0	0	0	0
OG_10223	0	0	0	0	0	0	0
OG_10225	0	0	0	0	0	0	0
OG_10248	0	0	0	0	0	0	0
OG_10262	0	0	0	0	0	0	0
OG_10280	0	0	0	0	0	0	0
OG_10298	0	0	0	0	0	0	0
OG_10318	0	0	0	0	0	0	0
OG_10333	0	0	0	0	0	0	0
OG_10334	0	0	0	0	0	0	0
OG_10340	0	0	0	0	0	0	0
OG_10396	0	0	0	0	0	0	0
OG_10399	0	0	0	0	0	0	0
OG_10423	0	0	0	0	0	0	0
OG_10448	0	0	0	0	0	0	0
OG_10464	0	0	0	1	0	0	0
OG_10469	0	0	0	0	0	0	0
OG_10491	0	0	0	0	0	0	0
OG_10502	0	0	0	0	0	0	0
OG_10506	0	0	0	0	0	0	0
OG_10516	0	0	0	0	0	0	0
OG_10538	0	0	0	0	0	0	0
OG_10544	0	0	0	0	0	0	0
OG_10547	0	0	0	0	0	0	0
OG_10550	1	0	0	1	0	0	0
OG_1056	0	0	0	0	0	0	0
OG_10580	0	0	0	0	0	0	0
OG_10590	0	0	0	0	0	0	0
OG_10618	0	0	0	0	0	0	0
OG_10621	0	0	0	0	0	0	0
OG_10671	0	0	0	0	0	0	0
OG_10705	0	0	0	0	0	0	0
OG_10708	0	0	0	0	0	0	0
OG_10717	0	0	0	0	0	0	0
OG_10718	0	0	0	0	0	0	0
OG_10723	0	0	0	0	0	0	0
OG_10724	0	0	0	0	0	0	0
OG_10736	0	0	0	0	0	0	0
OG_10737	0	0	0	0	0	0	0
OG_10768	0	0	0	0	0	0	0
OG_1078	0	0	0	0	0	0	0
OG_10807	0	0	0	0	0	0	0
OG_10810	0	0	0	0	0	0	0
OG_10811	0	0	0	0	0	0	0
OG_1084	0	0	0	0	0	0	0
OG_1086	0	0	0	0	0	0	0
OG_1115	0	0	1	0	0	0	0
OG_1138	0	0	0	0	0	0	0
OG_1159	0	0	0	0	0	0	0
OG_1184	0	0	0	0	0	0	0
OG_1209	0	0	0	0	0	0	0
