	Tadh	TrH2	Hhon	HoiH23	Hoilungia	Trichoplax	Placozoa
OG_10009	1	0	1	0	1	1	1
OG_10010	1	0	1	1	1	1	1
OG_10013	0	0	1	1	1	0	0
OG_10021	0	0	0	1	0	0	0
OG_10032	0	0	2	2	1	0	0
OG_10091	1	0	0	0	0	0	0
OG_10138	0	0	0	1	0	0	0
OG_10139	0	0	0	1	0	0	0
OG_10173	2	0	0	1	1	1	1
OG_10182	0	0	1	0	0	0	0
OG_10186	1	0	0	0	0	0	0
OG_10206	1	0	0	1	1	1	1
OG_1021	0	0	0	1	0	0	0
OG_10220	0	0	0	1	0	0	0
OG_10227	0	0	1	0	0	0	0
OG_10266	1	0	1	1	1	1	1
OG_10275	0	0	0	1	0	0	0
OG_10299	0	0	0	1	0	0	0
OG_10321	1	0	0	0	0	0	0
OG_10343	1	0	0	0	0	0	0
OG_10439	1	0	0	0	0	0	0
OG_10465	1	0	0	0	0	0	0
OG_10467	1	0	1	1	1	1	1
OG_10505	1	0	0	0	0	0	0
OG_10517	1	0	0	0	0	0	0
OG_10518	1	0	0	0	0	0	0
OG_10555	1	0	0	0	0	0	0
OG_10563	1	0	0	0	0	0	0
OG_10587	1	0	0	0	0	0	0
OG_10591	1	0	0	0	0	0	0
OG_10654	1	0	0	0	0	0	0
OG_10666	0	0	1	0	0	0	0
OG_10683	1	0	0	0	0	0	0
OG_10690	0	0	1	0	0	0	0
OG_10736	1	0	0	0	0	0	0
OG_10792	1	0	0	0	0	0	0
OG_10802	1	0	0	0	0	0	0
OG_10845	1	0	0	0	0	0	0
OG_10857	0	0	0	1	0	0	0
OG_1125	1	0	1	0	1	1	1
OG_1140	0	0	0	1	0	0	0
OG_1171	1	0	0	1	1	1	1
OG_1195	0	0	0	1	0	0	0
OG_1226	0	0	0	1	0	0	0
OG_1235	0	0	0	1	0	0	0
OG_1306	0	0	0	1	0	0	0
OG_1307	0	0	0	1	0	0	0
OG_1341	0	0	1	0	0	0	0
OG_1368	0	0	2	1	1	0	0
OG_1376	0	0	1	2	1	0	0
OG_1377	0	0	1	1	1	0	0
OG_1380	0	0	1	2	1	0	0
OG_1383	1	0	0	1	1	1	1
OG_1393	1	0	1	0	1	1	1
OG_143	0	0	0	1	0	0	0
OG_1432	0	0	0	1	0	0	0
OG_1461	1	0	0	0	0	0	0
OG_1513	0	0	0	1	0	0	0
OG_1637	1	0	1	1	1	1	1
OG_1664	1	0	1	0	1	1	1
OG_1731	0	0	0	1	0	0	0
OG_1817	0	0	0	1	0	0	0
OG_1823	1	0	0	0	0	0	0
OG_1851	0	0	0	1	0	0	0
OG_1860	1	0	0	0	0	0	0
OG_1869	1	0	1	1	1	1	1
OG_1893	0	0	0	1	0	0	0
OG_1947	0	0	0	1	0	0	0
OG_1969	0	0	0	1	0	0	0
OG_2031	0	0	0	1	0	0	0
OG_2055	1	0	1	0	1	1	1
OG_2063	1	1	1	1	1	1	1
OG_2064	1	0	0	0	0	0	0
OG_2065	1	0	1	0	1	1	1
OG_2171	1	0	0	0	0	0	0
OG_2212	0	0	0	1	0	0	0
OG_2281	0	0	1	0	0	0	0
OG_242	0	0	1	0	0	0	0
OG_2437	0	0	0	1	0	0	0
OG_2598	1	0	1	1	1	1	1
OG_2605	0	0	0	1	0	0	0
OG_2607	0	0	0	1	0	0	0
OG_2696	0	0	0	1	0	0	0
OG_2697	0	0	0	1	0	0	0
OG_2721	0	0	0	1	0	0	0
OG_2766	0	0	1	0	0	0	0
OG_2772	0	1	0	0	0	0	0
OG_2862	0	0	0	1	0	0	0
OG_2867	1	0	0	0	0	0	0
OG_2913	0	0	1	0	0	0	0
OG_2962	0	0	0	3	0	0	0
OG_2964	2	0	0	2	1	1	1
OG_2965	1	0	0	1	1	1	1
OG_2967	0	0	0	3	0	0	0
OG_2973	0	0	0	1	0	0	0
OG_2976	0	0	0	1	0	0	0
OG_2980	0	0	0	1	0	0	0
OG_2984	0	0	0	1	0	0	0
OG_2989	1	0	0	0	0	0	0
OG_2990	0	0	0	2	0	0	0
OG_2997	0	0	0	1	0	0	0
OG_3000	0	0	0	1	0	0	0
OG_3001	0	0	2	0	0	0	0
