orthogroup	presence	gain	loss	n_gains	n_losses	n_presences
OG_10030	Hhon,HoiH23	Hoilungia		1	0	3
OG_10094	Hhon	Hhon		1	0	1
OG_10099	Hhon	Hhon		1	0	1
OG_10112	Hhon	Hhon		1	0	1
OG_10113	Hhon	Hhon		1	0	1
OG_10114	HoiH23	HoiH23		1	0	1
OG_10115	Tadh	Tadh		1	0	1
OG_10164	HoiH23	HoiH23		1	0	1
OG_10294	Tadh	Tadh		1	0	1
OG_10367	Hhon,Tadh	Placozoa	HoiH23,TrH2	1	2	5
OG_10409	Tadh	Tadh		1	0	1
OG_1041	HoiH23	HoiH23		1	0	1
OG_10548	Tadh	Tadh		1	0	1
OG_10596	Tadh	Tadh		1	0	1
OG_10602	Tadh,TrH2	Trichoplax		1	0	3
OG_10651	HoiH23	HoiH23		1	0	1
OG_10733	Hhon,HoiH23	Hoilungia		1	0	3
OG_10746	Hhon	Hhon		1	0	1
OG_10771	Tadh,TrH2	Trichoplax		1	0	3
OG_10818	Tadh,TrH2	Trichoplax		1	0	3
OG_1187	Hhon,HoiH23,Tadh,TrH2	Placozoa		1	0	7
OG_1465	Tadh	Tadh		1	0	1
OG_1565	Tadh	Tadh		1	0	1
OG_1571	Hhon	Hhon		1	0	1
OG_1627	Hhon	Hhon		1	0	1
OG_1629	Tadh	Tadh		1	0	1
OG_1890	Tadh	Tadh		1	0	1
OG_2058	Tadh	Tadh		1	0	1
OG_2062	Tadh	Tadh		1	0	1
OG_215	Tadh	Tadh		1	0	1
OG_2326	Hhon,HoiH23,TrH2	Placozoa	Tadh	1	1	6
OG_2327	Hhon,HoiH23,TrH2	Placozoa	Tadh	1	1	6
OG_2435	Tadh	Tadh		1	0	1
OG_2585	Hhon,HoiH23	Hoilungia		1	0	3
OG_2603	Hhon,HoiH23	Hoilungia		1	0	3
OG_2710	Hhon	Hhon		1	0	1
OG_2864	Tadh	Tadh		1	0	1
OG_2868	Hhon	Hhon		1	0	1
OG_2915	Hhon,HoiH23,Tadh	Placozoa	TrH2	1	1	6
OG_2980	Tadh,TrH2	Trichoplax		1	0	3
OG_2981	Hhon	Hhon		1	0	1
OG_2998	TrH2	TrH2		1	0	1
OG_3030	HoiH23,Tadh,TrH2	Placozoa	Hhon	1	1	9
OG_3032	Hhon,HoiH23,Tadh,TrH2	Placozoa		1	0	12
OG_3033	HoiH23,Tadh,TrH2	Placozoa	Hhon	1	1	7
OG_3037	Hhon,HoiH23,Tadh	Placozoa	TrH2	1	1	11
OG_3038	Hhon,HoiH23,Tadh,TrH2	Placozoa		1	0	8
OG_3039	HoiH23,TrH2	Placozoa	Hhon,Tadh	1	2	8
OG_3040	Tadh,TrH2	Trichoplax		1	0	4
OG_3042	Tadh,TrH2	Trichoplax		1	0	3
OG_3130	Hhon	Hhon		1	0	1
OG_3143	Tadh	Tadh		1	0	1
OG_3216	HoiH23	HoiH23		1	0	1
OG_3240	Tadh	Tadh		1	0	1
OG_3349	HoiH23,Tadh	Placozoa	Hhon,TrH2	1	2	5
OG_3380	HoiH23,Tadh,TrH2	Placozoa	Hhon	1	1	6
OG_3382	HoiH23	HoiH23		1	0	1
OG_3450	HoiH23,Tadh,TrH2	Placozoa	Hhon	1	1	6
OG_3565	Hhon,HoiH23	Hoilungia		1	0	10
OG_3566	Hhon,HoiH23	Hoilungia		1	0	7
OG_3574	Hhon	Hhon		1	0	1
OG_3590	Tadh	Tadh		1	0	1
OG_3624	Tadh	Tadh		1	0	1
OG_3625	Hhon,HoiH23	Hoilungia		1	0	3
OG_3684	Hhon	Hhon		1	0	1
OG_37	Hhon	Hhon		1	0	1
OG_3711	Hhon	Hhon		1	0	1
OG_3723	Tadh	Tadh		1	0	1
OG_3755	Tadh	Tadh		1	0	1
OG_3772	Hhon	Hhon		1	0	1
OG_3830	HoiH23	HoiH23		1	0	1
OG_3831	Tadh,TrH2	Trichoplax		1	0	3
OG_3871	Hhon	Hhon		1	0	1
OG_3888	HoiH23	HoiH23		1	0	1
OG_3902	Tadh	Tadh		1	0	1
OG_3950	Tadh	Tadh		1	0	1
OG_3959	Hhon,Tadh	Placozoa	HoiH23,TrH2	1	2	5
OG_4067	Hhon	Hhon		1	0	1
OG_4084	HoiH23	HoiH23		1	0	1
OG_4112	Hhon	Hhon		1	0	1
OG_4126	Tadh,TrH2	Trichoplax		1	0	3
OG_4161	TrH2	TrH2		1	0	1
OG_42	Tadh	Tadh		1	0	1
OG_4219	Hhon,Tadh,TrH2	Placozoa	HoiH23	1	1	9
OG_4268	HoiH23	HoiH23		1	0	1
OG_4284	Tadh,TrH2	Trichoplax		1	0	3
OG_432	HoiH23	HoiH23		1	0	1
OG_433	HoiH23	HoiH23		1	0	1
OG_4339	Hhon	Hhon		1	0	1
OG_4420	HoiH23	HoiH23		1	0	1
OG_4496	Hhon	Hhon		1	0	1
OG_4519	HoiH23	HoiH23		1	0	1
OG_4523	Tadh	Tadh		1	0	1
OG_4524	Tadh	Tadh		1	0	1
OG_4547	HoiH23	HoiH23		1	0	2
OG_4548	HoiH23	HoiH23		1	0	2
OG_4568	Hhon,HoiH23,Tadh,TrH2	Placozoa		1	0	7
OG_4640	HoiH23	HoiH23		1	0	1
OG_4697	HoiH23	HoiH23		1	0	1
OG_4700	Hhon,HoiH23	Hoilungia		1	0	3
OG_4725	Tadh	Tadh		1	0	1
OG_4745	HoiH23	HoiH23		1	0	1
OG_4798	Hhon,HoiH23	Hoilungia		1	0	3
OG_4857	Tadh,TrH2	Trichoplax		1	0	3
OG_4859	Tadh	Tadh		1	0	1
OG_4861	Tadh	Tadh		1	0	1
OG_4909	Hhon,HoiH23,Tadh	Placozoa	TrH2	1	1	6
OG_4957	Hhon,HoiH23,Tadh	Placozoa	TrH2	1	1	6
OG_5096	Tadh,TrH2	Trichoplax		1	0	3
OG_5114	Tadh	Tadh		1	0	1
OG_5130	Hhon	Hhon		1	0	1
OG_5155	Tadh	Tadh		1	0	1
OG_5175	Hhon	Hhon		1	0	1
OG_5203	TrH2	TrH2		1	0	1
OG_5259	Hhon,HoiH23,Tadh,TrH2	Placozoa		1	0	7
OG_5293	Hhon	Hhon		1	0	1
OG_5329	HoiH23	HoiH23		1	0	1
OG_5371	HoiH23,Tadh	Placozoa	Hhon,TrH2	1	2	5
OG_5402	Tadh	Tadh		1	0	1
OG_5404	Tadh,TrH2	Trichoplax		1	0	3
OG_5445	HoiH23	HoiH23		1	0	1
OG_5457	Tadh	Tadh		1	0	1
OG_5460	HoiH23,Tadh,TrH2	Placozoa	Hhon	1	1	6
OG_5472	Tadh	Tadh		1	0	1
OG_5516	Hhon	Hhon		1	0	1
OG_5517	HoiH23,Tadh	Placozoa	Hhon,TrH2	1	2	5
OG_5537	HoiH23,Tadh,TrH2	Placozoa	Hhon	1	1	6
OG_5571	HoiH23,Tadh	Placozoa	Hhon,TrH2	1	2	5
OG_5593	Hhon,HoiH23,TrH2	Placozoa	Tadh	1	1	6
OG_5639	HoiH23	HoiH23		1	0	1
OG_5656	HoiH23	HoiH23		1	0	2
OG_5706	Hhon,HoiH23,TrH2	Placozoa	Tadh	1	1	6
OG_5729	HoiH23,TrH2	Placozoa	Hhon,Tadh	1	2	5
OG_5785	Tadh	Tadh		1	0	1
OG_58	Tadh	Tadh		1	0	1
OG_5967	Hhon	Hhon		1	0	1
OG_6	HoiH23	HoiH23		1	0	1
OG_6133	Tadh,TrH2	Trichoplax		1	0	3
OG_6142	TrH2	TrH2		1	0	1
OG_6157	HoiH23	HoiH23		1	0	1
OG_6186	Hhon	Hhon		1	0	1
OG_6264	Hhon	Hhon		1	0	1
OG_6265	Tadh	Tadh		1	0	1
OG_6281	Hhon	Hhon		1	0	1
OG_6346	HoiH23	HoiH23		1	0	1
OG_6348	TrH2	TrH2		1	0	1
OG_6358	Hhon	Hhon		1	0	1
OG_6366	Hhon	Hhon		1	0	1
OG_6371	Tadh,TrH2	Trichoplax		1	0	3
OG_6379	Hhon	Hhon		1	0	1
OG_6410	Tadh	Tadh		1	0	1
OG_6441	Hhon	Hhon		1	0	1
OG_6482	Tadh	Tadh		1	0	1
OG_6492	Hhon,HoiH23,Tadh,TrH2	Placozoa		1	0	7
OG_6509	HoiH23	HoiH23		1	0	1
OG_6590	Tadh	Tadh		1	0	1
OG_6627	Tadh	Tadh		1	0	1
OG_6648	HoiH23	HoiH23		1	0	1
OG_6670	Hhon,Tadh	Placozoa	HoiH23,TrH2	1	2	5
OG_6676	Tadh	Tadh		1	0	1
OG_6679	Hhon,HoiH23,TrH2	Placozoa	Tadh	1	1	6
OG_6714	HoiH23	HoiH23		1	0	1
OG_6716	Tadh	Tadh		1	0	1
OG_6723	HoiH23,TrH2	Placozoa	Hhon,Tadh	1	2	5
OG_6745	Tadh,TrH2	Trichoplax		1	0	4
OG_6781	Tadh	Tadh		1	0	1
OG_6832	HoiH23	HoiH23		1	0	1
OG_6851	Hhon	Hhon		1	0	1
OG_690	HoiH23,Tadh	Placozoa	Hhon,TrH2	1	2	5
OG_6914	Tadh	Tadh		1	0	1
OG_6961	TrH2	TrH2		1	0	2
OG_7054	TrH2	TrH2		1	0	1
OG_7055	TrH2	TrH2		1	0	1
OG_7065	Hhon	Hhon		1	0	1
OG_7077	Hhon	Hhon		1	0	1
OG_7083	HoiH23,Tadh,TrH2	Placozoa	Hhon	1	1	6
OG_7096	HoiH23,Tadh,TrH2	Placozoa	Hhon	1	1	6
OG_7306	Tadh	Tadh		1	0	1
OG_7329	Hhon	Hhon		1	0	1
OG_7398	HoiH23	HoiH23		1	0	1
OG_7409	Hhon	Hhon		1	0	1
OG_7475	Tadh,TrH2	Trichoplax		1	0	3
OG_7687	Tadh	Tadh		1	0	1
OG_7713	Tadh	Tadh		1	0	1
OG_7796	Tadh	Tadh		1	0	1
OG_7900	Tadh	Tadh		1	0	1
OG_7925	Tadh,TrH2	Trichoplax		1	0	3
OG_7976	HoiH23	HoiH23		1	0	1
OG_801	Tadh	Tadh		1	0	1
OG_8032	Tadh	Tadh		1	0	1
OG_8082	Hhon,HoiH23,TrH2	Placozoa	Tadh	1	1	6
OG_8085	Tadh	Tadh		1	0	1
OG_8099	Tadh	Tadh		1	0	1
OG_8150	Tadh	Tadh		1	0	1
OG_8180	Hhon	Hhon		1	0	1
OG_8244	Hhon,HoiH23,Tadh,TrH2	Placozoa		1	0	7
OG_8260	Hhon	Hhon		1	0	1
OG_8494	Hhon	Hhon		1	0	2
OG_8513	Hhon,HoiH23,Tadh	Placozoa	TrH2	1	1	6
OG_8587	TrH2	TrH2		1	0	1
OG_8606	Hhon	Hhon		1	0	1
OG_8651	Hhon	Hhon		1	0	1
OG_8751	Hhon	Hhon		1	0	1
OG_8798	HoiH23,Tadh	Placozoa	Hhon,TrH2	1	2	5
OG_8799	Hhon,TrH2	Placozoa	HoiH23,Tadh	1	2	5
OG_8913	Tadh	Tadh		1	0	1
OG_8997	HoiH23	HoiH23		1	0	1
OG_9000	Tadh	Tadh		1	0	1
OG_9004	Tadh	Tadh		1	0	1
OG_903	Tadh	Tadh		1	0	1
OG_907	HoiH23	HoiH23		1	0	1
OG_910	Hhon,HoiH23,Tadh,TrH2	Placozoa		1	0	7
OG_911	Tadh	Tadh		1	0	1
OG_9147	Tadh	Tadh		1	0	1
OG_9158	Tadh	Tadh		1	0	1
OG_9186	Tadh,TrH2	Trichoplax		1	0	3
OG_9240	Hhon,TrH2	Placozoa	HoiH23,Tadh	1	2	5
OG_9243	HoiH23	HoiH23		1	0	1
OG_9297	Hhon	Hhon		1	0	1
OG_9302	Tadh	Tadh		1	0	1
OG_9338	Hhon,Tadh	Placozoa	HoiH23,TrH2	1	2	6
OG_9364	HoiH23	HoiH23		1	0	1
OG_9382	Tadh	Tadh		1	0	1
OG_9410	HoiH23,Tadh	Placozoa	Hhon,TrH2	1	2	5
