	Tadh	TrH2	Hhon	HoiH23	Hoilungia	Trichoplax	Placozoa
OG_103	0	0	0	0	0	0	0
OG_10577	0	0	0	0	0	0	0
OG_10651	0	0	0	0	0	0	0
OG_1881	0	0	0	0	0	0	0
OG_189	0	0	0	0	0	0	0
OG_3079	0	0	0	0	0	0	0
OG_3561	0	0	0	0	0	0	0
OG_399	0	0	0	0	0	0	0
OG_400	1	0	0	0	0	0	0
OG_4235	0	0	0	0	0	0	0
OG_4261	0	0	0	0	0	0	0
OG_4364	0	0	0	0	0	0	0
OG_4376	0	0	0	1	0	0	0
OG_4562	0	0	0	0	0	0	0
OG_4629	0	0	0	0	0	0	0
OG_4689	0	0	0	0	0	0	0
OG_4876	0	0	0	0	0	0	0
OG_5267	0	0	0	0	0	0	0
OG_5352	0	0	0	0	0	0	0
OG_5353	0	0	0	0	0	0	0
OG_5401	0	0	0	0	0	0	0
OG_5843	0	0	0	0	0	0	0
OG_5846	1	0	0	0	0	0	0
OG_6278	0	0	0	0	0	0	0
OG_6292	0	0	0	0	0	0	0
OG_6770	0	0	0	0	0	0	0
OG_6991	1	0	0	1	0	0	0
OG_8142	0	0	0	0	0	0	0
OG_8148	0	0	0	0	0	0	0
OG_8194	0	0	0	0	0	0	0
OG_8530	0	0	0	1	0	0	0
OG_8618	0	0	0	0	0	0	0
OG_8969	1	0	1	0	0	0	0
OG_9145	0	0	0	0	0	0	0
OG_933	0	0	0	0	0	0	0
OG_934	0	0	0	0	0	0	0
OG_9541	0	0	0	0	0	0	0
OG_9720	0	1	1	0	0	0	0
