orthogroup	presence	gain	loss	n_gains	n_losses	n_presences
OG_10014	Hhon,HoiH23,Tadh	Placozoa	TrH2	1	1	6
OG_10096	Hhon,HoiH23	Hoilungia		1	0	3
OG_10103	HoiH23,Tadh	Placozoa	Hhon,TrH2	1	2	6
OG_1019	Hhon,HoiH23,Tadh	Placozoa	TrH2	1	1	6
OG_10197	Hhon,HoiH23,Tadh	Placozoa	TrH2	1	1	6
OG_10322	Tadh	Tadh		1	0	1
OG_10378	HoiH23	HoiH23		1	0	1
OG_10451	Tadh	Tadh		1	0	2
OG_10477	Tadh	Tadh		1	0	1
OG_1051	HoiH23	HoiH23		1	0	1
OG_10614	Tadh	Tadh		1	0	1
OG_10855	Hhon,Tadh	Placozoa	HoiH23,TrH2	1	2	5
OG_1146	HoiH23,Tadh	Placozoa	Hhon,TrH2	1	2	5
OG_1183	Hhon,Tadh	Placozoa	HoiH23,TrH2	1	2	5
OG_1204	Hhon,HoiH23,Tadh	Placozoa	TrH2	1	1	6
OG_1233	Hhon	Hhon		1	0	1
OG_1261	Hhon,HoiH23	Hoilungia		1	0	3
OG_1284	HoiH23	HoiH23		1	0	1
OG_1291	Hhon,HoiH23	Hoilungia		1	0	3
OG_144	Hhon,HoiH23	Hoilungia		1	0	3
OG_1462	Hhon,HoiH23	Hoilungia		1	0	3
OG_1463	Hhon,HoiH23,Tadh	Placozoa	TrH2	1	1	6
OG_1522	HoiH23	HoiH23		1	0	1
OG_1533	Hhon	Hhon		1	0	1
OG_1546	Hhon,HoiH23,Tadh	Placozoa	TrH2	1	1	6
OG_1603	Hhon,HoiH23,Tadh	Placozoa	TrH2	1	1	6
OG_1623	Hhon,HoiH23,Tadh	Placozoa	TrH2	1	1	6
OG_1645	Hhon,HoiH23,Tadh	Placozoa	TrH2	1	1	6
OG_1711	HoiH23,Tadh	Placozoa	Hhon,TrH2	1	2	5
OG_1759	HoiH23	HoiH23		1	0	1
OG_1768	Hhon,HoiH23	Hoilungia		1	0	3
OG_177	Hhon,HoiH23,Tadh	Placozoa	TrH2	1	1	6
OG_1819	Hhon,Tadh	Placozoa	HoiH23,TrH2	1	2	5
OG_1860	HoiH23	HoiH23		1	0	1
OG_1899	Hhon,HoiH23,Tadh	Placozoa	TrH2	1	1	6
OG_1908	HoiH23	HoiH23		1	0	1
OG_1914	Hhon	Hhon		1	0	1
OG_1915	Hhon,HoiH23,Tadh	Placozoa	TrH2	1	1	6
OG_1965	Hhon,HoiH23,Tadh	Placozoa	TrH2	1	1	6
OG_1991	Hhon,HoiH23,Tadh	Placozoa	TrH2	1	1	6
OG_207	HoiH23	HoiH23		1	0	1
OG_2075	HoiH23,Tadh	Placozoa	Hhon,TrH2	1	2	5
OG_2121	Hhon,HoiH23,Tadh	Placozoa	TrH2	1	1	6
OG_2140	Hhon,HoiH23	Hoilungia		1	0	3
OG_2172	HoiH23	HoiH23		1	0	1
OG_2185	HoiH23	HoiH23		1	0	1
OG_2211	Hhon,HoiH23,Tadh	Placozoa	TrH2	1	1	6
OG_222	HoiH23	HoiH23		1	0	1
OG_2249	HoiH23	HoiH23		1	0	1
OG_2261	Hhon,HoiH23,Tadh	Placozoa	TrH2	1	1	6
OG_2300	Hhon	Hhon		1	0	1
OG_232	Hhon,HoiH23,Tadh	Placozoa	TrH2	1	1	6
OG_2337	HoiH23	HoiH23		1	0	1
OG_2397	Hhon,HoiH23,Tadh	Placozoa	TrH2	1	1	6
OG_2399	Hhon,HoiH23,Tadh	Placozoa	TrH2	1	1	6
OG_2439	HoiH23	HoiH23		1	0	1
OG_2452	Hhon,HoiH23,Tadh	Placozoa	TrH2	1	1	6
OG_2462	Hhon,HoiH23,Tadh	Placozoa	TrH2	1	1	6
OG_2472	Hhon,HoiH23,Tadh	Placozoa	TrH2	1	1	6
OG_2473	Hhon,HoiH23,Tadh	Placozoa	TrH2	1	1	6
OG_2479	Hhon,HoiH23	Hoilungia		1	0	3
OG_2491	Hhon,HoiH23,Tadh	Placozoa	TrH2	1	1	6
OG_2492	HoiH23,Tadh	Placozoa	Hhon,TrH2	1	2	5
OG_25	Hhon,HoiH23,Tadh	Placozoa	TrH2	1	1	6
OG_258	Hhon,HoiH23,Tadh	Placozoa	TrH2	1	1	6
OG_2580	Hhon	Hhon		1	0	1
OG_2589	Hhon,Tadh	Placozoa	HoiH23,TrH2	1	2	5
OG_2590	Hhon,HoiH23,Tadh	Placozoa	TrH2	1	1	6
OG_2649	Hhon,HoiH23	Hoilungia		1	0	3
OG_2655	Hhon,HoiH23,Tadh	Placozoa	TrH2	1	1	6
OG_2664	Hhon	Hhon		1	0	1
OG_267	HoiH23,Tadh	Placozoa	Hhon,TrH2	1	2	5
OG_2735	HoiH23,Tadh	Placozoa	Hhon,TrH2	1	2	5
OG_2752	Hhon,HoiH23	Hoilungia		1	0	3
OG_2785	Hhon,Tadh	Placozoa	HoiH23,TrH2	1	2	5
OG_2790	Hhon,Tadh	Placozoa	HoiH23,TrH2	1	2	5
OG_2799	Hhon,HoiH23,Tadh	Placozoa	TrH2	1	1	6
OG_2803	Hhon,HoiH23,Tadh	Placozoa	TrH2	1	1	6
OG_2836	Hhon	Hhon		1	0	1
OG_2839	Hhon,HoiH23,Tadh	Placozoa	TrH2	1	1	7
OG_2848	HoiH23	HoiH23		1	0	1
OG_2967	Hhon,HoiH23,Tadh	Placozoa	TrH2	1	1	8
OG_2982	HoiH23	HoiH23		1	0	1
OG_3000	HoiH23	HoiH23		1	0	1
OG_3013	HoiH23	HoiH23		1	0	1
OG_3087	HoiH23	HoiH23		1	0	1
OG_3103	Hhon,HoiH23,Tadh	Placozoa	TrH2	1	1	6
OG_3136	HoiH23	HoiH23		1	0	1
OG_3139	Hhon,HoiH23	Hoilungia		1	0	3
OG_3154	Hhon,HoiH23,Tadh	Placozoa	TrH2	1	1	6
OG_3203	HoiH23	HoiH23		1	0	1
OG_3335	Hhon	Hhon		1	0	1
OG_343	HoiH23	HoiH23		1	0	1
OG_3514	HoiH23,Tadh	Placozoa	Hhon,TrH2	1	2	5
OG_3543	HoiH23	HoiH23		1	0	1
OG_362	Hhon,HoiH23,Tadh	Placozoa	TrH2	1	1	6
OG_3621	Hhon	Hhon		1	0	1
OG_3672	HoiH23	HoiH23		1	0	1
OG_3687	HoiH23	HoiH23		1	0	1
OG_3706	Hhon,HoiH23	Hoilungia		1	0	3
OG_374	Hhon,HoiH23,Tadh	Placozoa	TrH2	1	1	6
OG_3827	Hhon	Hhon		1	0	1
OG_3840	Tadh	Tadh		1	0	1
OG_3842	Hhon,HoiH23,Tadh	Placozoa	TrH2	1	1	7
OG_3848	Hhon	Hhon		1	0	1
OG_3867	Hhon,HoiH23	Hoilungia		1	0	3
OG_3964	Tadh	Tadh		1	0	1
OG_3988	Hhon,HoiH23,Tadh	Placozoa	TrH2	1	1	6
OG_4047	Hhon,HoiH23,Tadh	Placozoa	TrH2	1	1	7
