orthogroup	presence	gain	loss	n_gains	n_losses	n_presences
OG_10096	Tadh,TrH2	Trichoplax		1	0	3
OG_1019	TrH2	TrH2		1	0	1
OG_10299	Tadh	Tadh		1	0	1
OG_10311	Tadh,TrH2	Trichoplax		1	0	3
OG_10372	Tadh	Tadh		1	0	1
OG_10386	Tadh,TrH2	Trichoplax		1	0	3
OG_1051	TrH2	TrH2		1	0	1
OG_10537	TrH2	TrH2		1	0	1
OG_10581	Tadh	Tadh		1	0	1
OG_10794	TrH2	TrH2		1	0	1
OG_108	Tadh	Tadh		1	0	1
OG_1110	Tadh	Tadh		1	0	1
OG_1136	Tadh	Tadh		1	0	1
OG_1157	Tadh	Tadh		1	0	1
OG_1220	Tadh	Tadh		1	0	1
OG_1225	Tadh	Tadh		1	0	1
OG_1265	TrH2	TrH2		1	0	1
OG_1291	TrH2	TrH2		1	0	1
OG_153	TrH2	TrH2		1	0	1
OG_162	Tadh	Tadh		1	0	1
OG_1658	Tadh	Tadh		1	0	1
OG_1698	Tadh,TrH2	Trichoplax		1	0	3
OG_1734	Tadh,TrH2	Trichoplax		1	0	3
OG_1826	Tadh,TrH2	Trichoplax		1	0	3
OG_1866	Tadh,TrH2	Trichoplax		1	0	3
OG_1885	Tadh	Tadh		1	0	1
OG_1972	Tadh,TrH2	Trichoplax		1	0	3
OG_2216	Tadh,TrH2	Trichoplax		1	0	3
OG_2262	Tadh,TrH2	Trichoplax		1	0	3
OG_2311	Tadh	Tadh		1	0	1
OG_2395	Tadh	Tadh		1	0	1
OG_2495	Tadh,TrH2	Trichoplax		1	0	3
OG_2559	TrH2	TrH2		1	0	1
OG_2589	TrH2	TrH2		1	0	1
OG_2625	Tadh	Tadh		1	0	1
OG_2627	Tadh,TrH2	Trichoplax		1	0	3
OG_2629	TrH2	TrH2		1	0	1
OG_2662	Tadh	Tadh		1	0	1
OG_2683	Tadh	Tadh		1	0	1
OG_3132	Tadh	Tadh		1	0	1
OG_3134	Tadh	Tadh		1	0	1
OG_3217	TrH2	TrH2		1	0	1
OG_3248	Tadh,TrH2	Trichoplax		1	0	3
OG_3315	Tadh	Tadh		1	0	1
OG_3359	Tadh	Tadh		1	0	1
OG_3718	Tadh	Tadh		1	0	1
OG_3760	Tadh,TrH2	Trichoplax		1	0	3
OG_3769	Tadh	Tadh		1	0	1
OG_3814	Tadh	Tadh		1	0	1
OG_3829	Tadh,TrH2	Trichoplax		1	0	3
OG_4023	Tadh,TrH2	Trichoplax		1	0	3
OG_4041	Tadh	Tadh		1	0	1
OG_4129	TrH2	TrH2		1	0	1
OG_4158	Tadh,TrH2	Trichoplax		1	0	5
OG_4164	Tadh	Tadh		1	0	1
OG_4205	TrH2	TrH2		1	0	1
OG_4250	Tadh,TrH2	Trichoplax		1	0	3
OG_4257	TrH2	TrH2		1	0	1
OG_4271	Tadh	Tadh		1	0	1
OG_432	TrH2	TrH2		1	0	1
OG_4335	Tadh	Tadh		1	0	1
OG_4441	Tadh	Tadh		1	0	1
OG_4480	Tadh	Tadh		1	0	1
OG_4492	Tadh,TrH2	Trichoplax		1	0	3
OG_4647	Tadh	Tadh		1	0	1
OG_4685	Tadh	Tadh		1	0	1
OG_4686	TrH2	TrH2		1	0	1
OG_4690	Tadh	Tadh		1	0	1
OG_4716	Tadh	Tadh		1	0	1
OG_473	Tadh	Tadh		1	0	1
OG_4734	Tadh,TrH2	Trichoplax		1	0	4
OG_4799	Tadh	Tadh		1	0	1
OG_4855	Tadh	Tadh		1	0	1
OG_5045	Tadh	Tadh		1	0	1
OG_5057	Tadh	Tadh		1	0	2
OG_5075	TrH2	TrH2		1	0	1
OG_5109	Tadh,TrH2	Trichoplax		1	0	3
OG_5144	TrH2	TrH2		1	0	1
OG_5276	TrH2	TrH2		1	0	1
OG_5349	Tadh,TrH2	Trichoplax		1	0	3
OG_5350	Tadh,TrH2	Trichoplax		1	0	3
OG_540	Tadh,TrH2	Trichoplax		1	0	3
OG_5455	Tadh	Tadh		1	0	1
OG_5487	Tadh	Tadh		1	0	1
OG_5523	Tadh,TrH2	Trichoplax		1	0	3
OG_560	Tadh	Tadh		1	0	1
OG_573	Tadh	Tadh		1	0	1
OG_5785	Tadh	Tadh		1	0	1
OG_5951	Tadh,TrH2	Trichoplax		1	0	3
OG_6014	TrH2	TrH2		1	0	1
OG_6082	Tadh	Tadh		1	0	1
OG_6100	TrH2	TrH2		1	0	1
OG_6300	TrH2	TrH2		1	0	1
OG_632	TrH2	TrH2		1	0	1
OG_637	Tadh	Tadh		1	0	1
OG_6556	TrH2	TrH2		1	0	1
OG_6637	Tadh,TrH2	Trichoplax		1	0	3
OG_6765	Tadh	Tadh		1	0	1
OG_6918	Tadh	Tadh		1	0	1
OG_6930	Tadh	Tadh		1	0	1
OG_6950	TrH2	TrH2		1	0	1
OG_697	Tadh,TrH2	Trichoplax		1	0	3
OG_6987	TrH2	TrH2		1	0	1
OG_7078	Tadh	Tadh		1	0	1
OG_7089	Tadh	Tadh		1	0	1
OG_7177	Tadh,TrH2	Trichoplax		1	0	3
OG_718	Tadh	Tadh		1	0	1
OG_7395	Tadh	Tadh		1	0	1
OG_7501	TrH2	TrH2		1	0	1
OG_7525	Tadh,TrH2	Trichoplax		1	0	3
OG_7593	TrH2	TrH2		1	0	1
OG_7632	TrH2	TrH2		1	0	1
OG_767	Tadh,TrH2	Trichoplax		1	0	3
OG_7685	Tadh	Tadh		1	0	1
OG_7709	Tadh	Tadh		1	0	1
OG_8057	Tadh,TrH2	Trichoplax		1	0	3
OG_8208	Tadh	Tadh		1	0	1
OG_8228	Tadh,TrH2	Trichoplax		1	0	4
OG_8305	Tadh,TrH2	Trichoplax		1	0	3
OG_832	Tadh	Tadh		1	0	1
OG_835	Tadh	Tadh		1	0	1
OG_836	Tadh,TrH2	Trichoplax		1	0	3
OG_8361	Tadh	Tadh		1	0	1
OG_8369	Tadh	Tadh		1	0	1
OG_8463	Tadh	Tadh		1	0	1
OG_8687	Tadh	Tadh		1	0	1
OG_8707	Tadh	Tadh		1	0	1
OG_8768	Tadh	Tadh		1	0	1
OG_8859	Tadh	Tadh		1	0	1
OG_8915	TrH2	TrH2		1	0	1
OG_895	Tadh	Tadh		1	0	1
OG_9020	Tadh,TrH2	Trichoplax		1	0	3
OG_9023	Tadh	Tadh		1	0	1
OG_9111	Tadh	Tadh		1	0	1
OG_9159	Tadh	Tadh		1	0	1
OG_930	Tadh	Tadh		1	0	1
OG_9413	Tadh,TrH2	Trichoplax		1	0	3
OG_9558	TrH2	TrH2		1	0	1
OG_9601	Tadh	Tadh		1	0	1
OG_9619	Tadh	Tadh		1	0	1
OG_9651	Tadh	Tadh		1	0	1
OG_9706	TrH2	TrH2		1	0	1
OG_9757	Tadh,TrH2	Trichoplax		1	0	3
OG_9790	Tadh	Tadh		1	0	1
OG_984	Tadh	Tadh		1	0	1
OG_985	Tadh,TrH2	Trichoplax		1	0	3
OG_9851	Tadh,TrH2	Trichoplax		1	0	3
OG_9870	TrH2	TrH2		1	0	1
OG_9927	Tadh,TrH2	Trichoplax		1	0	3
OG_9952	TrH2	TrH2		1	0	1
