	Tadh	TrH2	Hhon	HoiH23	Hoilungia	Trichoplax	Placozoa
OG_10000	1	0	0	0	0	0	0
OG_10006	0	0	1	1	1	0	0
OG_10042	0	0	1	0	0	0	0
OG_10104	0	0	0	1	0	0	0
OG_10142	1	1	1	1	1	1	1
OG_10146	0	0	1	0	0	0	0
OG_10147	0	1	0	0	0	0	0
OG_10236	0	1	0	1	1	1	1
OG_10255	0	0	0	1	0	0	0
OG_10285	0	0	0	1	0	0	0
OG_10301	0	1	0	0	0	0	0
OG_10359	1	1	0	0	0	1	0
OG_10362	1	1	0	0	0	1	0
OG_10388	1	1	1	0	1	1	1
OG_10539	1	0	1	0	1	1	1
OG_10561	0	0	1	0	0	0	0
OG_10617	0	1	0	0	0	0	0
OG_10631	0	1	0	0	0	0	0
OG_10730	1	1	0	0	0	1	0
OG_10760	1	0	0	0	0	0	0
OG_1183	0	1	0	0	0	0	0
OG_1238	1	1	1	0	1	1	1
OG_131	0	1	1	0	1	1	1
OG_1414	1	1	1	1	1	1	1
OG_1447	1	1	0	2	1	1	1
OG_1510	0	0	1	0	0	0	0
OG_1564	0	0	1	1	1	0	0
OG_1565	0	0	1	1	1	0	0
OG_1781	0	0	0	1	0	0	0
OG_1798	1	1	1	1	1	1	1
OG_1799	0	0	0	1	0	0	0
OG_1821	0	0	1	1	1	0	0
OG_1926	1	1	0	0	0	1	0
OG_2008	1	0	0	0	0	0	0
OG_2027	0	1	0	0	0	0	0
OG_2385	1	0	0	0	0	0	0
OG_2451	1	1	1	1	1	1	1
OG_2467	0	0	0	1	0	0	0
OG_262	0	0	0	1	0	0	0
OG_2664	1	0	0	0	0	0	0
OG_2734	1	0	0	0	0	0	0
OG_2826	1	0	0	0	0	0	0
OG_2854	1	1	0	0	0	1	0
OG_2870	1	0	1	0	1	1	1
OG_2876	0	0	1	0	0	0	0
OG_2895	1	0	1	0	1	1	1
OG_2914	1	0	0	0	0	0	0
OG_292	1	1	0	0	0	1	0
OG_2959	0	0	0	1	0	0	0
OG_300	1	1	1	0	1	1	1
OG_3002	0	0	1	0	0	0	0
OG_3003	1	0	0	0	0	0	0
OG_3009	1	0	0	0	0	0	0
OG_3063	0	0	1	0	0	0	0
OG_3080	1	0	1	0	1	1	1
OG_3130	1	1	0	0	0	1	0
OG_3157	0	0	0	1	0	0	0
OG_3161	1	0	0	0	0	0	0
OG_3194	0	0	1	0	0	0	0
OG_3216	1	0	0	0	0	0	0
OG_3250	1	1	0	0	0	1	0
OG_3373	0	0	0	1	0	0	0
OG_3381	0	0	0	1	0	0	0
OG_3565	0	0	1	0	0	0	0
OG_3567	0	0	0	1	0	0	0
OG_357	0	0	1	0	0	0	0
OG_3593	0	0	1	0	0	0	0
OG_3606	0	0	1	1	1	0	0
OG_3624	0	1	0	1	1	1	1
OG_3736	1	0	0	0	0	0	0
OG_3740	0	1	0	0	0	0	0
OG_3741	0	0	1	1	1	0	0
OG_3786	0	1	1	1	1	1	1
OG_3854	1	0	0	0	0	0	0
OG_3888	0	0	1	0	0	0	0
OG_3908	0	0	1	0	0	0	0
OG_3922	2	0	0	0	0	0	0
OG_3936	1	1	0	0	0	1	0
OG_3990	1	1	0	0	0	1	0
OG_4018	1	0	0	0	0	0	0
OG_4050	0	0	0	1	0	0	0
OG_4081	1	0	0	0	0	0	0
OG_4085	2	2	0	0	0	1	0
OG_4096	0	0	1	0	0	0	0
OG_4120	0	0	0	1	0	0	0
OG_4163	0	1	0	0	0	0	0
OG_4209	0	0	0	1	0	0	0
OG_4216	1	0	0	0	0	0	0
OG_4217	2	1	0	1	1	1	1
