	Tadh	TrH2	Hhon	HoiH23	Hoilungia	Trichoplax	Placozoa
OG_10102	0	0	0	1	0	0	0
OG_10141	0	1	0	0	0	0	0
OG_10163	1	1	0	1	1	1	1
OG_10215	0	1	1	1	1	1	1
OG_10219	0	0	0	1	0	0	0
OG_10233	0	0	1	1	1	0	0
OG_10258	0	0	0	1	0	0	0
OG_10312	0	1	0	0	0	0	0
OG_10364	1	1	0	0	0	1	0
OG_10387	0	1	0	0	0	0	0
OG_1039	1	1	1	1	1	1	1
OG_10391	1	0	0	0	0	0	0
OG_10400	1	1	0	0	0	1	0
OG_10419	1	1	0	0	0	1	0
OG_10549	1	1	0	0	0	1	0
OG_10611	1	0	0	0	0	0	0
OG_10691	1	0	0	0	0	0	0
OG_10696	2	1	0	0	0	1	0
OG_10782	1	0	0	0	0	0	0
OG_10851	0	0	1	0	0	0	0
OG_1178	1	1	1	1	1	1	1
OG_1351	0	1	1	1	1	1	1
OG_139	0	1	0	1	1	1	1
OG_1478	1	1	0	0	0	1	0
OG_1570	0	0	0	1	0	0	0
OG_1763	0	1	0	1	1	1	1
OG_1881	0	0	1	1	1	0	0
OG_192	0	0	0	1	0	0	0
OG_1984	0	0	0	1	0	0	0
OG_216	1	1	0	0	0	1	0
OG_2232	0	1	0	0	0	0	0
OG_2489	0	0	0	1	0	0	0
OG_2493	1	1	1	1	1	1	1
OG_2535	1	0	1	1	1	1	1
OG_2536	0	0	1	0	0	0	0
OG_2537	1	1	1	0	1	1	1
OG_2673	0	0	0	1	0	0	0
OG_2829	0	0	0	1	0	0	0
OG_2830	1	1	1	1	1	1	1
OG_2869	1	1	0	1	1	1	1
OG_2894	1	0	0	0	0	0	0
OG_2919	1	0	1	0	1	1	1
OG_292	0	0	0	1	0	0	0
OG_299	0	0	0	1	0	0	0
OG_3097	0	1	1	1	1	1	1
OG_3098	1	0	0	1	1	1	1
OG_3178	0	1	0	0	0	0	0
OG_3205	0	1	0	0	0	0	0
OG_3223	0	0	0	1	0	0	0
OG_3294	1	1	0	1	1	1	1
OG_3307	1	1	1	1	1	1	1
OG_338	1	0	0	0	0	0	0
OG_3405	0	0	0	1	0	0	0
OG_3536	1	1	0	0	0	1	0
OG_3771	0	1	0	0	0	0	0
OG_3795	0	0	0	1	0	0	0
OG_3877	0	0	1	0	0	0	0
OG_3888	0	1	0	0	0	0	0
OG_3897	1	0	0	1	1	1	1
OG_39	1	0	0	0	0	0	0
OG_3902	0	1	0	1	1	1	1
OG_3922	0	0	0	1	0	0	0
OG_3924	1	0	0	0	0	0	0
OG_393	0	1	0	1	1	1	1
OG_3947	1	1	0	1	1	1	1
OG_3980	1	0	0	0	0	0	0
OG_4008	0	0	1	0	0	0	0
OG_402	0	0	0	1	0	0	0
