	Tadh	TrH2	Hhon	HoiH23	Hoilungia	Trichoplax	Placozoa
OG_10005	1	0	0	0	0	0	0
OG_10041	0	0	1	0	0	0	0
OG_10047	0	0	1	1	1	0	0
OG_10052	0	0	1	0	0	0	0
OG_10128	0	1	0	0	0	0	0
OG_10129	1	1	1	1	1	1	1
OG_10135	0	0	1	0	0	0	0
OG_10219	0	0	1	0	0	0	0
OG_10244	0	0	1	1	1	0	0
OG_10249	0	0	1	0	0	0	0
OG_10312	0	0	0	1	0	0	0
OG_10331	1	1	0	0	0	1	0
OG_10336	0	0	1	0	0	0	0
OG_10370	1	0	0	0	0	0	0
OG_10382	1	1	0	0	0	1	0
OG_10471	1	1	0	0	0	1	0
OG_10502	0	0	1	0	0	0	0
OG_10560	1	0	0	0	0	0	0
OG_10662	1	1	0	0	0	1	0
OG_10668	0	1	0	0	0	0	0
OG_10744	0	1	0	0	0	0	0
OG_1215	1	0	0	0	0	0	0
OG_1256	1	1	1	1	1	1	1
OG_1405	1	1	0	1	1	1	1
OG_1492	0	0	1	0	0	0	0
OG_1781	1	0	0	0	0	0	0
OG_189	1	0	0	0	0	0	0
OG_20	1	0	0	0	0	0	0
OG_2149	1	0	0	0	0	0	0
OG_216	0	0	0	1	0	0	0
OG_234	0	0	1	0	0	0	0
OG_262	0	0	1	0	0	0	0
OG_2710	1	0	0	0	0	0	0
OG_2843	1	1	0	0	0	1	0
OG_2854	0	0	1	0	0	0	0
OG_2975	1	0	0	0	0	0	0
OG_3031	2	2	0	0	0	1	0
OG_3538	1	0	0	0	0	0	0
OG_3565	2	0	0	0	0	0	0
OG_3567	1	1	2	1	1	1	1
OG_3590	1	0	0	0	0	0	0
OG_3715	0	1	0	0	0	0	0
OG_3746	0	0	1	0	0	0	0
OG_3774	1	0	0	0	0	0	0
OG_3871	0	1	0	0	0	0	0
OG_3980	0	0	1	0	0	0	0
OG_4024	0	0	0	1	0	0	0
OG_4086	1	1	0	0	0	1	0
OG_4120	1	1	1	0	1	1	1
OG_4163	0	0	0	1	0	0	0
OG_4207	1	0	0	0	0	0	0
OG_4208	0	0	0	1	0	0	0
OG_4209	0	0	2	0	0	0	0
OG_4214	1	0	2	1	1	1	1
OG_4216	0	0	0	1	0	0	0
OG_4221	3	3	0	1	1	1	1
OG_4270	1	0	0	0	0	0	0
OG_4289	0	0	1	0	0	0	0
OG_4305	2	4	1	4	1	1	1
OG_4335	0	0	1	0	0	0	0
OG_4341	0	0	0	1	0	0	0
OG_4342	1	1	1	1	1	1	1
OG_4347	1	1	0	1	1	1	1
OG_4348	1	1	0	1	1	1	1
OG_4361	0	1	0	0	0	0	0
OG_4375	1	0	0	0	0	0	0
OG_4390	0	0	1	0	0	0	0
OG_4397	0	0	1	0	0	0	0
OG_446	0	1	0	0	0	0	0
OG_4461	0	0	1	0	0	0	0
OG_4541	0	0	0	1	0	0	0
OG_4547	0	1	0	0	0	0	0
OG_4562	0	1	1	0	1	1	1
OG_4566	0	0	1	0	0	0	0
OG_4608	0	0	1	0	0	0	0
OG_4632	0	1	0	0	0	0	0
OG_467	0	0	1	0	0	0	0
OG_4731	0	0	1	0	0	0	0
OG_4760	0	0	0	1	0	0	0
OG_4788	0	0	1	0	0	0	0
OG_4824	1	1	0	0	0	1	0
OG_4869	0	0	1	0	0	0	0
OG_4939	1	0	0	0	0	0	0
OG_5027	1	0	1	0	1	1	1
OG_5070	1	1	1	1	1	1	1
OG_5071	1	0	0	0	0	0	0
OG_5123	0	1	0	0	0	0	0
OG_5130	0	0	1	0	0	0	0
OG_5150	1	2	0	0	0	1	0
OG_5224	1	1	0	0	0	1	0
OG_5413	0	0	1	0	0	0	0
OG_5441	0	1	0	0	0	0	0
OG_5442	0	0	0	1	0	0	0
OG_5444	0	0	1	0	0	0	0
OG_5529	1	1	0	0	0	1	0
OG_5547	1	1	0	0	0	1	0
OG_5548	1	1	1	0	1	1	1
OG_5734	0	1	0	0	0	0	0
OG_5789	0	0	1	1	1	0	0
OG_5876	1	0	0	0	0	0	0
OG_5911	1	0	1	0	1	1	1
OG_6010	0	0	0	1	0	0	0
OG_6107	1	0	1	0	1	1	1
OG_6146	0	1	1	0	1	1	1
OG_6147	1	1	0	0	0	1	0
OG_6148	0	1	0	1	1	1	1
OG_6275	1	1	0	1	1	1	1
OG_6310	1	0	0	0	0	0	0
OG_6325	0	0	1	0	0	0	0
OG_6355	0	0	1	0	0	0	0
OG_6397	0	0	1	0	0	0	0
OG_6485	0	0	0	1	0	0	0
OG_6506	1	1	0	0	0	1	0
OG_6512	0	0	1	0	0	0	0
OG_6530	0	0	0	1	0	0	0
OG_6581	1	0	0	0	0	0	0
OG_6605	0	0	0	1	0	0	0
OG_6648	0	0	1	0	0	0	0
OG_6649	0	0	0	1	0	0	0
OG_6725	1	1	0	1	1	1	1
OG_6729	0	0	1	0	0	0	0
OG_6769	0	0	1	1	1	0	0
OG_6868	0	0	2	0	0	0	0
OG_6947	1	0	0	1	1	1	1
OG_697	0	0	0	1	0	0	0
OG_7055	1	0	0	0	0	0	0
OG_7108	1	1	1	0	1	1	1
OG_7194	0	1	0	0	0	0	0
OG_7244	1	2	0	0	0	1	0
OG_7250	0	0	1	0	0	0	0
OG_7269	1	0	1	0	1	1	1
OG_7306	0	0	0	1	0	0	0
OG_7409	0	1	0	0	0	0	0
OG_7474	0	0	1	0	0	0	0
OG_7572	1	0	0	0	0	0	0
OG_7681	0	0	0	1	0	0	0
OG_7835	0	0	0	1	0	0	0
OG_7836	1	0	0	1	1	1	1
OG_7893	1	0	0	0	0	0	0
OG_7989	0	0	1	0	0	0	0
OG_8080	0	0	1	0	0	0	0
OG_8093	0	0	1	1	1	0	0
OG_8123	1	0	0	0	0	0	0
OG_8160	1	1	1	1	1	1	1
OG_8161	0	1	0	0	0	0	0
OG_8247	1	0	0	0	0	0	0
OG_829	0	0	1	0	0	0	0
OG_8296	1	0	0	0	0	0	0
OG_8454	1	0	0	0	0	0	0
OG_8493	1	0	0	0	0	0	0
