orthogroup	presence	gain	loss	n_gains	n_losses	n_presences
OG_10041	Tadh,TrH2	Trichoplax		1	0	3
OG_10104	Tadh,TrH2	Trichoplax		1	0	3
OG_10105	Hhon	Hhon		1	0	1
OG_10233	TrH2	TrH2		1	0	1
OG_10253	TrH2	TrH2		1	0	1
OG_10301	HoiH23	HoiH23		1	0	1
OG_10336	Tadh,TrH2	Trichoplax		1	0	3
OG_10483	Tadh	Tadh		1	0	1
OG_10548	TrH2	TrH2		1	0	1
OG_10605	Tadh	Tadh		1	0	1
OG_10704	Tadh	Tadh		1	0	1
OG_1308	Tadh,TrH2	Trichoplax		1	0	3
OG_1639	TrH2	TrH2		1	0	1
OG_1882	Tadh,TrH2	Trichoplax		1	0	3
OG_2060	HoiH23	HoiH23		1	0	1
OG_2101	Hhon,HoiH23,Tadh,TrH2	Placozoa		1	0	7
OG_234	Tadh	Tadh		1	0	1
OG_2601	Hhon	Hhon		1	0	1
OG_2747	Tadh,TrH2	Trichoplax		1	0	3
OG_2829	Tadh	Tadh		1	0	1
OG_2971	HoiH23	HoiH23		1	0	1
OG_2992	TrH2	TrH2		1	0	1
OG_3086	TrH2	TrH2		1	0	1
OG_3106	Tadh,TrH2	Trichoplax		1	0	3
OG_3118	Tadh	Tadh		1	0	1
OG_3127	HoiH23	HoiH23		1	0	1
OG_3144	Tadh	Tadh		1	0	1
OG_3200	Tadh	Tadh		1	0	1
OG_3373	Tadh,TrH2	Trichoplax		1	0	3
OG_3565	Hhon,TrH2	Placozoa	HoiH23,Tadh	1	2	5
OG_3741	Tadh	Tadh		1	0	2
OG_3750	Tadh	Tadh		1	0	1
OG_3780	TrH2	TrH2		1	0	1
OG_3871	Tadh	Tadh		1	0	1
OG_3897	Hhon	Hhon		1	0	1
OG_3989	Tadh,TrH2	Trichoplax		1	0	3
OG_4086	Tadh	Tadh		1	0	1
OG_4096	Tadh	Tadh		1	0	1
OG_4157	TrH2	TrH2		1	0	1
OG_4204	Tadh	Tadh		1	0	1
OG_4208	HoiH23	HoiH23		1	0	1
OG_4209	HoiH23,Tadh,TrH2	Placozoa	Hhon	1	1	6
OG_4214	Hhon,HoiH23,Tadh,TrH2	Placozoa		1	0	14
OG_4217	HoiH23	HoiH23		1	0	1
OG_4221	HoiH23,Tadh,TrH2	Placozoa	Hhon	1	1	7
OG_4260	Hhon	Hhon		1	0	1
OG_4269	Hhon	Hhon		1	0	1
