orthogroup	orthogroup_name	pres_expression	gain_expression	loss_expression	num_expressed	pres_conserved	gain_conserved	loss_conserved	is_tfs	is_neu	is_ion	is_sig	is_siggpcr	is_flag	genes_in_og_Tadh	genes_in_og_TrH2	genes_in_og_Hhon	genes_in_og_HoiH23	genes_in_og_and_community_Tadh	genes_in_og_and_community_TrH2	genes_in_og_and_community_Hhon	genes_in_og_and_community_HoiH23	ogs_tfs	ogs_neu	ogs_ion	ogs_sig	ogs_siggpcr	ogs_flag	pfam_architectures
OG_3896	Forkhead.HG1.1:like:AC097634.4/FOXA1/FOXA2/FOXA3/FOXB1/FOXB2/FOXC1/FOXC2/FOXD1/FOXD2/FOXD3/FOXD4/FOXD4L1/FOXD4L3/FOXD4L4/FOXD4L5/FOXD4L6/FOXE1/FOXE3/FOXF1/FOXF2/FOXG1/FOXH1/FOXI1/FOXI2/FOXI3/FOXJ1/FOXJ2/FOXJ3/FOXK1/FOXK2/FOXL1/FOXL2/FOXL3/FOXM1/FOXN1/FOXN2/FOXN3/FOXN4/FOXO1/FOXO3/FOXO3B/FOXO4/FOXO6/FOXP1/FOXP2/FOXP3/FOXP4/FOXQ1/FOXR1/FOXR2/FOXS1	Tadh,TrH2	Trichoplax		2	Hhon,HoiH23,Tadh,TrH2	Placozoa		TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	Tadh_TriadT7195	TrH2_TrispH2_000525-RA	Hhon_g00165.t1	HoiH23_PlH23_007770-RA	Tadh_TriadT7195	TrH2_TrispH2_000525-RA	Hhon_g00165.t1		Forkhead.HG1.1:like:AC097634.4/FOXA1/FOXA2/FOXA3/FOXB1/FOXB2/FOXC1/FOXC2/FOXD1/FOXD2/FOXD3/FOXD4/FOXD4L1/FOXD4L3/FOXD4L4/FOXD4L5/FOXD4L6/FOXE1/FOXE3/FOXF1/FOXF2/FOXG1/FOXH1/FOXI1/FOXI2/FOXI3/FOXJ1/FOXJ2/FOXJ3/FOXK1/FOXK2/FOXL1/FOXL2/FOXL3/FOXM1/FOXN1/FOXN2/FOXN3/FOXN4/FOXO1/FOXO3/FOXO3B/FOXO4/FOXO6/FOXP1/FOXP2/FOXP3/FOXP4/FOXQ1/FOXR1/FOXR2/FOXS1	NA	NA	NA	NA	NA	DHHC/Forkhead/,Forkhead/
OG_4487	bZIP.HG3.8:like:NFIL3/NFILZ	HoiH23,TrH2	Placozoa	Hhon,Tadh	2	HoiH23,Tadh,TrH2	Placozoa	Hhon	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	Tadh_TriadT61920	TrH2_TrispH2_004978-RA		HoiH23_PlH23_001813-RA		TrH2_TrispH2_004978-RA		HoiH23_PlH23_001813-RA	bZIP.HG3.8:like:NFIL3/NFILZ	NA	NA	NA	NA	NA	bZIP_2/
OG_3895	Forkhead.HG1.1:like:AC097634.4/FOXA1/FOXA2/FOXA3/FOXB1/FOXB2/FOXC1/FOXC2/FOXD1/FOXD2/FOXD3/FOXD4/FOXD4L1/FOXD4L3/FOXD4L4/FOXD4L5/FOXD4L6/FOXE1/FOXE3/FOXF1/FOXF2/FOXG1/FOXH1/FOXI1/FOXI2/FOXI3/FOXJ1/FOXJ2/FOXJ3/FOXK1/FOXK2/FOXL1/FOXL2/FOXL3/FOXM1/FOXN1/FOXN2/FOXN3/FOXN4/FOXO1/FOXO3/FOXO3B/FOXO4/FOXO6/FOXP1/FOXP2/FOXP3/FOXP4/FOXQ1/FOXR1/FOXR2/FOXS1	Hhon	Hhon		1	Hhon,HoiH23,Tadh,TrH2	Placozoa		TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	Tadh_TriadT58055	TrH2_TrispH2_000524-RA	Hhon_g00165.t1	HoiH23_PlH23_007771-RA			Hhon_g00165.t1		Forkhead.HG1.1:like:AC097634.4/FOXA1/FOXA2/FOXA3/FOXB1/FOXB2/FOXC1/FOXC2/FOXD1/FOXD2/FOXD3/FOXD4/FOXD4L1/FOXD4L3/FOXD4L4/FOXD4L5/FOXD4L6/FOXE1/FOXE3/FOXF1/FOXF2/FOXG1/FOXH1/FOXI1/FOXI2/FOXI3/FOXJ1/FOXJ2/FOXJ3/FOXK1/FOXK2/FOXL1/FOXL2/FOXL3/FOXM1/FOXN1/FOXN2/FOXN3/FOXN4/FOXO1/FOXO3/FOXO3B/FOXO4/FOXO6/FOXP1/FOXP2/FOXP3/FOXP4/FOXQ1/FOXR1/FOXR2/FOXS1	NA	NA	NA	NA	NA	DHHC/,DHHC/Forkhead/
OG_4028	Homeodomains.HG1.59:like:GSX1/GSX2	Tadh	Tadh		1	Hhon,HoiH23,Tadh,TrH2	Placozoa		TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	Tadh_TriadT60748	TrH2_TrispH2_005001-RA	Hhon_g07173.t1	HoiH23_PlH23_010988-RA	Tadh_TriadT60748				Homeodomains.HG1.59:like:GSX1/GSX2	NA	NA	NA	NA	NA	Homeodomain/
OG_1648	pyroglutamyl_peptidase_I	Hhon,HoiH23,Tadh,TrH2	Placozoa		4	Hhon,HoiH23,Tadh,TrH2	Placozoa		FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Tadh_TriadT63763	TrH2_TrispH2_001287-RA	Hhon_g05924.t1	HoiH23_PlH23_000567-RA	Tadh_TriadT63763	TrH2_TrispH2_001287-RA	Hhon_g05924.t1	HoiH23_PlH23_000567-RA	NA	NA	NA	NA	NA	NA	Peptidase_C15/
OG_4377	calcium_and_integrin_binding_1	Hhon,HoiH23,Tadh,TrH2	Placozoa		4	Hhon,HoiH23,Tadh,TrH2	Placozoa		FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Tadh_TriadT58256	TrH2_TrispH2_004493-RA	Hhon_g07433.t1	HoiH23_PlH23_005570-RA	Tadh_TriadT58256	TrH2_TrispH2_004493-RA	Hhon_g07433.t1	HoiH23_PlH23_005570-RA	NA	NA	NA	NA	NA	NA	
OG_4459	ATPase_copper_transporting_beta	Hhon,HoiH23,Tadh,TrH2	Placozoa		4	Hhon,HoiH23,Tadh,TrH2	Placozoa		FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Tadh_TriadT25021	TrH2_TrispH2_001097-RA	Hhon_g04297.t1	HoiH23_PlH23_003126-RA	Tadh_TriadT25021	TrH2_TrispH2_001097-RA	Hhon_g04297.t1	HoiH23_PlH23_003126-RA	NA	NA	NA	NA	NA	NA	HMA/HMA/E1-E2_ATPase/Hydrolase/
OG_5568	BMP_binding_endothelial_regulator	Hhon,HoiH23,Tadh,TrH2	Placozoa		4	Hhon,HoiH23,Tadh,TrH2	Placozoa		FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Tadh_TriadT54231	TrH2_TrispH2_010308-RA	Hhon_g00610.t1	HoiH23_PlH23_006111-RA	Tadh_TriadT54231	TrH2_TrispH2_010308-RA	Hhon_g00610.t1	HoiH23_PlH23_006111-RA	NA	NA	NA	NA	NA	NA	VWC/VWD/
OG_6908	natriuretic_peptide_receptor_2	Hhon,HoiH23,Tadh,TrH2	Placozoa		4	Hhon,HoiH23,Tadh,TrH2	Placozoa		FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Tadh_TriadT28797	TrH2_TrispH2_006846-RA	Hhon_g02609.t1	HoiH23_PlH23_000629-RA	Tadh_TriadT28797	TrH2_TrispH2_006846-RA	Hhon_g02609.t1	HoiH23_PlH23_000629-RA	NA	NA	NA	NA	NA	NA	HNOBA/Guanylate_cyc/,NIT/HNOBA/Guanylate_cyc/
OG_9184	SKI_family_transcriptional_corepressor_2	Hhon,HoiH23,Tadh,TrH2	Placozoa		4	Hhon,HoiH23,Tadh,TrH2	Placozoa		FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Tadh_TriadT5392	TrH2_TrispH2_004470-RA	Hhon_g09735.t1	HoiH23_PlH23_010162-RA	Tadh_TriadT5392	TrH2_TrispH2_004470-RA	Hhon_g09735.t1	HoiH23_PlH23_010162-RA	NA	NA	NA	NA	NA	NA	Ski_Sno/c-SKI_SMAD_bind/
