	Tadh	TrH2	Hhon	HoiH23	Hoilungia	Trichoplax	Placozoa
OG_10020	0	0	0	1	0	0	0
OG_10093	0	1	0	0	0	0	0
OG_10161	1	0	0	0	0	0	0
OG_10219	0	1	0	0	0	0	0
OG_10234	0	1	0	0	0	0	0
OG_10242	0	1	0	1	1	1	1
OG_10296	0	1	0	1	1	1	1
OG_10314	2	1	0	0	0	1	0
OG_10353	1	0	0	0	0	0	0
OG_1041	1	0	0	0	0	0	0
OG_10509	1	0	0	0	0	0	0
OG_1095	0	0	0	1	0	0	0
OG_1132	0	0	1	0	0	0	0
OG_1345	0	0	0	1	0	0	0
OG_1457	0	0	0	1	0	0	0
OG_1472	0	1	0	0	0	0	0
OG_1564	1	1	0	0	0	1	0
OG_1577	0	0	0	1	0	0	0
OG_1783	0	1	0	0	0	0	0
OG_1873	1	0	0	1	1	1	1
OG_1979	0	0	0	1	0	0	0
OG_2036	0	0	1	0	0	0	0
OG_2190	0	1	0	1	1	1	1
OG_2288	1	0	0	0	0	0	0
OG_2338	1	1	0	1	1	1	1
OG_2395	0	0	1	0	0	0	0
OG_2439	0	0	1	0	0	0	0
OG_2527	1	0	0	0	0	0	0
OG_2539	1	1	1	1	1	1	1
OG_2548	0	0	0	1	0	0	0
OG_2592	0	1	0	0	0	0	0
OG_275	1	0	0	0	0	0	0
OG_2790	0	1	0	1	1	1	1
OG_2836	1	1	0	0	0	1	0
OG_2891	1	0	0	0	0	0	0
OG_2933	1	0	0	0	0	0	0
OG_2979	0	0	0	1	0	0	0
OG_2990	0	0	0	1	0	0	0
OG_30	0	0	0	1	0	0	0
OG_3008	0	0	0	1	0	0	0
OG_3020	0	0	0	1	0	0	0
OG_3089	0	0	1	0	0	0	0
OG_3143	1	2	0	0	0	1	0
OG_3182	0	0	1	0	0	0	0
OG_3186	0	0	1	1	1	0	0
OG_3194	1	0	0	0	0	0	0
OG_3219	0	0	0	1	0	0	0
OG_3298	0	0	1	0	0	0	0
OG_3307	0	0	0	1	0	0	0
OG_3332	0	1	0	0	0	0	0
OG_3347	1	0	0	0	0	0	0
OG_3433	0	0	0	1	0	0	0
OG_3529	1	0	0	0	0	0	0
OG_3559	0	1	0	0	0	0	0
OG_3595	2	1	1	1	1	1	1
OG_3603	0	0	0	1	0	0	0
OG_3641	1	0	0	0	0	0	0
OG_3717	1	0	1	1	1	1	1
OG_3729	1	0	0	1	1	1	1
OG_3735	1	1	0	0	0	1	0
OG_3847	0	0	1	0	0	0	0
OG_3866	1	1	0	0	0	1	0
OG_3870	1	0	1	0	1	1	1
OG_3893	0	0	0	1	0	0	0
OG_39	0	0	1	1	1	0	0
OG_3904	0	0	1	0	0	0	0
OG_3905	2	1	1	1	1	1	1
OG_3933	0	0	1	1	1	0	0
OG_3950	0	0	0	1	0	0	0
OG_3997	2	2	0	1	1	1	1
OG_4008	1	0	0	0	0	0	0
OG_4071	0	0	0	1	0	0	0
OG_4119	0	0	1	0	0	0	0
OG_4157	1	0	0	0	0	0	0
OG_4215	0	1	0	0	0	0	0
OG_4232	0	0	0	1	0	0	0
OG_4250	0	0	0	1	0	0	0
OG_4274	0	0	0	1	0	0	0
OG_4342	0	0	0	1	0	0	0
OG_4367	0	1	0	0	0	0	0
OG_4368	0	1	1	0	1	1	1
OG_4369	0	0	0	1	0	0	0
OG_4421	0	0	0	1	0	0	0
OG_4496	1	1	0	0	0	1	0
OG_4540	1	1	0	1	1	1	1
OG_4570	0	0	0	1	0	0	0
OG_4606	0	1	0	0	0	0	0
OG_4630	1	2	0	2	1	1	1
OG_4657	0	0	1	0	0	0	0
OG_4658	0	0	0	1	0	0	0
OG_4747	1	1	0	0	0	1	0
OG_4789	0	0	1	0	0	0	0
OG_4840	0	0	1	1	1	0	0
OG_4912	0	0	1	1	1	0	0
OG_4914	0	1	1	1	1	1	1
OG_4936	0	1	1	1	1	1	1
OG_4976	1	0	0	0	0	0	0
OG_4994	0	0	0	1	0	0	0
OG_500	1	0	0	1	1	1	1
OG_5028	0	0	1	0	0	0	0
OG_5031	0	0	0	1	0	0	0
OG_5045	0	0	0	1	0	0	0
OG_5053	0	1	0	1	1	1	1
OG_5061	0	0	1	0	0	0	0
OG_5249	0	0	1	0	0	0	0
OG_5318	1	0	0	0	0	0	0
OG_5333	0	0	0	1	0	0	0
OG_5348	0	1	0	0	0	0	0
OG_535	0	1	0	0	0	0	0
OG_5357	1	1	0	1	1	1	1
OG_5439	1	0	1	0	1	1	1
OG_5444	1	1	0	1	1	1	1
OG_5448	0	1	0	0	0	0	0
OG_5553	0	1	0	0	0	0	0
OG_5577	1	1	0	1	1	1	1
OG_5617	1	0	0	0	0	0	0
OG_5631	0	0	1	0	0	0	0
OG_5681	0	0	0	1	0	0	0
OG_5688	1	0	0	0	0	0	0
OG_5696	0	0	1	0	0	0	0
OG_5702	1	0	0	0	0	0	0
OG_5725	0	1	0	1	1	1	1
