orthogroup	orthogroup_name	pres_expression	gain_expression	loss_expression	num_expressed	pres_conserved	gain_conserved	loss_conserved	is_tfs	is_neu	is_ion	is_sig	is_siggpcr	is_flag	genes_in_og_Tadh	genes_in_og_TrH2	genes_in_og_Hhon	genes_in_og_HoiH23	genes_in_og_and_community_Tadh	genes_in_og_and_community_TrH2	genes_in_og_and_community_Hhon	genes_in_og_and_community_HoiH23	ogs_tfs	ogs_neu	ogs_ion	ogs_sig	ogs_siggpcr	ogs_flag	pfam_architectures
OG_7525	GATA.HG1.7:like:TRPS1,GATA_binding_protein_5	Tadh,TrH2	Trichoplax	NA	2	Hhon,HoiH23,Tadh,TrH2	Placozoa		TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	Tadh_TriadT56374	TrH2_TrispH2_001151-RA	Hhon_g04352.t1	HoiH23_PlH23_000224-RA	Tadh_TriadT56374	TrH2_TrispH2_001151-RA			GATA.HG1.7:like:TRPS1	NA	NA	NA	NA	NA	GATA/,GATA/GATA/
OG_10581	MADS-box_SRF.HG1.2:SRF	Tadh	Tadh	NA	1	Tadh,TrH2	Trichoplax		TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	Tadh_TriadT59813	TrH2_TrispH2_000399-RA			Tadh_TriadT59813				MADS-box_SRF.HG1.2:SRF	NA	NA	NA	NA	NA	SRF-TF/
OG_2395	TEA.HG1.1:TEAD1/TEAD2/TEAD3/TEAD4	Tadh	Tadh	NA	1	Hhon,HoiH23,Tadh,TrH2	Placozoa		TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	Tadh_TriadT22423	TrH2_TrispH2_002116-RA	Hhon_g08923.t1	HoiH23_PlH23_006058-RA	Tadh_TriadT22423				TEA.HG1.1:TEAD1/TEAD2/TEAD3/TEAD4	NA	NA	NA	NA	NA	TEA/YBD/
OG_6556	Homeodomains.HG5.7:SIX3/SIX6	TrH2	TrH2	NA	1	HoiH23,Tadh,TrH2	Placozoa	Hhon	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	Tadh_TriadT32356	TrH2_TrispH2_006100-RA		HoiH23_PlH23_009303-RA		TrH2_TrispH2_006100-RA			Homeodomains.HG5.7:SIX3/SIX6	NA	NA	NA	NA	NA	SIX1_SD/Homeodomain/
OG_10096	Rho_guanine_nucleotide_exchange_factor_3	Tadh,TrH2	Trichoplax	NA	2	Hhon,HoiH23,Tadh,TrH2	Placozoa		FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Tadh_TriadT30458	TrH2_TrispH2_010557-RA	Hhon_g09671.t1	HoiH23_PlH23_006075-RA	Tadh_TriadT30458	TrH2_TrispH2_010557-RA			NA	NA	NA	NA	NA	NA	RhoGEF/
OG_10311	ADP_ribosylserine_hydrolase	Tadh,TrH2	Trichoplax	NA	2	HoiH23,Tadh,TrH2	Placozoa	Hhon	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Tadh_TriadT24625,Tadh_TriadT55486,Tadh_TriadT63844	TrH2_TrispH2_004414-RA		HoiH23_PlH23_004231-RA		TrH2_TrispH2_004414-RA			NA	NA	NA	NA	NA	NA	ADP_ribosyl_GH/,ADP_ribosyl_GH/ADP_ribosyl_GH/
OG_1698	CFAP20_domain_containing	Tadh,TrH2	Trichoplax	NA	2	Hhon,HoiH23,Tadh,TrH2	Placozoa		FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Tadh_TriadT52410	TrH2_TrispH2_000065-RA	Hhon_g06134.t1	HoiH23_PlH23_002630-RA	Tadh_TriadT52410	TrH2_TrispH2_000065-RA			NA	NA	NA	NA	NA	NA	DUF667/
OG_1734	ubiquitin_fold_modifier_conjugating_enzyme_1	Tadh,TrH2	Trichoplax	NA	2	Hhon,HoiH23,Tadh,TrH2	Placozoa		FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Tadh_TriadT35934	TrH2_TrispH2_004338-RA	Hhon_g06249.t1	HoiH23_PlH23_009491-RA	Tadh_TriadT35934	TrH2_TrispH2_004338-RA			NA	NA	NA	NA	NA	NA	UFC1/
OG_1826	sorting_nexin_17	Tadh,TrH2	Trichoplax	NA	2	Hhon,HoiH23,Tadh,TrH2	Placozoa		FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Tadh_TriadT61101,Tadh_TriadT61139	TrH2_TrispH2_007946-RA	Hhon_g01136.t1	HoiH23_PlH23_009799-RA		TrH2_TrispH2_007946-RA			NA	NA	NA	NA	NA	NA	SNX17_FERM_C/
OG_1972	biogenesis_of_lysosomal_organelles_complex_1_subunit_1	Tadh,TrH2	Trichoplax	NA	2	Hhon,HoiH23,Tadh,TrH2	Placozoa		FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Tadh_TriadT54870	TrH2_TrispH2_002240-RA	Hhon_g07128.t1	HoiH23_PlH23_002726-RA	Tadh_TriadT54870	TrH2_TrispH2_002240-RA			NA	NA	NA	NA	NA	NA	GCN5L1/
