	Tadh	TrH2	Hhon	HoiH23	Hoilungia	Trichoplax	Placozoa
OG_10011	0	1	0	0	0	0	0
OG_10026	0	1	0	0	0	0	0
OG_10031	0	0	0	1	0	0	0
OG_10064	0	0	0	0	0	0	1
OG_10098	0	1	0	0	0	0	0
OG_10107	0	0	1	0	0	0	0
OG_10115	0	0	1	0	0	0	0
OG_10121	0	0	1	0	0	0	0
OG_10123	0	0	0	0	1	0	0
OG_10138	0	1	0	0	0	0	0
OG_10174	0	0	0	1	0	0	0
OG_10190	0	0	0	1	0	0	0
OG_10261	0	0	0	0	1	0	0
OG_10274	0	0	0	0	0	0	1
OG_10278	0	0	0	0	0	0	1
OG_1029	0	0	0	0	1	0	0
OG_1031	0	0	0	0	0	0	1
OG_10313	0	0	0	0	0	0	1
OG_10321	0	1	0	0	0	0	0
OG_10325	0	1	0	0	0	0	0
OG_10328	0	1	0	0	0	0	0
OG_10344	0	1	0	0	0	0	0
OG_1035	0	0	0	0	0	0	1
OG_10378	0	0	0	0	0	0	1
OG_1048	0	0	0	0	1	0	0
OG_1050	0	0	0	0	0	0	1
OG_10522	0	0	0	0	1	0	0
OG_10531	0	0	0	0	0	0	1
OG_10595	0	1	0	0	0	0	0
OG_1065	0	0	0	0	0	0	1
OG_10659	0	0	0	0	0	0	1
OG_10711	0	1	0	0	0	0	0
OG_1073	0	0	0	0	0	0	1
OG_1077	0	0	0	0	0	0	1
OG_1079	0	0	0	0	0	0	1
OG_10817	0	1	0	0	0	0	0
OG_1084	0	1	0	0	0	0	0
OG_1105	0	0	0	0	0	0	1
OG_1172	0	0	0	0	0	0	1
OG_1179	0	0	0	0	0	0	1
OG_1180	0	0	0	0	1	0	0
OG_1190	0	0	0	0	0	0	1
OG_1192	0	0	0	0	0	0	1
OG_1198	0	0	0	0	0	0	1
OG_12	0	0	0	0	0	0	1
OG_121	0	0	0	0	1	0	0
OG_1250	0	0	0	0	0	0	1
OG_1260	0	0	0	0	0	0	1
OG_129	0	1	0	0	0	0	0
OG_1297	0	0	0	0	0	0	1
OG_1304	0	0	0	0	0	0	1
OG_1336	0	0	0	0	0	0	1
OG_1346	0	0	0	0	0	0	1
OG_1355	0	1	0	0	0	0	0
OG_1364	0	0	0	0	0	0	1
OG_1404	0	0	0	0	0	0	1
OG_141	0	0	0	0	0	0	1
OG_1417	0	0	0	0	0	0	1
OG_1438	0	1	0	0	0	0	0
OG_1444	0	0	0	0	0	0	1
OG_1448	0	0	0	0	1	0	0
OG_1454	0	0	0	1	0	0	0
OG_1480	0	0	0	0	0	0	1
OG_1482	0	0	0	0	0	0	1
OG_1493	0	0	0	0	0	0	1
OG_1497	0	0	0	0	0	0	1
OG_150	0	0	0	0	0	0	1
OG_1508	0	0	0	0	0	0	1
OG_1512	0	0	0	0	0	0	1
OG_1515	0	0	0	0	0	0	1
OG_1523	0	0	0	0	0	0	1
OG_1548	0	0	0	0	0	0	1
OG_158	0	0	0	0	0	0	1
OG_1589	0	0	0	0	0	0	1
OG_1593	0	0	0	0	0	0	1
OG_1623	0	1	0	0	0	0	0
OG_1654	0	0	0	0	0	0	1
OG_1674	0	0	0	0	0	0	1
OG_1689	0	1	0	0	0	0	0
OG_17	0	0	0	0	0	0	1
OG_170	0	0	0	0	0	0	1
OG_1700	0	0	0	0	0	0	1
OG_1711	0	1	0	0	0	0	0
OG_1712	0	0	0	0	0	0	1
OG_1728	0	0	0	1	0	0	0
OG_1747	0	0	0	0	0	0	1
OG_1748	0	0	0	0	0	0	1
OG_1753	0	0	0	0	0	0	1
OG_1757	0	0	0	0	0	0	1
OG_176	0	0	0	0	0	0	1
