	Tadh	TrH2	Hhon	HoiH23	Hoilungia	Trichoplax	Placozoa
OG_10009	0	0	0	0	0	0	1
OG_10010	0	0	0	0	0	0	1
OG_10013	0	0	0	0	1	0	0
OG_10021	0	0	0	1	0	0	0
OG_10032	0	0	0	0	1	0	0
OG_10091	1	0	0	0	0	0	0
OG_10138	0	0	0	1	0	0	0
OG_10139	0	0	0	1	0	0	0
OG_10173	0	0	0	0	0	0	1
OG_10182	0	0	1	0	0	0	0
OG_10186	1	0	0	0	0	0	0
OG_10206	0	0	0	0	0	0	1
OG_1021	0	0	0	1	0	0	0
OG_10220	0	0	0	1	0	0	0
OG_10227	0	0	1	0	0	0	0
OG_10266	0	0	0	0	0	0	1
OG_10275	0	0	0	1	0	0	0
OG_10299	0	0	0	1	0	0	0
OG_10321	1	0	0	0	0	0	0
OG_10343	1	0	0	0	0	0	0
OG_10439	1	0	0	0	0	0	0
OG_10465	1	0	0	0	0	0	0
OG_10467	0	0	0	0	0	0	1
OG_10505	1	0	0	0	0	0	0
OG_10517	1	0	0	0	0	0	0
OG_10518	1	0	0	0	0	0	0
OG_10555	1	0	0	0	0	0	0
OG_10563	1	0	0	0	0	0	0
OG_10587	1	0	0	0	0	0	0
OG_10591	1	0	0	0	0	0	0
OG_10654	1	0	0	0	0	0	0
OG_10666	0	0	1	0	0	0	0
OG_10683	1	0	0	0	0	0	0
OG_10690	0	0	1	0	0	0	0
OG_10736	1	0	0	0	0	0	0
OG_10792	1	0	0	0	0	0	0
OG_10802	1	0	0	0	0	0	0
OG_10845	1	0	0	0	0	0	0
OG_10857	0	0	0	1	0	0	0
OG_1125	0	0	0	0	0	0	1
OG_1140	0	0	0	1	0	0	0
OG_1171	0	0	0	0	0	0	1
OG_1195	0	0	0	1	0	0	0
OG_1226	0	0	0	1	0	0	0
OG_1235	0	0	0	1	0	0	0
OG_1306	0	0	0	1	0	0	0
OG_1307	0	0	0	1	0	0	0
OG_1341	0	0	1	0	0	0	0
OG_1368	0	0	0	0	1	0	0
OG_1376	0	0	0	0	1	0	0
OG_1377	0	0	0	0	1	0	0
OG_1380	0	0	0	0	1	0	0
OG_1383	0	0	0	0	0	0	1
OG_1393	0	0	0	0	0	0	1
OG_143	0	0	0	1	0	0	0
OG_1432	0	0	0	1	0	0	0
OG_1461	1	0	0	0	0	0	0
OG_1513	0	0	0	1	0	0	0
OG_1637	0	0	0	0	0	0	1
OG_1664	0	0	0	0	0	0	1
OG_1731	0	0	0	1	0	0	0
OG_1817	0	0	0	1	0	0	0
OG_1823	1	0	0	0	0	0	0
OG_1851	0	0	0	1	0	0	0
OG_1860	1	0	0	0	0	0	0
OG_1869	0	0	0	0	0	0	1
OG_1893	0	0	0	1	0	0	0
OG_1947	0	0	0	1	0	0	0
OG_1969	0	0	0	1	0	0	0
OG_2031	0	0	0	1	0	0	0
OG_2055	0	0	0	0	0	0	1
OG_2063	0	0	0	0	0	0	1
OG_2064	1	0	0	0	0	0	0
OG_2065	0	0	0	0	0	0	1
OG_2171	1	0	0	0	0	0	0
OG_2212	0	0	0	1	0	0	0
OG_2281	0	0	1	0	0	0	0
OG_242	0	0	1	0	0	0	0
OG_2437	0	0	0	1	0	0	0
OG_2598	0	0	0	0	0	0	1
OG_2605	0	0	0	1	0	0	0
OG_2607	0	0	0	1	0	0	0
OG_2696	0	0	0	1	0	0	0
OG_2697	0	0	0	1	0	0	0
OG_2721	0	0	0	1	0	0	0
OG_2766	0	0	1	0	0	0	0
OG_2772	0	1	0	0	0	0	0
OG_2862	0	0	0	1	0	0	0
OG_2867	1	0	0	0	0	0	0
OG_2913	0	0	1	0	0	0	0
OG_2962	0	0	0	1	0	0	0
OG_2964	0	0	0	0	0	0	1
OG_2965	0	0	0	0	0	0	1
OG_2967	0	0	0	1	0	0	0
OG_2973	0	0	0	1	0	0	0
OG_2976	0	0	0	1	0	0	0
OG_2980	0	0	0	1	0	0	0
OG_2984	0	0	0	1	0	0	0
OG_2989	1	0	0	0	0	0	0
OG_2990	0	0	0	1	0	0	0
OG_2997	0	0	0	1	0	0	0
OG_3000	0	0	0	1	0	0	0
OG_3001	0	0	1	0	0	0	0
OG_3002	0	0	0	0	0	0	1
OG_3003	1	0	0	0	0	0	0
OG_3005	1	0	0	0	0	0	0
OG_3013	0	0	0	1	0	0	0
OG_3056	1	0	0	0	0	0	0
OG_3069	0	0	1	0	0	0	0
OG_3091	1	0	0	0	0	0	0
OG_3092	0	0	0	1	0	0	0
OG_3094	0	0	0	1	0	0	0
OG_3111	0	0	0	0	0	0	1
OG_312	0	0	0	1	0	0	0
OG_3147	0	0	1	0	0	0	0
OG_3163	0	0	0	0	0	0	1
OG_3168	1	0	0	0	0	0	0
OG_3226	0	0	0	0	0	0	1
OG_3228	0	0	0	0	0	0	1
OG_3233	0	0	0	0	0	0	1
OG_3242	0	0	0	0	0	0	1
OG_3252	1	0	0	0	0	0	0
OG_3301	0	0	0	0	1	0	0
OG_3326	0	0	0	1	0	0	0
OG_3358	0	0	0	1	0	0	0
OG_3524	1	0	0	0	0	0	0
OG_3535	0	0	0	1	0	0	0
OG_3539	0	0	0	1	0	0	0
OG_3565	0	0	0	1	0	0	0
OG_3588	0	0	0	0	0	0	1
OG_3604	0	0	0	1	0	0	0
OG_3622	0	0	0	0	0	0	1
OG_3645	1	0	0	0	0	0	0
OG_3654	1	0	0	0	0	0	0
OG_3685	0	0	0	1	0	0	0
OG_3705	0	0	0	1	0	0	0
OG_3714	0	0	0	0	0	0	1
OG_3780	1	0	0	0	0	0	0
OG_3781	0	0	0	1	0	0	0
OG_3862	0	0	0	1	0	0	0
OG_3913	0	0	0	1	0	0	0
OG_3960	0	0	0	0	0	0	1
OG_3966	0	0	0	0	0	0	1
OG_4097	1	0	0	0	0	0	0
OG_4139	0	0	1	0	0	0	0
OG_4201	0	0	0	1	0	0	0
OG_4205	0	0	0	1	0	0	0
OG_4236	1	0	0	0	0	0	0
OG_424	0	0	0	1	0	0	0
OG_4254	0	0	0	1	0	0	0
OG_4282	0	0	0	1	0	0	0
OG_4283	0	0	0	0	0	0	1
OG_4295	0	0	0	1	0	0	0
OG_4312	0	0	0	1	0	0	0
OG_4314	1	0	0	0	0	0	0
OG_4315	0	0	1	0	0	0	0
OG_4317	0	0	0	1	0	0	0
OG_434	0	0	0	1	0	0	0
OG_4340	0	0	0	1	0	0	0
OG_4351	1	0	0	0	0	0	0
OG_4352	0	0	0	0	1	0	0
OG_4389	0	0	0	0	0	0	1
OG_4403	0	0	1	0	0	0	0
OG_4484	0	0	0	1	0	0	0
OG_4492	0	0	0	1	0	0	0
OG_4504	0	0	0	1	0	0	0
OG_4511	0	0	0	1	0	0	0
OG_4515	0	0	1	0	0	0	0
