gene	transcript	orthogroup	species	gene_module
Tadh_TriadG17540	Tadh_TriadT17540	OG_6149	Tadh	Tadh.yellow
Tadh_wf_g9346	Tadh_wf_g9346.t1	OG_10807	Tadh	Tadh.yellow
Tadh_TriadG63962	Tadh_TriadT63962	OG_10464	Tadh	Tadh.yellow
Tadh_TriadG61380	Tadh_TriadT61380	OG_6558	Tadh	Tadh.yellow
Tadh_wf_g9778	Tadh_wf_g9778.t1	OG_6945	Tadh	Tadh.yellow
Tadh_TriadG63963	Tadh_TriadT63963	OG_10464	Tadh	Tadh.yellow
Tadh_TriadG59880	Tadh_TriadT59880	OG_9632	Tadh	Tadh.yellow
Tadh_wf_g5450	Tadh_wf_g5450.t1	OG_10464	Tadh	Tadh.yellow
Tadh_TriadG59874	Tadh_TriadT59874	OG_9635	Tadh	Tadh.yellow
Tadh_TriadG59915	Tadh_TriadT59915	OG_3512	Tadh	Tadh.yellow
Tadh_TriadG55084	Tadh_TriadT55084	OG_6409	Tadh	Tadh.yellow
Tadh_TriadG64280	Tadh_TriadT64280	OG_4012	Tadh	Tadh.yellow
Tadh_TriadG59872	Tadh_TriadT59872	OG_4879	Tadh	Tadh.yellow
Tadh_TriadG59876	Tadh_TriadT59876	OG_9634	Tadh	Tadh.yellow
Tadh_TriadG59873	Tadh_TriadT59873	OG_4879	Tadh	Tadh.yellow
Tadh_TriadG59875	Tadh_TriadT59875	OG_4727	Tadh	Tadh.yellow
Tadh_TriadG59877	Tadh_TriadT59877	OG_9634	Tadh	Tadh.yellow
Tadh_TriadG59881	Tadh_TriadT59881	OG_9632	Tadh	Tadh.yellow
Tadh_TriadG56157	Tadh_TriadT56157	OG_6563	Tadh	Tadh.yellow
Tadh_TriadG60258	Tadh_TriadT60258	OG_5996	Tadh	Tadh.yellow
Tadh_TriadG28406	Tadh_TriadT28406	OG_230	Tadh	Tadh.yellow
Tadh_TriadG58961	Tadh_TriadT58961	OG_8415	Tadh	Tadh.yellow
Tadh_TriadG60087	Tadh_TriadT60087	OG_4755	Tadh	Tadh.yellow
Tadh_TriadG62745	Tadh_TriadT62745	OG_9632	Tadh	Tadh.yellow
Tadh_TriadG26725	Tadh_TriadT26725	OG_8667	Tadh	Tadh.yellow
Tadh_TriadG64027	Tadh_TriadT64027	OG_3044	Tadh	Tadh.yellow
Tadh_TriadG60092	Tadh_TriadT60092	OG_4754	Tadh	Tadh.yellow
Tadh_TriadG54280	Tadh_TriadT54280	OG_9391	Tadh	Tadh.yellow
Tadh_TriadG56391	Tadh_TriadT56391	OG_7536	Tadh	Tadh.yellow
Tadh_TriadG57522	Tadh_TriadT57522	OG_1918	Tadh	Tadh.yellow
Tadh_wf_g5446	Tadh_wf_g5446.t1	OG_4204	Tadh	Tadh.yellow
Tadh_TriadG62849	Tadh_TriadT62849	OG_6299	Tadh	Tadh.yellow
Tadh_TriadG60571	Tadh_TriadT60571	OG_10043	Tadh	Tadh.yellow
Tadh_TriadG57709	Tadh_TriadT57709	OG_8676	Tadh	Tadh.yellow
Tadh_TriadG33097	Tadh_TriadT33097	OG_9336	Tadh	Tadh.yellow
Tadh_TriadG55035	Tadh_TriadT55035	OG_2513	Tadh	Tadh.yellow
Tadh_wf_g10011	Tadh_wf_g10011.t1	OG_3202	Tadh	Tadh.yellow
Tadh_TriadG61877	Tadh_TriadT61877	OG_5913	Tadh	Tadh.yellow
Tadh_wf_g4695	Tadh_wf_g4695.t1	OG_6400	Tadh	Tadh.yellow
Tadh_wf_g10012	Tadh_wf_g10012.t1	OG_7720	Tadh	Tadh.yellow
Tadh_TriadG26265	Tadh_TriadT26265	OG_8676	Tadh	Tadh.yellow
Tadh_TriadG58799	Tadh_TriadT58799	OG_8420	Tadh	Tadh.yellow
Tadh_wf_g9225	Tadh_wf_g9225.t1	OG_4754	Tadh	Tadh.yellow
Tadh_TriadG60170	Tadh_TriadT60170	OG_5069	Tadh	Tadh.yellow
Tadh_TriadG58521	Tadh_TriadT58521	OG_582	Tadh	Tadh.yellow
Tadh_TriadG596	Tadh_TriadT596	OG_4652	Tadh	Tadh.yellow
Tadh_TriadG60944	Tadh_TriadT60944	OG_4015	Tadh	Tadh.yellow
Tadh_TriadG63582	Tadh_TriadT63582	OG_5160	Tadh	Tadh.yellow
Tadh_TriadG61736	Tadh_TriadT61736	OG_10469	Tadh	Tadh.yellow
Tadh_TriadG59481	Tadh_TriadT59481	OG_10171	Tadh	Tadh.yellow
Tadh_TriadG54911	Tadh_TriadT54911	OG_5186	Tadh	Tadh.yellow
Tadh_TriadG59878	Tadh_TriadT59878	OG_9634	Tadh	Tadh.yellow
Tadh_TriadG50678	Tadh_TriadT50678	OG_9662	Tadh	Tadh.yellow
Tadh_TriadG58954	Tadh_TriadT58954	OG_10705	Tadh	Tadh.yellow
Tadh_wf_g3811	Tadh_wf_g3811.t1	OG_5486	Tadh	Tadh.yellow
Tadh_TriadG61933	Tadh_TriadT61933	OG_10464	Tadh	Tadh.yellow
Tadh_TriadG13868	Tadh_TriadT13868	OG_3809	Tadh	Tadh.yellow
Tadh_TriadG62084	Tadh_TriadT62084	OG_8489	Tadh	Tadh.yellow
Tadh_TriadG58489	Tadh_TriadT58489	OG_9718	Tadh	Tadh.yellow
Tadh_TriadG9129	Tadh_TriadT9129	OG_9796	Tadh	Tadh.yellow
Tadh_TriadG55173	Tadh_TriadT55173	OG_10187	Tadh	Tadh.yellow
Tadh_TriadG59528	Tadh_TriadT59528	OG_4759	Tadh	Tadh.yellow
Tadh_TriadG38332	Tadh_TriadT38332	OG_6450	Tadh	Tadh.yellow
Tadh_TriadG20166	Tadh_TriadT20166	OG_9275	Tadh	Tadh.yellow
Tadh_TriadG63375	Tadh_TriadT63375	OG_9524	Tadh	Tadh.yellow
Tadh_TriadG60908	Tadh_TriadT60908	OG_4698	Tadh	Tadh.yellow
Tadh_TriadG52602	Tadh_TriadT52602	OG_2917	Tadh	Tadh.yellow
Tadh_wf_g9664	Tadh_wf_g9664.t1	OG_4021	Tadh	Tadh.yellow
Tadh_TriadG58362	Tadh_TriadT58362	OG_9842	Tadh	Tadh.yellow
Tadh_TriadG58684	Tadh_TriadT58684	OG_10717	Tadh	Tadh.yellow
Tadh_TriadG1002	Tadh_TriadT1002	OG_9493	Tadh	Tadh.yellow
Tadh_TriadG60691	Tadh_TriadT60691	OG_4652	Tadh	Tadh.yellow
Tadh_TriadG52620	Tadh_TriadT52620	OG_5079	Tadh	Tadh.yellow
Tadh_TriadG58744	Tadh_TriadT58744	OG_9667	Tadh	Tadh.yellow
Tadh_TriadG18955	Tadh_TriadT18955	OG_10248	Tadh	Tadh.yellow
Tadh_TriadG60673	Tadh_TriadT60673	OG_5554	Tadh	Tadh.yellow
Tadh_TriadG60638	Tadh_TriadT60638	OG_10448	Tadh	Tadh.yellow
Tadh_TriadG62705	Tadh_TriadT62705	OG_10708	Tadh	Tadh.yellow
Tadh_wf_g11022	Tadh_wf_g11022.t1	OG_4068	Tadh	Tadh.yellow
Tadh_TriadG33914	Tadh_TriadT33914	OG_6144	Tadh	Tadh.yellow
Tadh_TriadG55946	Tadh_TriadT55946	OG_7676	Tadh	Tadh.yellow
Tadh_TriadG61357	Tadh_TriadT61357	OG_4864	Tadh	Tadh.yellow
Tadh_TriadG57016	Tadh_TriadT57016	OG_5012	Tadh	Tadh.yellow
Tadh_wf_g3522	Tadh_wf_g3522.t1	OG_5226	Tadh	Tadh.yellow
Tadh_TriadG59927	Tadh_TriadT59927	OG_6241	Tadh	Tadh.yellow
Tadh_TriadG60692	Tadh_TriadT60692	OG_4652	Tadh	Tadh.yellow
Tadh_TriadG60690	Tadh_TriadT60690	OG_4652	Tadh	Tadh.yellow
Tadh_TriadG58337	Tadh_TriadT58337	OG_9496	Tadh	Tadh.yellow
Tadh_TriadG23368	Tadh_TriadT23368	OG_7125	Tadh	Tadh.yellow
Tadh_TriadG34381	Tadh_TriadT34381	OG_4510	Tadh	Tadh.yellow
Tadh_TriadG62146	Tadh_TriadT62146	OG_10423	Tadh	Tadh.yellow
Tadh_TriadG54261	Tadh_TriadT54261	OG_9385	Tadh	Tadh.yellow
Tadh_TriadG61617	Tadh_TriadT61617	OG_5559	Tadh	Tadh.yellow
Tadh_TriadG31621	Tadh_TriadT31621	OG_4755	Tadh	Tadh.yellow
Tadh_TriadG55599	Tadh_TriadT55599	OG_8059	Tadh	Tadh.yellow
Tadh_TriadG37642	Tadh_TriadT37642	OG_8484	Tadh	Tadh.yellow
Tadh_TriadG31400	Tadh_TriadT31400	OG_5554	Tadh	Tadh.yellow
Tadh_TriadG54949	Tadh_TriadT54949	OG_6216	Tadh	Tadh.yellow
Tadh_TriadG60671	Tadh_TriadT60671	OG_5462	Tadh	Tadh.yellow
