orthogroup	presence	gain	loss	n_gains	n_losses	n_presences
OG_10055	TrH2	TrH2		1	0	1
OG_10117	Hhon,Tadh,TrH2	Placozoa	HoiH23	1	1	6
OG_10228	Hhon,TrH2	Placozoa	HoiH23,Tadh	1	2	5
OG_10272	Hhon	Hhon		1	0	1
OG_10670	Tadh	Tadh		1	0	1
OG_10696	Hhon	Hhon		1	0	1
OG_1152	HoiH23	HoiH23		1	0	1
OG_1685	Hhon	Hhon		1	0	1
OG_1925	Hhon,Tadh,TrH2	Placozoa	HoiH23	1	1	6
OG_2535	TrH2	TrH2		1	0	1
OG_2829	Tadh	Tadh		1	0	1
OG_2873	Hhon	Hhon		1	0	1
OG_3252	Hhon,HoiH23	Hoilungia		1	0	3
OG_3364	Tadh	Tadh		1	0	1
OG_3581	Hhon,HoiH23,TrH2	Placozoa	Tadh	1	1	6
OG_3593	HoiH23	HoiH23		1	0	1
OG_3968	Tadh,TrH2	Trichoplax		1	0	3
OG_4086	TrH2	TrH2		1	0	1
OG_4138	Hhon	Hhon		1	0	1
OG_4173	TrH2	TrH2		1	0	1
OG_4204	Tadh	Tadh		1	0	1
OG_4208	TrH2	TrH2		1	0	1
OG_4210	TrH2	TrH2		1	0	1
OG_4214	Hhon	Hhon		1	0	1
OG_4215	Tadh	Tadh		1	0	1
OG_4221	Hhon,Tadh,TrH2	Placozoa	HoiH23	1	1	7
OG_4225	Tadh,TrH2	Trichoplax		1	0	3
OG_4226	Tadh,TrH2	Trichoplax		1	0	3
OG_4233	HoiH23	HoiH23		1	0	1
OG_4305	TrH2	TrH2		1	0	1
OG_4343	TrH2	TrH2		1	0	1
OG_4345	HoiH23,Tadh,TrH2	Placozoa	Hhon	1	1	6
OG_4397	TrH2	TrH2		1	0	1
OG_4493	Tadh,TrH2	Trichoplax		1	0	3
OG_4606	Hhon	Hhon		1	0	1
OG_4732	TrH2	TrH2		1	0	2
OG_4824	Hhon	Hhon		1	0	1
OG_4874	HoiH23	HoiH23		1	0	1
OG_5015	HoiH23	HoiH23		1	0	1
OG_5027	TrH2	TrH2		1	0	1
OG_513	Hhon,TrH2	Placozoa	HoiH23,Tadh	1	2	5
OG_5267	Hhon,HoiH23	Hoilungia		1	0	3
OG_5315	Hhon	Hhon		1	0	1
OG_5371	Hhon	Hhon		1	0	1
OG_5421	TrH2	TrH2		1	0	1
OG_5422	Hhon,HoiH23,Tadh,TrH2	Placozoa		1	0	7
OG_5423	HoiH23,TrH2	Placozoa	Hhon,Tadh	1	2	5
OG_5424	Hhon,HoiH23,TrH2	Placozoa	Tadh	1	1	6
OG_5441	Hhon,HoiH23,Tadh	Placozoa	TrH2	1	1	7
OG_5547	Hhon	Hhon		1	0	1
OG_5553	HoiH23	HoiH23		1	0	1
OG_5561	Hhon,TrH2	Placozoa	HoiH23,Tadh	1	2	5
OG_5725	Hhon	Hhon		1	0	2
OG_5787	HoiH23	HoiH23		1	0	1
OG_5799	HoiH23	HoiH23		1	0	1
OG_6089	Hhon	Hhon		1	0	1
OG_6126	Hhon,HoiH23	Hoilungia		1	0	3
OG_6127	HoiH23	HoiH23		1	0	1
OG_6128	HoiH23	HoiH23		1	0	1
OG_6138	Hhon	Hhon		1	0	1
OG_6180	Hhon,TrH2	Placozoa	HoiH23,Tadh	1	2	5
OG_6184	Hhon	Hhon		1	0	1
OG_6273	Hhon,HoiH23	Hoilungia		1	0	3
OG_6397	Hhon	Hhon		1	0	1
OG_6411	HoiH23,Tadh	Placozoa	Hhon,TrH2	1	2	5
OG_6483	Hhon	Hhon		1	0	1
OG_6579	Hhon	Hhon		1	0	1
OG_661	HoiH23	HoiH23		1	0	1
OG_6695	HoiH23,TrH2	Placozoa	Hhon,Tadh	1	2	5
OG_6757	Tadh	Tadh		1	0	1
OG_6758	HoiH23	HoiH23		1	0	1
OG_6800	HoiH23	HoiH23		1	0	1
OG_690	TrH2	TrH2		1	0	1
OG_7006	Hhon,HoiH23,Tadh,TrH2	Placozoa		1	0	7
OG_7244	Hhon	Hhon		1	0	1
OG_7265	HoiH23	HoiH23		1	0	1
OG_7675	Hhon	Hhon		1	0	1
OG_7680	HoiH23	HoiH23		1	0	1
OG_77	HoiH23	HoiH23		1	0	1
OG_7766	Hhon,HoiH23	Hoilungia		1	0	3
OG_791	HoiH23	HoiH23		1	0	1
OG_7932	HoiH23	HoiH23		1	0	1
OG_8098	Hhon	Hhon		1	0	1
OG_8144	TrH2	TrH2		1	0	1
OG_8247	Tadh,TrH2	Trichoplax		1	0	4
OG_8260	Tadh,TrH2	Trichoplax		1	0	3
OG_8493	Hhon	Hhon		1	0	1
OG_8540	Hhon,HoiH23,TrH2	Placozoa	Tadh	1	1	6
OG_8572	Hhon	Hhon		1	0	1
OG_8626	Tadh	Tadh		1	0	1
OG_8765	HoiH23	HoiH23		1	0	1
OG_8797	Hhon	Hhon		1	0	1
OG_8836	HoiH23	HoiH23		1	0	1
OG_9186	Hhon	Hhon		1	0	1
OG_9265	TrH2	TrH2		1	0	1
OG_9367	Hhon	Hhon		1	0	1
OG_9405	Tadh,TrH2	Trichoplax		1	0	3
OG_9565	Hhon	Hhon		1	0	1
OG_9586	Hhon,HoiH23	Hoilungia		1	0	4
OG_9591	Hhon	Hhon		1	0	1
OG_9644	HoiH23	HoiH23		1	0	1
OG_9759	TrH2	TrH2		1	0	1
OG_9941	Hhon,Tadh	Placozoa	HoiH23,TrH2	1	2	5
