	Tadh	TrH2	Hhon	HoiH23	Hoilungia	Trichoplax	Placozoa
OG_10004	0	0	0	0	0	0	0
OG_1001	0	0	0	1	0	0	0
OG_10023	0	0	0	0	0	0	0
OG_10033	0	0	0	0	0	0	0
OG_10038	1	0	1	0	0	0	0
OG_10068	0	0	0	0	0	0	0
OG_10072	1	0	1	0	0	0	0
OG_10074	0	0	0	0	0	0	0
OG_10075	0	0	0	0	0	0	0
OG_10089	0	0	0	0	0	0	0
OG_10090	0	0	0	0	0	0	0
OG_1010	0	0	0	0	0	0	0
OG_10101	0	0	0	0	0	0	0
OG_10107	0	0	0	0	0	0	0
OG_10108	0	0	0	0	0	0	0
OG_1011	0	0	0	0	0	0	0
OG_10111	0	0	0	0	0	0	0
OG_10134	0	1	0	0	0	0	0
OG_10151	1	0	0	0	0	0	0
OG_10160	0	0	0	0	0	0	0
OG_10181	0	0	0	0	0	0	0
OG_10189	1	0	0	1	0	0	0
OG_10199	0	0	0	0	0	0	0
OG_10200	0	0	0	0	0	0	0
OG_10207	0	0	0	0	0	0	0
OG_10213	0	0	0	0	0	0	0
OG_10218	0	0	0	0	0	0	0
OG_10221	0	0	0	0	0	0	0
OG_10222	0	0	0	0	0	0	0
OG_10224	0	0	0	0	0	0	0
OG_10240	0	1	1	0	0	0	0
OG_1026	0	0	0	0	0	0	0
OG_10267	1	0	0	0	0	0	0
OG_10268	0	0	0	0	0	0	0
OG_1027	0	0	0	1	0	0	0
OG_10306	0	0	0	0	0	0	0
OG_10307	0	0	0	0	0	0	0
OG_10316	0	0	0	0	0	0	0
OG_10335	0	0	0	0	0	0	0
OG_10349	0	0	0	0	0	0	0
OG_10352	0	0	0	0	0	0	0
OG_10355	0	0	0	0	0	0	0
OG_10376	0	0	0	0	0	0	0
OG_10407	1	0	1	0	0	0	0
OG_10414	0	0	0	0	0	0	0
OG_10428	1	0	1	0	0	0	0
OG_10434	0	0	0	0	0	0	0
OG_10455	0	0	0	0	0	0	0
OG_10456	0	0	0	0	0	0	0
OG_10463	0	0	0	0	0	0	0
OG_10475	0	0	0	0	0	0	0
OG_10479	0	0	0	0	0	0	0
OG_10494	0	0	0	0	0	0	0
OG_10497	0	0	0	0	0	0	0
OG_10498	0	0	0	1	0	0	0
OG_10499	0	0	0	0	0	0	0
OG_105	0	0	0	0	0	0	0
OG_10528	0	0	0	0	0	0	0
OG_10530	0	0	0	0	0	0	0
OG_10534	0	0	0	0	0	0	0
OG_10545	0	0	0	0	0	0	0
OG_10567	0	0	0	0	0	0	0
OG_10594	0	0	0	0	0	0	0
OG_10601	0	0	0	0	0	0	0
OG_10609	0	0	0	0	0	0	0
OG_10617	0	0	0	0	0	0	0
OG_10619	0	0	0	0	0	0	0
OG_10629	0	0	0	0	0	0	0
OG_10655	0	0	0	0	0	0	0
OG_10660	0	0	0	0	0	0	0
OG_10669	0	0	0	0	0	0	0
OG_10679	0	0	0	0	0	0	0
OG_1069	0	1	0	0	0	0	0
OG_10700	0	0	0	0	0	0	0
OG_10710	0	0	0	1	0	0	0
OG_10719	0	0	0	0	0	0	0
OG_10720	0	0	0	0	0	0	0
OG_10756	0	0	0	1	0	0	0
OG_10775	0	0	0	0	0	0	0
OG_10791	0	0	0	0	0	0	0
OG_10802	0	0	0	0	0	0	0
OG_10816	0	0	0	0	0	0	0
OG_10837	0	0	0	0	0	0	0
OG_10844	0	0	0	0	0	0	0
OG_10846	0	0	0	0	0	0	0
OG_10847	0	0	0	0	0	0	0
OG_10849	0	0	0	0	0	0	0
OG_1102	1	0	0	0	0	0	0
OG_1108	0	0	0	0	0	0	0
OG_112	0	0	0	0	0	0	0
OG_1141	0	1	0	0	0	0	0
OG_115	0	0	0	0	0	0	0
