orthogroup	orthogroup_name	pres_expression	gain_expression	loss_expression	num_expressed	pres_conserved	gain_conserved	loss_conserved	is_tfs	is_neu	is_ion	is_sig	is_siggpcr	is_flag	genes_in_og_Tadh	genes_in_og_TrH2	genes_in_og_Hhon	genes_in_og_HoiH23	genes_in_og_and_community_Tadh	genes_in_og_and_community_TrH2	genes_in_og_and_community_Hhon	genes_in_og_and_community_HoiH23	ogs_tfs	ogs_neu	ogs_ion	ogs_sig	ogs_siggpcr	ogs_flag	pfam_architectures
OG_10142	HLH.HG1.0:ARNT/ARNT2/ARNTL/ARNTL2	Hhon,HoiH23,Tadh,TrH2	Placozoa		4	Hhon,HoiH23,Tadh,TrH2	Placozoa		TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	Tadh_TriadT14211	TrH2_TrispH2_001314-RA	Hhon_g05898.t1	HoiH23_PlH23_000541-RA	Tadh_TriadT14211	TrH2_TrispH2_001314-RA	Hhon_g05898.t1	HoiH23_PlH23_000541-RA	HLH.HG1.0:ARNT/ARNT2/ARNTL/ARNTL2	NA	NA	NA	NA	NA	HLH/PAS/PAS_11/
OG_2451	bZIP.HG4.0:NA	Hhon,HoiH23,Tadh,TrH2	Placozoa		4	Hhon,HoiH23,Tadh,TrH2	Placozoa		TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	Tadh_TriadT61467	TrH2_TrispH2_003569-RA	Hhon_g09189.t1	HoiH23_PlH23_004203-RA	Tadh_TriadT61467	TrH2_TrispH2_003569-RA	Hhon_g09189.t1	HoiH23_PlH23_004203-RA	bZIP.HG4.0:NA	NA	NA	NA	NA	NA	bZIP_2/
OG_7562	HLH.HG1.45:AC019117.3/AHR/AHRR	Hhon,HoiH23,Tadh,TrH2	Placozoa		4	Hhon,HoiH23,Tadh,TrH2	Placozoa		TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	Tadh_TriadT56431	TrH2_TrispH2_009001-RA	Hhon_g05399.t1	HoiH23_PlH23_000286-RA	Tadh_TriadT56431	TrH2_TrispH2_009001-RA	Hhon_g05399.t1	HoiH23_PlH23_000286-RA	HLH.HG1.45:AC019117.3/AHR/AHRR	NA	NA	NA	NA	NA	HLH/PAS_11/,HLH/PAS/PAS_11/
OG_9412	HLH.HG2.35:like:ASCL3/ASCL4/ASCL5	Hhon,HoiH23,Tadh,TrH2	Placozoa		4	Hhon,HoiH23,Tadh,TrH2	Placozoa		TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	Tadh_TriadT54312	TrH2_TrispH2_003872-RA	Hhon_g00684.t1	HoiH23_PlH23_000960-RA	Tadh_TriadT54312	TrH2_TrispH2_003872-RA	Hhon_g00684.t1	HoiH23_PlH23_000960-RA	HLH.HG2.35:like:ASCL3/ASCL4/ASCL5	NA	NA	NA	NA	NA	HLH/
OG_1447	T-box.HG1.1:TBX19/TBXT	HoiH23,Tadh,TrH2	Placozoa	Hhon	3	Hhon,HoiH23,Tadh,TrH2	Placozoa		TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	Tadh_TriadT25521	TrH2_TrispH2_001083-RA	Hhon_g05098.t1,Hhon_g05099.t1	HoiH23_PlH23_003143-RA,HoiH23_PlH23_003144-RA	Tadh_TriadT25521	TrH2_TrispH2_001083-RA			T-box.HG1.1:TBX19/TBXT	NA	NA	NA	NA	NA	T-box/
OG_300	bZIP.HG2.0:CREBL2,cAMP_responsive_element_binding_protein_like_2	Hhon,Tadh,TrH2	Placozoa	HoiH23	3	Hhon,HoiH23,Tadh,TrH2	Placozoa		TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	Tadh_TriadT61059	TrH2_TrispH2_009191-RA	Hhon_g01094.t1	HoiH23_PlH23_005117-RA	Tadh_TriadT61059	TrH2_TrispH2_009191-RA	Hhon_g01094.t1		bZIP.HG2.0:CREBL2	NA	NA	NA	NA	NA	bZIP_1/
OG_3606	LAG1_CSL.HG1.0:RBPJ/RBPJL	Hhon,HoiH23	Hoilungia		2	Hhon,HoiH23,Tadh,TrH2	Placozoa		TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	Tadh_TriadT49676,Tadh_TriadT51997	TrH2_TrispH2_009810-RA	Hhon_g05183.t1	HoiH23_PlH23_001259-RA			Hhon_g05183.t1	HoiH23_PlH23_001259-RA	LAG1_CSL.HG1.0:RBPJ/RBPJL	NA	NA	LAG1-DNAbind.HG1.0:RBPJ/RBPJL	NA	NA	LAG1-DNAbind/BTD/
OG_6228	HMGbox_Sox.HG1.47:like:SOX1/SOX2/SOX3	Hhon,Tadh	Placozoa	HoiH23,TrH2	2	Hhon,HoiH23,Tadh	Placozoa	TrH2	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	Tadh_TriadT17959		Hhon_g08174.t1	HoiH23_PlH23_007440-RA	Tadh_TriadT17959		Hhon_g08174.t1		HMGbox_Sox.HG1.47:like:SOX1/SOX2/SOX3	NA	NA	NA	NA	NA	HMG_box/,HMG_box/SOXp/
OG_7931	Homeodomains.HG2.34:OTP/PITX1/PITX2/PITX3/RAX/RAX2	Hhon,Tadh	Placozoa	HoiH23,TrH2	2	Hhon,HoiH23,Tadh,TrH2	Placozoa		TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	Tadh_TriadT17913	TrH2_TrispH2_007346-RA	Hhon_g09022.t1	HoiH23_PlH23_007654-RA	Tadh_TriadT17913		Hhon_g09022.t1		Homeodomains.HG2.34:OTP/PITX1/PITX2/PITX3/RAX/RAX2	NA	NA	NA	NA	NA	Homeodomain/,Homeodomain/OAR/
OG_8674	Brinker.HG1.3:like:POGK	Hhon,Tadh	Placozoa	HoiH23,TrH2	2	Hhon,HoiH23,Tadh,TrH2	Placozoa		TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	Tadh_wf_g6584.t1	TrH2_TrispH2_011207-RA	Hhon_g01764.t1	HoiH23_PlH23_004846-RA	Tadh_wf_g6584.t1		Hhon_g01764.t1		Brinker.HG1.3:like:POGK	NA	NA	NA	NA	NA	BrkDBD/HTH_Tnp_Tc5/
