orthogroup	orthogroup_name	pres_expression	gain_expression	loss_expression	num_expressed	pres_conserved	gain_conserved	loss_conserved	is_tfs	is_neu	is_ion	is_sig	is_siggpcr	is_flag	genes_in_og_Tadh	genes_in_og_TrH2	genes_in_og_Hhon	genes_in_og_HoiH23	genes_in_og_and_community_Tadh	genes_in_og_and_community_TrH2	genes_in_og_and_community_Hhon	genes_in_og_and_community_HoiH23	ogs_tfs	ogs_neu	ogs_ion	ogs_sig	ogs_siggpcr	ogs_flag	pfam_architectures
OG_3974	Homeodomains.HG4.19:like:MEIS1/MEIS2/MEIS3	Hhon,HoiH23,Tadh,TrH2	Placozoa		4	Hhon,HoiH23,Tadh,TrH2	Placozoa		TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	Tadh_TriadT59844	TrH2_TrispH2_000429-RA	Hhon_g10567.t1	HoiH23_PlH23_009723-RA	Tadh_TriadT59844	TrH2_TrispH2_000429-RA	Hhon_g10567.t1	HoiH23_PlH23_009723-RA	Homeodomains.HG4.19:like:MEIS1/MEIS2/MEIS3	NA	NA	NA	NA	NA	Homeobox_KN/,Meis_PKNOX_N/Homeobox_KN/
OG_1429		Hhon,HoiH23,Tadh,TrH2	Placozoa		4	Hhon,HoiH23,Tadh,TrH2	Placozoa		FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Tadh_TriadT57372	TrH2_TrispH2_005106-RA	Hhon_g05052.t1	HoiH23_PlH23_001356-RA	Tadh_TriadT57372	TrH2_TrispH2_005106-RA	Hhon_g05052.t1	HoiH23_PlH23_001356-RA	NA	NA	NA	NA	NA	NA	
OG_437	pappalysin_1	Hhon,HoiH23,TrH2	Placozoa	Tadh	3	Hhon,HoiH23,Tadh,TrH2	Placozoa		FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	Tadh_TriadT53495	TrH2_TrispH2_002674-RA	Hhon_g01583.t1	HoiH23_PlH23_002511-RA		TrH2_TrispH2_002674-RA	Hhon_g01583.t1	HoiH23_PlH23_002511-RA	NA	NA	NA	Notch.HG1.0:PAPPA2	NA	NA	Laminin_G_3/Notch/Sushi/Sushi/,Laminin_G_3/Notch/Sushi/Sushi/Sushi/,Laminin_G_3/Sushi/Sushi/Sushi/
OG_5205	olfactory_receptor_family_51_subfamily_L_member_1	Hhon,HoiH23,TrH2	Placozoa	Tadh	3	Hhon,HoiH23,Tadh,TrH2	Placozoa		FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	Tadh_TriadT53369	TrH2_TrispH2_004137-RA	Hhon_g01681.t1	HoiH23_PlH23_003636-RA		TrH2_TrispH2_004137-RA	Hhon_g01681.t1	HoiH23_PlH23_003636-RA	NA	NA	NA	GPCRrhod.HG108.0:NA	GPCRrhod.HG108.0:NA	NA	7tm_1/
OG_10006	gamma_aminobutyric_acid_type_B_receptor_subunit_2	Tadh,TrH2	Trichoplax		2	Hhon,HoiH23,Tadh,TrH2	Placozoa		FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	Tadh_TriadT59025	TrH2_TrispH2_006905-RA	Hhon_g02706.t1	HoiH23_PlH23_010902-RA	Tadh_TriadT59025	TrH2_TrispH2_006905-RA			NA	ANF_receptor.HG2.18:like:GABBR1/GABBR2	NA	GPCRglut.HG1.30:like:GABBR1/GABBR2	GPCRglut.HG1.30:like:GABBR1/GABBR2	NA	ANF_receptor/7tm_3/
OG_3740	solute_carrier_family_38_member_11	Hhon,Tadh	Placozoa	HoiH23,TrH2	2	Hhon,HoiH23,Tadh,TrH2	Placozoa		FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	Tadh_TriadT22445,Tadh_TriadT54864	TrH2_TrispH2_002236-RA	Hhon_g07133.t1	HoiH23_PlH23_002730-RA			Hhon_g07133.t1		NA	Aa_trans.HG1.4:SLC38A11	NA	NA	NA	NA	Aa_trans/
OG_3980	Wnt_family_member_2,Wnt_family_member_7A,Wnt_family_member_5A,Wnt_family_member_5B	HoiH23,TrH2	Placozoa	Hhon,Tadh	2	Hhon,HoiH23,Tadh,TrH2	Placozoa		FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	Tadh_TriadT60019,Tadh_TriadT8072	TrH2_TrispH2_009161-RA,TrH2_TrispH2_011947-RA	Hhon_g10513.t1	HoiH23_PlH23_005347-RA				HoiH23_PlH23_005347-RA	NA	NA	NA	wnt.HG1.21:WNT7A/WNT7B	NA	NA	wnt/
OG_4087	relaxin_family_peptide_receptor_2	Tadh,TrH2	Trichoplax		2	Tadh,TrH2	Trichoplax		FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	Tadh_TriadT17025,Tadh_TriadT62196	TrH2_TrispH2_011172-RA,TrH2_TrispH2_011174-RA							NA	NA	NA	GPCRrhod.HG22.28:NA	GPCRrhod.HG22.28:NA	NA	7tm_1/,LRR_5/LRR_8/LRR_8/LRR_8/,LRR_8/LRR_8/7tm_1/,LRR_8/LRR_8/LRR_8/
OG_6136	hypocretin_receptor_2	Tadh,TrH2	Trichoplax		2	Hhon,HoiH23,Tadh,TrH2	Placozoa		FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	Tadh_wf_g9812.t1,Tadh_wf_g9813.t1	TrH2_TrispH2_010502-RA	Hhon_g08281.t1	HoiH23_PlH23_011081-RA		TrH2_TrispH2_010502-RA			NA	NA	NA	GPCRrhod.HG2.3:like:CCKAR/CCKBR/GHSR/GPR19/GPR39/GPR83/GPR176/HCRTR1/HCRTR2/MLNR/NMUR1/NMUR2/NPFFR1/NPFFR2/NPY1R/NPY2R/NPY4R/NPY4R2/NPY5R/NTSR1/NTSR2/PRLHR/PROKR1/PROKR2/QRFPR/TACR1/TACR2/TACR3/TRHR	GPCRrhod.HG2.3:like:CCKAR/CCKBR/GHSR/GPR19/GPR39/GPR83/GPR176/HCRTR1/HCRTR2/MLNR/NMUR1/NMUR2/NPFFR1/NPFFR2/NPY1R/NPY2R/NPY4R/NPY4R2/NPY5R/NTSR1/NTSR2/PRLHR/PROKR1/PROKR2/QRFPR/TACR1/TACR2/TACR3/TRHR	NA	7tm_1/
OG_6348	relaxin_family_peptide_receptor_2,relaxin_family_peptide_receptor_1	Hhon,HoiH23	Hoilungia		2	Hhon,HoiH23,Tadh,TrH2	Placozoa		FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	Tadh_TriadT56600	TrH2_TrispH2_005870-RA	Hhon_g07568.t1	HoiH23_PlH23_009099-RA			Hhon_g07568.t1	HoiH23_PlH23_009099-RA	NA	NA	NA	GPCRrhod.HG22.13:NA	GPCRrhod.HG22.13:NA	NA	LRR_8/7tm_1/,LRR_8/LRR_5/LRR_8/LRR_8/LRR_8/LRR_8/7tm_1/,LRR_8/LRR_8/LRR_5/LRR_8/LRR_8/LRR_8/LRR_8/LRR_8/7tm_1/,LRR_8/LRR_8/LRR_8/LRR_8/LRR_8/LRR_8/LRR_8/LRR_8/LRR_8/7tm_1/
