	Tadh	TrH2	Hhon	HoiH23	Hoilungia	Trichoplax	Placozoa
OG_10	0	1	0	1	0	0	0
OG_10003	0	0	0	0	0	0	0
OG_10005	0	0	0	0	0	0	0
OG_10092	0	0	0	0	0	0	0
OG_10135	0	0	0	0	0	0	0
OG_10162	0	0	0	0	0	0	0
OG_10164	0	0	0	0	0	0	0
OG_10169	0	0	0	0	0	0	0
OG_10202	0	0	0	0	0	0	0
OG_10203	0	0	0	0	0	0	0
OG_10228	0	0	0	0	0	0	0
OG_10329	0	0	0	0	0	0	0
OG_10337	0	0	0	0	0	0	0
OG_10339	0	0	0	0	0	0	0
OG_10368	0	0	0	0	0	0	0
OG_10495	0	0	0	0	0	0	0
OG_10496	0	0	0	0	0	0	0
OG_10497	0	0	0	0	0	0	0
OG_10562	0	0	0	0	0	0	0
OG_10638	0	0	0	0	0	0	0
OG_10658	0	0	0	0	0	0	0
OG_10734	0	0	0	0	0	0	0
OG_10743	0	0	0	0	0	0	0
OG_1233	0	0	0	0	0	0	0
OG_1347	1	0	0	0	0	0	0
OG_1478	0	0	0	0	0	0	0
OG_1492	0	0	0	0	0	0	0
OG_1686	0	0	0	0	0	0	0
OG_1791	0	0	0	0	0	0	0
OG_2027	0	0	0	0	0	0	0
OG_216	0	0	0	0	0	0	0
OG_2294	0	0	0	0	0	0	0
OG_2303	0	0	0	0	0	0	0
OG_2351	0	0	0	0	0	0	0
OG_2712	0	0	0	0	0	0	0
OG_2713	0	0	0	0	0	0	0
OG_2729	0	0	0	0	0	0	0
OG_2772	0	0	0	0	0	0	0
OG_2812	0	0	0	0	0	0	0
OG_2876	0	0	0	0	0	0	0
OG_2909	1	0	1	0	0	0	0
OG_2912	0	0	0	0	0	0	0
OG_2924	0	0	0	0	0	0	0
OG_2959	0	0	0	1	0	0	0
OG_2981	0	0	0	0	0	0	0
OG_2989	0	0	0	0	0	0	0
OG_3009	0	0	1	0	0	0	0
OG_3060	0	0	0	0	0	0	0
OG_3101	0	0	0	0	0	0	0
OG_3123	0	0	0	0	0	0	0
OG_3175	0	0	1	0	0	0	0
OG_3222	0	0	0	0	0	0	0
OG_3305	0	1	0	1	0	0	0
OG_3456	0	0	0	0	0	0	0
OG_3483	1	0	1	0	0	0	0
OG_3484	1	0	1	0	0	0	0
OG_3559	0	0	0	0	0	0	0
OG_3660	0	0	0	0	0	0	0
OG_3686	0	0	0	0	0	0	0
OG_3726	0	0	0	0	0	0	0
OG_3763	0	0	0	0	0	0	0
OG_3772	0	0	0	0	0	0	0
OG_3774	1	0	0	0	0	0	0
OG_3909	0	0	0	0	0	0	0
OG_3934	0	0	0	0	0	0	0
OG_3935	0	0	0	0	0	0	0
OG_3946	0	0	0	0	0	0	0
OG_3982	0	1	1	0	0	0	0
OG_3983	0	0	0	0	0	0	0
OG_4024	0	1	0	0	0	0	0
OG_4026	0	0	0	0	0	0	0
OG_407	0	0	0	0	0	0	0
OG_408	0	0	0	0	0	0	0
OG_4080	0	0	0	0	0	0	0
OG_4084	0	0	0	0	0	0	0
OG_4107	0	0	0	0	0	0	0
OG_4192	0	0	0	0	0	0	0
OG_4211	0	1	0	1	0	0	0
OG_4214	0	1	1	0	0	0	0
OG_4216	0	0	0	0	0	0	0
OG_4219	0	0	0	0	0	0	0
OG_4220	0	0	0	0	0	0	0
OG_4233	0	0	0	0	0	0	0
OG_4268	0	0	0	0	0	0	0
OG_4284	0	0	0	0	0	0	0
OG_4285	0	0	0	0	0	0	0
OG_4286	0	0	0	0	0	0	0
OG_4305	0	0	0	0	0	0	0
OG_4343	0	0	0	0	0	0	0
OG_4344	0	0	0	0	0	0	0
OG_4346	0	0	0	0	0	0	0
OG_435	1	0	0	0	0	0	0
OG_4391	0	0	0	0	0	0	0
OG_4392	0	0	0	0	0	0	0
OG_4398	0	0	0	0	0	0	0
OG_4409	1	0	1	0	0	0	0
OG_4424	0	0	0	0	0	0	0
OG_443	0	0	0	0	0	0	0
OG_4458	0	0	0	0	0	0	0
OG_4462	0	0	0	0	0	0	0
OG_4469	0	0	0	0	0	0	0
OG_4470	0	0	0	0	0	0	0
OG_4471	0	0	0	0	0	0	0
OG_4474	0	0	0	0	0	0	0
OG_4527	0	0	0	0	0	0	0
OG_4530	0	0	0	0	0	0	0
OG_4560	0	0	0	0	0	0	0
OG_4562	0	0	0	0	0	0	0
OG_4566	0	0	1	0	0	0	0
OG_4567	0	0	0	0	0	0	0
OG_4604	0	0	0	0	0	0	0
OG_4605	1	0	0	0	0	0	0
OG_4636	0	0	0	0	0	0	0
OG_4642	0	0	0	0	0	0	0
OG_4710	0	0	0	0	0	0	0
OG_4712	0	0	0	0	0	0	0
OG_4731	0	0	1	0	0	0	0
OG_4732	0	0	0	0	0	0	0
OG_4760	0	0	0	0	0	0	0
OG_4761	0	0	0	0	0	0	0
OG_4762	0	0	0	0	0	0	0
OG_4764	0	0	0	0	0	0	0
OG_4765	0	1	1	0	0	0	0
OG_4771	0	0	0	0	0	0	0
OG_4773	0	0	0	0	0	0	0
OG_4776	0	0	0	0	0	0	0
OG_4780	0	0	0	0	0	0	0
OG_4781	0	0	0	0	0	0	0
OG_4815	0	0	0	0	0	0	0
OG_4823	1	0	0	0	0	0	0
OG_4825	0	0	0	0	0	0	0
OG_4826	0	0	0	0	0	0	0
OG_4890	1	0	0	0	0	0	0
OG_4991	0	0	0	0	0	0	0
OG_4996	0	1	0	0	0	0	0
OG_5015	1	0	1	0	0	0	0
OG_5093	0	0	0	0	0	0	0
OG_5096	0	0	0	0	0	0	0
OG_5118	0	0	0	0	0	0	0
OG_5123	0	0	0	0	0	0	0
OG_515	0	0	0	0	0	0	0
OG_5173	0	0	0	0	0	0	0
OG_5178	0	0	0	0	0	0	0
OG_5179	0	0	0	0	0	0	0
OG_5228	0	0	0	0	0	0	0
