	Tadh	TrH2	Hhon	HoiH23	Hoilungia	Trichoplax	Placozoa
OG_10055	0	1	0	0	0	0	0
OG_10117	1	1	1	0	1	1	1
OG_10228	0	1	1	0	1	1	1
OG_10272	0	0	1	0	0	0	0
OG_10670	1	0	0	0	0	0	0
OG_10696	0	0	1	0	0	0	0
OG_1152	0	0	0	1	0	0	0
OG_1685	0	0	1	0	0	0	0
OG_1925	1	1	1	0	1	1	1
OG_2535	0	1	0	0	0	0	0
OG_2829	1	0	0	0	0	0	0
OG_2873	0	0	1	0	0	0	0
OG_3252	0	0	1	1	1	0	0
OG_3364	1	0	0	0	0	0	0
OG_3581	0	1	1	1	1	1	1
OG_3593	0	0	0	1	0	0	0
OG_3968	1	1	0	0	0	1	0
OG_4086	0	1	0	0	0	0	0
OG_4138	0	0	1	0	0	0	0
OG_4173	0	1	0	0	0	0	0
OG_4204	1	0	0	0	0	0	0
OG_4208	0	1	0	0	0	0	0
OG_4210	0	1	0	0	0	0	0
OG_4214	0	0	1	0	0	0	0
OG_4215	1	0	0	0	0	0	0
OG_4221	2	1	1	0	1	1	1
OG_4225	1	1	0	0	0	1	0
OG_4226	1	1	0	0	0	1	0
OG_4233	0	0	0	1	0	0	0
OG_4305	0	1	0	0	0	0	0
OG_4343	0	1	0	0	0	0	0
OG_4345	1	1	0	1	1	1	1
OG_4397	0	1	0	0	0	0	0
OG_4493	1	1	0	0	0	1	0
OG_4606	0	0	1	0	0	0	0
OG_4732	0	2	0	0	0	0	0
OG_4824	0	0	1	0	0	0	0
OG_4874	0	0	0	1	0	0	0
OG_5015	0	0	0	1	0	0	0
OG_5027	0	1	0	0	0	0	0
OG_513	0	1	1	0	1	1	1
OG_5267	0	0	1	1	1	0	0
OG_5315	0	0	1	0	0	0	0
OG_5371	0	0	1	0	0	0	0
OG_5421	0	1	0	0	0	0	0
OG_5422	1	1	1	1	1	1	1
OG_5423	0	1	0	1	1	1	1
OG_5424	0	1	1	1	1	1	1
OG_5441	1	0	1	2	1	1	1
OG_5547	0	0	1	0	0	0	0
OG_5553	0	0	0	1	0	0	0
OG_5561	0	1	1	0	1	1	1
OG_5725	0	0	2	0	0	0	0
OG_5787	0	0	0	1	0	0	0
OG_5799	0	0	0	1	0	0	0
OG_6089	0	0	1	0	0	0	0
OG_6126	0	0	1	1	1	0	0
OG_6127	0	0	0	1	0	0	0
OG_6128	0	0	0	1	0	0	0
OG_6138	0	0	1	0	0	0	0
OG_6180	0	1	1	0	1	1	1
OG_6184	0	0	1	0	0	0	0
OG_6273	0	0	1	1	1	0	0
OG_6397	0	0	1	0	0	0	0
OG_6411	1	0	0	1	1	1	1
OG_6483	0	0	1	0	0	0	0
OG_6579	0	0	1	0	0	0	0
OG_661	0	0	0	1	0	0	0
OG_6695	0	1	0	1	1	1	1
OG_6757	1	0	0	0	0	0	0
OG_6758	0	0	0	1	0	0	0
OG_6800	0	0	0	1	0	0	0
OG_690	0	1	0	0	0	0	0
OG_7006	1	1	1	1	1	1	1
OG_7244	0	0	1	0	0	0	0
OG_7265	0	0	0	1	0	0	0
OG_7675	0	0	1	0	0	0	0
OG_7680	0	0	0	1	0	0	0
OG_77	0	0	0	1	0	0	0
OG_7766	0	0	1	1	1	0	0
OG_791	0	0	0	1	0	0	0
OG_7932	0	0	0	1	0	0	0
OG_8098	0	0	1	0	0	0	0
OG_8144	0	1	0	0	0	0	0
OG_8247	2	1	0	0	0	1	0
OG_8260	1	1	0	0	0	1	0
OG_8493	0	0	1	0	0	0	0
OG_8540	0	1	1	1	1	1	1
OG_8572	0	0	1	0	0	0	0
OG_8626	1	0	0	0	0	0	0
OG_8765	0	0	0	1	0	0	0
OG_8797	0	0	1	0	0	0	0
OG_8836	0	0	0	1	0	0	0
OG_9186	0	0	1	0	0	0	0
OG_9265	0	1	0	0	0	0	0
OG_9367	0	0	1	0	0	0	0
OG_9405	1	1	0	0	0	1	0
OG_9565	0	0	1	0	0	0	0
OG_9586	0	0	1	2	1	0	0
OG_9591	0	0	1	0	0	0	0
OG_9644	0	0	0	1	0	0	0
OG_9759	0	1	0	0	0	0	0
OG_9941	1	0	1	0	1	1	1
