	Tadh	TrH2	Hhon	HoiH23	Hoilungia	Trichoplax	Placozoa
OG_10003	0	0	0	0	0	0	0
OG_10021	0	0	0	0	0	0	0
OG_10062	0	0	0	0	0	0	0
OG_10068	0	0	0	0	0	0	0
OG_10081	0	0	0	0	0	0	0
OG_10087	0	0	0	0	0	0	0
OG_10111	0	1	0	1	0	0	0
OG_10168	1	0	0	0	0	0	0
OG_10255	0	0	0	0	0	0	0
OG_10256	0	0	0	0	0	0	0
OG_10269	0	0	0	0	0	0	0
OG_10281	0	0	0	0	0	0	0
OG_10326	0	0	0	0	0	0	0
OG_10453	0	0	0	0	0	0	0
OG_10569	0	0	0	0	0	0	0
OG_10578	0	0	0	0	0	0	0
OG_10598	0	1	0	0	0	0	0
OG_10858	0	0	0	0	0	0	0
OG_1154	0	1	0	1	0	0	0
OG_1247	0	0	0	0	0	0	0
OG_1268	0	0	0	0	0	0	0
OG_1314	0	1	0	0	0	0	0
OG_1394	0	0	0	0	0	0	0
OG_1398	0	0	0	0	0	0	0
OG_1432	0	0	0	0	0	0	0
OG_146	0	0	0	0	0	0	0
OG_1561	0	1	1	0	0	0	0
OG_1624	1	0	0	0	0	0	0
OG_1628	0	0	0	0	0	0	0
OG_1638	0	0	0	0	0	0	0
OG_1646	0	0	0	1	0	0	0
OG_1647	0	1	0	1	0	0	0
OG_1726	0	0	0	0	0	0	0
OG_1741	0	0	0	0	0	0	0
OG_1786	0	0	0	0	0	0	0
OG_1794	0	0	0	0	0	0	0
OG_1795	0	0	0	0	0	0	0
OG_1832	0	0	0	0	0	0	0
OG_1844	0	0	0	0	0	0	0
OG_1941	0	1	0	0	0	0	0
OG_1968	0	0	0	0	0	0	0
OG_2014	0	0	0	0	0	0	0
OG_2032	0	0	0	0	0	0	0
OG_2153	0	0	0	0	0	0	0
OG_2154	0	0	0	0	0	0	0
OG_2212	0	0	0	0	0	0	0
OG_2213	0	0	0	0	0	0	0
OG_2244	0	0	0	0	0	0	0
OG_23	0	0	0	0	0	0	0
OG_2485	0	0	0	0	0	0	0
OG_2579	1	0	0	0	0	0	0
