	Tadh	TrH2	Hhon	HoiH23	Hoilungia	Trichoplax	Placozoa
OG_10088	0	0	0	0	0	0	0
OG_10308	0	0	1	0	0	0	0
OG_10309	0	0	1	0	0	0	0
OG_10519	0	0	0	0	0	0	0
OG_2168	0	0	0	0	0	0	0
OG_3855	0	0	0	0	0	0	0
OG_4204	0	0	0	0	0	0	0
OG_4214	0	0	0	0	0	0	0
OG_4391	0	0	0	0	0	0	0
OG_4493	0	0	0	0	0	0	0
OG_4527	0	0	0	0	0	0	0
OG_4551	0	1	0	0	0	0	0
OG_4552	0	0	1	0	0	0	0
OG_4553	0	0	0	0	0	0	0
OG_4697	0	0	0	0	0	0	0
OG_4762	0	0	0	0	0	0	0
OG_4806	0	0	0	0	0	0	0
OG_486	0	0	0	0	0	0	0
OG_4984	0	0	0	0	0	0	0
OG_5027	0	0	0	0	0	0	0
OG_5248	0	0	0	0	0	0	0
OG_539	0	0	0	0	0	0	0
OG_5677	0	0	0	0	0	0	0
OG_5790	0	0	0	0	0	0	0
OG_5868	0	0	0	0	0	0	0
OG_5943	0	0	0	0	0	0	0
OG_6131	0	0	0	0	0	0	0
OG_6233	0	0	0	0	0	0	0
OG_6262	0	0	0	0	0	0	0
OG_6279	0	0	0	0	0	0	0
OG_6361	0	0	0	0	0	0	0
OG_6485	0	0	0	0	0	0	0
OG_6506	0	0	0	0	0	0	0
OG_6979	0	0	0	0	0	0	0
OG_7052	0	0	0	0	0	0	0
OG_7762	0	1	0	0	0	0	0
OG_7877	0	0	0	0	0	0	0
OG_7894	0	0	0	0	0	0	0
OG_7895	0	0	0	0	0	0	0
OG_7905	0	0	0	0	0	0	0
OG_8142	0	0	0	0	0	0	0
OG_8309	0	0	1	0	0	0	0
OG_8829	0	0	0	0	0	0	0
OG_9179	0	0	0	0	0	0	0
OG_9189	0	0	0	0	0	0	0
OG_9190	0	0	0	0	0	0	0
OG_9591	0	0	0	0	0	0	0
OG_9622	0	0	0	0	0	0	0
OG_9699	0	0	0	0	0	0	0
OG_9700	0	0	0	0	0	0	0
OG_9701	0	0	0	1	0	0	0
OG_9725	0	0	0	0	0	0	0
OG_9853	0	0	0	0	0	0	0
OG_9910	0	0	0	0	0	0	0
OG_9941	0	0	0	0	0	0	0
