GO.ID	Term	Annotated	Significant	Expected	pval_test	pval_adj	ontology
GO:0034765	regulation of ion transmembrane transpor...	309	39	6.47	7.8e-08	0.00094497	BP
GO:0005513	detection of calcium ion	9	5	0.19	4.4e-07	0.0026653	BP
GO:0071805	potassium ion transmembrane transport	142	16	2.97	8.3e-07	0.00335181666666667	BP
GO:0071277	cellular response to calcium ion	50	8	1.05	7.8e-06	0.0207685714285714	BP
GO:0002030	inhibitory G protein-coupled receptor ph...	3	3	0.06	9e-06	0.0207685714285714	BP
GO:1990034	calcium ion export across plasma membran...	8	4	0.17	1.2e-05	0.0207685714285714	BP
GO:0046686	response to cadmium ion	26	6	0.54	1.2e-05	0.0207685714285714	BP
GO:0014059	regulation of dopamine secretion	20	7	0.42	1.8e-05	0.0254415	BP
GO:0055117	regulation of cardiac muscle contraction	56	8	1.17	1.9e-05	0.0254415	BP
GO:0051291	protein heterooligomerization	9	4	0.19	2.1e-05	0.0254415	BP
GO:0010880	regulation of release of sequestered cal...	18	5	0.38	2.6e-05	0.0286354545454545	BP
GO:2000300	regulation of synaptic vesicle exocytosi...	47	9	0.98	3.3e-05	0.0302875	BP
GO:0099502	calcium-dependent activation of synaptic...	10	6	0.21	3.3e-05	0.0302875	BP
GO:0060466	activation of meiosis involved in egg ac...	4	3	0.08	3.5e-05	0.0302875	BP
GO:0051260	protein homooligomerization	81	9	1.7	4.4e-05	0.0355373333333333	BP
GO:0048168	regulation of neuronal synaptic plastici...	39	10	0.82	4.7e-05	0.0355878125	BP
GO:0035235	ionotropic glutamate receptor signaling ...	12	4	0.25	8e-05	0.05270025	BP
GO:0032225	regulation of synaptic transmission, dop...	12	4	0.25	8e-05	0.05270025	BP
GO:0100001	regulation of skeletal muscle contractio...	5	3	0.1	8.7e-05	0.05270025	BP
GO:0051343	positive regulation of cyclic-nucleotide...	5	3	0.1	8.7e-05	0.05270025	BP
GO:0048278	vesicle docking	24	5	0.5	0.00012	0.0632086956521739	BP
GO:0002026	regulation of the force of heart contrac...	24	5	0.5	0.00012	0.0632086956521739	BP
GO:0032024	positive regulation of insulin secretion	54	7	1.13	0.00012	0.0632086956521739	BP
GO:0016079	synaptic vesicle exocytosis	90	20	1.88	0.00013	0.0643609375	BP
GO:0006816	calcium ion transport	243	29	5.09	0.00016	0.0643609375	BP
GO:0150037	regulation of calcium-dependent activati...	6	3	0.13	0.00017	0.0643609375	BP
GO:0061669	spontaneous neurotransmitter secretion	6	3	0.13	0.00017	0.0643609375	BP
GO:0032430	positive regulation of phospholipase A2 ...	6	3	0.13	0.00017	0.0643609375	BP
GO:0032222	regulation of synaptic transmission, cho...	6	3	0.13	0.00017	0.0643609375	BP
GO:0090129	positive regulation of synapse maturatio...	6	3	0.13	0.00017	0.0643609375	BP
GO:0032516	positive regulation of phosphoprotein ph...	6	3	0.13	0.00017	0.0643609375	BP
GO:0060316	positive regulation of ryanodine-sensiti...	6	3	0.13	0.00017	0.0643609375	BP
GO:2001222	regulation of neuron migration	27	5	0.57	0.00021	0.0748279411764706	BP
GO:1901387	positive regulation of voltage-gated cal...	15	4	0.31	0.00021	0.0748279411764706	BP
GO:0071322	cellular response to carbohydrate stimul...	79	8	1.65	0.00023	0.0796128571428572	BP
GO:1901385	regulation of voltage-gated calcium chan...	29	9	0.61	0.00027	0.0869794871794872	BP
GO:0035249	synaptic transmission, glutamatergic	94	12	1.97	0.00027	0.0869794871794872	BP
GO:0008016	regulation of heart contraction	127	16	2.66	0.00028	0.0869794871794872	BP
GO:0086010	membrane depolarization during action po...	16	4	0.33	0.00028	0.0869794871794872	BP
