annot	freq_in_fg	freq_in_bg	total_annot_in_fg	total_annot_in_bg	pval	pval_adj
Guanylate_cyc	12	28	365	14971	7.89380142360306e-13	1.53139747617899e-10
ANF_receptor	15	98	365	14971	1.39711371151309e-08	1.35520030016769e-06
HNOBA	7	17	365	14971	7.6187250051409e-08	4.92677550332445e-06
7tm_3	13	85	365	14971	1.31549365888862e-07	6.3801442456098e-06
G-alpha	5	8	365	14971	4.41949490908567e-07	1.71476402472524e-05
PDEase_I	5	12	365	14971	5.76525680046967e-06	0.000186409969881853
Tetraspanin	6	21	365	14971	8.0220310699009e-06	0.000222324861080111
bZIP_1	4	8	365	14971	2.25148881793811e-05	0.000545986038349992
Atg8	3	4	365	14971	5.64606157103731e-05	0.000995759949801125
NIT	3	4	365	14971	5.64606157103731e-05	0.000995759949801125
RIIa	3	4	365	14971	5.64606157103731e-05	0.000995759949801125
C2	7	46	365	14971	0.00011403579275335	0.00184357864951249
zf-C2H2	6	33	365	14971	0.000127866655522414	0.00190816393625756
AC_N	3	5	365	14971	0.00013859425165839	0.00192052034440912
DUF1053	2	2	365	14971	0.000592818348830005	0.00766711731153473
EF-hand_like	2	3	365	14971	0.00174970321796102	0.0199672014284963
Glypican	2	3	365	14971	0.00174970321796102	0.0199672014284963
cNMP_binding	4	23	365	14971	0.00213176392193255	0.0217664316239429
DUF4735	3	11	365	14971	0.00205015969539299	0.0217664316239429
Tubulin_C	3	12	365	14971	0.00268443815357912	0.0260390500897174
bZIP_Maf	2	4	365	14971	0.00344294582021166	0.0278304787133776
CAP	2	4	365	14971	0.00344294582021166	0.0278304787133776
Cytochrom_B561	2	4	365	14971	0.00344294582021166	0.0278304787133776
PI-PLC-X	2	4	365	14971	0.00344294582021166	0.0278304787133776
Tubulin	3	14	365	14971	0.0042836648490235	0.0332412392284224
Lectin_C	5	45	365	14971	0.00459897405847119	0.0343154218209004
zf-B_box	2	5	365	14971	0.00564584686591383	0.0391176532852601
zf-C2H2_6	2	5	365	14971	0.00564584686591383	0.0391176532852601
7tm_2	6	69	365	14971	0.00664472935192968	0.0444509480784261
GAF	2	6	365	14971	0.00833268402767959	0.0521464742377368
NIDO	2	6	365	14971	0.00833268402767959	0.0521464742377368
AA_permease_2	2	7	365	14971	0.0114786803847343	0.0636246855610988
BTB_2	2	7	365	14971	0.0114786803847343	0.0636246855610988
CarboxypepD_reg	2	7	365	14971	0.0114786803847343	0.0636246855610988
VWD	2	7	365	14971	0.0114786803847343	0.0636246855610988
APP_Cu_bd	1	1	365	14971	0.0243804689065521	0.0739032963729861
APP_E2	1	1	365	14971	0.0243804689065521	0.0739032963729861
APP_N	1	1	365	14971	0.0243804689065521	0.0739032963729861
BSMAP	1	1	365	14971	0.0243804689065521	0.0739032963729861
BTG	1	1	365	14971	0.0243804689065521	0.0739032963729861
CaMKII_AD	1	1	365	14971	0.0243804689065521	0.0739032963729861
Cast	1	1	365	14971	0.0243804689065521	0.0739032963729861
CBF_beta	1	1	365	14971	0.0243804689065521	0.0739032963729861
DOR	1	1	365	14971	0.0243804689065521	0.0739032963729861
DUF2353	1	1	365	14971	0.0243804689065521	0.0739032963729861
DUF2370	1	1	365	14971	0.0243804689065521	0.0739032963729861
IFT20	1	1	365	14971	0.0243804689065521	0.0739032963729861
Jun	1	1	365	14971	0.0243804689065521	0.0739032963729861
Laminin_G_2	2	10	365	14971	0.0234374002689417	0.0739032963729861
Lebercilin	1	1	365	14971	0.0243804689065521	0.0739032963729861
MIP	1	1	365	14971	0.0243804689065521	0.0739032963729861
NPDC1	1	1	365	14971	0.0243804689065521	0.0739032963729861
ODC_AZ	1	1	365	14971	0.0243804689065521	0.0739032963729861
PP1c_bdg	1	1	365	14971	0.0243804689065521	0.0739032963729861
PTPlike_phytase	1	1	365	14971	0.0243804689065521	0.0739032963729861
Radial_spoke_3	1	1	365	14971	0.0243804689065521	0.0739032963729861
RAMP4	1	1	365	14971	0.0243804689065521	0.0739032963729861
RD3	1	1	365	14971	0.0243804689065521	0.0739032963729861
RNase_Zc3h12a	1	1	365	14971	0.0243804689065521	0.0739032963729861
RPEL	1	1	365	14971	0.0243804689065521	0.0739032963729861
Synaphin	1	1	365	14971	0.0243804689065521	0.0739032963729861
zf-A20	1	1	365	14971	0.0243804689065521	0.0739032963729861
zf-C3HC4_4	1	1	365	14971	0.0243804689065521	0.0739032963729861
zf-RING_11	1	1	365	14971	0.0243804689065521	0.0739032963729861
Ras	5	71	365	14971	0.0294370349874428	0.0878582275009833
Arrestin_C	3	28	365	14971	0.0300031887452875	0.0881911911603904
Peptidase_M14	2	12	365	14971	0.0332912568449606	0.0963955795212292
14-3-3	1	2	365	14971	0.048168119464275	0.10157190408771
A2M	1	2	365	14971	0.048168119464275	0.10157190408771
A2M_BRD	1	2	365	14971	0.048168119464275	0.10157190408771
A2M_recep	1	2	365	14971	0.048168119464275	0.10157190408771
Arrestin_N	3	30	365	14971	0.0358887778437388	0.10157190408771
B12D	1	2	365	14971	0.048168119464275	0.10157190408771
BTK	1	2	365	14971	0.048168119464275	0.10157190408771
CEBP_ZZ	1	2	365	14971	0.048168119464275	0.10157190408771
CRAL_TRIO	2	14	365	14971	0.0444606653636097	0.10157190408771
DUF667	1	2	365	14971	0.048168119464275	0.10157190408771
GATA	1	2	365	14971	0.048168119464275	0.10157190408771
GoLoco	1	2	365	14971	0.048168119464275	0.10157190408771
GSHPx	1	2	365	14971	0.048168119464275	0.10157190408771
LLGL	1	2	365	14971	0.048168119464275	0.10157190408771
PAX	1	2	365	14971	0.048168119464275	0.10157190408771
PEHE	1	2	365	14971	0.048168119464275	0.10157190408771
PH_12	1	2	365	14971	0.048168119464275	0.10157190408771
