TrH2_TrispH2_010561-RA	GO:0000139,GO:0000166,GO:0001664,GO:0003924,GO:0005515,GO:0005525,GO:0005737,GO:0005789,GO:0005794,GO:0005813,GO:0005834,GO:0005856,GO:0005886,GO:0006906,GO:0007049,GO:0007165,GO:0007186,GO:0007188,GO:0007193,GO:0007212,GO:0008016,GO:0016020,GO:0016239,GO:0019001,GO:0019003,GO:0019904,GO:0030496,GO:0031683,GO:0031821,GO:0032794,GO:0032930,GO:0033864,GO:0042588,GO:0045121,GO:0046039,GO:0046872,GO:0051301,GO:1904707,GO:2001234
TrH2_TrispH2_010560-RA	GO:0000139,GO:0000166,GO:0001664,GO:0003924,GO:0005515,GO:0005525,GO:0005737,GO:0005789,GO:0005794,GO:0005813,GO:0005834,GO:0005856,GO:0005886,GO:0006906,GO:0007049,GO:0007165,GO:0007186,GO:0007188,GO:0007193,GO:0007212,GO:0008016,GO:0016020,GO:0016239,GO:0019001,GO:0019003,GO:0019904,GO:0030496,GO:0031683,GO:0031821,GO:0032794,GO:0032930,GO:0033864,GO:0042588,GO:0045121,GO:0046039,GO:0046872,GO:0051301,GO:1904707,GO:2001234
TrH2_TrispH2_002840-RA	GO:0000727,GO:0003682,GO:0003688,GO:0003697,GO:0005634,GO:0005654,GO:0005813,GO:0006260,GO:0006268,GO:0006270,GO:0007049,GO:0031261,GO:0036064,GO:0071162,GO:1902977
TrH2_TrispH2_002674-RA	GO:0001937,GO:0005543,GO:0005576,GO:0005615,GO:0005737,GO:0005886,GO:0006641,GO:0007596,GO:0007597,GO:0008201,GO:0008289,GO:0009986,GO:0010596,GO:0010898,GO:0016525,GO:0030193,GO:0030195,GO:0031100,GO:0031639,GO:0033033,GO:0034197,GO:0034361,GO:0034364,GO:0034392,GO:0042627,GO:0042802,GO:0051006,GO:0051917,GO:0051918,GO:0060230,GO:0060268
TrH2_TrispH2_007264-RA	GO:0000978,GO:0000981,GO:0001228,GO:0001650,GO:0003677,GO:0003690,GO:0003700,GO:0005634,GO:0005654,GO:0005730,GO:0005737,GO:0005829,GO:0006357,GO:0019221,GO:0043231,GO:0045944,GO:0046872,GO:1905205,GO:1990837
TrH2_TrispH2_002178-RA	GO:0004129,GO:0005515,GO:0005739,GO:0005743,GO:0005751,GO:0006123,GO:0016020,GO:0043209,GO:0046872
TrH2_TrispH2_000333-RA	GO:0000122,GO:0000978,GO:0000981,GO:0001227,GO:0001708,GO:0003007,GO:0003148,GO:0003151,GO:0003203,GO:0003272,GO:0003677,GO:0003700,GO:0005515,GO:0005634,GO:0005667,GO:0005737,GO:0006355,GO:0006357,GO:0006915,GO:0007219,GO:0007275,GO:0007521,GO:0008543,GO:0022008,GO:0032526,GO:0035909,GO:0036302,GO:0042733,GO:0042826,GO:0043474,GO:0043565,GO:0045892,GO:0045893,GO:0045944,GO:0048596,GO:0048738,GO:0051145,GO:0060021,GO:0060045,GO:0060379,GO:0060441,GO:0060465,GO:0060560,GO:0060596,GO:0060916,GO:0072105,GO:0090103,GO:0090398,GO:0097325,GO:0140297,GO:1901208,GO:1901211,GO:1902808,GO:1905072,GO:1905222,GO:1990837,GO:2000773
TrH2_TrispH2_000334-RA	GO:0000978,GO:0000981,GO:0001525,GO:0001708,GO:0002009,GO:0003677,GO:0003700,GO:0005515,GO:0005634,GO:0006355,GO:0006357,GO:0007275,GO:0030324,GO:0030326,GO:0035108,GO:0035116,GO:0045893,GO:0048705,GO:1990401
TrH2_TrispH2_008419-RA	GO:0005515,GO:0005886,GO:0007155,GO:0007219,GO:0007399,GO:0007411,GO:0007420,GO:0007626,GO:0010467,GO:0010628,GO:0010765,GO:0010976,GO:0016020,GO:0021549,GO:0030246,GO:0030424,GO:0031175,GO:0032289,GO:0042552,GO:0042734,GO:0043209,GO:0045121,GO:0045211,GO:0050731,GO:0098609,GO:0098632
TrH2_TrispH2_010760-RA	GO:0005515,GO:0005886,GO:0007155,GO:0007219,GO:0007399,GO:0007411,GO:0007420,GO:0007626,GO:0010467,GO:0010628,GO:0010765,GO:0010976,GO:0016020,GO:0021549,GO:0030246,GO:0030424,GO:0031175,GO:0032289,GO:0042552,GO:0042734,GO:0043209,GO:0045121,GO:0045211,GO:0050731,GO:0098609,GO:0098632
