Ribosomal_60s	HoiH23_PlH23_003834-RA	Ribosomal_L10 RL10P_insert Ribosomal_60s
Ribosomal_60s	HoiH23_PlH23_004693-RA	Ribosomal_60s
Ribosomal_60s	HoiH23_PlH23_006738-RA	Ribosomal_60s
Ribosomal_L1	HoiH23_PlH23_000915-RA	Ribosomal_L1
Ribosomal_L1	HoiH23_PlH23_001582-RA	Ribosomal_L1
Ribosomal_L1	HoiH23_PlH23_008076-RA	Ribosomal_L1
Ribosomal_L10	HoiH23_PlH23_003834-RA	Ribosomal_L10 RL10P_insert Ribosomal_60s
Ribosomal_L10	HoiH23_PlH23_007443-RA	Ribosomal_L10 RL10P_insert
Ribosomal_L10	HoiH23_PlH23_008762-RA	Ribosomal_L10
Ribosomal_L11	HoiH23_PlH23_005439-RA	Ribosomal_L11_N Ribosomal_L11
Ribosomal_L11	HoiH23_PlH23_007316-RA	Ribosomal_L11_N Ribosomal_L11
Ribosomal_L11_N	HoiH23_PlH23_005439-RA	Ribosomal_L11_N Ribosomal_L11
Ribosomal_L11_N	HoiH23_PlH23_007316-RA	Ribosomal_L11_N Ribosomal_L11
Ribosomal_L12	HoiH23_PlH23_009251-RA	Ribosomal_L12_N Ribosomal_L12
Ribosomal_L12_N	HoiH23_PlH23_009251-RA	Ribosomal_L12_N Ribosomal_L12
Ribosomal_L13	HoiH23_PlH23_002656-RA	Ribosomal_L13
Ribosomal_L13	HoiH23_PlH23_005568-RA	Ribosomal_L13
Ribosomal_L13e	HoiH23_PlH23_001858-RA	Ribosomal_L13e
Ribosomal_L14	HoiH23_PlH23_001028-RA	Ribosomal_L14
Ribosomal_L14	HoiH23_PlH23_010013-RA	Ribosomal_L14
Ribosomal_L14e	HoiH23_PlH23_002773-RA	Ribosomal_L14e
Ribosomal_L15e	HoiH23_PlH23_002089-RA	Ribosomal_L15e
Ribosomal_L16	HoiH23_PlH23_005213-RA	Ribosomal_L16
Ribosomal_L16	HoiH23_PlH23_006180-RA	Ribosomal_L16
Ribosomal_L17	HoiH23_PlH23_004021-RA	Ribosomal_L17 Ribosomal_L17
Ribosomal_L18	HoiH23_PlH23_006196-RA	Ribosomal_L18
Ribosomal_L18A	HoiH23_PlH23_001898-RA	Ribosomal_L18A
Ribosomal_L18_c	HoiH23_PlH23_009868-RA	Ribosomal_L5e Ribosomal_L18_c
Ribosomal_L19	HoiH23_PlH23_010150-RA	Ribosomal_L19
Ribosomal_L19e	HoiH23_PlH23_006610-RA	Ribosomal_L19e
Ribosomal_L2	HoiH23_PlH23_001384-RA	Ribosomal_L2 Ribosomal_L2_C
Ribosomal_L2	HoiH23_PlH23_009506-RA	Ribosomal_L2 Ribosomal_L2_C
Ribosomal_L20	HoiH23_PlH23_006381-RA	Ribosomal_L20
Ribosomal_L21e	HoiH23_PlH23_003735-RA	Ribosomal_L21e
Ribosomal_L21p	HoiH23_PlH23_002166-RA	Ribosomal_L21p
Ribosomal_L22	HoiH23_PlH23_000863-RA	Ribosomal_L22
Ribosomal_L22	HoiH23_PlH23_008053-RA	Ribosomal_L22
Ribosomal_L22e	HoiH23_PlH23_010106-RA	Ribosomal_L22e
