epithelial-Na	Tadh_TriadT29260	ASC
epithelial-Na	Tadh_TriadT54579	ASC
epithelial-Na	Tadh_TriadT55638	ASC
epithelial-Na	Tadh_TriadT55639	ASC
epithelial-Na	Tadh_TriadT57842	ASC
epithelial-Na	Tadh_TriadT58138	ASC
epithelial-Na	Tadh_TriadT58139	ASC
epithelial-Na	Tadh_TriadT58141	ASC
epithelial-Na	Tadh_TriadT58142	ASC
epithelial-Na	Tadh_TriadT58143	ASC
epithelial-Na	Tadh_TriadT58144	ASC
epithelial-Na	Tadh_TriadT58145	ASC
ion-NaKCa	Tadh_TriadT13081	Ion_trans cNMP_binding
ion-NaKCa	Tadh_TriadT18273	Ion_trans Ion_trans Ion_trans Ion_trans
ion-NaKCa	Tadh_TriadT18642	Ion_trans Ion_trans Ion_trans Ion_trans GPHH Ca_chan_IQ
ion-NaKCa	Tadh_TriadT18815	Ion_trans
ion-NaKCa	Tadh_TriadT1922	BTB_2 Ion_trans
ion-NaKCa	Tadh_TriadT21513	Ion_trans Ion_trans Ion_trans Ion_trans
ion-NaKCa	Tadh_TriadT22006	Ion_trans Ion_trans Ion_trans GPHH
ion-NaKCa	Tadh_TriadT22197	Ion_trans
ion-NaKCa	Tadh_TriadT22287	Ion_trans
ion-NaKCa	Tadh_TriadT22887	Ion_trans
ion-NaKCa	Tadh_TriadT23112	Ion_trans cNMP_binding
ion-NaKCa	Tadh_TriadT23132	Ion_trans
ion-NaKCa	Tadh_TriadT23340	Ion_trans Ion_trans Ion_trans Ion_trans
ion-NaKCa	Tadh_TriadT2482	BTB_2 Ion_trans
ion-NaKCa	Tadh_TriadT30951	PAS_9 Ion_trans cNMP_binding
ion-NaKCa	Tadh_TriadT3098	BTB_2 Ion_trans
ion-NaKCa	Tadh_TriadT3620	Ion_trans GPHH
ion-NaKCa	Tadh_TriadT4247	Ion_trans Ion_trans
ion-NaKCa	Tadh_TriadT51027	PAS_9 Ion_trans cNMP_binding
ion-NaKCa	Tadh_TriadT51314	LSDAT_euk Ion_trans
ion-NaKCa	Tadh_TriadT51767	Ion_trans
ion-NaKCa	Tadh_TriadT51786	Ion_trans Ion_trans SH3_1
ion-NaKCa	Tadh_TriadT52741	Ins145_P3_rec MIR RYDR_ITPR SPRY RyR RyR SPRY SPRY RYDR_ITPR RyR RyR RIH_assoc EF-hand_7 RR_TM4-6 Ion_trans
ion-NaKCa	Tadh_TriadT52919	Ion_trans
ion-NaKCa	Tadh_TriadT53006	Ion_trans Ion_trans Ion_trans Ion_trans GPHH Ca_chan_IQ
ion-NaKCa	Tadh_TriadT53145	Ion_trans
ion-NaKCa	Tadh_TriadT53526	Ion_trans
ion-NaKCa	Tadh_TriadT53529	Ion_trans
ion-NaKCa	Tadh_TriadT53538	Ion_trans
ion-NaKCa	Tadh_TriadT54341	Ion_trans
ion-NaKCa	Tadh_TriadT54343	Ion_trans
ion-NaKCa	Tadh_TriadT54699	Ion_trans Ion_trans Ion_trans
ion-NaKCa	Tadh_TriadT54700	Ion_trans
ion-NaKCa	Tadh_TriadT55030	PAS_9 Ion_trans cNMP_binding
ion-NaKCa	Tadh_TriadT55241	Ins145_P3_rec MIR RYDR_ITPR RIH_assoc Ion_trans
ion-NaKCa	Tadh_TriadT56365	Ins145_P3_rec RYDR_ITPR RYDR_ITPR RIH_assoc Ion_trans
ion-NaKCa	Tadh_TriadT56806	Ion_trans
ion-NaKCa	Tadh_TriadT58478	Ank_2 Ion_trans
ion-NaKCa	Tadh_TriadT58797	LSDAT_euk Ion_trans
ion-NaKCa	Tadh_TriadT60588	LSDAT_euk Ion_trans NUDIX
ion-NaKCa	Tadh_TriadT61789	Ion_trans
ion-NaKCa	Tadh_TriadT7330	Ion_trans
ion-NaKCa	Tadh_wf_g10658.t1	Ank_2 Ank_2 Ank_2 Ank Ank_2 Ank Ank_2 Ion_trans
ion-NaKCa	Tadh_wf_g1343.t1	Ank_2 Ank Ank_4 Ank_2 Ank_4 LSDAT_euk Ion_trans
ion-NaKCa	Tadh_wf_g1344.t1	Ank_2 Ank_4 Ank_4 LSDAT_euk Ion_trans
ion-NaKCa	Tadh_wf_g1667.t1	Ank_2 Ank_4 Ank_2 Ank_2 Ank_2 Ank_2 Ank_5 Ion_trans
ion-NaKCa	Tadh_wf_g1668.t1	Ank_4 Ank_4 Ank Ank_2 Ank_2 Ank_2 Ank_2 Ank_5 Ion_trans
ion-NaKCa	Tadh_wf_g1760.t1	Ank_5 Ank_2 Ank_4 Ank_2 Ank_2 Ank_5 Ion_trans
ion-NaKCa	Tadh_wf_g1841.t1	Ank_5 Ank_4 Ank_2 Ank_4 Ank_2 Ank_2 Ion_trans
ion-NaKCa	Tadh_wf_g2289.t1	Ank_2 Ank_2 Ank_2 Ank_2 Ank_4 Ank Ion_trans
ion-NaKCa	Tadh_wf_g2291.t1	Ank Ank_2 Ank_2 Ank_2 Ank_2 Ion_trans
