epithelial-Na	Hhon_g00078.t1	ERCC4 ASC
epithelial-Na	Hhon_g00079.t1	ASC
epithelial-Na	Hhon_g00080.t1	ASC
epithelial-Na	Hhon_g00083.t1	ASC
epithelial-Na	Hhon_g00084.t1	ASC
epithelial-Na	Hhon_g02560.t1	ASC
epithelial-Na	Hhon_g05901.t1	ASC
epithelial-Na	Hhon_g07522.t1	ASC
epithelial-Na	Hhon_g10135.t1	ASC
ion-NaKCa	Hhon_g00366.t1	Ank_2 Ank_2 Ank_2 Ank_4 Ank_2 Ank_2 Ion_trans
ion-NaKCa	Hhon_g00518.t1	Ion_trans Ion_trans Ion_trans Ion_trans
ion-NaKCa	Hhon_g00736.t1	Ion_trans Ion_trans
ion-NaKCa	Hhon_g00798.t1	Ion_trans Ion_trans
ion-NaKCa	Hhon_g01257.t1	Ion_trans EF-hand_7 Ion_trans
ion-NaKCa	Hhon_g01430.t1	Ank_2 Ank_2 Ank_2 Ank_2 Ank Ank_2 Ion_trans
ion-NaKCa	Hhon_g01432.t1	Ank_2 Ank_2 Ank_2 Ank_2 Ank_2 Ank_2 Ank_2 Ion_trans
ion-NaKCa	Hhon_g01453.t1	Ion_trans Ion_trans Ion_trans Ion_trans
ion-NaKCa	Hhon_g01622.t1	Ank_2 Ank_2 Ank_2 Ank_2 Ank_2 Ank_2 Ion_trans
ion-NaKCa	Hhon_g01623.t1	Ank_2 Ank_2 Ank_2 Ank_4 Ank_2 Ank_2 Ion_trans
ion-NaKCa	Hhon_g01624.t1	Ank_5 Ank_2 Ank_2 Ank_2 Ank_2 Ank_2 Ion_trans
ion-NaKCa	Hhon_g01625.t1	Ank_2 Ank_2 Ank_2 Ank_4 Ank Ion_trans
ion-NaKCa	Hhon_g01626.t1	Ank_3 Ank_2 Ank_2 Ank_2 Ank_3 Ion_trans
ion-NaKCa	Hhon_g01627.t1	Ank_2 Ank_2 Ank_2 Ank_3 Ank_4 Ank_4 Ank Ion_trans
ion-NaKCa	Hhon_g01630.t1	Ank_5 Ank_4 Ank_2 Ank_2 Ank_2 Ank_2 Ank_2 Ion_trans
ion-NaKCa	Hhon_g01631.t1	Ank_2 Ank_2 Ank_2 Ank_2 Ank_2 Ion_trans
ion-NaKCa	Hhon_g01969.t1	Ion_trans Ion_trans SH3_1
ion-NaKCa	Hhon_g02276.t1	Ank_2 Ion_trans
ion-NaKCa	Hhon_g02369.t1	Ion_trans
ion-NaKCa	Hhon_g02370.t1	Ion_trans
ion-NaKCa	Hhon_g02371.t1	Ion_trans
ion-NaKCa	Hhon_g02682.t1	LSDAT_euk Ion_trans
ion-NaKCa	Hhon_g03359.t1	Ion_trans Ion_trans
ion-NaKCa	Hhon_g03476.t1	Ank_4 Ank_4 Ank_2 Ank_4 Ank Ank_2 Ank_2 Ion_trans
ion-NaKCa	Hhon_g03477.t1	Ank_5 Ank_4 Ank Ank_2 Ank_2 Ank_2 Ank_2 Ank_2 Ion_trans
ion-NaKCa	Hhon_g03478.t1	Ank_4 Ank_2 Ank_2 Ank_4 Ank_2 Ank_2 Ank_4 Ion_trans
ion-NaKCa	Hhon_g03479.t1	Ank_4 Ank_2 Ank_2 Ank_3 Ank_4 Ank Ank_5 Ion_trans
ion-NaKCa	Hhon_g03542.t1	BTB_2 Ion_trans
ion-NaKCa	Hhon_g03546.t1	Ank_2 Ank_2 Ank_4 Ank_2 Ank_2 Ank Ank_2 Ank_2 Ank_2 Ank_2 Ion_trans
ion-NaKCa	Hhon_g03761.t1	Ank_5 Ank_2 Ank_2 Ank_2 Ank Ank_2 Ank_2 Ion_trans
ion-NaKCa	Hhon_g03844.t1	Ion_trans Ion_trans Ion_trans Ion_trans GPHH Ca_chan_IQ
ion-NaKCa	Hhon_g03845.t1	Ank_5 Ank_2 Ank Ank_2 Ank_2 Ank_2 Ion_trans
ion-NaKCa	Hhon_g03846.t1	Ank_3 Ank_2 Ank_2 Ank_4 Ank_2 Ank_2 Ion_trans
ion-NaKCa	Hhon_g03847.t1	Ank_5 Ank_2 Ank_2 Ank_2 Ank_2 Ion_trans
ion-NaKCa	Hhon_g03848.t1	Ank_4 Ank Ank Ank_2 Ank_2 Ank_2 Ank_2 Ion_trans
ion-NaKCa	Hhon_g03849.t1	Ank_2 Ank_2 Ank_2 Ank_2 Ank_2 Ank_3 Ion_trans
ion-NaKCa	Hhon_g04342.t1	Ins145_P3_rec MIR RYDR_ITPR RYDR_ITPR RIH_assoc Ion_trans
ion-NaKCa	Hhon_g04417.t1	LSDAT_euk Ion_trans
ion-NaKCa	Hhon_g04518.t1	LSDAT_euk Ion_trans
ion-NaKCa	Hhon_g04519.t1	LSDAT_euk Ion_trans
ion-NaKCa	Hhon_g05235.t1	Ins145_P3_rec MIR RYDR_ITPR RYDR_ITPR RIH_assoc Ion_trans
ion-NaKCa	Hhon_g05511.t1	Ank_5 Ank_2 Ank_2 Ank_2 Ank_2 Ank_2 Ion_trans
ion-NaKCa	Hhon_g05512.t1	Ank_3 Ank_2 Ank_2 Ank_2 Ank_4 Ank_2 Ank_2 Ion_trans
ion-NaKCa	Hhon_g05514.t1	Ank_2 Ank Ank_2 Ank_2 Ank_2 Ank_3 Ank_5 Ion_trans
ion-NaKCa	Hhon_g05515.t1	Ank_2 Ank_4 Ank_2 Ank Ank_2 Ank_3 Ank_2 Ion_trans
ion-NaKCa	Hhon_g05517.t1	Ank_2 Ank_2 Ank_2 Ank_4 Ion_trans
ion-NaKCa	Hhon_g05518.t1	Ank_4 Ank Ank Ank_2 Ank_2 Ank_2 Ank_2 Ion_trans
ion-NaKCa	Hhon_g05519.t1	Ank_5 Ank_2 Ank_2 Ank_2 Ank_2 Ion_trans
ion-NaKCa	Hhon_g05520.t1	Ank_3 Ank_2 Ank_2 Ank_4 Ank_2 Ank_2 Ion_trans
ion-NaKCa	Hhon_g05521.t1	Ank_5 Ank_2 Ank Ank_2 Ank_2 Ank_2 Ion_trans
ion-NaKCa	Hhon_g05522.t1	Ion_trans Ion_trans Ion_trans Ion_trans GPHH Ca_chan_IQ
ion-NaKCa	Hhon_g05943.t1	Ion_trans Ion_trans Ion_trans Ion_trans GPHH
ion-NaKCa	Hhon_g05945.t1	Ion_trans GPHH
ion-NaKCa	Hhon_g06057.t1	Ank_2 Ank_4 Ank_2 LSDAT_euk Ion_trans
ion-NaKCa	Hhon_g06058.t1	Ank_2 Ank Ank_2 Ank_4 Ank_2 Ank_4 LSDAT_euk Ion_trans
ion-NaKCa	Hhon_g06121.t1	Ion_trans Ion_trans Ion_trans Ion_trans GPHH Ca_chan_IQ
ion-NaKCa	Hhon_g06282.t1	PAS_9 Ion_trans cNMP_binding
ion-NaKCa	Hhon_g06286.t1	PAS_9 Ion_trans cNMP_binding
ion-NaKCa	Hhon_g06535.t1	Ion_trans
ion-NaKCa	Hhon_g06536.t1	LSDAT_euk Ion_trans
ion-NaKCa	Hhon_g06663.t1	Ion_trans cNMP_binding
